function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c025,512,100,32,5,0.001,75,all,0.0002043368201460301,6.554172506765685e-05,0.020058070441397527,0.014670325698209016,4950.0,0.0,0.03447117634738485,0.03814678982403155,0.015009192881795268,0.011145192031307882,0.00029638725100085086,0.00030467602297928073,0.0019103057325506997,0.0011809757876064587,0.019461983465589583,0.04532999066715748,1071.7166666666667,1455.8677427786072,0.48333333333333334,0.503939284299098,32.38333333333333,33.708165115891816,33.416666666666664,34.700799417678965,117.57904316584269,18.243630554972043,60
