model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
KAN,grad,0,core_interaction,256,20,0.1,1.1400084495544434,2.272881183392958e-13,"[0, 1, 5, 18]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,2.892955780029297,1.204107642173767,0.6993446350097656,0.7949914932250977,0.37202468514442444,0.9938197731971741,0.5934424996376038,0.664665162563324,0.5182677507400513,0.522015392780304,0.675525963306427,0.665779709815979,0.6773055791854858,0.4371912479400635,0.6885787844657898,0.8034720420837402,0.5041966438293457,0.6719101667404175,0.9420433640480042,0.6304280161857605
KAN,perm,0,core_interaction,256,20,0.1,1.1400084495544434,2.272881183392958e-13,"[0, 1, 3, 10]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.7984879612922668,0.1539291888475418,0.03739897534251213,0.08037010580301285,0.0,0.020264267921447754,0.02034759521484375,0.03775091841816902,0.0,0.007753252983093262,0.038172245025634766,0.0020990371704101562,0.0,0.0,0.036921579390764236,0.03105473518371582,0.0,0.008936405181884766,0.0,0.014961163513362408
MLP,grad,0,core_interaction,256,20,0.1,3.491126298904419,4.409116809256375e-05,"[1, 7, 9, 10]","[0, 1, 2, 3]",0.25,0.25,0.25,sin(2*pi*x0) + x1^2 + x2*x3,0.8865260481834412,1.2243871688842773,0.7595475912094116,0.8036459684371948,0.7563338279724121,0.7087002992630005,0.6419765949249268,0.9585920572280884,0.8509904742240906,0.9384521842002869,0.9354883432388306,0.5931552648544312,0.8488176465034485,0.6045090556144714,0.8200634717941284,0.8682756423950195,0.5889943838119507,0.7158968448638916,0.7407086491584778,0.890991747379303
MLP,perm,0,core_interaction,256,20,0.1,3.491126298904419,4.409116809256375e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.3025569021701813,0.19957177340984344,0.2945871353149414,0.40021419525146484,0.060169536620378494,0.0038591225165873766,0.007934649474918842,0.0,0.06478134542703629,0.0,0.1198112964630127,0.06349539756774902,0.11012331396341324,0.07907310873270035,0.0,0.08851615339517593,0.06979990005493164,0.0,0.06354967504739761,0.03943753242492676
KAN,grad,1,core_interaction,256,20,0.1,0.9884506464004517,1.859273585785859e-12,"[0, 1, 3, 6]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,3.007667064666748,1.5142234563827515,0.6981385350227356,1.0094667673110962,0.5014012455940247,0.45930466055870056,1.2089815139770508,0.8704478740692139,0.8611133098602295,0.5634865760803223,0.590556263923645,0.5628272891044617,0.7304545044898987,0.8819550275802612,0.6431083083152771,0.9318243265151978,0.549608588218689,0.40600234270095825,0.6361629366874695,0.4611979126930237
KAN,perm,1,core_interaction,256,20,0.1,0.9884506464004517,1.859273585785859e-12,"[0, 1, 3, 15]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.9087753891944885,0.14871995151042938,0.02347540855407715,0.10632145404815674,0.0,0.03069361113011837,0.03853662684559822,0.0,0.0,0.0,0.0,0.0,0.0,0.010598897933959961,0.0,0.0536046028137207,0.0,0.0,0.0,0.008761405944824219
MLP,grad,1,core_interaction,256,20,0.1,3.402071237564087,3.9560301701158096e-08,"[1, 7, 10, 15]","[0, 1, 2, 3]",0.25,0.25,0.25,sin(2*pi*x0) + x1^2 + x2*x3,0.8026585578918457,0.9311648011207581,0.8270683288574219,0.7285851836204529,0.600439190864563,0.6251620650291443,0.7930293083190918,0.9077503085136414,0.5709225535392761,0.6868957281112671,0.9171514511108398,0.4610779881477356,0.6656512022018433,0.7893649935722351,0.5751591920852661,0.9444597363471985,0.8464275002479553,0.796617329120636,0.775524377822876,0.845632791519165
MLP,perm,1,core_interaction,256,20,0.1,3.402071237564087,3.9560301701158096e-08,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.3222585618495941,0.19277136027812958,0.16393017768859863,0.12301015853881836,0.0,0.0,0.05497940257191658,0.0,0.0,0.0,0.049336988478899,0.08855970948934555,0.03822724148631096,0.060908395797014236,0.009572665207087994,0.0,0.023816347122192383,0.0,0.09242264181375504,0.0
KAN,grad,2,core_interaction,256,20,0.1,0.771787703037262,5.9823240111667175e-12,"[0, 1, 11, 16]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,3.48384428024292,1.007560133934021,0.8277641534805298,0.6604639887809753,0.802437424659729,0.6610060930252075,0.778756320476532,0.7713354825973511,0.7821405529975891,0.6326417922973633,0.7266201972961426,0.8361721038818359,0.7953613996505737,0.4307032525539398,0.7274796366691589,0.49169597029685974,0.9157580137252808,0.6701008081436157,0.6908889412879944,0.7963184118270874
KAN,perm,2,core_interaction,256,20,0.1,0.771787703037262,5.9823240111667175e-12,"[0, 1, 15, 16]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,1.163232684135437,0.08348361402750015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015372713096439838,0.004460772033780813,0.0009524424676783383,0.0,0.0
