model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
KAN,grad,0,core_interaction,1024,20,0.01,0.00027922025765292346,0.00010393018601462245,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.826379776000977,1.1973364353179932,0.5889268517494202,0.595618724822998,0.008373119868338108,0.0047769504599273205,0.010681345127522945,0.008819151669740677,0.007790639065206051,0.005655692890286446,0.009178273379802704,0.007296254858374596,0.006959275342524052,0.01002341415733099,0.006480636075139046,0.00784261990338564,0.008034579455852509,0.006549152545630932,0.005468911025673151,0.006685300730168819
KAN,perm,0,core_interaction,1024,20,0.01,0.00027922025765292346,0.00010393018601462245,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.3941211700439453,0.24154335260391235,0.3309919238090515,0.3274446427822113,0.0,0.0,5.72623685002327e-06,1.3096529301037663e-06,0.0,0.0,1.6794850807855255e-06,1.960104100362514e-06,4.001407887699315e-06,1.353813132709547e-07,0.0,1.2395321391522884e-06,0.0,4.650442861020565e-06,1.5269228015313274e-06,0.0
MLP,grad,0,core_interaction,1024,20,0.01,1.5074588060379028,0.0006794348009862006,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.602410912513733,1.2333130836486816,0.8751999139785767,0.8574357032775879,0.4643291234970093,0.4488074481487274,0.5305964946746826,0.5360794067382812,0.5263161659240723,0.5413713455200195,0.6231209635734558,0.5020803213119507,0.5034300088882446,0.4785422682762146,0.5011581182479858,0.6299349665641785,0.36789870262145996,0.586627721786499,0.5081751942634583,0.5848243236541748
MLP,perm,0,core_interaction,1024,20,0.01,1.5074588060379028,0.0006794348009862006,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.4566986858844757,0.26836371421813965,0.32849931716918945,0.3802697956562042,0.05115814879536629,0.01342336367815733,0.0,0.04892170429229736,0.033525824546813965,0.0,0.02964107133448124,0.007656375411897898,0.01997387409210205,0.0,0.00840731430798769,0.0664248839020729,0.0,0.06087668612599373,0.01829628087580204,0.0
KAN,grad,1,core_interaction,1024,20,0.01,0.0003145039372611791,0.000128008789033629,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.788743495941162,1.2179561853408813,0.5838566422462463,0.5821348428726196,0.006646350026130676,0.008099695667624474,0.007805756293237209,0.00610525393858552,0.011555468663573265,0.007021643221378326,0.0068169222213327885,0.005148031283169985,0.005909153260290623,0.007013114169239998,0.00854409858584404,0.010519443079829216,0.008285095915198326,0.01101994700729847,0.006646342575550079,0.006753958761692047
KAN,perm,1,core_interaction,1024,20,0.01,0.0003145039372611791,0.000128008789033629,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4241498708724976,0.2562204599380493,0.31907233595848083,0.30768582224845886,5.634394710796187e-06,0.0,1.7371881995131844e-06,3.939436282962561e-06,1.542095560580492e-06,0.0,4.130609795538476e-06,6.533528448926518e-06,0.0,0.0,0.0,0.0,2.4336623027920723e-06,2.4288310669362545e-06,7.080768114064995e-07,2.5048018414963735e-06
MLP,grad,1,core_interaction,1024,20,0.01,1.683156132698059,0.0006398454424925148,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.1190723180770874,1.3661377429962158,0.8942339420318604,0.8706948757171631,0.6574391722679138,0.5626099109649658,0.6139441132545471,0.5748587250709534,0.5586987733840942,0.5142568349838257,0.5060468316078186,0.5563516616821289,0.566392719745636,0.5908997654914856,0.5408366918563843,0.5753947496414185,0.44537001848220825,0.5253800749778748,0.4654504656791687,0.6163591146469116
MLP,perm,1,core_interaction,1024,20,0.01,1.683156132698059,0.0006398454424925148,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.13228492438793182,0.2468675822019577,0.37670525908470154,0.3649829924106598,0.05351082608103752,0.03571848198771477,0.0,0.014654557220637798,0.0,0.05919865891337395,0.039544541388750076,0.0,0.0,0.06851387023925781,0.0,0.05233855918049812,0.0,0.045797985047101974,0.0,0.050585389137268066
KAN,grad,2,core_interaction,1024,20,0.01,0.0002891866024583578,0.0001071274746209383,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.665111064910889,1.1782981157302856,0.5653446912765503,0.5653044581413269,0.008815869688987732,0.009268471971154213,0.011836517602205276,0.012780273333191872,0.004641525913029909,0.018887877464294434,0.007744886912405491,0.013103541918098927,0.00710314279422164,0.005998336710035801,0.006680572405457497,0.007401053328067064,0.007376303896307945,0.006620617583394051,0.0116160549223423,0.013492770493030548
KAN,perm,2,core_interaction,1024,20,0.01,0.0002891866024583578,0.0001071274746209383,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.3103207349777222,0.2273113876581192,0.29554903507232666,0.28008532524108887,0.0,1.3786387853542692e-06,0.0,0.0,0.0,9.540109203953762e-06,0.0,9.08081256056903e-06,0.0,1.9340852759341942e-06,0.0,4.901763986708829e-06,0.0,0.0,0.0,8.458252409582201e-07
