model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
KAN,grad,0,core_interaction,512,20,0.01,0.06713733822107315,6.63501339204231e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.420199394226074,1.1164586544036865,0.5788069367408752,0.6000490188598633,0.2601161301136017,0.2222205549478531,0.24470682442188263,0.20563215017318726,0.10465644299983978,0.23988185822963715,0.220786452293396,0.2323119044303894,0.25216853618621826,0.18767373263835907,0.24183902144432068,0.16428089141845703,0.26866525411605835,0.19980767369270325,0.258398175239563,0.37009671330451965
KAN,perm,0,core_interaction,512,20,0.01,0.06713733822107315,6.63501339204231e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.2753299474716187,0.2408459633588791,0.29898032546043396,0.28415364027023315,0.0,0.00374237191863358,0.0,0.0014683268964290619,0.0,0.004845561925321817,0.000901413441170007,0.000982393859885633,0.0035506237763911486,0.002429995685815811,0.007281819824129343,0.0009828010806813836,0.0,0.0006372667849063873,0.0003609905543271452,0.006241252180188894
MLP,grad,0,core_interaction,512,20,0.01,2.014617443084717,1.721827356959693e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.6633924841880798,1.4365965127944946,0.8496105670928955,1.0777242183685303,0.46035704016685486,0.5731264352798462,0.4826301634311676,0.5244780778884888,0.5080206990242004,0.5413119792938232,0.5634684562683105,0.45428675413131714,0.5602483749389648,0.5347958207130432,0.6050689816474915,0.5837713479995728,0.39155223965644836,0.534929096698761,0.6145036816596985,0.5397595763206482
MLP,perm,0,core_interaction,512,20,0.01,2.014617443084717,1.721827356959693e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.1125396117568016,0.21718883514404297,0.31119871139526367,0.38551464676856995,0.0,0.0,0.040205080062150955,0.010305722244083881,0.0,0.0,0.05507922172546387,0.0,0.0715421810746193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAN,grad,1,core_interaction,512,20,0.01,0.03584966063499451,9.398229849466588e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.223210334777832,1.0726242065429688,0.5926674008369446,0.563876748085022,0.12371167540550232,0.15497930347919464,0.12552985548973083,0.16934143006801605,0.21807055175304413,0.13886278867721558,0.11132065951824188,0.20307567715644836,0.19355744123458862,0.1934826523065567,0.1385921984910965,0.12658129632472992,0.13949967920780182,0.1521434485912323,0.13559187948703766,0.12121877074241638
KAN,perm,1,core_interaction,512,20,0.01,0.03584966063499451,9.398229849466588e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4053529500961304,0.24552173912525177,0.2909352481365204,0.28144770860671997,0.0,0.0002442213299218565,3.108382225036621e-05,0.0019796330016106367,0.0007711599464528263,0.0,0.0,0.0,0.0,0.00042902553104795516,0.0007253549993038177,0.0,0.0,0.0,0.0,0.0005350385908968747
MLP,grad,1,core_interaction,512,20,0.01,1.972347378730774,0.00011101832205895334,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.7225542664527893,1.2963628768920898,0.8114206194877625,0.8333516120910645,0.5552530288696289,0.6911261677742004,0.5252286791801453,0.6234082579612732,0.481928288936615,0.5372859835624695,0.49990037083625793,0.487177312374115,0.5467934012413025,0.6043167114257812,0.5725279450416565,0.6347564458847046,0.6431792378425598,0.539928674697876,0.6279715299606323,0.6317331790924072
MLP,perm,1,core_interaction,512,20,0.01,1.972347378730774,0.00011101832205895334,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.24962067604064941,0.3911573886871338,0.32174649834632874,0.35881853103637695,0.02346622943878174,0.02859119512140751,0.029037674888968468,0.0,0.0,0.09955541044473648,0.052117545157670975,0.04847554489970207,0.0,0.021177371963858604,0.03904378414154053,0.10406064987182617,0.0,0.0,0.00584574555978179,0.0
KAN,grad,2,core_interaction,512,20,0.01,0.8134809136390686,1.7022240683672862e-07,"[0, 1, 3, 19]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,4.21451997756958,1.5668089389801025,0.7646695971488953,1.034717082977295,0.8254721760749817,0.7340524196624756,0.9501943588256836,0.838729977607727,0.5394213795661926,0.7285538911819458,0.8135217428207397,0.9305223822593689,0.7211745381355286,0.4791381359100342,0.7663339972496033,0.7449060082435608,0.5262637734413147,0.7329393625259399,0.6264857649803162,1.1162070035934448
KAN,perm,2,core_interaction,512,20,0.01,0.8134809136390686,1.7022240683672862e-07,"[0, 1, 2, 10]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,1.3067710399627686,0.160996213555336,0.024534722790122032,0.020755788311362267,0.0,0.02295043133199215,0.0,0.0021691322326660156,0.0,0.0,0.027613064274191856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLP,grad,2,core_interaction,512,20,0.01,1.7036629915237427,0.0002668355591595173,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.6904594898223877,1.3149256706237793,0.965198278427124,0.8361784219741821,0.4977470636367798,0.40337496995925903,0.502255916595459,0.6304922699928284,0.4741547405719757,0.46030229330062866,0.5598102807998657,0.44591349363327026,0.5384575128555298,0.6251829266548157,0.5485907196998596,0.4516195058822632,0.5559859275817871,0.5234130620956421,0.6083866357803345,0.5440125465393066
MLP,perm,2,core_interaction,512,20,0.01,1.7036629915237427,0.0002668355591595173,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.18890254199504852,0.29185256361961365,0.39490580558776855,0.4010951519012451,0.0,0.05579864978790283,0.02841806411743164,0.1043044701218605,0.0,0.0,0.048816125839948654,0.031821489334106445,0.044475357979536057,0.023527463898062706,0.0,0.04359988495707512,0.0,0.06649136543273926,0.0,0.0
KAN,grad,3,core_interaction,512,20,0.01,0.01655118353664875,4.0982034988701344e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.8071370124816895,1.1225037574768066,0.5622530579566956,0.5762427449226379,0.07881125807762146,0.09602649509906769,0.13750210404396057,0.12956365942955017,0.08941924571990967,0.08718088269233704,0.09575989842414856,0.10713358223438263,0.11068582534790039,0.07944394648075104,0.06540412455797195,0.0836593508720398,0.09343444555997849,0.09299750626087189,0.08364076167345047,0.05083766579627991
KAN,perm,3,core_interaction,512,20,0.01,0.01655118353664875,4.0982034988701344e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4378361701965332,0.2630186378955841,0.3195277452468872,0.3280196189880371,0.0,0.00012461903679650277,0.0009494752739556134,0.0,0.0,0.0,0.00023541785776615143,0.0005863551050424576,0.00016386744391638786,0.0,0.00014809022832196206,0.0004711573419626802,0.00012660834181588143,0.0003692569734994322,0.0012002723524346948,0.0
MLP,grad,3,core_interaction,512,20,0.01,1.9959988594055176,0.00013466080417856574,"[1, 2, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.5720363855361938,1.4446203708648682,0.7272195816040039,0.7755610942840576,0.52528315782547,0.6611239314079285,0.6071836948394775,0.6237553954124451,0.619217038154602,0.5021320581436157,0.5773278474807739,0.612054705619812,0.5458766222000122,0.5698610544204712,0.5145409107208252,0.5670261383056641,0.43004554510116577,0.5755109786987305,0.5696430206298828,0.639467179775238
MLP,perm,3,core_interaction,512,20,0.01,1.9959988594055176,0.00013466080417856574,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.11569682508707047,0.29343733191490173,0.13138525187969208,0.19319868087768555,0.0,0.0,0.0,0.0,0.004722118377685547,0.0,0.004306316375732422,0.0,0.01798613928258419,0.0,0.03146553039550781,0.0,0.08830634504556656,0.02703460119664669,0.007466157432645559,0.0
KAN,grad,4,core_interaction,512,20,0.01,0.035912252962589264,3.5934792776970426e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.407432556152344,1.1520969867706299,0.6159374713897705,0.5696960687637329,0.14978715777397156,0.13823679089546204,0.14946457743644714,0.1236254870891571,0.1799706071615219,0.18396282196044922,0.19232550263404846,0.16161510348320007,0.11739884316921234,0.13813897967338562,0.1395656019449234,0.14340166747570038,0.20338183641433716,0.12028087675571442,0.15601485967636108,0.19079311192035675
KAN,perm,4,core_interaction,512,20,0.01,0.035912252962589264,3.5934792776970426e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.544066071510315,0.26410678029060364,0.33310529589653015,0.3387124836444855,0.0,0.0,0.0017385892570018768,0.001985418377444148,0.0,0.0017345609376206994,0.0,0.0026743460912257433,0.0,0.0,0.0002009086310863495,0.0,0.00010481724893907085,0.0008319057524204254,0.0,0.0006568071548826993
MLP,grad,4,core_interaction,512,20,0.01,2.012535333633423,0.00023253128165379167,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.8524996638298035,1.2684820890426636,0.768031656742096,0.8430122137069702,0.5867104530334473,0.46794041991233826,0.5479309558868408,0.6023260951042175,0.5806119441986084,0.5846441984176636,0.5204143524169922,0.5906187891960144,0.5147683620452881,0.5639982223510742,0.570385754108429,0.6627039313316345,0.5675902962684631,0.4865458905696869,0.5660010576248169,0.6227228045463562
MLP,perm,4,core_interaction,512,20,0.01,2.012535333633423,0.00023253128165379167,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.27439746260643005,0.27418598532676697,0.3160567283630371,0.32675227522850037,0.0,0.05016517639160156,0.009459774009883404,0.0,0.01715044118463993,0.0,0.0,0.0,0.0,0.0,0.008301258087158203,0.0,0.0,0.0,0.0,0.0
