model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
MLP,grad,2,core_interaction,256,20,0.0,2.5368149280548096,1.0902719623118173e-05,"[1, 2, 3, 16]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.6069837808609009,1.2007890939712524,0.9044225215911865,0.8599147200584412,0.6327197551727295,0.40710246562957764,0.6979143619537354,0.3974234163761139,0.5636650919914246,0.6439682841300964,0.5739766359329224,0.527840256690979,0.4960259199142456,0.5136904120445251,0.5643944144248962,0.7494587898254395,0.7982296347618103,0.6766519546508789,0.6485185623168945,0.6686129570007324
MLP,perm,2,core_interaction,256,20,0.0,2.5368149280548096,1.0902719623118173e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.1780834197998047,0.1836719512939453,0.4223998486995697,0.24050045013427734,0.0,0.0,0.0,0.0814148560166359,0.0,0.010824997909367085,0.06656535714864731,0.025019248947501183,0.0012749036541208625,0.0,0.0,0.0,0.0,0.0,0.023808559402823448,0.023608049377799034
KAN,grad,3,core_interaction,256,20,0.0,1.643061876296997,3.789623779712481e-13,"[0, 1, 3, 4]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,2.1505355834960938,1.4410920143127441,0.9573244452476501,1.0659291744232178,0.99897301197052,0.5760347843170166,0.90477454662323,0.7279670238494873,0.7450824975967407,0.7059087753295898,0.7377772331237793,0.607169508934021,0.8956778645515442,0.686637282371521,0.8592173457145691,0.8980095386505127,0.4647814929485321,0.5669159293174744,0.8909858465194702,0.9745818376541138
KAN,perm,3,core_interaction,256,20,0.0,1.643061876296997,3.789623779712481e-13,"[0, 1, 10, 15]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,0.6867509484291077,0.26299336552619934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042902469635009766,0.0,0.0,0.0,0.0,0.028453707695007324,0.0,0.0,0.0,0.0
MLP,grad,3,core_interaction,256,20,0.0,3.140486478805542,1.3801691238768399e-06,"[1, 2, 17, 18]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,0.579986035823822,1.1737866401672363,0.9076166749000549,0.7742244005203247,0.6241950988769531,0.702118456363678,0.682768702507019,0.6967633366584778,0.5869995355606079,0.7774717211723328,0.7667959928512573,0.5530744791030884,0.6265275478363037,0.6542114019393921,0.6405457854270935,0.6574212312698364,0.6070975065231323,0.8139130473136902,0.833526611328125,0.6157951354980469
MLP,perm,3,core_interaction,256,20,0.0,3.140486478805542,1.3801691238768399e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.12707169353961945,0.32469525933265686,0.19622676074504852,0.1671602725982666,0.0,0.0,0.0,0.01724155806005001,0.0,0.0,0.016896406188607216,0.0010916391620412469,0.0,0.0,0.0,0.004940907005220652,0.0,0.0,0.0,0.03899717330932617
KAN,grad,4,core_interaction,256,20,0.0,0.7037837505340576,4.4774497694535786e-13,"[0, 1, 3, 17]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,3.5124449729919434,1.150352954864502,0.5364234447479248,0.7075230479240417,0.3371950387954712,0.5948818325996399,0.6625581979751587,0.47291767597198486,0.36731627583503723,0.4216550886631012,0.424352765083313,0.5502912998199463,0.3660575747489929,0.6026208996772766,0.6796926259994507,0.6899046897888184,0.6594586968421936,0.7887357473373413,0.4986324906349182,0.518934965133667
KAN,perm,4,core_interaction,256,20,0.0,0.7037837505340576,4.4774497694535786e-13,"[0, 1, 3, 18]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,1.1365700960159302,0.2736157774925232,0.0,0.05498107150197029,0.0008546113967895508,0.01143838930875063,0.0,0.0018112262478098273,0.0,0.005818446632474661,0.02061108686029911,0.030382812023162842,0.0021499991416931152,0.0,0.0,0.0,0.016378263011574745,0.008280198089778423,0.03465040400624275,0.0
MLP,grad,4,core_interaction,256,20,0.0,3.7134101390838623,0.00023882862296886742,"[0, 1, 3, 9]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,1.311631679534912,1.0407270193099976,0.9656229019165039,1.111412763595581,0.83309006690979,0.7498825788497925,0.8157343864440918,0.8021763563156128,0.8565279841423035,0.9685006141662598,0.757402241230011,0.6418458819389343,0.7561185359954834,0.6962721347808838,0.7889478802680969,0.7606963515281677,0.795744001865387,0.7760794162750244,0.5632736682891846,0.6356664896011353
MLP,perm,4,core_interaction,256,20,0.0,3.7134101390838623,0.00023882862296886742,"[0, 2, 3, 10]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.5010056495666504,0.0,0.5825846791267395,0.6096911430358887,0.0,0.03559287264943123,0.13480186462402344,0.0,0.0,0.03785641863942146,0.13906200230121613,0.03863580897450447,0.0568995475769043,0.0,0.03203392028808594,0.0,0.017947832122445107,0.0913749560713768,0.0,0.0
