model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
KAN,grad,0,core_interaction,2048,20,0.05,0.006618428509682417,0.002006497699767351,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.788449287414551,1.156020164489746,0.5845210552215576,0.5888997316360474,0.060659997165203094,0.056292932480573654,0.04876916855573654,0.08356862515211105,0.05614123493432999,0.06944352388381958,0.053980790078639984,0.041223347187042236,0.070754274725914,0.050158336758613586,0.0726994052529335,0.057299718260765076,0.06809704005718231,0.05580926313996315,0.05738386884331703,0.06118389964103699
KAN,perm,0,core_interaction,2048,20,0.05,0.006618428509682417,0.002006497699767351,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4308189153671265,0.25325891375541687,0.3016585111618042,0.31222614645957947,0.0,0.0,7.515307515859604e-06,0.0,0.0,0.0,0.0,0.0,7.85382799222134e-05,0.0,0.0,0.0001610652543604374,0.00011104220902780071,0.0,0.0,0.0
MLP,grad,0,core_interaction,2048,20,0.05,0.012703522108495235,0.0016974478494375944,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.553394317626953,1.1748119592666626,0.5811925530433655,0.5885735750198364,0.04419177398085594,0.0347491130232811,0.04130473732948303,0.03779330477118492,0.04200766980648041,0.040267474949359894,0.04229917377233505,0.04400775581598282,0.042186398059129715,0.03523668646812439,0.044324927031993866,0.04515751078724861,0.044084303081035614,0.044679149985313416,0.03790643438696861,0.039052147418260574
MLP,perm,0,core_interaction,2048,20,0.05,0.012703522108495235,0.0016974478494375944,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.392486572265625,0.2509619891643524,0.30211400985717773,0.3122633397579193,5.818189310957678e-05,0.0,0.00023679372679907829,1.631987629480136e-06,0.00017360349011141807,0.0,0.0005685721407644451,0.0003090572135988623,0.0002915104851126671,0.0,0.0,0.0,0.0,0.0,0.0,7.622471457580104e-05
KAN,grad,1,core_interaction,2048,20,0.05,0.005468432791531086,0.0023076371289789677,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.57667350769043,1.2003165483474731,0.5939406752586365,0.5685726404190063,0.04083440452814102,0.031536467373371124,0.03590932488441467,0.036144744604825974,0.03632969781756401,0.04282810539007187,0.03269198164343834,0.027839908376336098,0.03308412432670593,0.03559499979019165,0.036009687930345535,0.05809185653924942,0.039613306522369385,0.028817977756261826,0.05266175791621208,0.032428715378046036
KAN,perm,1,core_interaction,2048,20,0.05,0.005468432791531086,0.0023076371289789677,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4580650329589844,0.24376289546489716,0.3025551438331604,0.31148234009742737,0.0,0.0,0.0,0.0,3.807960820267908e-05,5.165270340512507e-05,0.0,5.536774915526621e-05,0.0,0.0002105076127918437,0.0,7.78458415879868e-05,0.0,7.657598325749859e-05,2.0802797735086642e-05,4.649752008845098e-05
MLP,grad,1,core_interaction,2048,20,0.05,0.19692003726959229,0.0017942201811820269,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,3.203765869140625,1.2031385898590088,0.5820297598838806,0.5809147357940674,0.1844993680715561,0.19681960344314575,0.2017868608236313,0.1466732919216156,0.18379807472229004,0.20877227187156677,0.19655999541282654,0.17046117782592773,0.2009401023387909,0.19582995772361755,0.16506102681159973,0.18100591003894806,0.15939301252365112,0.13966046273708344,0.1986568421125412,0.1985466182231903
MLP,perm,1,core_interaction,2048,20,0.05,0.19692003726959229,0.0017942201811820269,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.2765791416168213,0.22848089039325714,0.2666495740413666,0.27718380093574524,0.0,0.0005654047126881778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004417677875608206,0.0,0.0,0.0,0.0
KAN,grad,2,core_interaction,2048,20,0.05,0.0052258470095694065,0.0024530210066586733,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.76858377456665,1.118406891822815,0.5696579813957214,0.5585492253303528,0.039727699011564255,0.029219143092632294,0.03546233847737312,0.03935272619128227,0.04502265527844429,0.03469288349151611,0.04968913272023201,0.038017675280570984,0.047772523015737534,0.03484887629747391,0.04379900172352791,0.042667537927627563,0.04876125603914261,0.037581659853458405,0.04504299908876419,0.03916358947753906
KAN,perm,2,core_interaction,2048,20,0.05,0.0052258470095694065,0.0024530210066586733,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.3739509582519531,0.24538429081439972,0.2958792448043823,0.29601195454597473,0.0,5.074807631899603e-05,0.0,0.0,1.7201993614435196e-05,0.0,8.096577221294865e-05,0.00010338503489037976,0.0,0.0,6.399428093573079e-05,0.0,0.0,0.0,1.488563867724224e-07,0.0
MLP,grad,2,core_interaction,2048,20,0.05,0.24926452338695526,0.004380348604172468,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,2.9946489334106445,1.1082556247711182,0.6102994084358215,0.5834665894508362,0.18967950344085693,0.2740585207939148,0.22827064990997314,0.24378421902656555,0.2309044450521469,0.22689414024353027,0.20371496677398682,0.2547668516635895,0.19545729458332062,0.21344028413295746,0.24525777995586395,0.20445621013641357,0.21330007910728455,0.21624153852462769,0.22555048763751984,0.22115285694599152
MLP,perm,2,core_interaction,2048,20,0.05,0.24926452338695526,0.004380348604172468,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.0854896306991577,0.23227472603321075,0.30048927664756775,0.30856624245643616,0.003119438886642456,0.0,0.0012723704567179084,0.004192729946225882,0.0,0.002013007877394557,0.0,0.004521836992353201,0.006879329681396484,0.006492336746305227,0.00021626055240631104,0.0,0.0,0.0,0.010219384916126728,0.0
KAN,grad,3,core_interaction,2048,20,0.05,0.006393561605364084,0.0018446518806740642,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.711635589599609,1.2217541933059692,0.5863428711891174,0.5708619952201843,0.046043843030929565,0.04859907925128937,0.06616344302892685,0.03569267317652702,0.04040681943297386,0.05564029514789581,0.0507286861538887,0.034454479813575745,0.0513349249958992,0.038333456963300705,0.0579800121486187,0.04887274652719498,0.06072995811700821,0.049457114189863205,0.07029446959495544,0.06054075062274933
KAN,perm,3,core_interaction,2048,20,0.05,0.006393561605364084,0.0018446518806740642,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4611058235168457,0.2549501061439514,0.31017959117889404,0.3132894039154053,0.00020733133715111762,5.764421075582504e-05,8.414297917624936e-05,0.00014331455167848617,0.0,1.1495314538478851e-05,0.0,0.0,8.735992014408112e-05,0.0,3.291945904493332e-05,0.0,0.0,0.0,0.0,0.0
MLP,grad,3,core_interaction,2048,20,0.05,0.009905986487865448,0.0020229872316122055,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.542715072631836,1.2058528661727905,0.575775146484375,0.5684951543807983,0.033541519194841385,0.03117784485220909,0.0342743918299675,0.03722958639264107,0.031874045729637146,0.035837627947330475,0.026843640953302383,0.03913867846131325,0.03545694053173065,0.03419658541679382,0.0298626571893692,0.03408348932862282,0.03274642676115036,0.03218358755111694,0.03774070739746094,0.03268837928771973
MLP,perm,3,core_interaction,2048,20,0.05,0.009905986487865448,0.0020229872316122055,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4463995695114136,0.2542261779308319,0.30875951051712036,0.311807781457901,0.0001328584476141259,0.00018564611673355103,0.0,0.0,0.0,0.00014659327280241996,0.0,6.556231528520584e-05,0.0001539473159937188,4.92905564897228e-05,0.00019031856209039688,0.00018296453345101327,0.0001456815080018714,0.0,0.00026481164968572557,0.00025307139731012285
KAN,grad,4,core_interaction,2048,20,0.05,0.005037677474319935,0.0023851091973483562,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.666926383972168,1.2068248987197876,0.5915663242340088,0.5939239263534546,0.03285636752843857,0.036929935216903687,0.04003424942493439,0.029253235086798668,0.03118961863219738,0.03561261296272278,0.03909049928188324,0.03469218313694,0.019162021577358246,0.039874117821455,0.02981490269303322,0.032150138169527054,0.02557412162423134,0.03279941529035568,0.037545207887887955,0.04759060591459274
KAN,perm,4,core_interaction,2048,20,0.05,0.005037677474319935,0.0023851091973483562,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.446168065071106,0.25917473435401917,0.3212798833847046,0.3225370943546295,0.0,0.0,0.0,0.0,0.0,0.0,3.323921191622503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813075065612793e-06
MLP,grad,4,core_interaction,2048,20,0.05,0.24990905821323395,0.003655082546174526,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,2.9986255168914795,1.213202714920044,0.6376135349273682,0.6105571985244751,0.2359824776649475,0.2558761239051819,0.207815021276474,0.21565274894237518,0.21982261538505554,0.23776334524154663,0.2333206981420517,0.21382281184196472,0.21376360952854156,0.2119726538658142,0.22698308527469635,0.24154247343540192,0.21136081218719482,0.18378108739852905,0.21465620398521423,0.213261216878891
MLP,perm,4,core_interaction,2048,20,0.05,0.24990905821323395,0.003655082546174526,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.114902138710022,0.2740810215473175,0.3328854441642761,0.3277391791343689,0.014749601483345032,0.0,0.009496386162936687,0.0,0.0,0.0010115603217855096,0.011342540383338928,0.0,0.0,0.0030980061274021864,0.000905026972759515,0.01585771143436432,0.0029468040447682142,0.002059911610558629,0.0,0.008014097809791565
