model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
KAN,grad,0,core_interaction,256,20,0.01,0.86850905418396,3.289266916565309e-13,"[0, 1, 5, 18]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,3.3786184787750244,1.1997690200805664,0.6714423298835754,0.6762701272964478,0.4715800881385803,0.8523892164230347,0.42623960971832275,0.5507901906967163,0.5539076328277588,0.533218264579773,0.5697147250175476,0.5474298000335693,0.49344176054000854,0.36048775911331177,0.41841182112693787,0.818859338760376,0.482312947511673,0.6432244777679443,0.8327350616455078,0.5789809823036194
KAN,perm,0,core_interaction,256,20,0.01,0.86850905418396,3.289266916565309e-13,"[0, 1, 2, 15]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,1.138661503791809,0.13788795471191406,0.05861794948577881,0.013593812473118305,0.0,0.0,0.0,0.0,0.0,0.0,0.004484355449676514,0.006642381194978952,0.0,0.001982390880584717,0.0,0.014177680015563965,0.000861267268192023,0.004819472786039114,0.0,0.0006498098373413086
MLP,grad,0,core_interaction,256,20,0.01,3.3979544639587402,4.6098589336907025e-06,"[1, 3, 7, 10]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,0.8425658345222473,1.251126766204834,0.8744605183601379,0.8992235064506531,0.7195386290550232,0.6525194048881531,0.6021928787231445,0.9988197684288025,0.8740589618682861,0.8529550433158875,1.001820683479309,0.6172693371772766,0.7432043552398682,0.6012704968452454,0.7764307856559753,0.7594403624534607,0.5678333044052124,0.707362174987793,0.666010856628418,0.8648558855056763
MLP,perm,0,core_interaction,256,20,0.01,3.3979544639587402,4.6098589336907025e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.26042231917381287,0.16970793902873993,0.31313276290893555,0.43283239006996155,0.10898081213235855,0.02671130560338497,0.025763193145394325,0.0,0.029054006561636925,0.0,0.07784128189086914,0.052687566727399826,0.08937796205282211,0.0318804569542408,0.0,0.014828761108219624,0.055305082350969315,0.0,0.053680580109357834,0.021360954269766808
KAN,grad,1,core_interaction,256,20,0.01,1.0036511421203613,4.8643615177534905e-12,"[0, 1, 7, 14]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,2.8291327953338623,1.2630618810653687,0.6304129362106323,0.6758279800415039,0.3924921154975891,0.7075337767601013,0.6308918595314026,0.7835397720336914,0.7025129199028015,0.4626264274120331,0.5694599151611328,0.5707831382751465,0.6632420420646667,0.7614346742630005,0.7910463809967041,0.7258188128471375,0.5802943706512451,0.486416220664978,0.5487781763076782,0.5728151202201843
KAN,perm,1,core_interaction,256,20,0.01,1.0036511421203613,4.8643615177534905e-12,"[0, 1, 3, 6]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.9322779774665833,0.18082387745380402,0.0,0.10087236016988754,0.010634501464664936,0.002309083938598633,0.0723540410399437,0.0,0.04407747462391853,8.690357208251953e-05,0.0,0.014705558307468891,0.01728852652013302,0.03437141701579094,0.004853685852140188,0.06600677967071533,0.0,0.0038112998008728027,0.020741799846291542,0.04573885723948479
MLP,grad,1,core_interaction,256,20,0.01,3.3846471309661865,5.878324493835407e-09,"[1, 2, 10, 15]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,0.8363379836082458,0.9603878855705261,0.857186496257782,0.6988431215286255,0.6337623596191406,0.6844907402992249,0.8067743182182312,0.8153536319732666,0.5867486000061035,0.6520833969116211,0.9289914965629578,0.4697367548942566,0.6649960875511169,0.7974109649658203,0.5344606041908264,0.9124133586883545,0.8278298377990723,0.8116205334663391,0.7641799449920654,0.8311216831207275
MLP,perm,1,core_interaction,256,20,0.01,3.3846471309661865,5.878324493835407e-09,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.3331262171268463,0.20685641467571259,0.1841629296541214,0.1425878256559372,0.0,0.0,0.049952030181884766,0.0,0.0,0.0,0.05253203585743904,0.0849088802933693,0.021162590011954308,0.055333852767944336,0.008567492477595806,0.0,0.0,0.0,0.06726527214050293,0.0
KAN,grad,2,core_interaction,256,20,0.01,1.0013372898101807,5.415408677045264e-10,"[0, 1, 3, 16]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,4.093664169311523,1.2305411100387573,0.8818359375,0.9034748673439026,0.5332547426223755,0.5917022228240967,0.4904421865940094,0.7241441011428833,0.7638251781463623,0.8351941704750061,0.835169792175293,0.7565549612045288,0.7960478663444519,0.6067062616348267,0.7094616889953613,0.38473692536354065,1.0538227558135986,0.6152242422103882,0.8051407337188721,0.6343715786933899
KAN,perm,2,core_interaction,256,20,0.01,1.0013372898101807,5.415408677045264e-10,"[0, 1, 2, 7]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,1.1562654972076416,0.07987026125192642,0.07623136043548584,0.026370683684945107,0.0,0.0,0.0,0.1216987743973732,0.0,0.017527857795357704,0.017240485176444054,0.0,0.04950086399912834,0.0,0.0,0.0,0.055435579270124435,0.0,0.0,0.0
