model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
KAN,grad,0,core_interaction,512,20,0.0,0.20065028965473175,8.137497076177169e-08,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.034686088562012,1.1172584295272827,0.629995584487915,0.6692217588424683,0.343793660402298,0.4471116364002228,0.28514364361763,0.29745495319366455,0.3031662106513977,0.3683013319969177,0.35511937737464905,0.4082888662815094,0.4197154641151428,0.40352293848991394,0.3928399682044983,0.32837367057800293,0.2797045111656189,0.34879589080810547,0.4382140338420868,0.4206381142139435
KAN,perm,0,core_interaction,512,20,0.0,0.20065028965473175,8.137497076177169e-08,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.1990747451782227,0.21433645486831665,0.24324406683444977,0.24331708252429962,0.0,0.0,5.205969137023203e-05,0.0,0.0,0.006489381194114685,0.001689548254944384,0.0,0.0,0.0,0.0,0.0033665497321635485,0.0007842779159545898,0.0,0.0,0.0012413710355758667
MLP,grad,0,core_interaction,512,20,0.0,2.023622512817383,1.9837978470604867e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.6578406095504761,1.4471715688705444,0.8431522846221924,1.1255114078521729,0.46731802821159363,0.5859555006027222,0.47883141040802,0.5320268869400024,0.525920033454895,0.5508027672767639,0.5696635246276855,0.47771650552749634,0.5395957231521606,0.5299994945526123,0.6128594279289246,0.5802261829376221,0.4029465317726135,0.543651819229126,0.6098778247833252,0.5257506966590881
MLP,perm,0,core_interaction,512,20,0.0,2.023622512817383,1.9837978470604867e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.10563508421182632,0.2269095629453659,0.31066179275512695,0.38764095306396484,0.0,0.0,0.04335594177246094,0.013467550277709961,0.0,0.0,0.0545402355492115,0.0,0.0735568180680275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAN,grad,1,core_interaction,512,20,0.0,0.03868850693106651,1.2214909475005697e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.245227813720703,1.050360918045044,0.56642746925354,0.5894727110862732,0.11312685906887054,0.15283852815628052,0.15801578760147095,0.13917064666748047,0.1677839159965515,0.17065545916557312,0.13574042916297913,0.12749694287776947,0.21106863021850586,0.16893500089645386,0.14344121515750885,0.1435270607471466,0.14651218056678772,0.11190896481275558,0.16095179319381714,0.11641684174537659
KAN,perm,1,core_interaction,512,20,0.0,0.03868850693106651,1.2214909475005697e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4090036153793335,0.23434782028198242,0.2639753818511963,0.2630244791507721,0.0,0.0,3.28520945913624e-05,0.0,0.0,0.0,0.0,0.0008760939235799015,0.0,0.0,0.0,4.357844591140747e-05,0.0,0.00010647624731063843,0.0,0.0
MLP,grad,1,core_interaction,512,20,0.0,1.9765914678573608,0.00011240185267524794,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.729323148727417,1.2960128784179688,0.8174962997436523,0.8348068594932556,0.556073784828186,0.6879492998123169,0.5212718844413757,0.6240234375,0.48241162300109863,0.5388057827949524,0.5034682750701904,0.49191874265670776,0.5426791310310364,0.6034855842590332,0.5717885494232178,0.6325302720069885,0.6400575637817383,0.5436995625495911,0.6328557729721069,0.6288453936576843
MLP,perm,1,core_interaction,512,20,0.0,1.9765914678573608,0.00011240185267524794,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.2502840459346771,0.3890495300292969,0.3258020877838135,0.3555684983730316,0.019536057487130165,0.031239191070199013,0.02966233156621456,0.0,0.0,0.09763717651367188,0.05108411982655525,0.051892757415771484,0.0,0.02088085748255253,0.03866918757557869,0.10521741956472397,0.0,0.0,0.0018833080539479852,0.0
KAN,grad,2,core_interaction,512,20,0.0,0.7310402989387512,3.3714084679559164e-07,"[0, 1, 3, 19]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,3.916084051132202,1.2211015224456787,0.8793131709098816,1.2552117109298706,0.738944411277771,0.7111384868621826,0.8289816379547119,0.7079827785491943,0.6361721754074097,0.7743124961853027,0.707507848739624,0.6207559108734131,0.6426538228988647,0.6129046678543091,0.5147044658660889,0.6001214385032654,0.8222397565841675,0.5500157475471497,0.8575519323348999,0.9343594908714294
KAN,perm,2,core_interaction,512,20,0.0,0.7310402989387512,3.3714084679559164e-07,"[0, 1, 3, 4]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,1.415256142616272,0.24003386497497559,0.029379606246948242,0.08809783309698105,0.05220746994018555,0.004371384624391794,0.012828250415623188,0.020529747009277344,0.0,0.04865992069244385,0.014270703308284283,0.0,0.05123571678996086,0.01122581958770752,0.0,0.00045424699783325195,0.011090059764683247,0.0020388762932270765,0.0,0.024244746193289757
MLP,grad,2,core_interaction,512,20,0.0,1.8266583681106567,0.0001615161745576188,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.6932003498077393,1.216785192489624,0.9920749664306641,0.8510417938232422,0.5656410455703735,0.4059249460697174,0.5628944635391235,0.6372492909431458,0.503188967704773,0.5087594985961914,0.5960243940353394,0.4835713505744934,0.6386363506317139,0.6424029469490051,0.5913974046707153,0.4587862491607666,0.5956869125366211,0.5120904445648193,0.6133140325546265,0.5748629570007324
MLP,perm,2,core_interaction,512,20,0.0,1.8266583681106567,0.0001615161745576188,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.16368456184864044,0.2724822759628296,0.3461185693740845,0.3589632213115692,0.0,0.02981146238744259,0.04279295727610588,0.08968818187713623,0.0,0.0,0.005035519599914551,0.023785313591361046,0.019343018531799316,0.016858935356140137,0.0,0.050585705786943436,0.0,0.019798874855041504,0.0,0.003542224643751979
KAN,grad,3,core_interaction,512,20,0.0,0.029498960822820663,1.3809070878778584e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.667199611663818,1.1333919763565063,0.5908801555633545,0.6071282029151917,0.10648597031831741,0.15860603749752045,0.172054722905159,0.18024815618991852,0.12250968813896179,0.11668027192354202,0.13829666376113892,0.16978929936885834,0.18058905005455017,0.10947955399751663,0.1362183541059494,0.12161947786808014,0.09135785698890686,0.1379770040512085,0.15748122334480286,0.11503464728593826
KAN,perm,3,core_interaction,512,20,0.0,0.029498960822820663,1.3809070878778584e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.3956999778747559,0.25513115525245667,0.3098042905330658,0.3205583393573761,0.0,0.0008896688814274967,0.0029133253265172243,0.0,0.0014211591333150864,0.0008678864687681198,0.0,0.0,0.0,0.0,0.0,0.000539759173989296,0.0002239787281723693,0.0005511976778507233,0.0003081976028624922,0.0004026492533739656
MLP,grad,3,core_interaction,512,20,0.0,1.9986644983291626,0.00012588815297931433,"[1, 2, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.5631430745124817,1.4534697532653809,0.7338415384292603,0.7743262052536011,0.5215252041816711,0.6689666509628296,0.6206722259521484,0.6248809695243835,0.6135212182998657,0.4965587258338928,0.5651932954788208,0.615916907787323,0.547951877117157,0.585831880569458,0.5272548198699951,0.5651471018791199,0.4325413703918457,0.5713066458702087,0.5698367357254028,0.6351138353347778
MLP,perm,3,core_interaction,512,20,0.0,1.9986644983291626,0.00012588815297931433,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.12120739370584488,0.2935863435268402,0.13891561329364777,0.18829362094402313,0.0,0.0,0.0,0.000827233016025275,0.01044956874102354,0.0,0.0024552345275878906,0.0,0.015700897201895714,0.0,0.031984567642211914,0.0,0.07942032814025879,0.027436653152108192,0.012033780105412006,0.0
KAN,grad,4,core_interaction,512,20,0.0,0.013365388847887516,1.8139686289941892e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.6737236976623535,1.1404461860656738,0.6181679368019104,0.5884842872619629,0.08609964698553085,0.07472164928913116,0.09960717707872391,0.08172616362571716,0.10958950966596603,0.09331821650266647,0.09585322439670563,0.10512913763523102,0.07616429030895233,0.08895738422870636,0.14472094178199768,0.12198247760534286,0.149690642952919,0.1118103563785553,0.07170015573501587,0.0945507287979126
KAN,perm,4,core_interaction,512,20,0.0,0.013365388847887516,1.8139686289941892e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.5736767053604126,0.25959721207618713,0.34575220942497253,0.34301629662513733,0.0,0.0,5.409463119576685e-05,0.0,7.721906149527058e-05,0.00024734684848226607,0.0007035319576971233,0.00043618804193101823,0.0,0.0,0.0002009033487411216,0.0,0.0002147362829418853,0.0001766486093401909,0.00016962022345978767,0.0011770399287343025
MLP,grad,4,core_interaction,512,20,0.0,2.014492988586426,0.00024253672745544463,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.8446529507637024,1.265456199645996,0.7740280032157898,0.859928548336029,0.5861274600028992,0.4599548876285553,0.5496038198471069,0.6041463017463684,0.584497332572937,0.5905897617340088,0.517871618270874,0.5923647284507751,0.5095338225364685,0.559904158115387,0.5693783760070801,0.6559245586395264,0.5719215869903564,0.4895743727684021,0.5722325444221497,0.6136934161186218
MLP,perm,4,core_interaction,512,20,0.0,2.014492988586426,0.00024253672745544463,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.2689395844936371,0.26899513602256775,0.31857791543006897,0.3357366621494293,0.0,0.049945831298828125,0.010789871215820312,0.0,0.015033960342407227,0.0,0.0,0.0,0.0,0.0,0.013245503418147564,0.0,0.0,0.0,0.0,0.0
