function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c025,0,896,2048,100,0.1,16,5,3,0.001,75,all,0.0003570254484657198,0.05997104197740555,4950,"(2, 3)","(0, 1)",0.03821045160293579,0.004999952390789986,0.03821045160293579,0.00275583229959011,0.004632758870720863,-0.033210499212145805,35,0,6,22,61.914937019348145
core_interaction_c025,1,896,2048,100,0.1,16,5,3,0.001,75,all,0.0003898334689438343,0.058380238711833954,4950,"(2, 3)","(0, 1)",0.025183720514178276,0.00015298696234822273,0.025183720514178276,0.0030367928557097886,0.005186650045216079,-0.025030733551830053,4504,0,86,64,63.462801456451416
core_interaction_c025,2,896,2048,100,0.1,16,5,3,0.001,75,all,0.0002492313797120005,0.06274081766605377,4950,"(2, 3)","(0, 1)",0.02850603684782982,0.0007172143086791039,0.02850603684782982,0.001523802243173122,0.008130214177071937,-0.027788822539150715,938,0,57,55,62.947426080703735
core_interaction_c025,3,896,2048,100,0.1,16,5,3,0.001,75,all,0.00034835166297852993,0.05361071228981018,4950,"(2, 3)","(0, 45)",0.022610891610383987,0.006636660313233733,0.022610891610383987,0.0021699335426092143,0.005713065508753054,-0.015974231297150254,41,0,8,14,57.35376167297363
core_interaction_c025,4,896,2048,100,0.1,16,5,3,0.001,75,all,0.0003059017180930823,0.05091679096221924,4950,"(2, 3)","(2, 3)",0.03693077154457569,0.03693077154457569,0.027755143586546183,0.002589581348001954,0.006201135125011205,0.009175627958029509,1,1,4,4,59.44609355926514
core_interaction_c025,5,896,2048,100,0.1,16,5,3,0.001,75,all,0.0003760813851840794,0.06742367893457413,4950,"(2, 3)","(0, 1)",0.031699079554528,0.0011201105080544949,0.031699079554528,0.0033697884529828963,0.007928975299000725,-0.030578969046473503,1216,0,63,83,58.837039947509766
core_interaction_c025,6,896,2048,100,0.1,16,5,3,0.001,75,all,0.0005095082451589406,0.06100847199559212,4950,"(2, 3)","(0, 1)",0.02060182485729456,0.0006492212414741516,0.02060182485729456,0.0023609669879078865,0.0045458785444497845,-0.019952603615820408,2217,0,93,86,60.866010427474976
core_interaction_c025,7,896,2048,100,0.1,16,5,3,0.001,75,all,0.00038140680408105254,0.03776613250374794,4950,"(2, 3)","(2, 3)",0.04258241131901741,0.04258241131901741,0.021683412604033947,0.00203743167221546,0.00541893273591993,0.020898998714983463,1,1,4,4,59.6813907623291
core_interaction_c025,8,896,2048,100,0.1,16,5,3,0.001,75,all,0.00046713772462680936,0.03638789430260658,4950,"(2, 3)","(2, 3)",0.07515758438967168,0.07515758438967168,0.015448928344994783,0.001651778398081659,0.005608653370290946,0.0597086560446769,1,1,4,4,80.97941446304321
core_interaction_c025,9,896,2048,100,0.1,16,5,3,0.001,75,all,0.0006459089345298707,0.04480183869600296,4950,"(2, 3)","(2, 3)",0.06191549636423588,0.06191549636423588,0.018438825383782387,0.001501628383994101,0.007427777349948878,0.04347667098045349,1,1,4,4,64.93617916107178
core_interaction_c025,10,896,2048,100,0.1,16,5,3,0.001,75,all,0.0003780221159104258,0.03491200879216194,4950,"(2, 3)","(2, 3)",0.05707034934312105,0.05707034934312105,0.012162710539996624,0.0011829314753413194,0.005300765000283708,0.04490763880312443,1,1,4,4,84.47914290428162
core_interaction_c025,11,896,2048,100,0.1,16,5,3,0.001,75,all,0.0005482387496158481,0.03707258030772209,4950,"(2, 3)","(2, 3)",0.06557064270600677,0.06557064270600677,0.01534615270793438,0.0009173670783638949,0.005053801089525151,0.050224489998072386,1,1,4,4,86.07402014732361
core_interaction_c025,12,896,2048,100,0.1,16,5,3,0.001,75,all,0.00048744986997917295,0.07821141183376312,4950,"(2, 3)","(0, 78)",0.02301528211683035,0.0058472054079174995,0.02301528211683035,0.0032839683815836904,0.00787852451205251,-0.01716807670891285,84,0,8,41,63.44068646430969
core_interaction_c025,13,896,2048,100,0.1,16,5,3,0.001,75,all,0.00039833845221437514,0.034281954169273376,4950,"(2, 3)","(2, 3)",0.052389937452971935,0.052389937452971935,0.013137169182300568,0.0014387270435690758,0.004823395572602735,0.03925276827067137,1,1,4,4,58.867602825164795
core_interaction_c025,14,896,2048,100,0.1,16,5,3,0.001,75,all,0.0005292941350489855,0.04555191099643707,4950,"(2, 3)","(2, 3)",0.04541144520044327,0.04541144520044327,0.012894593179225922,0.0020154915750026686,0.004882303774356825,0.032516852021217346,1,1,4,4,58.75191140174866
core_interaction_c025,15,896,2048,100,0.1,16,5,3,0.001,75,all,0.0004480874340515584,0.0818757712841034,4950,"(2, 3)","(0, 1)",0.01800248632207513,0.0013932455331087112,0.01800248632207513,0.0037020450457930544,0.00575306402519345,-0.016609240788966417,1601,0,74,82,62.07866716384888
core_interaction_c025,16,896,2048,100,0.1,16,5,3,0.001,75,all,0.00044753975817002356,0.053932055830955505,4950,"(2, 3)","(0, 73)",0.01585373468697071,0.0009496985003352165,0.01585373468697071,0.0023822816088795644,0.005366772767156352,-0.014904036186635494,1033,0,85,93,59.148704051971436
core_interaction_c025,17,896,2048,100,0.1,16,5,3,0.001,75,all,0.0004697296244557947,0.03401337191462517,4950,"(2, 3)","(2, 3)",0.051570627838373184,0.051570627838373184,0.009109746664762497,0.002024102210998535,0.0038272154331207187,0.04246088117361069,1,1,4,4,61.162235736846924
core_interaction_c025,18,896,2048,100,0.1,16,5,3,0.001,75,all,0.0005200080922804773,0.04361426457762718,4950,"(2, 3)","(2, 3)",0.12100762594491243,0.12100762594491243,0.019081740640103817,0.0014669518917798984,0.006264060437679279,0.10192588530480862,1,1,4,4,63.458582401275635
core_interaction_c025,19,896,2048,100,0.1,16,5,3,0.001,75,all,0.00047392791020683944,0.048769935965538025,4950,"(2, 3)","(0, 22)",0.01856200979091227,0.0013836941216140985,0.01856200979091227,0.0021995309740304933,0.004137431830167716,-0.017178315669298172,626,0,74,72,59.42667555809021
core_interaction_c025,20,896,2048,100,0.1,16,5,3,0.001,75,all,0.00043777949758805335,0.06517337262630463,4950,"(2, 3)","(0, 1)",0.031192835420370102,0.015030182898044586,0.031192835420370102,0.0033620476722717187,0.006686022430658332,-0.016162652522325516,5,0,4,20,61.246238708496094
core_interaction_c025,21,896,2048,100,0.1,16,5,3,0.001,75,all,0.0005065314471721649,0.045309290289878845,4950,"(2, 3)","(2, 3)",0.05890207178890705,0.05890207178890705,0.015460062772035599,0.002331579010933635,0.006577530782669774,0.04344200901687145,1,1,4,4,58.652172565460205
core_interaction_c025,22,896,2048,100,0.1,16,5,3,0.001,75,all,0.00040753063512966037,0.07101184874773026,4950,"(2, 3)","(0, 22)",0.01619368838146329,0.00016540149226784706,0.01619368838146329,0.0029942262917756965,0.006675617583096027,-0.016028286889195442,3804,0,60,77,62.79439043998718
core_interaction_c025,23,896,2048,100,0.1,16,5,3,0.001,75,all,0.0004127244174014777,0.06853609532117844,4950,"(2, 3)","(0, 1)",0.012964072171598673,0.001955437008291483,0.012964072171598673,0.0033004767261445495,0.005319098494946955,-0.01100863516330719,674,0,16,20,61.31194233894348
