wave,method,function,interaction_strength,samples,dimension,noise,seed,top_m,selected_screen_features,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,screen_steps,refit_steps,width_hidden,grid,k,lamb,fd_points,screen_model_test_mse,status,error,traceback,runtime_sec,selection_meta,selection_score,top_selection_variables,top_edge_pairs,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,train_mse,test_mse,importance_scores,interaction_method,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,explain_contains_all_interaction_endpoints,explain_interaction_endpoint_recall,selected_interactions,interaction_precision,interaction_recall,interaction_f1,selected_interaction_endpoint_recall,selected_interaction_contains_all_endpoints,true_interaction_best_rank,true_interaction_worst_rank,true_interaction_rank_mean,true_interaction_score_mean,max_nontrue_interaction_score,true_interaction_mean_score_margin,true_interaction_beats_all_false
one_shot,single_grad_var,core_interaction_c025,0.25,64,20,0.0,0,4,"[0, 1, 17, 18]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,2,2,8,5,3,0.001,8,0.723180890083313,ok,,,0.3936164379119873,"{""selection_score"": [1.0, 0.3891932401654274, 0.17941709248927945, 0.09256453568371081, 0.3001330478815782, 0.27926707971321935, 0.11586733926896618, 0.2803982031719632, 0.11532786852024854, 0.22978011175506222, 0.17502782040046638, 0.29804291392914783, 0.1456920359734059, 0.20701622624108784, 0.11662732831489939, 0.17173447312615175, 0.25676490999371604, 0.3690862823433744, 0.4398662999590466, 0.1590504798990295], ""top_edge_pairs"": [[0, 7, 1.0], [0, 15, 0.935494946812548], [0, 1, 0.7707941429913351], [0, 4, 0.7466063310605441], [0, 16, 0.7150736884555675], [0, 18, 0.659989472632969], [7, 15, 0.5929104979553611], [4, 7, 0.5046962087921048], [1, 7, 0.4901064338930171], [0, 11, 0.4748720719585256]], ""top_selection_variables"": [0, 18, 1, 17, 4, 11, 7, 5, 16, 9, 13, 2]}","[1.0, 0.3891932401654274, 0.17941709248927945, 0.09256453568371081, 0.3001330478815782, 0.27926707971321935, 0.11586733926896618, 0.2803982031719632, 0.11532786852024854, 0.22978011175506222, 0.17502782040046638, 0.29804291392914783, 0.1456920359734059, 0.20701622624108784, 0.11662732831489939, 0.17173447312615175, 0.25676490999371604, 0.3690862823433744, 0.4398662999590466, 0.1590504798990295]","[0, 18, 1, 17, 4, 11, 7, 5, 16, 9, 13, 2]","[(0, 7, 1.0), (0, 15, 0.935494946812548), (0, 1, 0.7707941429913351), (0, 4, 0.7466063310605441), (0, 16, 0.7150736884555675), (0, 18, 0.659989472632969), (7, 15, 0.5929104979553611), (4, 7, 0.5046962087921048), (1, 7, 0.4901064338930171), (0, 11, 0.4748720719585256)]",4,0,0.5,0,0.0,0,0.0010479111224412918,0.11308225989341736,"[4.270238876342773, 0.9424140453338623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29119062423706055, 0.3154122531414032, 0.0]",fd,"[0, 1, 17, 18]",0.5,0.5,0.5,0.71875,0.6,0,0.0,"[(0, 1)]",0.0,0.0,0.0,0.0,0,39.0,39.0,39.0,0.0,4.4041595458984375,-4.4041595458984375,0
one_shot,single_feature_var,core_interaction_c025,0.25,64,20,0.0,0,4,"[0, 4, 7, 18]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,2,2,8,5,3,0.001,8,0.723180890083313,ok,,,0.3772423267364502,"{""selection_score"": [1.0, 0.43941515059241193, 0.38651934790297776, 0.2974854792692951, 0.6472571482680736, 0.4228844982030497, 0.13577383043324187, 0.7599239862168734, 0.2895352418589519, 0.3335702183605262, 0.23231210113647688, 0.39635611934542986, 0.30556807614657944, 0.33598679510183277, 0.1670303555802301, 0.44622038956761434, 0.5220852808947459, 0.4662832823239191, 0.5499641698655497, 0.32261449026685807], ""top_edge_pairs"": [[0, 7, 1.0], [0, 15, 0.935494946812548], [0, 1, 0.7707941429913351], [0, 4, 0.7466063310605441], [0, 16, 0.7150736884555675], [0, 18, 0.659989472632969], [7, 15, 0.5929104979553611], [4, 7, 0.5046962087921048], [1, 7, 0.4901064338930171], [0, 11, 0.4748720719585256]], ""top_selection_variables"": [0, 7, 4, 18, 16, 17, 15, 1, 5, 11, 2, 13]}","[1.0, 0.43941515059241193, 0.38651934790297776, 0.2974854792692951, 0.6472571482680736, 0.4228844982030497, 0.13577383043324187, 0.7599239862168734, 0.2895352418589519, 0.3335702183605262, 0.23231210113647688, 0.39635611934542986, 0.30556807614657944, 0.33598679510183277, 0.1670303555802301, 0.44622038956761434, 0.5220852808947459, 0.4662832823239191, 0.5499641698655497, 0.32261449026685807]","[0, 7, 4, 18, 16, 17, 15, 1, 5, 11, 2, 13]","[(0, 7, 1.0), (0, 15, 0.935494946812548), (0, 1, 0.7707941429913351), (0, 4, 0.7466063310605441), (0, 16, 0.7150736884555675), (0, 18, 0.659989472632969), (7, 15, 0.5929104979553611), (4, 7, 0.5046962087921048), (1, 7, 0.4901064338930171), (0, 11, 0.4748720719585256)]",4,0,0.25,0,0.0,0,0.0015545630594715476,0.6343716382980347,"[5.773675441741943, 0.0, 0.0, 0.0, 1.1172447204589844, 0.0, 0.0, 0.9834186434745789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0544700622558594, 0.0]",fd,"[0, 4, 7, 18]",0.25,0.25,0.25,0.5546875,0.4,0,0.0,"[(0, 18)]",0.0,0.0,0.0,0.0,0,41.0,41.0,41.0,0.0,11.20962142944336,-11.20962142944336,0
