function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c025,640,100,16,5,0.001,75,all,0.00022206163788117313,6.175302264319781e-05,0.06458707780887683,0.013525238557922004,4950.0,0.0,0.010012948563477645,0.019092153303735437,0.026107288419734687,0.012201020745104965,0.0018999361510698967,0.0007576535227661564,0.005442553708484988,0.0013835088964646758,-0.01609433985625704,0.02452410418996094,1521.6333333333334,1471.5530821028265,0.18333333333333332,0.3902049294994232,50.68333333333333,33.75861053584307,55.38333333333333,33.60139810785051,65.70051728487014,8.310392742079822,60
