function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c01,512,20,32,5,0.001,75,all,0.001057271537138149,0.0005202582633256473,0.0020231757232977545,0.001009416797375754,190.0,0.0,0.007163059795857407,0.012190090656221465,0.005153994594002143,0.0023611812360065116,0.0008879384384878595,0.0007957296345439156,0.002311575356366426,0.0015320525218645669,0.0020090652018552647,0.01282802353958823,71.55,59.23278552757698,0.26666666666666666,0.4459484908564834,11.416666666666666,6.084968049069123,11.366666666666667,5.940286663934453,27.085365136464436,3.389068880388706,60
