dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.0059211301442701,0.001329833175987,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 9, 6, 4, 8, 5]",392.5092570781708,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3382327854633331,0.2483286708593368
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0059211301442701,0.001329833175987,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 6, 9, 4, 8, 5]",392.5095925331116,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3382327854633331,0.2483286708593368
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.0086573646403849,0.0019677025265991,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 4, 6, 7, 9, 5]",416.0304822921753,1,1.0,1.0,1,1.0,1,0,"[0, 2]",9.0,0.0676470026373863,0.1267038136720657
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0086573646403849,0.0019677025265991,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 4, 6, 9, 7, 5]",416.0308136940002,1,1.0,1.0,1,1.0,1,0,"[0, 2]",9.0,0.0676470026373863,0.1267038136720657
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.0069304325152188,0.0014599002897739,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 7, 4, 9, 8, 6]",379.6216959953308,1,1.0,1.0,1,1.0,1,0,"[1, 2]",5.0,0.2360517829656601,0.3046147525310516
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0069304325152188,0.0014599002897739,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 7, 4, 9, 6, 8]",379.622038602829,1,1.0,1.0,1,1.0,1,0,"[1, 2]",5.0,0.2360517829656601,0.3046147525310516
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.0055116658215411,0.0008581764996051,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 9, 5, 6, 4, 7]",384.10211062431335,1,1.0,1.0,1,1.0,1,0,"[3, 6]",2.0,0.3500845432281494,0.3516646325588226
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0055116658215411,0.0008581764996051,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 9, 5, 4, 6, 7]",384.1024396419525,1,1.0,1.0,1,1.0,1,0,"[3, 6]",2.0,0.3500845432281494,0.3516646325588226
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.0050945128197781,0.0022005729842931,"[0, 1, 2, 3]","[0, 1, 2, 3, 6, 4, 8, 5, 9, 7]",350.02776622772217,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4134194850921631,0.2028880566358566
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,128,512,10,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0050945128197781,0.0022005729842931,"[0, 1, 2, 6]","[0, 1, 2, 6, 4, 3, 8, 9, 7, 5]",350.0280952453613,0,0.75,0.75,0,0.5,0,1,"[2, 3]",1.0,0.4134194850921631,0.2028880566358566
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.0012392525954055,0.0002762272197287,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 5, 6, 9, 7, 4]",421.8075802326202,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.474956065416336,0.2384134382009506
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0012392525954055,0.0002762272197287,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 9, 7, 5, 4, 6]",421.80791664123535,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.474956065416336,0.2384134382009506
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.0027810950996354,0.0002694310387596,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 4, 8, 5, 7, 6]",422.8856527805328,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4792865812778473,0.2815942466259002
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0027810950996354,0.0002694310387596,"[0, 1, 2, 3]","[0, 1, 2, 3, 4, 9, 8, 5, 7, 6]",422.88597869873047,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4792865812778473,0.2815942466259002
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.002837200963404,0.0004619997343979,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 6, 5, 8, 7, 9]",391.462320804596,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3827633559703827,0.2068963497877121
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.002837200963404,0.0004619997343979,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 7, 6, 8, 5, 9]",391.4626324176788,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3827633559703827,0.2068963497877121
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.0012878204521257,0.0002677023294381,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 7, 8, 5, 4, 6]",388.5010778903961,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5620311498641968,0.3732125163078308
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0012878204521257,0.0002677023294381,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 7, 8, 5, 6, 4]",388.5013859272003,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5620311498641968,0.3732125163078308
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.0017884455286548,0.0002083048893837,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 9, 5, 4, 8, 6]",406.8755612373352,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5197515487670898,0.3094788491725921
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0017884455286548,0.0002083048893837,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 9, 5, 8, 4, 6]",406.8758587837219,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5197515487670898,0.3094788491725921
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.0025094854907365,0.0005471939221024,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 5, 9, 6, 8, 4]",370.4167566299439,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4764929711818695,0.2690530717372894
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0025094854907365,0.0005471939221024,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 5, 9, 6, 8, 4]",370.4170641899109,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4764929711818695,0.2690530717372894
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.0026523048145463,0.0005047101876698,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 6, 9, 4, 8, 7]",370.97017765045166,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3231329619884491,0.2118848115205764
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0026523048145463,0.0005047101876698,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 9, 8, 6, 7, 4]",370.9704809188843,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.3231329619884491,0.2118848115205764
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.0014894902386004,0.0004460846539586,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 8, 9, 5, 4, 6]",392.7521426677704,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4909352958202362,0.3184413909912109
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0014894902386004,0.0004460846539586,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 9, 8, 6, 5, 4]",392.7524769306183,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4909352958202362,0.3184413909912109
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.001963901995623,0.0002337903133593,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 6, 8, 7, 4, 5]",419.7893533706665,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5224791169166565,0.3371699750423431
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.001963901995623,0.0002337903133593,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 9, 7, 5, 6, 4]",419.7896809577942,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5224791169166565,0.3371699750423431
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.0015208749144221,0.0002090716152451,"[0, 1, 2, 3]","[0, 1, 2, 3, 5, 8, 4, 6, 7, 9]",410.7006299495697,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5429442524909973,0.3304503858089447
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,10,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0015208749144221,0.0002090716152451,"[0, 1, 2, 3]","[0, 1, 2, 3, 5, 6, 8, 9, 4, 7]",410.7009656429291,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5429442524909973,0.3304503858089447
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.0011660801355901,0.0002150391374016,"[0, 1, 2, 3]","[0, 1, 2, 3, 5, 8, 6, 9, 4, 7]",357.41161918640137,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5796722173690796,0.2810302376747131
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0011660801355901,0.0002150391374016,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 5, 6, 9, 7, 4]",357.4119205474853,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5796722173690796,0.2810302376747131
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.0017832391589763,0.0004283041635062,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 5, 6, 4, 7, 8]",374.36056303977966,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5927622318267822,0.2982753813266754
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0017832391589763,0.0004283041635062,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 6, 5, 4, 8, 7]",374.3608629703522,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5927622318267822,0.2982753813266754
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.0012366127441055,0.0002292340504936,"[0, 1, 2, 3]","[0, 1, 3, 2, 6, 8, 5, 4, 7, 9]",310.9511399269104,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5635507106781006,0.2895646393299103
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0012366127441055,0.0002292340504936,"[0, 1, 2, 3]","[0, 1, 2, 3, 4, 8, 7, 5, 9, 6]",310.95144987106323,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5635507106781006,0.2895646393299103
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.0007871366135077,0.0002490461338311,"[0, 1, 2, 3]","[0, 1, 2, 3, 4, 9, 6, 7, 8, 5]",346.9861035346985,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6153543591499329,0.3246049284934997
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0007871366135077,0.0002490461338311,"[0, 1, 2, 3]","[0, 1, 2, 3, 6, 9, 4, 5, 7, 8]",346.9864058494568,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6153543591499329,0.3246049284934997
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.001095620811975,0.0001600589021109,"[0, 1, 2, 3]","[0, 1, 2, 3, 7, 9, 6, 4, 5, 8]",325.30807280540466,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6350014805793762,0.380935400724411
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.001095620811975,0.0001600589021109,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 6, 7, 4, 5, 8]",325.3083758354187,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6350014805793762,0.380935400724411
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.0012189995824883,0.0001730720250634,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 5, 7, 6, 8, 4]",315.71705532073975,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6155886054039001,0.3110834956169128
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0012189995824883,0.0001730720250634,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 5, 7, 6, 8, 4]",315.71736574172974,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6155886054039001,0.3110834956169128
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.0017288120674493,0.0002175299887312,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 9, 5, 6, 4, 7]",351.6201972961426,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4971419870853424,0.243582472205162
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0017288120674493,0.0002175299887312,"[0, 1, 2, 3]","[0, 1, 2, 3, 6, 8, 9, 4, 5, 7]",351.6205253601074,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4971419870853424,0.243582472205162
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.0009164377588604,0.0002162379241781,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 7, 5, 8, 4, 6]",376.5502605438232,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6056733131408691,0.3004423975944519
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0009164377588604,0.0002162379241781,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 5, 4, 6, 7, 8]",376.55056953430176,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6056733131408691,0.3004423975944519
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.001193214861996239,0.00020111320191062987,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 8, 6, 5, 4, 7]",340.37082958221436,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5923316478729248,0.3531460165977478
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.001193214861996239,0.00020111320191062987,"[0, 1, 2, 3]","[0, 1, 2, 3, 8, 9, 6, 4, 5, 7]",340.37116050720215,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5923316478729248,0.3531460165977478
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.0015125146579521242,0.00023113419592846185,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 8, 5, 6, 4, 7]",344.1270341873169,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6020902395248413,0.3225988447666168
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,10,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0015125146579521242,0.00023113419592846185,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 5, 6, 4, 8, 7]",344.1273729801178,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6020902395248413,0.3225988447666168
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.00950240606907755,0.000813949853181839,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 9, 7, 6, 5, 4]",369.6762397289276,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.622000515460968,0.4223528802394867
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.00950240606907755,0.000813949853181839,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 9, 4, 7, 6, 5]",369.67655873298645,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.622000515460968,0.4223528802394867
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.021321457147132607,0.0025173695757985115,"[0, 1, 2, 3]","[0, 2, 3, 1, 4, 8, 9, 5, 6, 7]",369.6925263404846,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5085896849632263,0.3575853407382965
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.021321457147132607,0.0025173695757985115,"[0, 1, 2, 3]","[0, 2, 3, 1, 4, 9, 8, 5, 6, 7]",369.69286012649536,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5085896849632263,0.3575853407382965
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.024046186730265616,0.0022477097809314728,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 4, 9, 6, 7, 5]",347.84491634368896,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4870922565460205,0.2608032822608948
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.024046186730265616,0.0022477097809314728,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 4, 9, 6, 7, 5]",347.8452332019806,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.4870922565460205,0.2608032822608948
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.015522043558303267,0.0009751480538398027,"[0, 1, 2, 3]","[0, 3, 2, 1, 9, 4, 8, 6, 5, 7]",363.4841799736023,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6314722299575806,0.3800407648086548
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.015522043558303267,0.0009751480538398027,"[0, 1, 2, 3]","[0, 3, 2, 1, 9, 8, 5, 7, 4, 6]",363.4844868183136,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6314722299575806,0.3800407648086548
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.01422774771344848,0.0014172678347676992,"[0, 1, 2, 3]","[0, 3, 2, 1, 4, 8, 9, 7, 5, 6]",373.3011910915375,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5894827246665955,0.37755030393600464
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.01422774771344848,0.0014172678347676992,"[0, 1, 2, 3]","[0, 3, 2, 1, 8, 4, 5, 9, 6, 7]",373.30152916908264,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5894827246665955,0.37755030393600464
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.010011494142236187,0.001840790151618421,"[0, 1, 2, 3]","[0, 2, 3, 1, 6, 9, 7, 4, 8, 5]",357.7366831302643,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5722996592521667,0.30337512493133545
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.010011494142236187,0.001840790151618421,"[0, 1, 2, 3]","[0, 2, 1, 3, 7, 6, 9, 4, 5, 8]",357.7369875907898,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5722996592521667,0.30337512493133545
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.0,128,512,10,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.029074473981745542,0.003375967498868704,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 8, 6, 7, 4, 5]",366.9454197883606,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.35293078422546387,0.17101478576660156
