function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c01,0,512,2048,20,0.0,16,5,3,0.001,75,all,0.0013782011810690165,0.0024328818544745445,190,"(2, 3)","(0, 17)",0.003909613937139511,2.2631138563156128e-07,0.003909613937139511,0.0006993958726525303,0.0026894478127360375,-0.0039093876257538795,179,0,20,20,32.16817259788513
core_interaction_c01,1,512,2048,20,0.0,16,5,3,0.001,75,all,0.0013740768190473318,0.002201508730649948,190,"(2, 3)","(0, 1)",0.006132365670055151,4.17931005358696e-07,0.006132365670055151,0.001265663187950847,0.0029588371422141816,-0.006131947739049792,175,0,14,13,23.29783010482788
core_interaction_c01,2,512,2048,20,0.0,16,5,3,0.001,75,all,0.001389236655086279,0.0024344311095774174,190,"(2, 3)","(0, 1)",0.008295692037791014,1.2349104508757591e-05,0.008295692037791014,0.0007560453377664086,0.001745199570432306,-0.008283342933282256,43,0,10,14,21.100367069244385
core_interaction_c01,3,512,2048,20,0.0,16,5,3,0.001,75,all,0.0002046424924628809,0.00025347378687001765,190,"(2, 3)","(2, 3)",0.030398923670873046,0.030398923670873046,0.0015852085780352354,2.933619543910017e-05,7.565880194306382e-05,0.02881371509283781,1,1,4,4,22.38276720046997
core_interaction_c01,4,512,2048,20,0.0,16,5,3,0.001,75,all,0.0016443536151200533,0.002595408819615841,190,"(2, 3)","(0, 1)",0.011899368604645133,4.0908344089984894e-07,0.011899368604645133,0.00026136282831430415,0.0010750754829496163,-0.011898959521204233,157,0,16,12,26.102123022079468
core_interaction_c01,5,512,2048,20,0.0,16,5,3,0.001,75,all,0.0002427358995191753,0.00031434360425919294,190,"(2, 3)","(2, 3)",0.025028969859704375,0.025028969859704375,0.003994686994701624,3.6459323018789286e-05,9.486826136708264e-05,0.02103428286500275,1,1,4,4,23.006736278533936
core_interaction_c01,6,512,2048,20,0.0,16,5,3,0.001,75,all,0.0011858164798468351,0.0022549827117472887,190,"(2, 3)","(0, 1)",0.0048741670325398445,6.004702299833298e-07,0.0048741670325398445,0.0005179572850465766,0.0023807271756231866,-0.004873566562309861,109,0,13,12,27.02531147003174
core_interaction_c01,7,512,2048,20,0.0,16,5,3,0.001,75,all,0.0013054640730842948,0.0024702115915715694,190,"(2, 3)","(0, 3)",0.004046493675559759,3.0833762139081955e-06,0.004046493675559759,0.0016580800991505373,0.003470437601208688,-0.004043410299345851,133,0,10,9,20.263123989105225
core_interaction_c01,8,512,2048,20,0.0,16,5,3,0.001,75,all,0.0012155724689364433,0.0024497401900589466,190,"(2, 3)","(0, 1)",0.007035009562969208,2.1187588572502136e-06,0.007035009562969208,0.0014261409640312188,0.003690974265336992,-0.0070328908041119576,126,0,6,6,24.273691654205322
core_interaction_c01,9,512,2048,20,0.0,16,5,3,0.001,75,all,0.001338405068963766,0.002654797164723277,190,"(2, 3)","(0, 1)",0.004450953332707286,2.726912498474121e-06,0.004450953332707286,0.0010466385167092079,0.0019506130274385225,-0.004448226420208812,158,0,20,20,26.803627014160156
core_interaction_c01,10,512,2048,20,0.0,16,5,3,0.001,75,all,0.001376453205011785,0.0024057654663920403,190,"(2, 3)","(0, 1)",0.004890403710305691,4.4284388422966e-06,0.004890403710305691,0.0008239096030592903,0.0019144803471863277,-0.004885975271463394,78,0,10,12,28.780863285064697
core_interaction_c01,11,512,2048,20,0.0,16,5,3,0.001,75,all,0.001499083125963807,0.002361761871725321,190,"(2, 3)","(0, 1)",0.0038310461677610874,2.2852327674627304e-07,0.0038310461677610874,8.704250212758774e-05,0.0001822846569120892,-0.003830817644484341,188,0,13,13,26.24753212928772
core_interaction_c01,12,512,2048,20,0.0,16,5,3,0.001,75,all,0.001449919305741787,0.0026592540089040995,190,"(2, 3)","(0, 9)",0.004473382607102394,5.345791578292847e-07,0.004473382607102394,0.0005110170692205426,0.001457908190786842,-0.004472848027944565,169,0,11,10,22.385040044784546
core_interaction_c01,13,512,2048,20,0.0,16,5,3,0.001,75,all,0.001146896043792367,0.0025240695104002953,190,"(2, 3)","(0, 1)",0.007181466091424227,5.190260708332062e-06,0.007181466091424227,0.0016797749325633046,0.0029957627132535,-0.007176275830715895,103,0,14,14,30.939152002334595
core_interaction_c01,14,512,2048,20,0.0,16,5,3,0.001,75,all,0.0015413271030411124,0.002929375506937504,190,"(2, 3)","(0, 6)",0.00420128321275115,8.94803088158369e-05,0.00420128321275115,0.0018762489315122366,0.0036385869886726143,-0.004111802903935313,36,0,10,11,25.56104874610901
