function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c01,512,20,16,5,0.001,75,all,0.001180698972166283,0.0005082702358793372,0.0021146335112765275,0.0009450565323503447,190.0,0.0,0.005163938185432926,0.01047314603760489,0.004838256277920058,0.0032835283533248845,0.0005940060709447906,0.0006767475348074321,0.0018232411654510866,0.0012491984501192307,0.00032568190751286843,0.01201546164351848,90.41666666666667,62.809178770726724,0.2,0.4033755872716886,11.333333333333334,5.344620823913744,11.266666666666667,5.445777921944783,23.266000362237296,3.0844634006544362,60
