model,function,seed,samples,test_samples,dimension,noise,variant,opt,steps,lamb,lr,update_grid_mode,kan_width,kan_grid,kan_k,true_variables,true_interactions,formula,status,error,explain_method,train_mse,test_mse,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,active_score_mean,inactive_score_mean,active_score_min,inactive_score_max,selected_interactions,interaction_precision,interaction_recall,interaction_f1
KAN_ROBUSTNESS,core_interaction,2,1024,2048,100,0.0,adam500,Adam,500,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,ok,,grad,3.878510142385494e-06,1.1327320337295532,"[0.6422725319862366, 0.47423648834228516, 0.3159835934638977, 0.3518476188182831, 0.35866251587867737, 0.2430366426706314, 0.237593412399292, 0.22577235102653503, 0.23583866655826569, 0.22118937969207764, 0.21029451489448547, 0.2719113826751709, 0.23259027302265167, 0.362653523683548, 0.32447290420532227, 0.16141735017299652, 0.27953553199768066, 0.24193432927131653, 0.1610238254070282, 0.1919718235731125, 0.18427470326423645, 0.281978964805603, 0.2562545835971832, 0.2513178586959839, 0.3119203448295593, 0.27006542682647705, 0.2540989816188812, 0.2587600648403168, 0.2952617406845093, 0.18005460500717163, 0.2580561935901642, 0.2806156575679779, 0.2575511038303375, 0.20840077102184296, 0.19497081637382507, 0.27806979417800903, 0.2116309404373169, 0.2945156395435333, 0.2729513347148895, 0.30914098024368286, 0.3570265769958496, 0.1955622136592865, 0.19962331652641296, 0.20302224159240723, 0.2040390521287918, 0.24951373040676117, 0.3147653341293335, 0.24656368792057037, 0.1863081008195877, 0.2726619243621826, 0.36927300691604614, 0.2373763769865036, 0.24824847280979156, 0.2887592315673828, 0.2191459834575653, 0.19010604918003082, 0.20083490014076233, 0.20842206478118896, 0.2550547420978546, 0.23592405021190643, 0.24388650059700012, 0.28162163496017456, 0.32064783573150635, 0.24065521359443665, 0.322368860244751, 0.2706199884414673, 0.2570945918560028, 0.24131479859352112, 0.34211596846580505, 0.2663467824459076, 0.2840442657470703, 0.22640857100486755, 0.25474029779434204, 0.286844402551651, 0.3096593916416168, 0.25091153383255005, 0.31734102964401245, 0.28991472721099854, 0.21723370254039764, 0.2543950080871582, 0.24385766685009003, 0.24166932702064514, 0.20738251507282257, 0.2162073403596878, 0.20577996969223022, 0.26827409863471985, 0.1811279058456421, 0.29412567615509033, 0.1333339810371399, 0.2928885221481323, 0.23144502937793732, 0.17344576120376587, 0.23655752837657928, 0.2632129192352295, 0.27280178666114807, 0.27775144577026367, 0.23758943378925323, 0.2375752180814743, 0.2235661745071411, 0.29883506894111633]","[0, 1, 13, 50]",0.5,0.5,0.5,0.9661458333333334,0.6840659340659341,0.44608503580093384,0.25174596905708313,0.3159835934638977,0.36927300691604614,"[(13, 64)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction,2,1024,2048,100,0.0,adam500,Adam,500,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,ok,,perm,3.878510142385494e-06,1.1327320337295532,"[0.18149222433567047, 0.06883767247200012, 0.03112597018480301, 0.04295017570257187, 0.02133985236287117, 0.01719798520207405, 0.01631147973239422, 0.020095814019441605, 0.014134394004940987, 0.016053974628448486, 0.02359887957572937, 0.020147724077105522, 0.018820706754922867, 0.03610372543334961, 0.0239882692694664, 0.013164675794541836, 0.027159757912158966, 0.020102741196751595, 0.014879345893859863, 0.011620286852121353, 0.009658784605562687, 0.018715908750891685, 0.021856017410755157, 0.025391899049282074, 0.014991214498877525, 0.011797959916293621, 0.01667197421193123, 0.030048053711652756, 0.014363259077072144, 0.011641019955277443, 0.014465258456766605, 0.01838485710322857, 0.030848247930407524, 0.022670377045869827, 0.007001509889960289, 0.02056247740983963, 0.013066448271274567, 0.019323524087667465, 0.028227264061570168, 0.014374518766999245, 0.029934111982584, 0.010827812366187572, 0.016767818480730057, 0.020365096628665924, 0.006977111101150513, 0.020975377410650253, 0.026690106838941574, 0.013663694262504578, 0.016675053164362907, 0.022861076518893242, 0.018634870648384094, 0.026534583419561386, 0.011453192681074142, 0.025053538382053375, 0.018650973215699196, 0.008101945742964745, 0.013455107808113098, 0.01380934752523899, 0.020786182954907417, 0.012998320162296295, 0.01630573719739914, 0.0172682274132967, 0.03562285006046295, 0.017637748271226883, 0.028269775211811066, 0.02106207236647606, 0.017766878008842468, 0.016518540680408478, 0.02651969902217388, 0.01656905561685562, 0.020220421254634857, 0.011249215342104435, 0.017926212400197983, 0.020363397896289825, 0.017545513808727264, 0.027149852365255356, 0.03147585317492485, 0.01766854338347912, 0.011779449880123138, 0.018647201359272003, 0.015000972896814346, 0.014012092724442482, 0.01469220221042633, 0.018886065110564232, 0.008345923386514187, 0.021618610247969627, 0.02070358395576477, 0.029528513550758362, 0.01322464644908905, 0.021426960825920105, 0.01778353750705719, 0.014515381306409836, 0.016539355739951134, 0.01832103170454502, 0.016067929565906525, 0.011827092617750168, 0.015081994235515594, 0.02465883642435074, 0.01628836989402771, 0.01818876713514328]","[0, 1, 3, 13]",0.75,0.75,0.75,0.9921875,0.8928571428571428,0.08110151067376137,0.018627850212700043,0.03112597018480301,0.03610372543334961,"[(13, 64)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,0,1024,2048,100,0.0,adam200,Adam,200,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,grad,0.09153056144714355,1.3788187503814697,"[0.3790970742702484, 0.2831522822380066, 0.2930005192756653, 0.28754135966300964, 0.24511107802391052, 0.17108426988124847, 0.17569305002689362, 0.2211942970752716, 0.12451104074716568, 0.24899086356163025, 0.18197259306907654, 0.23427259922027588, 0.1575210690498352, 0.18528760969638824, 0.2243567407131195, 0.15799251198768616, 0.21483153104782104, 0.22133035957813263, 0.28730523586273193, 0.1791192889213562, 0.3192565143108368, 0.24710339307785034, 0.1956547051668167, 0.1261570155620575, 0.1569906622171402, 0.2085588574409485, 0.22702476382255554, 0.29645150899887085, 0.24934737384319305, 0.17382729053497314, 0.23078767955303192, 0.22481049597263336, 0.2385302037000656, 0.2340438961982727, 0.18899960815906525, 0.20810319483280182, 0.15808174014091492, 0.22896689176559448, 0.22586479783058167, 0.2003968209028244, 0.1889866143465042, 0.19497275352478027, 0.2254105806350708, 0.20399567484855652, 0.2490445226430893, 0.14347340166568756, 0.2623814344406128, 0.21557319164276123, 0.14508478343486786, 0.279079407453537, 0.2619892954826355, 0.17819635570049286, 0.2548762261867523, 0.17979612946510315, 0.20450662076473236, 0.17150135338306427, 0.20177775621414185, 0.2047792375087738, 0.22731254994869232, 0.200555220246315, 0.23674486577510834, 0.18140219151973724, 0.2323857992887497, 0.19337983429431915, 0.1797019988298416, 0.13821794092655182, 0.1242062896490097, 0.17442722618579865, 0.2043694704771042, 0.21804682910442352, 0.13974037766456604, 0.2772180438041687, 0.156357541680336, 0.19099341332912445, 0.17127129435539246, 0.11743757873773575, 0.15908461809158325, 0.22888492047786713, 0.20673087239265442, 0.12799575924873352, 0.16496214270591736, 0.20742793381214142, 0.1679816097021103, 0.2251139134168625, 0.1931668370962143, 0.18454647064208984, 0.173232764005661, 0.23241041600704193, 0.21228629350662231, 0.1486082673072815, 0.3154178261756897, 0.1543552577495575, 0.18132226169109344, 0.20002278685569763, 0.2717747390270233, 0.17251524329185486, 0.1891094297170639, 0.14298340678215027, 0.19413256645202637, 0.1648200899362564]","[0, 20, 27, 90]",0.25,0.25,0.25,0.9739583333333334,0.6,0.3106977939605713,0.20122511684894562,0.2831522822380066,0.3192565143108368,"[(20, 21)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,0,1024,2048,100,0.0,adam200,Adam,200,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,perm,0.09153056144714355,1.3788187503814697,"[0.04746171087026596, 0.029053274542093277, 0.03416664898395538, 0.019605252891778946, 0.03164108470082283, 0.008219807408750057, 0.010895824059844017, 0.01277139037847519, 0.005453294608741999, 0.015844089910387993, 0.00967987161129713, 0.009976298548281193, 0.008312140591442585, 0.007503925822675228, 0.01166390348225832, 0.00914109405130148, 0.012609736062586308, 0.01265234500169754, 0.02591565065085888, 0.011838389560580254, 0.015014344826340675, 0.016698600724339485, 0.011450134217739105, 0.004242320079356432, 0.00613404531031847, 0.01624176651239395, 0.005361094605177641, 0.0224310290068388, 0.012286931276321411, 0.006961889564990997, 0.01200694590806961, 0.010568294674158096, 0.02084720879793167, 0.013222253881394863, 0.012558218091726303, 0.013204732909798622, 0.006219252943992615, 0.019023310393095016, 0.012683767825365067, 0.012703435495495796, 0.013545036315917969, 0.01709766685962677, 0.012047303840517998, 0.008387479931116104, 0.015006454661488533, 0.018129777163267136, 0.016963399946689606, 0.011793133802711964, 0.011208506301045418, 0.017506930977106094, 0.02076643519103527, 0.007721148431301117, 0.027225814759731293, 0.013229523785412312, 0.015376558527350426, 0.01169913075864315, 0.014517322182655334, 0.014515986666083336, 0.013812674209475517, 0.008835025131702423, 0.018160857260227203, 0.02387290820479393, 0.01801091432571411, 0.017133254557847977, 0.009249599650502205, 0.006052910350263119, 0.012303575873374939, 0.007701857015490532, 0.010409558191895485, 0.0233612097799778, 0.012809084728360176, 0.024288978427648544, 0.009779512882232666, 0.007309231907129288, 0.008554313331842422, 0.008336201310157776, 0.007331387605518103, 0.03286160156130791, 0.01775495707988739, 0.007598588243126869, 0.02097339928150177, 0.017802398651838303, 0.024632982909679413, 0.020356018096208572, 0.012707341462373734, 0.01173841767013073, 0.006522440351545811, 0.007999313995242119, 0.008579015731811523, 0.008938142098486423, 0.013897338882088661, 0.014459673315286636, 0.008538393303751945, 0.01400853879749775, 0.01736578345298767, 0.009112748317420483, 0.012163305655121803, 0.012912031263113022, 0.015582690015435219, 0.008857806213200092]","[0, 2, 4, 77]",0.5,0.5,0.5,0.9609375,0.7088235294117646,0.03257172182202339,0.013472833486351496,0.019605252891778946,0.03286160156130791,"[(20, 21)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,0,1024,2048,100,0.0,adam500,Adam,500,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,grad,0.0004332288808654994,1.5736324787139893,"[0.4792788624763489, 0.3584906756877899, 0.3979252278804779, 0.4106510877609253, 0.35879936814308167, 0.22461339831352234, 0.2093653678894043, 0.3269762694835663, 0.23598220944404602, 0.3546661138534546, 0.23671744763851166, 0.3607752323150635, 0.24263405799865723, 0.24959135055541992, 0.29215139150619507, 0.216866135597229, 0.2996910810470581, 0.26016998291015625, 0.3452974855899811, 0.2586192786693573, 0.36914581060409546, 0.337241530418396, 0.2827479839324951, 0.21349704265594482, 0.21796761453151703, 0.2745628356933594, 0.2813728153705597, 0.39365819096565247, 0.2947222590446472, 0.21714454889297485, 0.30438321828842163, 0.3250141143798828, 0.42589449882507324, 0.3648569881916046, 0.2534726560115814, 0.35263460874557495, 0.23254866898059845, 0.2925623655319214, 0.3056987226009369, 0.3099033236503601, 0.2886222302913666, 0.276925653219223, 0.3213421106338501, 0.2896198630332947, 0.34027549624443054, 0.2165282517671585, 0.3530147075653076, 0.25911200046539307, 0.22707200050354004, 0.40347105264663696, 0.37717771530151367, 0.2573540210723877, 0.3310842216014862, 0.24008764326572418, 0.25278860330581665, 0.2506878077983856, 0.2861192226409912, 0.28307056427001953, 0.3354378938674927, 0.27732640504837036, 0.3563905656337738, 0.27066734433174133, 0.29284849762916565, 0.28212666511535645, 0.2751908004283905, 0.17654992640018463, 0.21403227746486664, 0.26042038202285767, 0.26873525977134705, 0.3466340899467468, 0.2301991879940033, 0.3662971258163452, 0.26685863733291626, 0.30484235286712646, 0.20823228359222412, 0.16620713472366333, 0.272394061088562, 0.2796584963798523, 0.2893889546394348, 0.1949322670698166, 0.2506408393383026, 0.27744078636169434, 0.21882548928260803, 0.28283780813217163, 0.26084423065185547, 0.2782498598098755, 0.28000813722610474, 0.2931177020072937, 0.3151357173919678, 0.2017650455236435, 0.44411787390708923, 0.21010209619998932, 0.28480252623558044, 0.302968829870224, 0.3450033962726593, 0.23755574226379395, 0.2626878321170807, 0.23179595172405243, 0.24420705437660217, 0.24052825570106506]","[0, 3, 32, 90]",0.5,0.5,0.5,0.9609375,0.5714285714285714,0.4115864634513855,0.28306567668914795,0.3584906756877899,0.44411787390708923,"[(0, 3)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,0,1024,2048,100,0.0,adam500,Adam,500,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,perm,0.0004332288808654994,1.5736324787139893,"[0.06143307313323021, 0.046071358025074005, 0.051971934735774994, 0.04257125407457352, 0.06230148673057556, 0.018240321427583694, 0.017205096781253815, 0.026797734200954437, 0.012975002638995647, 0.0318448469042778, 0.016586245968937874, 0.028509190306067467, 0.021451402455568314, 0.018039707094430923, 0.022572141140699387, 0.01798166334629059, 0.02330715022981167, 0.02076120674610138, 0.04129435867071152, 0.026576364412903786, 0.023928837850689888, 0.03343705087900162, 0.01901126280426979, 0.012445352971553802, 0.013079224154353142, 0.027928370982408524, 0.009468736127018929, 0.05186450481414795, 0.02006668969988823, 0.013705210760235786, 0.02177482470870018, 0.02469363808631897, 0.052726760506629944, 0.029710473492741585, 0.018801096826791763, 0.0325159877538681, 0.01505579985678196, 0.03238620609045029, 0.023490576073527336, 0.027871450409293175, 0.0281173475086689, 0.032002247869968414, 0.028219077736139297, 0.018175996840000153, 0.02782895416021347, 0.03125027194619179, 0.03920770063996315, 0.01938529871404171, 0.022840401157736778, 0.03192253038287163, 0.038172297179698944, 0.020342906937003136, 0.04800919070839882, 0.022353269159793854, 0.03113016113638878, 0.01991785317659378, 0.025261007249355316, 0.026293592527508736, 0.023908214643597603, 0.020644646137952805, 0.03399442881345749, 0.04352855309844017, 0.027081366628408432, 0.02727644145488739, 0.02175154723227024, 0.00805096048861742, 0.024334903806447983, 0.01469280757009983, 0.017065249383449554, 0.04959890991449356, 0.027854397892951965, 0.03555525466799736, 0.024751823395490646, 0.020632954314351082, 0.013629751279950142, 0.016390254721045494, 0.01993785798549652, 0.04321976751089096, 0.03914417698979378, 0.0137200141325593, 0.03983888402581215, 0.034890785813331604, 0.037606969475746155, 0.04066522419452667, 0.024703169241547585, 0.02569720149040222, 0.019426902756094933, 0.017703857272863388, 0.018359793350100517, 0.02128930389881134, 0.03035864606499672, 0.02315898984670639, 0.022307883948087692, 0.03470056131482124, 0.0303210262209177, 0.02022107131779194, 0.02287919446825981, 0.01833340898156166, 0.024759670719504356, 0.021118635311722755]","[0, 2, 4, 32]",0.5,0.5,0.5,0.9609375,0.43465909090909094,0.05051190499216318,0.026207724382402375,0.04257125407457352,0.06230148673057556,"[(0, 3)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,1,1024,2048,100,0.0,adam200,Adam,200,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,grad,0.07148956507444382,1.3003766536712646,"[0.30444878339767456, 0.2933324873447418, 0.21421276032924652, 0.23795761168003082, 0.13721518218517303, 0.23096716403961182, 0.20437173545360565, 0.16125530004501343, 0.14371606707572937, 0.22135457396507263, 0.22725582122802734, 0.26302918791770935, 0.21751642227172852, 0.21810446679592133, 0.20825758576393127, 0.14655634760856628, 0.22682715952396393, 0.24470779299736023, 0.2120712399482727, 0.18701405823230743, 0.14649580419063568, 0.1958034634590149, 0.12483198940753937, 0.16427716612815857, 0.23584674298763275, 0.20172855257987976, 0.1639638990163803, 0.19150759279727936, 0.2473311573266983, 0.15665453672409058, 0.22152313590049744, 0.21091395616531372, 0.19206775724887848, 0.16495664417743683, 0.2115965485572815, 0.23096010088920593, 0.2992778420448303, 0.22547189891338348, 0.2124004065990448, 0.21978694200515747, 0.24059417843818665, 0.174667626619339, 0.1954781413078308, 0.23518799245357513, 0.18746834993362427, 0.23828661441802979, 0.2881218492984772, 0.2555500864982605, 0.21564225852489471, 0.1637464016675949, 0.2636997103691101, 0.2047698199748993, 0.28349965810775757, 0.1865973025560379, 0.22591042518615723, 0.15663497149944305, 0.2866828739643097, 0.14371447265148163, 0.23515422642230988, 0.19469843804836273, 0.22370396554470062, 0.30516913533210754, 0.18196198344230652, 0.17540960013866425, 0.17431217432022095, 0.1922018826007843, 0.14913266897201538, 0.20542114973068237, 0.16301271319389343, 0.18710891902446747, 0.22020386159420013, 0.23964467644691467, 0.20813404023647308, 0.1952936202287674, 0.21930766105651855, 0.2539154291152954, 0.13228552043437958, 0.1664871871471405, 0.25410836935043335, 0.20806124806404114, 0.1889325976371765, 0.2156044989824295, 0.2745824158191681, 0.23469850420951843, 0.2664514183998108, 0.22920924425125122, 0.22497381269931793, 0.2243163138628006, 0.12465830892324448, 0.19633275270462036, 0.21247117221355438, 0.23082661628723145, 0.20209914445877075, 0.23268096148967743, 0.25221726298332214, 0.23254917562007904, 0.25425171852111816, 0.17648634314537048, 0.24768707156181335, 0.16315202414989471]","[0, 1, 36, 61]",0.5,0.5,0.5,0.8203125,0.3026086956521739,0.26248791813850403,0.20919561386108398,0.21421276032924652,0.30516913533210754,"[(3, 50)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,1,1024,2048,100,0.0,adam200,Adam,200,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,perm,0.07148956507444382,1.3003766536712646,"[0.029141001403331757, 0.02802814170718193, 0.016381924971938133, 0.03361184895038605, 0.007788810878992081, 0.01890275999903679, 0.009998280555009842, 0.010409340262413025, 0.01080859825015068, 0.018902454525232315, 0.02218313328921795, 0.014139935374259949, 0.006909891497343779, 0.02213066816329956, 0.0162001084536314, 0.008676853030920029, 0.015508782118558884, 0.022471435368061066, 0.014908730052411556, 0.009586507454514503, 0.012377375736832619, 0.016841862350702286, 0.005011813715100288, 0.008159264922142029, 0.014823123812675476, 0.01424909383058548, 0.007308380678296089, 0.013047203421592712, 0.026740029454231262, 0.014897620305418968, 0.023411031812429428, 0.012850182130932808, 0.013219702057540417, 0.0053779492154717445, 0.010070649906992912, 0.01645749621093273, 0.02611394040286541, 0.014933835715055466, 0.01603672467172146, 0.009034558199346066, 0.01461945939809084, 0.014896301552653313, 0.011427300050854683, 0.009443216025829315, 0.023541491478681564, 0.01533554121851921, 0.02597147226333618, 0.014597656205296516, 0.01897779107093811, 0.009200486354529858, 0.01857564225792885, 0.014697166159749031, 0.014339780434966087, 0.011387192644178867, 0.013133610598742962, 0.013662150129675865, 0.019638165831565857, 0.009155256673693657, 0.010295823216438293, 0.0214143805205822, 0.010675732977688313, 0.02495795488357544, 0.013708822429180145, 0.01215188018977642, 0.01003541424870491, 0.020809808745980263, 0.00571021344512701, 0.02315783128142357, 0.010124893859028816, 0.011120441369712353, 0.0247914120554924, 0.0134891914203763, 0.011071722023189068, 0.016371650621294975, 0.01512787863612175, 0.03148660436272621, 0.0056473021395504475, 0.013236070051789284, 0.015073906630277634, 0.00840438436716795, 0.007012449204921722, 0.017195401713252068, 0.014121045358479023, 0.019609441980719566, 0.012131747789680958, 0.022563334554433823, 0.011152291670441628, 0.018332675099372864, 0.008069770410656929, 0.009348230436444283, 0.019117232412099838, 0.01723533868789673, 0.013999149203300476, 0.010524870827794075, 0.014134636148810387, 0.011901178397238255, 0.014100108295679092, 0.014421503990888596, 0.01765841245651245, 0.011746983975172043]","[0, 1, 3, 75]",0.75,0.75,0.75,0.9218749999999999,0.6354166666666666,0.026790729258209467,0.014545072190230712,0.016381924971938133,0.03148660436272621,"[(3, 50)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,1,1024,2048,100,0.0,adam500,Adam,500,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,grad,0.00016618827066849917,1.4678666591644287,"[0.36862891912460327, 0.3231029808521271, 0.2752685546875, 0.3082622289657593, 0.23496152460575104, 0.27017900347709656, 0.31599026918411255, 0.2352394163608551, 0.2010665088891983, 0.2860598564147949, 0.30968672037124634, 0.33978885412216187, 0.30389800667762756, 0.29874059557914734, 0.2724188566207886, 0.23487544059753418, 0.3209496736526489, 0.34813037514686584, 0.2847033441066742, 0.2166542261838913, 0.1707504540681839, 0.26029902696609497, 0.17450746893882751, 0.2144145965576172, 0.3305843472480774, 0.26440563797950745, 0.2257155478000641, 0.2110724002122879, 0.30796703696250916, 0.2342328131198883, 0.2818480134010315, 0.31398501992225647, 0.2599029242992401, 0.2683489918708801, 0.28179457783699036, 0.27962526679039, 0.35612303018569946, 0.28181177377700806, 0.29106172919273376, 0.2669212222099304, 0.32302457094192505, 0.23209543526172638, 0.30243006348609924, 0.29958727955818176, 0.2606092393398285, 0.3145197033882141, 0.3541991412639618, 0.3139978349208832, 0.25246408581733704, 0.24768030643463135, 0.3123776316642761, 0.2794687747955322, 0.3430458605289459, 0.227114737033844, 0.3069863021373749, 0.24976348876953125, 0.31354820728302, 0.20500776171684265, 0.2781139612197876, 0.2785572409629822, 0.28354331851005554, 0.42026686668395996, 0.24881400167942047, 0.22519922256469727, 0.24649938941001892, 0.24029648303985596, 0.22115588188171387, 0.2717447578907013, 0.207722008228302, 0.2811953127384186, 0.30464673042297363, 0.31941261887550354, 0.22405767440795898, 0.2718868851661682, 0.2619968354701996, 0.326937735080719, 0.22675101459026337, 0.21574367582798004, 0.3141677975654602, 0.2583538889884949, 0.29671651124954224, 0.27777099609375, 0.3474084734916687, 0.30225276947021484, 0.32917293906211853, 0.31054699420928955, 0.3271498680114746, 0.3008671700954437, 0.19580455124378204, 0.3100489675998688, 0.24571315944194794, 0.29590359330177307, 0.25022539496421814, 0.30765536427497864, 0.3201594948768616, 0.27868473529815674, 0.3244739770889282, 0.25779563188552856, 0.32967787981033325, 0.236878901720047]","[0, 36, 46, 61]",0.25,0.25,0.25,0.7552083333333333,0.20087719298245615,0.318815678358078,0.2776937782764435,0.2752685546875,0.42026686668395996,"[(12, 89)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,1,1024,2048,100,0.0,adam500,Adam,500,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,perm,0.00016618827066849917,1.4678666591644287,"[0.04204714298248291, 0.036558374762535095, 0.027902375906705856, 0.047328751534223557, 0.020024869590997696, 0.03238566964864731, 0.019953012466430664, 0.02382761240005493, 0.016768867149949074, 0.03754943609237671, 0.037740401923656464, 0.0247466042637825, 0.013207841664552689, 0.03577311336994171, 0.02710205875337124, 0.021254532039165497, 0.03126479685306549, 0.032959118485450745, 0.02615761011838913, 0.016920916736125946, 0.014584152959287167, 0.02626168355345726, 0.007490295916795731, 0.013235492631793022, 0.03073880821466446, 0.028746798634529114, 0.01335558295249939, 0.01782073639333248, 0.04291355609893799, 0.025239545851945877, 0.03769963979721069, 0.02902119606733322, 0.025485346093773842, 0.010848460718989372, 0.017185326665639877, 0.02391430363059044, 0.031412892043590546, 0.024175159633159637, 0.02814527042210102, 0.015723932534456253, 0.02600066550076008, 0.024447251111268997, 0.02342897281050682, 0.017663978040218353, 0.03814984858036041, 0.025935526937246323, 0.04130195081233978, 0.02406447008252144, 0.03182633966207504, 0.022424090653657913, 0.03141835331916809, 0.025180969387292862, 0.021757028996944427, 0.017938455566763878, 0.027604512870311737, 0.026836080476641655, 0.03450343757867813, 0.016365446150302887, 0.01586257666349411, 0.03606520965695381, 0.01944342628121376, 0.04555020108819008, 0.026803161948919296, 0.022649191319942474, 0.02197885885834694, 0.02973993495106697, 0.014252014458179474, 0.0368778333067894, 0.01842685416340828, 0.02697477489709854, 0.04363478720188141, 0.027231302112340927, 0.01937764696776867, 0.031336601823568344, 0.02543478086590767, 0.049675699323415756, 0.013244306668639183, 0.022572461515665054, 0.023950563743710518, 0.01547104399651289, 0.017369642853736877, 0.02690098062157631, 0.027040626853704453, 0.0355929434299469, 0.022662322968244553, 0.03247988224029541, 0.023379245772957802, 0.0369226448237896, 0.017910774797201157, 0.019962985068559647, 0.02699926309287548, 0.02934766188263893, 0.024941083043813705, 0.02134975790977478, 0.028620140627026558, 0.018483800813555717, 0.02853364683687687, 0.030443541705608368, 0.034266069531440735, 0.020433157682418823]","[3, 61, 70, 75]",0.25,0.25,0.25,0.8723958333333333,0.28893178893178895,0.038459161296486855,0.025715369013293337,0.027902375906705856,0.049675699323415756,"[(12, 89)]",0.0,0.0,0.0
KAN_ROBUSTNESS,core_interaction_c5,2,1024,2048,100,0.0,adam200,Adam,200,0.0,0.001,false,8,5,3,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + 5.0*x2*x3,ok,,grad,0.08079899102449417,1.3215577602386475,"[0.3900887668132782, 0.2563473582267761, 0.26780152320861816, 0.28170686960220337, 0.2661329209804535, 0.1631697416305542, 0.2162710577249527, 0.13367432355880737, 0.16712644696235657, 0.22242195904254913, 0.21321658790111542, 0.2598193883895874, 0.2000047117471695, 0.2133476734161377, 0.20644812285900116, 0.1908418834209442, 0.2905276417732239, 0.20226618647575378, 0.16734027862548828, 0.1252531111240387, 0.18431763350963593, 0.19567865133285522, 0.22998005151748657, 0.18887458741664886, 0.30009275674819946, 0.15400058031082153, 0.2928573489189148, 0.1785447597503662, 0.31208154559135437, 0.15576794743537903, 0.1960773468017578, 0.29626578092575073, 0.2557215690612793, 0.16590270400047302, 0.20655901730060577, 0.17458222806453705, 0.16331329941749573, 0.15770640969276428, 0.23427927494049072, 0.17291046679019928, 0.26054084300994873, 0.24633154273033142, 0.20643040537834167, 0.16729745268821716, 0.2112572193145752, 0.16629980504512787, 0.2388332188129425, 0.18040801584720612, 0.15621662139892578, 0.15886123478412628, 0.24924397468566895, 0.18127284944057465, 0.20475611090660095, 0.29141926765441895, 0.12709254026412964, 0.12929992377758026, 0.18847395479679108, 0.23667708039283752, 0.21760599315166473, 0.24858786165714264, 0.16353566944599152, 0.25678160786628723, 0.2291887104511261, 0.17008474469184875, 0.26441293954849243, 0.23707720637321472, 0.2541531026363373, 0.23224607110023499, 0.2703527808189392, 0.2146611511707306, 0.2459980696439743, 0.14057809114456177, 0.25370460748672485, 0.22111745178699493, 0.23678113520145416, 0.21363985538482666, 0.28598514199256897, 0.16400960087776184, 0.25134187936782837, 0.2595350444316864, 0.1440306454896927, 0.20253826677799225, 0.19797684252262115, 0.21695631742477417, 0.17224977910518646, 0.18050433695316315, 0.214336097240448, 0.2058018296957016, 0.13484351336956024, 0.1787266731262207, 0.1913931965827942, 0.15096396207809448, 0.20646587014198303, 0.19718016684055328, 0.19592039287090302, 0.20435358583927155, 0.15423068404197693, 0.20640096068382263, 0.1255558729171753, 0.2680940330028534]","[0, 24, 28, 31]",0.25,0.25,0.25,0.9192708333333334,0.42068713450292394,0.29898613691329956,0.20660404860973358,0.2563473582267761,0.31208154559135437,"[(2, 3)]",1.0,1.0,1.0
