model,function,seed,samples,test_samples,dimension,noise,rf_trees,rf_max_depth,rf_min_samples_leaf,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,status,error,traceback,metric,train_mse,test_mse,importance_scores,pair_scores_top50,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,active_score_mean,inactive_score_mean,active_score_min,inactive_score_max,top_m,rf_screen_selected_top_m,rf_screen_contains_all_true_vars,rf_screen_true_var_recall,rf_screen_contains_all_interaction_endpoints,rf_screen_interaction_endpoint_recall,rf_screen_contains_true_interactions,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score
RF_PREDICTOR_DIAGNOSTIC,additive_sparse,0,1024,2048,100,0.0,500,,2,"[0, 1, 2]",[],3,0,sin(2*pi*x0) + x1^2 + exp(x2),ok,,,rf_feature_importance,0.018862447903820634,0.12767339594796867,"[0.4254454899829753, 0.023298019513130794, 0.4303009236355211, 0.0012422795759480982, 0.0009397162113953543, 0.00095141259231779, 0.0012046852761996743, 0.001023338759639307, 0.001094104687440574, 0.0011975445131258407, 0.0008615625644476774, 0.0010689140751975496, 0.0010634024514892643, 0.0008947261766876115, 0.0012232393866153327, 0.0007556382098193715, 0.0020590625295472515, 0.001827828085788828, 0.0016074703798465695, 0.001393402450374689, 0.000853988602551409, 0.0011303851621191254, 0.0012495314892587103, 0.0017083854226075878, 0.0010369435095743077, 0.001135803069538417, 0.0013719761101214478, 0.001175612757104101, 0.0009460352388407024, 0.001761827650924636, 0.001172791683958065, 0.0012035379065614296, 0.002742351752460205, 0.0009845235791323909, 0.0014939286288377961, 0.0016356687263006369, 0.0019024966624045104, 0.0014763357671782372, 0.001186039219478774, 0.0010817516078933452, 0.0012385102580323231, 0.0012451905272437892, 0.0012753595491991098, 0.001091577698817858, 0.0011808959011191565, 0.0010498903120478166, 0.0011447113207392332, 0.001390144191238015, 0.0012345719704974305, 0.0010008765988833584, 0.0009138374155480895, 0.0012453542691819894, 0.0013498594593057895, 0.0010969109009481663, 0.0011955665716974551, 0.0009055861789465753, 0.0009327725308417625, 0.0015970921445383416, 0.00133371452910335, 0.0013109001585363926, 0.0014596798193981242, 0.0008387341641309211, 0.0017226296861633757, 0.001816973535405594, 0.0013994579394715316, 0.0014481733609868807, 0.0019019099364571551, 0.001151298580840947, 0.0010193906378396873, 0.0011944815052124373, 0.0011684104517378751, 0.0009644107960313448, 0.0010578938796177513, 0.0015053594948967435, 0.0013451082848378497, 0.0015628154388417886, 0.001466106966566203, 0.0011219224150737861, 0.0011047611132799812, 0.001370548048921235, 0.001177958470541698, 0.0012328040019418305, 0.0011193788395327745, 0.0014949877874657635, 0.0007024009478458225, 0.001390170389957498, 0.0010998642688962433, 0.0011872936210438436, 0.001088960802366692, 0.0013505872017161445, 0.0011183049625774902, 0.0012325870760966258, 0.0007673679442765854, 0.001278794824541621, 0.001399463192160583, 0.0009188991528913344, 0.0011974317510809744, 0.0010257676849537761, 0.0009308217754347995, 0.0012300911581468227]",[],"[0, 1, 2]",1.0,1.0,1.0,1.0,1.0,0.2930148110438757,0.0012469646068904406,0.023298019513130794,0.002742351752460205,20,"[0, 1, 2, 16, 17, 18, 23, 29, 32, 34, 35, 36, 37, 57, 62, 63, 66, 73, 75, 83]",1,1.0,,,,[],,,,,
RF_PREDICTOR_DIAGNOSTIC,additive_sparse,1,1024,2048,100,0.0,500,,2,"[0, 1, 2]",[],3,0,sin(2*pi*x0) + x1^2 + exp(x2),ok,,,rf_feature_importance,0.01649773265311355,0.11000172979790632,"[0.42376067342991747, 0.02653169035891555, 0.43716420848217663, 0.0012823305328030809, 0.0011153500294195486, 0.0015469443044639284, 0.0009001339014499439, 0.0011207503934121193, 0.0010588850329287685, 0.0014876347584201405, 0.0011074125596765981, 0.001542471200716654, 0.0017358575955897318, 0.0010387335855603318, 0.0011367987217074734, 0.001638159869237031, 0.0011769877344736353, 0.0010600138318238672, 0.0010529784571124017, 0.0010634618374779092, 0.0009961725977931947, 0.0009413386267542223, 0.0008655721444203842, 0.0008252910393627783, 0.0012037985765846262, 0.0009124075333828661, 0.0010616427715242766, 0.0008891731118395887, 0.0010141966390786175, 0.000878119475076363, 0.0009066879894460083, 0.0008727594632723432, 0.0010854892150283053, 0.0009634690387817141, 0.0013823590303073485, 0.0011471527790460287, 0.001387330690999317, 0.00090330237004427, 0.001043214537832856, 0.0010122473996784802, 0.0008878370616369121, 0.0015771006591808992, 0.000948471571093585, 0.0010101311060928876, 0.0010568287145121468, 0.0010487840220102045, 0.001258549573588784, 0.0014147223628048161, 0.0008439867734908812, 0.000985407393889949, 0.0012857891737672496, 0.0012425793970899316, 0.001129890252589896, 0.0013095226380666057, 0.000960137359737047, 0.0014134750430478602, 0.0012891845304405945, 0.001356191706280053, 0.001522109491383132, 0.001043687853755833, 0.0012345146770172666, 0.0009825590360694925, 0.001075161438922497, 0.0010212064908035068, 0.0008585894491483147, 0.0011745278361157945, 0.0011833818451131774, 0.0010069129479858133, 0.001034139980790746, 0.0014560200852584868, 0.0012452069968850114, 0.0016735501062545065, 0.0014239083827664591, 0.0011247915469464664, 0.001073552913968189, 0.0011024420980881623, 0.001851718473098555, 0.0008681364686032786, 0.001323621535308112, 0.0012817379897125277, 0.0008504321496253701, 0.0009016545851089902, 0.0015600320020237588, 0.001371062696296913, 0.0010852933476668642, 0.0009948708851878123, 0.001220533083533082, 0.0010839616554309864, 0.0011250702274404319, 0.001224955638334597, 0.0015057888934067497, 0.0012113002148137905, 0.002006299761475815, 0.0010651539495748178, 0.0009958509479260857, 0.0007879788648242294, 0.0014147306422976963, 0.0010830244516531746, 0.000918450165654085, 0.0012002872068726201]",[],"[0, 1, 2]",1.0,1.0,1.0,1.0,1.0,0.2958188574236699,0.0011602415229792812,0.02653169035891555,0.002006299761475815,20,"[0, 1, 2, 5, 9, 11, 12, 15, 41, 47, 55, 58, 69, 71, 72, 76, 82, 90, 92, 96]",1,1.0,,,,[],,,,,
RF_PREDICTOR_DIAGNOSTIC,additive_sparse,2,1024,2048,100,0.0,500,,2,"[0, 1, 2]",[],3,0,sin(2*pi*x0) + x1^2 + exp(x2),ok,,,rf_feature_importance,0.017083905888637153,0.10647996257980931,"[0.44305329607185945, 0.02514446051574347, 0.4243064629676733, 0.0010049565353793385, 0.0007871354734051672, 0.00137451801736842, 0.0012009821582372444, 0.0013369390594058447, 0.0008081166178363019, 0.0011753799913173189, 0.0009345315790276654, 0.0010319143659108735, 0.0012474906796391984, 0.001150546739515128, 0.0015103088582604817, 0.001019677725160149, 0.0010838770643729972, 0.0010269419329125022, 0.0009110022326601948, 0.0015238564020309971, 0.000889376029619979, 0.0010355263617725363, 0.0012486246577657508, 0.0009166429127537989, 0.0013018763104837763, 0.0011148318002015896, 0.0010486456526297109, 0.0015970599747627374, 0.001385469594867603, 0.0011386868086194193, 0.0014037780246641015, 0.0008500822766401671, 0.001056098482802177, 0.0010142993531206865, 0.0011626459175269157, 0.0010882800897810152, 0.0009366855195163483, 0.001162290655281385, 0.0011474735791106015, 0.0019339885052087188, 0.0009063254880570845, 0.00183745516265877, 0.0015069466826088819, 0.0009325898238122239, 0.001180086205454222, 0.0010601161691271164, 0.0010148217145156205, 0.0010334206577046635, 0.001116446566804563, 0.0010212071402044534, 0.001036059626496651, 0.00120827128589369, 0.000985371605461931, 0.0010684050817210903, 0.0009183522169236931, 0.0010395853824855601, 0.0010860366488612207, 0.0008655527177729244, 0.001180329278144244, 0.0010573828435202018, 0.001570809115220729, 0.0010622900269341652, 0.0010456712999109452, 0.0009733586207578737, 0.0012124374021675144, 0.0009022677196128102, 0.0008871473679605971, 0.0007550695468007308, 0.0008439971055539693, 0.000815269544567015, 0.0009263417448656725, 0.00114044213529256, 0.0012645430616652332, 0.0014477401136686802, 0.0009360035498960278, 0.0010726578685663595, 0.0007967528319508468, 0.0007749414813384495, 0.00082552793407511, 0.0012083692766775103, 0.000986515132042776, 0.000918171148204192, 0.0009322053510350794, 0.0013627125099257124, 0.000992520529126233, 0.0009112459396923697, 0.0013217725090342491, 0.0009624513410556745, 0.0015543534585574876, 0.0008738945823281141, 0.0009129492579347714, 0.001314073237082111, 0.0009403867073315789, 0.0010521591957328796, 0.0009325856042755419, 0.0009980591439326277, 0.0009714703963423293, 0.001967983622643484, 0.001405410461493454, 0.0011079223316725682]",[],"[0, 1, 2]",1.0,1.0,1.0,1.0,1.0,0.29750140651842544,0.0011082039221105532,0.02514446051574347,0.001967983622643484,20,"[0, 1, 2, 5, 7, 14, 19, 27, 28, 30, 39, 41, 42, 60, 73, 83, 86, 88, 97, 98]",1,1.0,,,,[],,,,,
RF_PREDICTOR_DIAGNOSTIC,core_interaction,0,1024,2048,100,0.0,500,,2,"[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,ok,,,rf_feature_importance,0.03451527930884149,0.23590552356951805,"[0.7224744813192325, 0.08753786271974878, 0.006106213497102768, 0.006090378604305805, 0.0013515854615821677, 0.0011642486797141447, 0.0017524691800115256, 0.001855685498025063, 0.0017841167671799971, 0.0017063041269993666, 0.0018673859368579942, 0.0013542076019207102, 0.001518567597877278, 0.0016048528367815535, 0.0022317026185723317, 0.0012908784004649091, 0.0014404894367093576, 0.0018411987245923966, 0.00208440423943026, 0.0014753552800442873, 0.0015505916956889292, 0.0013321267362484985, 0.0017878217947563568, 0.0028512416283238483, 0.0015899921501831235, 0.0018806599323417355, 0.002257688271008418, 0.0018517461283553236, 0.002142712846499467, 0.0016893205292796, 0.0015449837396806295, 0.00201429467759624, 0.0015716816135966211, 0.002289673099861084, 0.0016799573354389144, 0.0019095865855020108, 0.0021749647271203498, 0.0019846836444220167, 0.0017127076414844337, 0.0015835932976114527, 0.0028969487413501665, 0.002282710197766245, 0.0017581876344698567, 0.002090030663612133, 0.0021979989231003766, 0.002379875388469077, 0.0020069171495899155, 0.0015843800931319273, 0.001363594626769263, 0.0018271374069023267, 0.001530374871153952, 0.001627796298706633, 0.0027056854502937257, 0.0015191184700366048, 0.0013484850850342225, 0.0018543019776341514, 0.002036871403453631, 0.002082192832441375, 0.0017548110035063506, 0.0022169449920019357, 0.0018570884048001834, 0.0017014345540435005, 0.002576657434654258, 0.0018472642109227748, 0.0016335260917174383, 0.0014631205478686752, 0.002055355875305899, 0.0014054892748796702, 0.001736260784980008, 0.0022266087874918093, 0.00194546000733366, 0.0019959690743088262, 0.001703723330175943, 0.0013995742309817454, 0.0019040303387449383, 0.001790051246893432, 0.001913777778809132, 0.0020461010100504954, 0.0014554019483448662, 0.0018063257243937814, 0.0034095918195944912, 0.0017597100599757937, 0.002237561107590705, 0.0017890238627898698, 0.0016167390274499471, 0.001903998115008344, 0.0017795619271536312, 0.0016336097484472342, 0.0024020886714647503, 0.0011693064119464292, 0.0015429863094380903, 0.0013326952744901214, 0.0019069829872437505, 0.003101649363657544, 0.0018397577815037333, 0.0011933187503688253, 0.002951576398714371, 0.001980270392560363, 0.0011809557803943386, 0.001808615741930503]",[],"[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,0.20555223403509745,0.0018519902485376056,0.006090378604305805,0.0034095918195944912,20,"[0, 1, 2, 3, 14, 23, 26, 33, 40, 41, 45, 52, 59, 62, 69, 80, 82, 88, 93, 96]",1,1.0,1,1.0,1,[],0.0,0.0,0.0,0.0,
RF_PREDICTOR_DIAGNOSTIC,core_interaction,0,1024,2048,100,0.0,500,,2,"[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,ok,,,rf_pair_permutation_joint,0.03451527930884149,0.23590552356951805,"[0.7224744813192325, 0.08753786271974878, 0.006106213497102768, 0.006090378604305805, 0.0013515854615821677, 0.0011642486797141447, 0.0017524691800115256, 0.001855685498025063, 0.0017841167671799971, 0.0017063041269993666, 0.0018673859368579942, 0.0013542076019207102, 0.001518567597877278, 0.0016048528367815535, 0.0022317026185723317, 0.0012908784004649091, 0.0014404894367093576, 0.0018411987245923966, 0.00208440423943026, 0.0014753552800442873, 0.0015505916956889292, 0.0013321267362484985, 0.0017878217947563568, 0.0028512416283238483, 0.0015899921501831235, 0.0018806599323417355, 0.002257688271008418, 0.0018517461283553236, 0.002142712846499467, 0.0016893205292796, 0.0015449837396806295, 0.00201429467759624, 0.0015716816135966211, 0.002289673099861084, 0.0016799573354389144, 0.0019095865855020108, 0.0021749647271203498, 0.0019846836444220167, 0.0017127076414844337, 0.0015835932976114527, 0.0028969487413501665, 0.002282710197766245, 0.0017581876344698567, 0.002090030663612133, 0.0021979989231003766, 0.002379875388469077, 0.0020069171495899155, 0.0015843800931319273, 0.001363594626769263, 0.0018271374069023267, 0.001530374871153952, 0.001627796298706633, 0.0027056854502937257, 0.0015191184700366048, 0.0013484850850342225, 0.0018543019776341514, 0.002036871403453631, 0.002082192832441375, 0.0017548110035063506, 0.0022169449920019357, 0.0018570884048001834, 0.0017014345540435005, 0.002576657434654258, 0.0018472642109227748, 0.0016335260917174383, 0.0014631205478686752, 0.002055355875305899, 0.0014054892748796702, 0.001736260784980008, 0.0022266087874918093, 0.00194546000733366, 0.0019959690743088262, 0.001703723330175943, 0.0013995742309817454, 0.0019040303387449383, 0.001790051246893432, 0.001913777778809132, 0.0020461010100504954, 0.0014554019483448662, 0.0018063257243937814, 0.0034095918195944912, 0.0017597100599757937, 0.002237561107590705, 0.0017890238627898698, 0.0016167390274499471, 0.001903998115008344, 0.0017795619271536312, 0.0016336097484472342, 0.0024020886714647503, 0.0011693064119464292, 0.0015429863094380903, 0.0013326952744901214, 0.0019069829872437505, 0.003101649363657544, 0.0018397577815037333, 0.0011933187503688253, 0.002951576398714371, 0.001980270392560363, 0.0011809557803943386, 0.001808615741930503]","[(0, 1, 1.6989774294441422), (0, 58, 1.4745959727290707), (0, 40, 1.4738689371000073), (0, 90, 1.4736037987820216), (0, 26, 1.4734942816604246), (0, 46, 1.4730052091992767), (0, 44, 1.4727767817835056), (0, 71, 1.4726842348165614), (0, 7, 1.4726539547511837), (0, 25, 1.4726182663091463), (0, 36, 1.4726107349822115), (0, 70, 1.4725447767090742), (0, 2, 1.472529559727527), (0, 50, 1.4723791036223148), (0, 56, 1.4723566732800621), (0, 96, 1.4723219666731673), (0, 27, 1.4722598068731974), (0, 39, 1.4721583829126326), (0, 55, 1.4721163489383904), (0, 3, 1.4720414069721388), (0, 87, 1.4719395930618773), (0, 17, 1.4718829114326826), (0, 43, 1.4718496377227632), (0, 63, 1.4717814247254721), (0, 68, 1.4717330032650633), (0, 97, 1.4717237726423777), (0, 41, 1.4716950052202369), (0, 20, 1.4715713074815149), (0, 54, 1.4715565339472412), (0, 81, 1.4715100689530174), (0, 42, 1.471480190479063), (0, 60, 1.4714771493994223), (0, 74, 1.4714359714589307), (0, 78, 1.4713838203118088), (0, 77, 1.47137961376778), (0, 86, 1.4713759166433054), (0, 64, 1.4713126263103997), (0, 34, 1.471202390899357), (0, 61, 1.4711730128307405), (0, 28, 1.471164704300576), (0, 22, 1.4711525887544776), (0, 57, 1.4710268825273087), (0, 89, 1.4709355309494319), (0, 95, 1.470887877956157), (0, 73, 1.4708400454095711), (0, 85, 1.4708368813748978), (0, 66, 1.470828310747756), (0, 91, 1.4707534616739695), (0, 13, 1.4707447942362921), (0, 65, 1.4707440228312234)]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,0.20555223403509745,0.0018519902485376056,0.006090378604305805,0.0034095918195944912,20,"[0, 1, 2, 3, 14, 23, 26, 33, 40, 41, 45, 52, 59, 62, 69, 80, 82, 88, 93, 96]",1,1.0,1,1.0,1,"[(0, 1)]",0.0,0.0,0.0,0.0005930566138564516,1.6989774294441422
RF_PREDICTOR_DIAGNOSTIC,core_interaction,0,1024,2048,100,0.0,500,,2,"[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,ok,,,rf_pair_permutation_synergy,0.03451527930884149,0.23590552356951805,"[0.7224744813192325, 0.08753786271974878, 0.006106213497102768, 0.006090378604305805, 0.0013515854615821677, 0.0011642486797141447, 0.0017524691800115256, 0.001855685498025063, 0.0017841167671799971, 0.0017063041269993666, 0.0018673859368579942, 0.0013542076019207102, 0.001518567597877278, 0.0016048528367815535, 0.0022317026185723317, 0.0012908784004649091, 0.0014404894367093576, 0.0018411987245923966, 0.00208440423943026, 0.0014753552800442873, 0.0015505916956889292, 0.0013321267362484985, 0.0017878217947563568, 0.0028512416283238483, 0.0015899921501831235, 0.0018806599323417355, 0.002257688271008418, 0.0018517461283553236, 0.002142712846499467, 0.0016893205292796, 0.0015449837396806295, 0.00201429467759624, 0.0015716816135966211, 0.002289673099861084, 0.0016799573354389144, 0.0019095865855020108, 0.0021749647271203498, 0.0019846836444220167, 0.0017127076414844337, 0.0015835932976114527, 0.0028969487413501665, 0.002282710197766245, 0.0017581876344698567, 0.002090030663612133, 0.0021979989231003766, 0.002379875388469077, 0.0020069171495899155, 0.0015843800931319273, 0.001363594626769263, 0.0018271374069023267, 0.001530374871153952, 0.001627796298706633, 0.0027056854502937257, 0.0015191184700366048, 0.0013484850850342225, 0.0018543019776341514, 0.002036871403453631, 0.002082192832441375, 0.0017548110035063506, 0.0022169449920019357, 0.0018570884048001834, 0.0017014345540435005, 0.002576657434654258, 0.0018472642109227748, 0.0016335260917174383, 0.0014631205478686752, 0.002055355875305899, 0.0014054892748796702, 0.001736260784980008, 0.0022266087874918093, 0.00194546000733366, 0.0019959690743088262, 0.001703723330175943, 0.0013995742309817454, 0.0019040303387449383, 0.001790051246893432, 0.001913777778809132, 0.0020461010100504954, 0.0014554019483448662, 0.0018063257243937814, 0.0034095918195944912, 0.0017597100599757937, 0.002237561107590705, 0.0017890238627898698, 0.0016167390274499471, 0.001903998115008344, 0.0017795619271536312, 0.0016336097484472342, 0.0024020886714647503, 0.0011693064119464292, 0.0015429863094380903, 0.0013326952744901214, 0.0019069829872437505, 0.003101649363657544, 0.0018397577815037333, 0.0011933187503688253, 0.002951576398714371, 0.001980270392560363, 0.0011809557803943386, 0.001808615741930503]","[(0, 1, 0.10437153969099042), (0, 58, 0.004014108383490277), (0, 88, 0.003808874523615305), (0, 62, 0.0034503909133830144), (0, 90, 0.0030340830757728523), (0, 26, 0.0028438813675005525), (0, 40, 0.0028147699031977357), (0, 76, 0.002516190971182906), (0, 35, 0.0024401892505511737), (0, 46, 0.0023612267916362354), (0, 32, 0.0021930544717920102), (0, 44, 0.0021455025387410094), (0, 23, 0.002122967260777882), (0, 71, 0.0020954672981490165), (0, 7, 0.002047698050590803), (0, 25, 0.0019891292218907368), (0, 36, 0.0019247263033170176), (0, 75, 0.0018271763845940378), (0, 50, 0.0017990085135980377), (0, 80, 0.0017985284529460218), (0, 70, 0.0017618376512275706), (0, 56, 0.0017473481929775922), (0, 2, 0.001679350321197307), (0, 27, 0.0016281883063957415), (0, 39, 0.001600249405993131), (0, 96, 0.0015772536667848904), (0, 55, 0.0015677211049425432), (0, 47, 0.0015028672490197687), (1, 2, 0.0014869272974810466), (0, 33, 0.0014857477764066724), (1, 45, 0.0014490965163338728), (1, 62, 0.0014371805341051678), (0, 87, 0.0013794676770261275), (0, 18, 0.001347196001029042), (0, 9, 0.0013312826657953583), (0, 17, 0.001305502953592804), (0, 53, 0.001271031013960081), (0, 43, 0.0012661543944388458), (0, 3, 0.0012333884789122018), (0, 51, 0.001232834550617734), (0, 59, 0.0012199491078025578), (1, 70, 0.0011939530879251752), (0, 68, 0.001169647303389699), (0, 45, 0.0011475169314023896), (0, 97, 0.0011288158670052595), (0, 6, 0.001128612783758312), (0, 63, 0.0011262236556331007), (0, 8, 0.0011210493517488998), (0, 41, 0.0010535948542325676), (0, 20, 0.0010171383021330492)]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,0.20555223403509745,0.0018519902485376056,0.006090378604305805,0.0034095918195944912,20,"[0, 1, 2, 3, 14, 23, 26, 33, 40, 41, 45, 52, 59, 62, 69, 80, 82, 88, 93, 96]",1,1.0,1,1.0,1,"[(0, 1)]",0.0,0.0,0.0,1.5430236652781877e-05,0.10437153969099042
RF_PREDICTOR_DIAGNOSTIC,core_interaction,1,1024,2048,100,0.0,500,,2,"[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,ok,,,rf_feature_importance,0.03655932292981664,0.21524482312694593,"[0.7285275048043638, 0.07913644611807859, 0.007670324648566223, 0.006452450549487781, 0.0015307482560037735, 0.0017262020804023784, 0.0019249931688038182, 0.0016859249145208053, 0.0023565114009515553, 0.001316634108363213, 0.0015348203813097012, 0.0016257424673395166, 0.0015575098565491655, 0.0015970445188527188, 0.002404749096774226, 0.0012409558502035028, 0.0017655964208995677, 0.0012895958721201033, 0.0017077495673630482, 0.0015864642904781098, 0.0020856040157774913, 0.001445703773111638, 0.0018454976505551377, 0.0018776979517359, 0.0012182423125701508, 0.0011876788982426564, 0.0020437963057876743, 0.0019924481249309726, 0.0022515595503784886, 0.001328828974114214, 0.0020469866552453313, 0.00241974440209488, 0.002453199613733962, 0.0017122188691378276, 0.0023518785311130753, 0.0014872537850797584, 0.0018265448127512951, 0.0014045994355028066, 0.0015022832022575574, 0.002264607089816963, 0.0016090884482974266, 0.002310030606082706, 0.001375941625418243, 0.0018815383757832867, 0.0014194956353479676, 0.0014240132707646956, 0.0022959804805077976, 0.0026296708212442334, 0.0016211190614277783, 0.0027237999365835844, 0.0017486583043502583, 0.0027260838937095944, 0.0020175562246581742, 0.0016304737492661057, 0.0016027193128287942, 0.001368828285340523, 0.001883093011338616, 0.0014158825882969969, 0.001805111837832155, 0.0019908259471331635, 0.0016293308072767164, 0.0021160516222860333, 0.0024255149521495004, 0.002121054618547161, 0.0020175026749342678, 0.002305634793418123, 0.0014560684075644254, 0.001765794413647974, 0.0021724796542232114, 0.0026720905154498003, 0.002000281284047929, 0.0018143569456038624, 0.0017413153431052612, 0.001944210233332413, 0.001930518608795652, 0.0015858720765605152, 0.001868790016590455, 0.0015609664342011794, 0.0023925710660652115, 0.0019202033034098269, 0.0019654888027615166, 0.001994154540485659, 0.0018976004892584948, 0.0014624026309961492, 0.0013657098280407, 0.0020890576712025667, 0.0017361073848696756, 0.001729921878911809, 0.0019014766442992821, 0.0014937872966488293, 0.0017957182323517745, 0.001398641980289816, 0.0013505881395894875, 0.001959597867445285, 0.0017422290150310683, 0.00309060141621627, 0.0017685358827884891, 0.0017865171967360077, 0.0030595774622483034, 0.0021074241270377775]",[],"[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,0.20544668153012408,0.0018563882695781621,0.006452450549487781,0.00309060141621627,20,"[0, 1, 2, 3, 8, 14, 31, 32, 34, 41, 46, 47, 49, 51, 62, 65, 69, 78, 95, 98]",1,1.0,1,1.0,1,[],0.0,0.0,0.0,0.0,
RF_PREDICTOR_DIAGNOSTIC,core_interaction,1,1024,2048,100,0.0,500,,2,"[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,ok,,,rf_pair_permutation_joint,0.03655932292981664,0.21524482312694593,"[0.7285275048043638, 0.07913644611807859, 0.007670324648566223, 0.006452450549487781, 0.0015307482560037735, 0.0017262020804023784, 0.0019249931688038182, 0.0016859249145208053, 0.0023565114009515553, 0.001316634108363213, 0.0015348203813097012, 0.0016257424673395166, 0.0015575098565491655, 0.0015970445188527188, 0.002404749096774226, 0.0012409558502035028, 0.0017655964208995677, 0.0012895958721201033, 0.0017077495673630482, 0.0015864642904781098, 0.0020856040157774913, 0.001445703773111638, 0.0018454976505551377, 0.0018776979517359, 0.0012182423125701508, 0.0011876788982426564, 0.0020437963057876743, 0.0019924481249309726, 0.0022515595503784886, 0.001328828974114214, 0.0020469866552453313, 0.00241974440209488, 0.002453199613733962, 0.0017122188691378276, 0.0023518785311130753, 0.0014872537850797584, 0.0018265448127512951, 0.0014045994355028066, 0.0015022832022575574, 0.002264607089816963, 0.0016090884482974266, 0.002310030606082706, 0.001375941625418243, 0.0018815383757832867, 0.0014194956353479676, 0.0014240132707646956, 0.0022959804805077976, 0.0026296708212442334, 0.0016211190614277783, 0.0027237999365835844, 0.0017486583043502583, 0.0027260838937095944, 0.0020175562246581742, 0.0016304737492661057, 0.0016027193128287942, 0.001368828285340523, 0.001883093011338616, 0.0014158825882969969, 0.001805111837832155, 0.0019908259471331635, 0.0016293308072767164, 0.0021160516222860333, 0.0024255149521495004, 0.002121054618547161, 0.0020175026749342678, 0.002305634793418123, 0.0014560684075644254, 0.001765794413647974, 0.0021724796542232114, 0.0026720905154498003, 0.002000281284047929, 0.0018143569456038624, 0.0017413153431052612, 0.001944210233332413, 0.001930518608795652, 0.0015858720765605152, 0.001868790016590455, 0.0015609664342011794, 0.0023925710660652115, 0.0019202033034098269, 0.0019654888027615166, 0.001994154540485659, 0.0018976004892584948, 0.0014624026309961492, 0.0013657098280407, 0.0020890576712025667, 0.0017361073848696756, 0.001729921878911809, 0.0019014766442992821, 0.0014937872966488293, 0.0017957182323517745, 0.001398641980289816, 0.0013505881395894875, 0.001959597867445285, 0.0017422290150310683, 0.00309060141621627, 0.0017685358827884891, 0.0017865171967360077, 0.0030595774622483034, 0.0021074241270377775]","[(0, 1, 1.5173334311043245), (0, 14, 1.37830363454218), (0, 69, 1.3782987262518416), (0, 90, 1.3780503312339396), (0, 3, 1.377689127375064), (0, 48, 1.377563908903992), (0, 11, 1.3775125659553928), (0, 64, 1.3770912175307486), (0, 32, 1.3769503405180639), (0, 21, 1.3767793823393284), (0, 12, 1.3767510337083273), (0, 53, 1.3767270332796537), (0, 67, 1.3765959715128468), (0, 86, 1.3765474200561612), (0, 70, 1.376495326438298), (0, 30, 1.3764099574192827), (0, 96, 1.376395711004677), (0, 18, 1.3763787503157123), (0, 73, 1.3763424402679174), (0, 88, 1.3762816974892744), (0, 43, 1.3761390661191464), (0, 65, 1.376112468040201), (0, 80, 1.3761006852268116), (0, 58, 1.3760858202644544), (0, 39, 1.3759809316637917), (0, 28, 1.3759364567824521), (0, 76, 1.3759133496740894), (0, 89, 1.3758450989689137), (0, 61, 1.3758403903760106), (0, 35, 1.3758383116048374), (0, 55, 1.375825920548786), (0, 29, 1.3757593018678453), (0, 92, 1.375747655519429), (0, 56, 1.3757348681180328), (0, 27, 1.3756880341605098), (0, 9, 1.3756682896093007), (0, 79, 1.3756120233314832), (0, 66, 1.375590970370143), (0, 52, 1.3755842283034228), (0, 45, 1.3755772062963576), (0, 24, 1.3755599663861227), (0, 17, 1.3755346160293191), (0, 22, 1.3755084177083003), (0, 59, 1.3754606838560441), (0, 7, 1.3754434079429183), (0, 91, 1.3753992850937222), (0, 2, 1.3753765907883464), (0, 82, 1.3753747309500213), (0, 25, 1.375368468680207), (0, 38, 1.3753512679220188)]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,0.20544668153012408,0.0018563882695781621,0.006452450549487781,0.00309060141621627,20,"[0, 1, 2, 3, 8, 14, 31, 32, 34, 41, 46, 47, 49, 51, 62, 65, 69, 78, 95, 98]",1,1.0,1,1.0,1,"[(0, 1)]",0.0,0.0,0.0,0.0016198772608765314,1.5173334311043245
