function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c01,0,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0017199278809130192,0.0021903933957219124,190,"(2, 3)","(0, 1)",0.0022381143644452095,2.05356627702713e-07,0.0022381143644452095,0.00046205660328269005,0.0014641625806689265,-0.002237909007817507,161,0,12,11,30.68043088912964
core_interaction_c01,1,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0016588667640462518,0.0021767972502857447,190,"(2, 3)","(0, 1)",0.0044576190412044525,8.242204785346985e-07,0.0044576190412044525,0.000859895348548889,0.002537493333220484,-0.004456794820725918,172,0,6,4,31.027742385864258
core_interaction_c01,2,1024,2048,20,0.0,32,5,3,0.001,75,all,0.001533751841634512,0.002056111115962267,190,"(2, 3)","(0, 1)",0.0033410205505788326,2.5797635316848755e-07,0.0033410205505788326,0.0007295295596122735,0.0014094813354313376,-0.003340762574225664,166,0,10,19,32.96971249580383
core_interaction_c01,3,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0017053851624950767,0.0022278870455920696,190,"(2, 3)","(0, 1)",0.004679707810282707,7.154885679483414e-06,0.004679707810282707,0.0001134382560849189,0.0010211372748017312,-0.004672552924603224,36,0,10,8,30.46295475959778
core_interaction_c01,4,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0017451551975682378,0.0023079444654285908,190,"(2, 3)","(0, 1)",0.006706418003886938,2.47021671384573e-06,0.006706418003886938,9.339976822957395e-05,0.00033055994892492975,-0.006703947787173092,40,0,6,6,22.426907539367676
core_interaction_c01,5,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0018356539076194167,0.002327247755602002,190,"(2, 3)","(0, 8)",0.0032996145309880376,2.437736839056015e-07,0.0032996145309880376,7.681334391236301e-05,0.0017168542323634049,-0.003299370757304132,143,0,20,20,26.486395597457886
core_interaction_c01,6,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0015665944665670395,0.0022907506208866835,190,"(2, 3)","(0, 11)",0.002564762602560222,2.6654452085494995e-06,0.002564762602560222,0.0006611214950680732,0.0017285727523267298,-0.0025620971573516726,122,0,11,10,26.026247262954712
core_interaction_c01,7,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0016963989473879337,0.0022492653224617243,190,"(2, 3)","(0, 1)",0.003006267361342907,2.0954757928848267e-07,0.003006267361342907,0.0002767632715404033,0.0012023778632283225,-0.0030060578137636185,178,0,19,19,26.29402995109558
core_interaction_c01,8,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0014564050361514091,0.002002264838665724,190,"(2, 3)","(0, 1)",0.00484182289801538,4.102475941181183e-07,0.00484182289801538,0.00013072695583105068,0.0006474092323333036,-0.004841412650421262,70,0,13,15,23.695472240447998
core_interaction_c01,9,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0017085846047848463,0.0021276476327329874,190,"(2, 3)","(0, 1)",0.00243493914604187,2.032611519098282e-06,0.00243493914604187,0.0003801200538873672,0.0007827590405941021,-0.002432906534522772,56,0,11,13,23.107102632522583
core_interaction_c01,10,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0018085844349116087,0.002071974566206336,190,"(2, 3)","(0, 1)",0.0014987001195549965,5.192123353481293e-08,0.0014987001195549965,0.00012799771502614008,0.0005936909466981888,-0.0014986481983214617,170,0,18,17,22.087511777877808
core_interaction_c01,11,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0015359042445197701,0.002307941671460867,190,"(2, 3)","(0, 1)",0.0049808272160589695,6.740447133779526e-07,0.0049808272160589695,0.0007152440492063759,0.0016215522494167096,-0.0049801531713455915,170,0,20,20,23.031721830368042
core_interaction_c01,12,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0016274891095235944,0.0022814616095274687,190,"(2, 3)","(0, 9)",0.0018434100784361362,5.029141902923584e-08,0.0018434100784361362,0.0002146412618458271,0.0010689782910048972,-0.001843359787017107,188,0,18,18,21.735533714294434
core_interaction_c01,13,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0017158128321170807,0.0023567085154354572,190,"(2, 3)","(0, 1)",0.0054055992513895035,1.8397346138954163e-05,0.0054055992513895035,0.0008661381900310512,0.0020399678498506575,-0.005387201905250549,64,0,11,11,27.357845783233643
core_interaction_c01,14,1024,2048,20,0.0,32,5,3,0.001,75,all,0.0006657077465206385,0.0008994860691018403,190,"(2, 3)","(2, 3)",0.02791266283020377,0.02791266283020377,0.013019115664064884,0.00033159703016281126,0.0010795193538069767,0.014893547166138887,1,1,4,4,27.51158380508423
