function,seed,mc_rep,samples,test_samples,dimension,noise,update_grid,width_hidden,grid,lamb,steps,anova_points,anova_background,candidate_pairs,train_mse,test_mse,train_runtime_sec,score_runtime_sec,true_pair_score,max_false_pair_score,true_minus_max_false,true_pair_rank,true_pair_rank1,top_pair,top_pair_score
core_interaction_c025,9,0,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.46644902229309,0.08844954706728458,0.006395525299012661,0.08205402176827192,1,1,"(2, 3)",0.08844954706728458
core_interaction_c025,9,1,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.52470111846924,0.0868214163929224,0.00656649935990572,0.08025491703301668,1,1,"(2, 3)",0.0868214163929224
core_interaction_c025,9,2,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.52150368690491,0.11455803830176592,0.006105742417275906,0.10845229588449001,1,1,"(2, 3)",0.11455803830176592
core_interaction_c025,9,3,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.51604080200195,0.08200262673199177,0.006113417446613312,0.07588920928537846,1,1,"(2, 3)",0.08200262673199177
core_interaction_c025,9,4,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.51348352432251,0.07434545829892159,0.00554557703435421,0.06879988126456738,1,1,"(2, 3)",0.07434545829892159
core_interaction_c025,9,5,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.47998404502869,0.07558236690238118,0.0038157072849571705,0.07176665961742401,1,1,"(2, 3)",0.07558236690238118
core_interaction_c025,9,6,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.480586528778076,0.09491480281576514,0.0041833664290606976,0.09073143638670444,1,1,"(2, 3)",0.09491480281576514
core_interaction_c025,9,7,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.50044131278992,0.06718228757381439,0.005889277905225754,0.06129300966858864,1,1,"(2, 3)",0.06718228757381439
core_interaction_c025,9,8,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.489808082580566,0.07043593842536211,0.00527910515666008,0.06515683326870203,1,1,"(2, 3)",0.07043593842536211
core_interaction_c025,9,9,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.0003052315441891551,0.0006739320233464241,19.48904514312744,42.50209665298462,0.10481532476842403,0.004775000736117363,0.10004032403230667,1,1,"(2, 3)",0.10481532476842403
core_interaction_c025,10,0,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.00023522601986769587,0.0005015353672206402,21.66276264190674,42.50717520713806,0.08085581567138433,0.007997816428542137,0.0728579992428422,1,1,"(2, 3)",0.08085581567138433
core_interaction_c025,10,1,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.00023522601986769587,0.0005015353672206402,21.66276264190674,42.538989305496216,0.09707147441804409,0.004001517780125141,0.09306995663791895,1,1,"(2, 3)",0.09707147441804409
core_interaction_c025,10,2,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.00023522601986769587,0.0005015353672206402,21.66276264190674,42.51016163825989,0.07390944194048643,0.007551157847046852,0.06635828409343958,1,1,"(2, 3)",0.07390944194048643
core_interaction_c025,10,3,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.00023522601986769587,0.0005015353672206402,21.66276264190674,42.579181432724,0.07116643851622939,0.005932152736932039,0.06523428577929735,1,1,"(2, 3)",0.07116643851622939
core_interaction_c025,10,4,1024,2048,100,0.0,1,16,5,0.001,75,16,16,4950,0.00023522601986769587,0.0005015353672206402,21.66276264190674,42.54173517227173,0.07778909429907799,0.006800135597586632,0.07098895870149136,1,1,"(2, 3)",0.07778909429907799
