registry_version,split,task_family,task_id,adapter_family,adapter,evidence_object,claim_type,scorer,predicate,rows,seeds,missing_pass_rows,successes,trials,pass_rate,wilson_low,wilson_high,median_rank,median_margin,median_raw_value
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_gate,endpoints,path_pair_endpoint,binary_true,40,40,0,2,40,0.05,0.013820377146101098,0.165041708179252,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_pairs,candidate_pair,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.1364768337086675
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,92.5,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_gate,endpoints,gate,binary_true,150,110,0,6,150,0.04,0.018458908886903574,0.08451453912715763,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_pairs,candidate_pair,gate,binary_true,150,110,0,150,150,1.0,0.9750288608542812,1.0,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-tree-gate,prediction,prediction,mse,mse_lt,150,110,0,0,150,0.0,0.0,0.02497113914571871,,,0.13652063538666054
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024,tree_gate,TreeGate-tree-gate,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,150,110,0,0,150,0.0,0.0,0.02497113914571871,23.0,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,epim_endpoint_proposal,endpoints,EPIM,binary_true,720,180,0,424,720,0.5888888888888889,0.5525688646832971,0.6242654040296367,38.0,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,epim_pair_proposal,candidate_pair,EPIM,binary_true,720,180,0,481,720,0.6680555555555555,0.632845798796162,0.7014814904892286,38.0,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,pairverify_practical,pair,candidate_functional_anova,binary_true,720,180,0,479,720,0.6652777777777777,0.6300116200709811,0.6987895983171302,1.0,0.2336899878379578,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,pairverify_probe,pair,candidate_functional_anova_oracle,binary_true,720,180,0,704,720,0.9777777777777777,0.9642081744384876,0.9862760198935319,1.0,0.2336899878379578,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,prediction,prediction,mse,mse_lt,720,180,0,684,720,0.95,0.9315556659081432,0.9636678194510844,,,0.024461879394948448
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,ga2m_spline,ga2m_spline,additive_spline_group_norm,support,ga2m_spline,contains_all,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,ga2m_spline,ga2m_spline,endpoint_selection,endpoints,ga2m_spline,binary_true,40,40,0,1,40,0.025,0.0044267174077949195,0.1288165948800778,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,ga2m_spline,ga2m_spline,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.07534695416688915
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,ga2m_spline,ga2m_spline,spline_additive_plus_tensor_pair_screen,pair,ga2m_spline,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,inf,0.36256623528308085,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,gbm_hstat,gbm_hstat,endpoint_selection,endpoints,gbm_hstat,binary_true,60,60,0,1,60,0.016666666666666666,0.002948083860873682,0.08855338226779477,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,gbm_hstat,gbm_hstat,gbm_functional_h_statistic,pair,gbm_hstat,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,inf,0.009153542851679151,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,gbm_hstat,gbm_hstat,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.10000159007663685
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,gbm_hstat,gbm_hstat,top_hstat_pair_endpoints,support,gbm_hstat,contains_all,60,60,0,1,60,0.016666666666666666,0.002948083860873682,0.08855338226779477,,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN,exposed_readout,endpoints,KAN-FE,top_m_contains_all,192,176,0,18,192,0.09375,0.06012464669315864,0.1433132337163151,36.5,-0.0129856084526139,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN,full_function,pair,functional_anova,rank1,192,176,0,186,192,0.96875,0.9335092238307032,0.9856009141583655,1.0,0.2382659628055989,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN,prediction,prediction,mse,mse_lt,192,176,0,178,192,0.9270833333333334,0.8813398026690954,0.9560716563876116,,,0.024404408410191453
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN,pruning,endpoints,prune_input,binary_true,192,176,0,14,192,0.07291666666666667,0.04392834361238834,0.1186601973309046,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN,selected_support,support,KAN-FE,contains_all,192,176,0,18,192,0.09375,0.06012464669315864,0.1433132337163151,,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN,support_refit,pair,functional_anova,rank1,192,176,0,192,192,1.0,0.9803841471883398,0.9999999999999999,1.0,0.25408046587836,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN,symbolic,symbolic_status,pyKAN_symbolic,binary_true,192,176,0,192,192,1.0,0.9803841471883398,0.9999999999999999,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN-scorergram,pair_scorer,pair,anova_abs,rank_at_budget,17,17,0,0,17,0.0,0.0,0.18432366037156456,149.0,0.0643247875074545,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN-scorergram,pair_scorer,pair,epim,rank_at_budget,25,25,0,0,25,0.0,0.0,0.13319649395317873,143.0,-0.9265890248789096,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN-scorergram,pair_scorer,pair,fd,rank_at_budget,17,17,0,0,17,0.0,0.0,0.18432366037156456,171.0,0.0127777457237243,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN-scorergram,pair_scorer,pair,hessian,rank_at_budget,5,5,0,0,5,0.0,0.0,0.43449149475208104,179.0,0.0671584730346997,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN-scorergram,pair_scorer,pair,hybrid_epim_anova,rank_at_budget,17,17,0,0,17,0.0,0.0,0.18432366037156456,145.0,-0.3024105875436503,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,pyKAN,pyKAN-scorergram,prediction,prediction,mse,mse_lt,81,25,0,76,81,0.9382716049382716,0.8635057380689226,0.9733478809104459,,,0.0251074470579624
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_lasso,sparse_lasso,endpoint_selection,endpoints,sparse_lasso,binary_true,60,60,0,56,60,0.9333333333333333,0.8407442010623228,0.973771725856802,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_lasso,sparse_lasso,main_effect_coefficients,support,sparse_lasso,contains_all,60,60,0,56,60,0.9333333333333333,0.8407442010623228,0.973771725856802,,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_lasso,sparse_lasso,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.7711925804615021
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_lasso,sparse_lasso,sparse_library_coefficients,pair,sparse_lasso,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,225.0,-0.015354228205978801,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_spline_lasso,sparse_spline_lasso,endpoint_selection,endpoints,sparse_spline_lasso,binary_true,60,60,0,2,60,0.03333333333333333,0.009189126490150246,0.11363987528925378,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_spline_lasso,sparse_spline_lasso,main_effect_coefficients,support,sparse_spline_lasso,contains_all,60,60,0,2,60,0.03333333333333333,0.009189126490150246,0.11363987528925378,,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_spline_lasso,sparse_spline_lasso,prediction,prediction,mse,mse_lt,60,60,0,60,60,1.0,0.9398260695220669,0.9999999999999999,,,0.024220026098191648
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,sparse_spline_lasso,sparse_spline_lasso,sparse_library_coefficients,pair,sparse_spline_lasso,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,781.0,-0.00698569230735295,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,symbolic_lasso,symbolic_lasso,endpoint_selection,endpoints,symbolic_lasso,binary_true,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,symbolic_lasso,symbolic_lasso,fixed_symbolic_library_coefficients,pair,symbolic_lasso,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,inf,0.2960283480351791,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,symbolic_lasso,symbolic_lasso,fixed_symbolic_library_coefficients,symbolic_complexity,symbolic_lasso,complexity_le,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,6300.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,symbolic_lasso,symbolic_lasso,fixed_symbolic_library_coefficients,symbolic_status,symbolic_lasso,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,symbolic_lasso,symbolic_lasso,prediction,prediction,mse,mse_lt,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,0.00974543904885645
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,symbolic_lasso,symbolic_lasso,symbolic_main_terms,support,symbolic_lasso,contains_all,40,40,0,21,40,0.525,0.37497106853929735,0.6706477044981831,,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_gate,endpoints,path_pair_endpoint,binary_true,40,40,0,2,40,0.05,0.013820377146101098,0.165041708179252,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_pairs,candidate_pair,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-extra-path_pair_endpoint,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.14061358162641585
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-extra-path_pair_endpoint,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,94.0,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,candidate_gate,endpoints,gate,binary_true,60,60,0,2,60,0.03333333333333333,0.009189126490150246,0.11363987528925378,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,candidate_pairs,candidate_pair,gate,binary_true,60,60,0,60,60,1.0,0.9398260695220669,0.9999999999999999,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.1400619652646706
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,23.5,,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n512,epim_pairverify,residual_rff_hsic_pair_screen,hsic_endpoint_proposal,endpoints,residual_rff_hsic,binary_true,12,12,0,0,12,0.0,0.0,0.2425007574992425,,,0.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n512,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_proposal,candidate_pair,residual_rff_hsic,binary_true,12,12,0,11,12,0.9166666666666666,0.6461140782014047,0.9851352905492264,1813.0,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n512,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_screen,pair,residual_rff_hsic,rank_at_budget,12,12,0,0,12,0.0,0.0,0.2425007574992425,1813.0,-0.00026680540069475,
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n512,sparse_lasso,pair_feature_lasso,selected_interactions,pair,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,-0.13982288539409635,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n512,sparse_lasso,pair_feature_lasso,selected_variables,endpoints,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,1.0
claimtransfer_v0_public,public,mixed_sparse,mixed_sparse_d100_n512,sparse_lasso,pair_feature_lasso,selected_variables,support,pair_feature_lasso,contains_all,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_endpoint_proposal,endpoints,EPIM,binary_true,750,150,0,40,750,0.05333333333333334,0.039408506692772335,0.07181061414110046,630.0,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_pair_proposal,candidate_pair,EPIM,binary_true,750,150,0,43,750,0.05733333333333333,0.04284074234683956,0.07633761024075975,630.0,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_practical,pair,candidate_functional_anova,binary_true,750,150,0,0,750,0.0,0.0,0.0050960307841859615,65.0,-0.0794730329265197,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_probe,pair,candidate_functional_anova_oracle,binary_true,750,150,0,0,750,0.0,0.0,0.0050960307841859615,65.0,-0.0794730329265197,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,EPIM-PairVerify,prediction,prediction,mse,mse_lt,750,150,0,0,750,0.0,0.0,0.0050960307841859615,,,1.2846277356147766
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_endpoint_proposal,endpoints,residual_rff_hsic,binary_true,12,12,0,0,12,0.0,0.0,0.2425007574992425,,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_proposal,candidate_pair,residual_rff_hsic,binary_true,12,12,0,0,12,0.0,0.0,0.2425007574992425,1480.0,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_screen,pair,residual_rff_hsic,rank_at_budget,12,12,0,0,12,0.0,0.0,0.2425007574992425,1480.0,-0.00166221581161105,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,ga2m_spline,ga2m_spline,additive_spline_group_norm,support,ga2m_spline,contains_all,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,ga2m_spline,ga2m_spline,endpoint_selection,endpoints,ga2m_spline,binary_true,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,ga2m_spline,ga2m_spline,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,1.7931115627288818
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,ga2m_spline,ga2m_spline,spline_additive_plus_tensor_pair_screen,pair,ga2m_spline,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,inf,-0.0152904669956176,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,gbm_hstat,gbm_hstat,endpoint_selection,endpoints,gbm_hstat,binary_true,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,gbm_hstat,gbm_hstat,gbm_functional_h_statistic,pair,gbm_hstat,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,inf,-0.0001684333283609,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,gbm_hstat,gbm_hstat,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.6046936860492997
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,gbm_hstat,gbm_hstat,top_hstat_pair_endpoints,support,gbm_hstat,contains_all,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN,exposed_readout,endpoints,KAN-FE,top_m_contains_all,40,40,0,2,40,0.05,0.013820377146101098,0.165041708179252,30.0,-0.17742897685301962,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN,full_function,pair,functional_anova,rank1,40,40,0,0,40,0.0,0.0,0.08762453925039232,663.0,-0.08871643590585634,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,1.2483099699020386
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN,pruning,endpoints,prune_input,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN,selected_support,support,KAN-FE,contains_all,40,40,0,2,40,0.05,0.013820377146101098,0.165041708179252,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN,support_refit,pair,functional_anova,rank1,40,40,0,38,40,0.95,0.834958291820748,0.9861796228538989,-1.0,-0.21375576782156708,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN,symbolic,symbolic_status,pyKAN_symbolic,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,anova_abs,rank_at_budget,15,15,0,0,15,0.0,0.0,0.20388926630434784,1663.0,-0.0930753203574568,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,epim,rank_at_budget,23,23,0,0,23,0.0,0.0,0.14312112541726274,1033.0,-0.9320056203813204,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,fd,rank_at_budget,15,15,0,0,15,0.0,0.0,0.20388926630434784,1802.0,-2.0507909953594208,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,hessian,rank_at_budget,3,3,0,0,3,0.0,0.0,0.5615060804490177,1885.0,-2.6021663546562195,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,hybrid_epim_anova,rank_at_budget,15,15,0,0,15,0.0,0.0,0.20388926630434784,1909.0,-0.8457747809005903,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,pyKAN,pyKAN-scorergram,prediction,prediction,mse,mse_lt,71,23,0,0,71,0.0,0.0,0.05132974174790491,,,1.3433510065078735
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_lasso,pair_feature_lasso,selected_interactions,pair,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,-0.00175046920776365,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_lasso,pair_feature_lasso,selected_variables,endpoints,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_lasso,pair_feature_lasso,selected_variables,support,pair_feature_lasso,contains_all,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_lasso,sparse_lasso,endpoint_selection,endpoints,sparse_lasso,binary_true,60,60,0,59,60,0.9833333333333333,0.9114466177322051,0.9970519161391262,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_lasso,sparse_lasso,main_effect_coefficients,support,sparse_lasso,contains_all,60,60,0,59,60,0.9833333333333333,0.9114466177322051,0.9970519161391262,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_lasso,sparse_lasso,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.9646410942077637
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_lasso,sparse_lasso,sparse_library_coefficients,pair,sparse_lasso,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,125.0,-0.0041154883801937,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_spline_lasso,sparse_spline_lasso,endpoint_selection,endpoints,sparse_spline_lasso,binary_true,60,60,0,17,60,0.2833333333333333,0.1850667860430859,0.40767525049735165,,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_spline_lasso,sparse_spline_lasso,main_effect_coefficients,support,sparse_spline_lasso,contains_all,60,60,0,17,60,0.2833333333333333,0.1850667860430859,0.40767525049735165,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_spline_lasso,sparse_spline_lasso,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.7253272533416748
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,sparse_spline_lasso,sparse_spline_lasso,sparse_library_coefficients,pair,sparse_spline_lasso,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,142.5,-0.02977281529456375,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,symbolic_lasso,symbolic_lasso,endpoint_selection,endpoints,symbolic_lasso,binary_true,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,symbolic_lasso,symbolic_lasso,fixed_symbolic_library_coefficients,pair,symbolic_lasso,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,inf,-0.0379184521734714,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,symbolic_lasso,symbolic_lasso,fixed_symbolic_library_coefficients,symbolic_complexity,symbolic_lasso,complexity_le,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,6300.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,symbolic_lasso,symbolic_lasso,fixed_symbolic_library_coefficients,symbolic_status,symbolic_lasso,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,symbolic_lasso,symbolic_lasso,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.8257397711277008
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,symbolic_lasso,symbolic_lasso,symbolic_main_terms,support,symbolic_lasso,contains_all,40,40,0,2,40,0.05,0.013820377146101098,0.165041708179252,,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_gate,endpoints,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_pairs,candidate_pair,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.627167317152455
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,25.5,,
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_gate,endpoints,gate,binary_true,60,60,0,60,60,1.0,0.9398260695220669,0.9999999999999999,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_pairs,candidate_pair,gate,binary_true,60,60,0,60,60,1.0,0.9398260695220669,0.9999999999999999,,,1.0
claimtransfer_v0_public,public,nested_trig,nested_trig_d100_n1024,tree_gate,TreeGate-tree-gate,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.6040420996880949
