dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0021819394314661,0.0016053171129897,"[0, 1, 3, 10]","[0, 1, 3, 10, 9, 4, 5, 2, 7, 12, 8, 11]",368.9500937461853,0,0.75,0.75,0,0.5,0,0,"[1, 10]",6.0,0.2185913771390915,0.2579831480979919
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.0017419714247807,0.0011537220561876,"[0, 1, 2, 3]","[0, 1, 2, 3, 11, 9, 8, 12, 10, 5, 4, 7]",365.5170803070069,1,1.0,1.0,1,1.0,1,0,"[0, 8]",11.0,0.191925898194313,0.2898415625095367
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0017419714247807,0.0011537220561876,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 11, 4, 10, 8, 12, 7, 5]",365.5174069404602,1,1.0,1.0,1,1.0,1,0,"[0, 8]",11.0,0.191925898194313,0.2898415625095367
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.0016267718950985,0.0009266500128433,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 5, 7, 6, 12, 4, 9, 10]",355.7454261779785,1,1.0,1.0,1,1.0,1,0,"[0, 8]",11.0,0.1426362097263336,0.2798346579074859
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0016267718950985,0.0009266500128433,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 5, 6, 11, 7, 10, 12, 9]",355.74579191207886,1,1.0,1.0,1,1.0,1,0,"[0, 8]",11.0,0.1426362097263336,0.2798346579074859
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.0019757270347326,0.0013961206423118,"[0, 1, 3, 11]","[0, 1, 3, 11, 2, 12, 4, 9, 10, 8, 6, 5]",355.4157269001007,0,0.75,0.75,0,0.5,0,0,"[1, 10]",6.0,0.1852106004953384,0.2544038295745849
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0019757270347326,0.0013961206423118,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 10, 4, 12, 9, 8, 6, 7]",355.41604137420654,1,1.0,1.0,1,1.0,1,0,"[1, 10]",6.0,0.1852106004953384,0.2544038295745849
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.0017680911696515,0.001160693122074,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 10, 7, 5, 4, 12, 8, 9]",361.7657182216644,1,1.0,1.0,1,1.0,1,0,"[1, 10]",2.0,0.2408090680837631,0.3092420697212219
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0017680911696515,0.001160693122074,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 7, 11, 5, 8, 6, 12, 10]",361.76603412628174,1,1.0,1.0,1,1.0,1,0,"[1, 10]",2.0,0.2408090680837631,0.3092420697212219
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.0018828205647878,0.0012109181843698,"[0, 1, 3, 11]","[0, 1, 3, 11, 2, 9, 7, 10, 5, 8, 6, 12]",348.4822142124176,0,0.75,0.75,0,0.5,0,0,"[0, 8]",5.0,0.2518752515316009,0.3211575150489807
