function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
core_interaction,rf,4,33,ok,,rf,20,64,3,gelu,4.824181633514579e-05,0.001,0.0,0.8166025876998901,1022,1723,0.33416882157325745,0.8852865099906921
core_interaction,rf,4,34,ok,,rf,20,512,3,gelu,2.011170581977173e-05,1e-06,0.0,0.781437873840332,633,1334,0.37435054779052734,0.9022659659385681
core_interaction,rf,4,35,ok,,rf,20,64,3,tanh,0.0002544461250802155,0.0001,0.0,0.8960036635398865,38,739,0.03216012939810753,1.395416259765625
core_interaction,rf,4,36,ok,,rf,20,256,4,gelu,0.00018045439330584924,0.0001,0.0,0.8005722165107727,97,798,0.005543272942304611,1.7412844896316528
core_interaction,rf,4,37,ok,,rf,20,64,3,silu,0.0018092855055598324,0.0001,0.0,0.8423336148262024,86,787,0.00014055264182388783,1.8074089288711548
core_interaction,rf,4,38,ok,,rf,20,256,3,softplus,4.0458954827510885e-05,0.01,0.0,0.8432520627975464,2673,3374,0.5025275349617004,0.8875397443771362
core_interaction,rf,4,39,ok,,rf,20,128,4,tanh,0.000575453057259226,1e-06,0.0,0.8935366272926331,95,796,0.00021394343639258295,1.2577461004257202
core_interaction,rf,4,40,ok,,rf,20,256,4,tanh,0.0006752308391868611,0.01,0.0,0.8989971876144409,10,711,2.449949533911422e-06,1.4656682014465332
core_interaction,rf,4,41,ok,,rf,20,64,2,softplus,0.007904752286035403,0.0001,0.0,0.7652677893638611,127,828,0.0008819265640340745,1.708060383796692
core_interaction,rf,4,42,ok,,rf,20,64,3,gelu,0.00020094426122154634,1e-05,0.0,0.8892351984977722,243,944,0.019076157361268997,1.634130597114563
core_interaction,rf,4,43,ok,,rf,20,256,3,gelu,1.4536389822071115e-05,1e-05,0.0,0.8075082302093506,1368,2069,0.40989479422569275,0.8524393439292908
core_interaction,rf,4,44,ok,,rf,20,64,2,tanh,6.889574722957712e-05,0.001,0.0,0.9024208784103394,181,882,0.7803738713264465,0.909285306930542
core_interaction,rf,4,45,ok,,rf,20,128,2,gelu,0.001044790054383982,1e-05,0.0,0.833450436592102,62,763,4.297511259210296e-05,1.605040431022644
core_interaction,rf,4,46,ok,,rf,20,128,4,tanh,0.009297812213336547,0.001,0.0,0.9517125487327576,3,704,1.903766104760507e-07,1.16965651512146
core_interaction,rf,4,47,ok,,rf,20,128,3,tanh,0.008266458345005027,0.01,0.0,0.8937897682189941,35,736,3.8279918612715846e-07,1.1801029443740845
core_interaction_c5,rf,4,0,ok,,rf,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.1877099573612213,1092,1793,0.0808396190404892,0.19789189100265503
core_interaction_c5,rf,4,1,ok,,rf,20,256,2,softplus,0.001787546030632301,0.0001,0.0,0.16554662585258484,279,980,0.04133020341396332,0.2065812200307846
core_interaction_c5,rf,4,2,ok,,rf,20,512,2,softplus,1.8929994108767884e-05,0.0,0.0,0.6527737379074097,4999,5000,0.6074212193489075,0.6527737379074097
core_interaction_c5,rf,4,3,ok,,rf,20,64,2,tanh,0.0007305923493047296,0.0001,0.0,0.21128712594509125,297,998,0.0004915621248073876,0.3244698941707611
core_interaction_c5,rf,4,4,ok,,rf,20,128,4,tanh,5.8110280793000584e-05,0.0,0.0,0.2134031504392624,608,1309,0.01331439707428217,0.2953024208545685
core_interaction_c5,rf,4,5,ok,,rf,20,128,3,gelu,2.4007419954316807e-05,0.0,0.0,0.19659380614757538,2140,2841,0.06677671521902084,0.20210984349250793
core_interaction_c5,rf,4,6,ok,,rf,20,256,3,silu,0.009512147812778116,0.0,0.0,0.1596517115831375,45,746,8.202033718873736e-09,0.37445589900016785
core_interaction_c5,rf,4,7,ok,,rf,20,64,2,softplus,0.004391054285623942,0.01,0.0,0.16489213705062866,171,872,0.020344916731119156,0.28569623827934265
core_interaction_c5,rf,4,8,ok,,rf,20,64,2,gelu,0.007399284867721285,0.0001,0.0,0.19623123109340668,44,745,4.952509513600489e-09,0.4014741778373718
core_interaction_c5,rf,4,9,ok,,rf,20,256,3,silu,0.00011867665333965294,0.0001,0.0,0.1700327843427658,236,937,0.04749615117907524,0.2098177969455719
core_interaction_c5,rf,4,10,ok,,rf,20,256,2,softplus,0.0017372561982551438,0.01,0.0,0.16399456560611725,257,958,0.03777259215712547,0.2480430006980896
core_interaction_c5,rf,4,11,ok,,rf,20,512,2,softplus,0.00013333884093522815,0.0,0.0,0.17112112045288086,1367,2068,0.0938655287027359,0.1817179173231125
core_interaction_c5,rf,4,12,ok,,rf,20,128,2,tanh,0.00018302651967174306,0.001,0.0,0.2255096286535263,444,1145,0.004125423729419708,0.31846845149993896
core_interaction_c5,rf,4,13,ok,,rf,20,64,4,tanh,1.0028057714624552e-05,0.001,0.0,0.870566189289093,275,976,0.9295178055763245,0.880458652973175
core_interaction_c5,rf,4,14,ok,,rf,20,64,4,softplus,0.0003967339957316049,0.001,0.0,0.1869572103023529,946,1647,0.07411251962184906,0.20086513459682465
core_interaction_c5,rf,4,15,ok,,rf,20,64,2,silu,0.00019471125378413777,0.001,0.0,0.1968344897031784,1013,1714,0.04932338371872902,0.21986117959022522
core_interaction_c5,rf,4,16,ok,,rf,20,512,3,gelu,1.0291167405492094e-05,0.01,0.0,0.17695480585098267,1287,1988,0.0873936265707016,0.18786358833312988
core_interaction_c5,rf,4,17,ok,,rf,20,512,3,tanh,0.0006502986173035738,0.0,0.0,0.24728766083717346,100,801,5.1467672165017575e-05,0.31845077872276306
