function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
core_interaction,oracle_support,0,14,ok,,forced_true_support_random_fill,20,256,2,silu,0.0041053403959891216,0.0001,0.0,0.7822606563568115,17,518,0.0001791558606782928,1.7286090850830078
core_interaction,oracle_support,0,15,ok,,forced_true_support_random_fill,20,64,2,tanh,0.00021478962496851065,1e-06,0.0,0.8197753429412842,473,974,0.11044495552778244,1.0388213396072388
core_interaction_c5,rf,0,0,ok,,rf,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.18800172209739685,1136,1637,0.08626899868249893,0.19196107983589172
core_interaction_c5,rf,0,1,ok,,rf,20,128,2,tanh,0.0019766486711216597,0.0,0.0,0.29234397411346436,69,570,0.00023099691316019744,0.4025561213493347
core_interaction_c5,rf,0,2,ok,,rf,20,128,2,silu,0.009454963270344554,1e-05,0.0,0.171277716755867,35,536,0.00010984101390931755,0.45131605863571167
core_interaction_c5,rf,0,3,ok,,rf,20,64,5,silu,0.00025907442030691404,0.0,0.0,0.20475371181964874,250,751,0.027804801240563393,0.2966168224811554
core_interaction_c5,rf,0,4,ok,,rf,20,64,3,tanh,0.005324006364623525,1e-06,0.0,0.30001577734947205,64,565,8.081430280526547e-08,0.34547972679138184
core_interaction_c5,rf,0,5,ok,,rf,20,128,5,tanh,0.0039784482852636355,1e-06,0.0,0.230673149228096,47,548,2.190166381588199e-10,0.34333714842796326
core_interaction_c5,rf,0,6,ok,,rf,20,512,5,silu,0.0007202024404952864,0.0,0.0,0.16876846551895142,80,581,0.039757292717695236,0.25336918234825134
core_interaction_c5,rf,0,7,ok,,rf,20,64,2,tanh,0.0013914625143097749,1e-06,0.0,0.26158395409584045,174,675,3.989772085333243e-05,0.3883650600910187
core_interaction_c5,rf,0,8,ok,,rf,20,512,4,gelu,0.00013437598449311342,0.0001,0.0,0.17840656638145447,117,618,0.017645560204982758,0.24768531322479248
core_interaction_c5,rf,0,9,ok,,rf,20,128,3,gelu,1.218409954427108e-05,0.0,0.0,0.2579449415206909,2499,2500,0.15233926475048065,0.2579449415206909
core_interaction_c5,rf,0,10,ok,,rf,20,64,5,gelu,2.8856651924852958e-05,1e-05,0.0,0.23809419572353363,2143,2500,0.06809915602207184,0.24166512489318848
core_interaction_c5,rf,0,11,ok,,rf,20,256,3,gelu,0.0012115183272973602,0.0,0.0,0.17793512344360352,55,556,0.0009246517438441515,0.3975863456726074
core_interaction_c5,rf,0,12,ok,,rf,20,512,5,gelu,0.00016763910438113047,1e-05,0.0,0.18548189103603363,110,611,0.019342467188835144,0.24211688339710236
core_interaction_c5,rf,0,13,ok,,rf,20,128,5,silu,7.370129002731522e-05,0.0,0.0,0.17937543988227844,461,962,0.05635141208767891,0.19681711494922638
core_interaction_c5,rf,0,14,ok,,rf,20,512,4,gelu,0.00021583358645773247,1e-05,0.0,0.17697979509830475,89,590,0.014944893307983875,0.2629072964191437
core_interaction_c5,rf,0,15,ok,,rf,20,512,4,gelu,2.0599452725997726e-05,1e-05,0.0,0.17341171205043793,548,1049,0.07254932075738907,0.18834519386291504
core_interaction_c5,oracle_support,0,0,ok,,forced_true_support_random_fill,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.1837601512670517,1135,1636,0.08943215757608414,0.18708854913711548
core_interaction_c5,oracle_support,0,1,ok,,forced_true_support_random_fill,20,128,5,gelu,0.002744504911398181,0.0,0.0,0.19139789044857025,42,543,4.005049413535744e-05,0.42974671721458435
core_interaction_c5,oracle_support,0,2,ok,,forced_true_support_random_fill,20,512,4,silu,0.0006579514291108758,1e-05,0.0,0.17879585921764374,96,597,0.04916972666978836,0.21272683143615723
core_interaction_c5,oracle_support,0,3,ok,,forced_true_support_random_fill,20,64,4,gelu,0.0004879214075608518,0.0001,0.0,0.22536735236644745,207,708,0.0022917550522834063,0.4242628216743469
core_interaction_c5,oracle_support,0,4,ok,,forced_true_support_random_fill,20,128,4,silu,0.001223496075705565,0.0001,0.0,0.17401060461997986,57,558,0.005895604379475117,0.301584392786026
core_interaction_c5,oracle_support,0,5,ok,,forced_true_support_random_fill,20,512,4,tanh,3.4147414926932125e-05,0.0001,0.0,0.34401899576187134,355,856,0.00046585893142037094,0.4356338381767273
core_interaction_c5,oracle_support,0,6,ok,,forced_true_support_random_fill,20,256,5,silu,0.00044242218508340963,1e-06,0.0,0.16788117587566376,82,583,0.03145749866962433,0.2212563008069992
core_interaction_c5,oracle_support,0,7,ok,,forced_true_support_random_fill,20,256,2,silu,0.0014152729267353135,1e-05,0.0,0.16758856177330017,78,579,0.0018633892759680748,0.3220171332359314
core_interaction_c5,oracle_support,0,8,ok,,forced_true_support_random_fill,20,128,3,gelu,2.1066456194734577e-05,1e-05,0.0,0.19136807322502136,2499,2500,0.08631264418363571,0.19136807322502136
core_interaction_c5,oracle_support,0,9,ok,,forced_true_support_random_fill,20,512,5,gelu,1.2236396556562997e-05,0.0001,0.0,0.17946475744247437,644,1145,0.07909709215164185,0.187052920460701
core_interaction_c5,oracle_support,0,10,ok,,forced_true_support_random_fill,20,64,5,silu,0.0004489268215217155,1e-06,0.0,0.22933277487754822,300,801,0.013035310432314873,0.3769877254962921
core_interaction_c5,oracle_support,0,11,ok,,forced_true_support_random_fill,20,128,5,silu,0.0025417360430462677,0.0001,0.0,0.16616275906562805,48,549,0.004510936327278614,0.3709243834018707
core_interaction_c5,oracle_support,0,12,ok,,forced_true_support_random_fill,20,128,2,silu,0.0015047500658455502,0.0,0.0,0.1844286322593689,98,599,0.0010883536888286471,0.36261093616485596
core_interaction_c5,oracle_support,0,13,ok,,forced_true_support_random_fill,20,256,3,tanh,1.9161862882352825e-05,1e-06,0.0,0.3471275269985199,1829,2330,0.014993749558925629,0.367671400308609
core_interaction_c5,oracle_support,0,14,ok,,forced_true_support_random_fill,20,128,5,silu,0.0007003425135356291,1e-06,0.0,0.17189492285251617,86,587,0.011506764218211174,0.30844470858573914
core_interaction_c5,oracle_support,0,15,ok,,forced_true_support_random_fill,20,128,4,tanh,1.3640320450485925e-05,0.0,0.0,0.3998633921146393,2499,2500,0.07348410785198212,0.3998633921146393
correlated_proxy,rf,0,0,ok,,rf,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.711789071559906,968,1469,0.4373057782649994,0.765383243560791
correlated_proxy,rf,0,1,ok,,rf,20,128,5,tanh,2.5181497102330048e-05,0.0,0.0,0.8151874542236328,632,1133,0.110806904733181,0.962879478931427
correlated_proxy,rf,0,2,ok,,rf,20,64,5,gelu,4.90039561908427e-05,0.0001,0.0,0.7076295614242554,645,1146,0.31113186478614807,0.930324137210846
correlated_proxy,rf,0,3,ok,,rf,20,128,5,tanh,0.0001687695841042692,0.0001,0.0,0.7871395349502563,113,614,0.00048486728337593377,1.3598781824111938
correlated_proxy,rf,0,4,ok,,rf,20,128,2,silu,0.00012510118216300473,0.0001,0.0,0.7229166030883789,579,1080,0.3707333505153656,0.8277264833450317
correlated_proxy,rf,0,5,ok,,rf,20,256,5,gelu,4.1895805381532906e-05,0.0001,0.0,0.7331048846244812,305,806,0.12092292308807373,1.0937937498092651
correlated_proxy,rf,0,6,ok,,rf,20,128,4,silu,0.006067520455861136,1e-06,0.0,0.6820409893989563,18,519,4.261591311660595e-05,1.7069073915481567
correlated_proxy,rf,0,7,ok,,rf,20,256,3,tanh,0.0019428490166104758,1e-05,0.0,0.8334200382232666,44,545,0.0003629562852438539,1.349923014640808
correlated_proxy,rf,0,8,ok,,rf,20,64,2,tanh,0.003861547327890262,1e-06,0.0,0.8649488687515259,33,534,0.0008143130107782781,1.1761517524719238
correlated_proxy,rf,0,9,ok,,rf,20,512,3,gelu,2.727983371184761e-05,1e-06,0.0,0.7038184404373169,473,974,0.39362195134162903,0.8016665577888489
correlated_proxy,rf,0,10,ok,,rf,20,512,2,silu,0.00599214899813453,1e-05,0.0,0.688931941986084,31,532,2.4815628307806037e-07,1.4933075904846191
correlated_proxy,rf,0,11,ok,,rf,20,64,3,silu,0.0008380770585483928,1e-06,0.0,0.7246323227882385,109,610,0.008029080927371979,1.6775838136672974
correlated_proxy,rf,0,12,ok,,rf,20,512,5,gelu,0.0001533433726738509,1e-06,0.0,0.7011273503303528,79,580,0.11095838993787766,1.198245882987976
correlated_proxy,rf,0,13,ok,,rf,20,256,4,gelu,0.0006705505644107391,1e-06,0.0,0.7231625914573669,47,548,0.012296692468225956,1.6626814603805542
correlated_proxy,rf,0,14,ok,,rf,20,128,2,silu,0.004700777997633406,1e-05,0.0,0.71205073595047,34,535,5.2727529691765085e-05,1.8606657981872559
correlated_proxy,rf,0,15,ok,,rf,20,64,3,tanh,0.0009225168584578832,1e-05,0.0,0.63804692029953,222,723,0.00040456373244524,0.6711707711219788
correlated_proxy,oracle_support,0,0,ok,,forced_true_support_random_fill,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.7828393578529358,782,1283,0.4431810677051544,0.8574973344802856
correlated_proxy,oracle_support,0,1,ok,,forced_true_support_random_fill,20,64,5,silu,0.0005821479630716705,0.0001,0.0,0.8658073544502258,66,567,0.02743198722600937,2.2519266605377197
correlated_proxy,oracle_support,0,2,ok,,forced_true_support_random_fill,20,256,2,tanh,7.129260806819671e-05,1e-05,0.0,0.8129370808601379,752,1253,0.07439569383859634,1.02932608127594
correlated_proxy,oracle_support,0,3,ok,,forced_true_support_random_fill,20,64,5,silu,0.0007566643228087543,1e-06,0.0,0.8651888370513916,53,554,0.02508511021733284,2.2209527492523193
correlated_proxy,oracle_support,0,4,ok,,forced_true_support_random_fill,20,64,5,tanh,2.3522555283588783e-05,1e-06,0.0,0.8580140471458435,1318,1819,0.40879738330841064,0.9518097639083862
correlated_proxy,oracle_support,0,5,ok,,forced_true_support_random_fill,20,64,3,gelu,0.0027677192833855863,1e-06,0.0,0.8641420006752014,12,513,5.722092737414641e-06,2.3129653930664062
correlated_proxy,oracle_support,0,6,ok,,forced_true_support_random_fill,20,256,2,gelu,0.00699685439185003,0.0001,0.0,0.804427444934845,9,510,6.469495588135032e-07,1.3454923629760742
correlated_proxy,oracle_support,0,7,ok,,forced_true_support_random_fill,20,128,4,gelu,0.00014451596700354886,0.0,0.0,0.8436760902404785,133,634,0.03270292282104492,1.617936611175537
correlated_proxy,oracle_support,0,8,ok,,forced_true_support_random_fill,20,64,2,silu,0.0001797566769796533,0.0001,0.0,0.8227919936180115,485,986,0.3888683319091797,0.8982989192008972
correlated_proxy,oracle_support,0,9,ok,,forced_true_support_random_fill,20,256,4,gelu,2.384748957391173e-05,1e-06,0.0,0.7996674180030823,490,991,0.37811556458473206,0.8908475637435913
correlated_proxy,oracle_support,0,10,ok,,forced_true_support_random_fill,20,512,3,gelu,0.0006542162930121779,0.0001,0.0,0.8011773824691772,46,547,0.00399809842929244,1.729374885559082
correlated_proxy,oracle_support,0,11,ok,,forced_true_support_random_fill,20,128,5,silu,0.009286806865110032,0.0001,0.0,0.7578516602516174,18,519,0.00015230796998366714,1.418296456336975
correlated_proxy,oracle_support,0,12,ok,,forced_true_support_random_fill,20,256,3,silu,2.393812251246298e-05,0.0,0.0,0.780790388584137,812,1313,0.4577876031398773,0.8330990672111511
correlated_proxy,oracle_support,0,13,ok,,forced_true_support_random_fill,20,64,4,tanh,0.005663139012114384,0.0001,0.0,0.8937925696372986,4,505,0.0002026879374170676,1.443720817565918
correlated_proxy,oracle_support,0,14,ok,,forced_true_support_random_fill,20,512,5,gelu,0.008446052761234949,1e-05,0.0,0.761904776096344,80,581,1.4032336366653908e-05,1.1816904544830322
correlated_proxy,oracle_support,0,15,ok,,forced_true_support_random_fill,20,512,3,tanh,1.3482840020406557e-05,1e-06,0.0,0.8765882253646851,746,1247,0.2296081781387329,1.0555906295776367
pairwise_interaction,rf,0,0,ok,,rf,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.8176918625831604,935,1436,0.5063350200653076,0.9027261137962341
pairwise_interaction,rf,0,1,ok,,rf,20,512,4,tanh,0.0017217201041116353,0.0,0.0,0.9092485904693604,22,523,0.00012051950761815533,1.295928716659546
pairwise_interaction,rf,0,2,ok,,rf,20,256,5,silu,0.0004245705526216266,1e-06,0.0,0.8244625329971313,74,575,0.11793351173400879,1.5036548376083374
pairwise_interaction,rf,0,3,ok,,rf,20,64,4,gelu,3.0773601062922075e-05,1e-05,0.0,0.8169613480567932,1063,1564,0.5001916289329529,0.9035666584968567
pairwise_interaction,rf,0,4,ok,,rf,20,64,5,silu,0.00031284711759387853,0.0001,0.0,0.8931702971458435,138,639,0.0541779026389122,2.2896242141723633
pairwise_interaction,rf,0,5,ok,,rf,20,512,2,silu,5.0428650713874276e-05,0.0001,0.0,0.808647871017456,572,1073,0.5048038363456726,0.9278355836868286
pairwise_interaction,rf,0,6,ok,,rf,20,256,2,tanh,2.5785021324297188e-05,0.0001,0.0,0.9102796316146851,189,690,0.8335765600204468,0.9104242324829102
pairwise_interaction,rf,0,7,ok,,rf,20,512,2,tanh,5.4896275099594056e-05,0.0001,0.0,0.8646782040596008,701,1202,0.03127139434218407,1.1910802125930786
pairwise_interaction,rf,0,8,ok,,rf,20,256,4,silu,8.421652215559455e-05,1e-06,0.0,0.8094504475593567,200,701,0.20015734434127808,1.33793306350708
pairwise_interaction,rf,0,9,ok,,rf,20,64,2,tanh,0.0034186343722358427,0.0,0.0,0.9023137092590332,14,515,1.0206457773165312e-05,1.660264492034912
pairwise_interaction,rf,0,10,ok,,rf,20,128,4,silu,0.000261491760263491,0.0001,0.0,0.8641839623451233,149,650,0.06132448837161064,1.7569770812988281
pairwise_interaction,rf,0,11,ok,,rf,20,512,3,tanh,0.0003958295702340619,0.0001,0.0,0.8985047936439514,6,507,0.0052179028280079365,1.4346134662628174
pairwise_interaction,rf,0,12,ok,,rf,20,64,3,tanh,2.1323872842225735e-05,0.0001,0.0,0.918709933757782,970,1471,0.8031180500984192,0.9223085045814514
pairwise_interaction,rf,0,13,ok,,rf,20,256,3,gelu,2.9283509191191785e-05,0.0001,0.0,0.8115150332450867,634,1135,0.46826833486557007,0.9408199191093445
