function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
core_interaction_c5,oracle_support,1,5,ok,,forced_true_support_random_fill,20,512,4,silu,0.004137140713074565,1e-08,0.0,0.14589044451713562,53,1054,0.000906794099137187,0.36133062839508057
core_interaction_c5,oracle_support,1,6,ok,,forced_true_support_random_fill,20,512,6,silu,0.0015215844601311462,1e-06,0.0,0.149143248796463,87,1088,0.0022638163063675165,0.4375097155570984
core_interaction_c5,oracle_support,1,7,ok,,forced_true_support_random_fill,20,1024,5,tanh,4.07065102866396e-05,1e-08,0.0,0.38175323605537415,180,1181,0.0011155691463500261,0.4817942976951599
core_interaction_c5,oracle_support,1,8,ok,,forced_true_support_random_fill,20,1024,5,gelu,0.00423733979205955,1e-06,0.0,0.1934453397989273,232,1233,0.0009676358313299716,0.3485034108161926
core_interaction_c5,oracle_support,1,9,ok,,forced_true_support_random_fill,20,1024,3,silu,0.00030955733372919984,1e-05,0.0,0.17090997099876404,72,1073,0.01400010846555233,0.2970314919948578
core_interaction_c5,oracle_support,1,10,ok,,forced_true_support_random_fill,20,128,2,softplus,0.004997456372297517,1e-07,0.0,0.15365785360336304,160,1161,0.008991188369691372,0.2809675633907318
core_interaction_c5,oracle_support,1,11,ok,,forced_true_support_random_fill,20,128,4,tanh,0.00022912646842179456,1e-07,0.0,0.2002207636833191,157,1158,3.424588840061915e-06,0.3777426481246948
core_interaction_c5,oracle_support,1,12,ok,,forced_true_support_random_fill,20,256,2,softplus,0.00714968583407122,1e-07,0.0,0.18593712151050568,711,1712,0.002844800939783454,0.3485131859779358
core_interaction_c5,oracle_support,1,13,ok,,forced_true_support_random_fill,20,128,4,tanh,0.0013596462046749124,1e-07,0.0,0.24743585288524628,57,1058,0.0005015800707042217,0.4281369149684906
core_interaction_c5,oracle_support,1,14,ok,,forced_true_support_random_fill,20,256,4,silu,0.0010154838132108712,1e-07,0.0,0.16144710779190063,51,1052,0.003223882056772709,0.3655755817890167
core_interaction_c5,oracle_support,1,15,ok,,forced_true_support_random_fill,20,512,2,softplus,0.0005704056368449149,0.0001,0.0,0.16546091437339783,785,1786,0.07059986889362335,0.17628785967826843
core_interaction_c5,oracle_support,1,16,ok,,forced_true_support_random_fill,20,512,6,softplus,0.0009328072764320951,0.0,0.0,0.16546884179115295,762,1763,0.038322027772665024,0.23762574791908264
core_interaction_c5,oracle_support,1,17,ok,,forced_true_support_random_fill,20,1024,4,gelu,0.003261464687070093,1e-07,0.0,0.1463150978088379,58,1059,0.0006529216771014035,0.36895832419395447
core_interaction_c5,oracle_support,1,18,ok,,forced_true_support_random_fill,20,1024,4,silu,4.682219790731053e-05,0.0001,0.0,0.1741359382867813,366,1367,0.059949226677417755,0.1972694844007492
core_interaction_c5,oracle_support,1,19,ok,,forced_true_support_random_fill,20,128,5,softplus,0.007646960989805727,1e-06,0.0,0.15645331144332886,428,1429,0.01206942554563284,0.2745591998100281
core_interaction_c5,oracle_support,1,20,ok,,forced_true_support_random_fill,20,128,6,tanh,0.0001354353542371106,1e-08,0.0,0.24600011110305786,156,1157,4.632030595530523e-06,0.42901068925857544
core_interaction_c5,oracle_support,1,21,ok,,forced_true_support_random_fill,20,128,2,gelu,6.448859477310949e-05,1e-07,0.0,0.1994575709104538,1723,2724,0.03560458868741989,0.2260766327381134
core_interaction_c5,oracle_support,1,22,ok,,forced_true_support_random_fill,20,512,2,tanh,0.00011630651861304394,1e-08,0.0,0.21873947978019714,317,1318,7.819643315087887e-07,0.3456586003303528
core_interaction_c5,oracle_support,1,23,ok,,forced_true_support_random_fill,20,256,2,gelu,7.025662818118365e-05,1e-08,0.0,0.19095373153686523,922,1923,0.03572941944003105,0.22900733351707458
core_interaction_c5,oracle_support,1,24,ok,,forced_true_support_random_fill,20,256,5,tanh,0.0008762970147396024,0.0001,0.0,0.2205837368965149,53,1054,0.0002897952508646995,0.3011443018913269
core_interaction_c5,oracle_support,1,25,ok,,forced_true_support_random_fill,20,512,3,gelu,0.00017723760086645616,1e-07,0.0,0.17988765239715576,164,1165,0.0018952629761770368,0.36294177174568176
core_interaction_c5,oracle_support,1,26,ok,,forced_true_support_random_fill,20,128,4,softplus,0.00024455082114924805,0.0,0.0,0.17946739494800568,1415,2416,0.06901402771472931,0.1861928403377533
core_interaction_c5,oracle_support,1,27,ok,,forced_true_support_random_fill,20,256,5,gelu,0.0016846026584640518,1e-07,0.0,0.17975378036499023,83,1084,0.0015096941497176886,0.3290434181690216
core_interaction_c5,oracle_support,1,28,ok,,forced_true_support_random_fill,20,512,5,softplus,0.0034937241326454226,1e-08,0.0,0.16242986917495728,1104,2105,0.05391401797533035,0.18993541598320007
