model,function,screen_mode,dimension,samples,noise,variable_method,interaction_method,hidden,depth,activation,final_train_full,lbfgs_finetune_steps,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std
MLP,core_interaction,rf,100,1024,0.0,grad,fd,256,4,gelu,0,0,0.5013718008995056,0.04264057439640327,0.8043310840924581,0.015747861169642687,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.988075832525889,0.12815366703178857,0.2057588497797648,0.04131603178494183
MLP,core_interaction_c5,rf,100,1024,0.0,grad,fd,256,3,silu,0,0,0.10891122370958328,0.012156470605996126,0.1704160819451014,0.013298635613811107,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5277272860209146,0.02373311392936258,0.1217455913623174,0.01583268938948071
MLP,correlated_proxy,rf,100,1024,0.0,grad,fd,256,3,gelu,0,0,0.5236971179644266,0.005181825858511136,0.7359176079432169,0.05125183600721125,20.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.14433756729740646,0.9861111111111112,0.01733939614187343,0.834920634920635,0.1712686643971511,1.0,0.0,1.108302354812622,0.13923320994379088,0.4290519654750824,0.13870336255219276
MLP,pairwise_interaction,rf,100,1024,0.0,grad,fd,512,4,silu,0,0,0.7270281712214152,0.04730178112695443,0.829936146736145,0.02895648622368764,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5544244746367136,0.3334696295967279,0.15815700963139534,0.09979606684828564
