function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c025,640,100,16,5,0.001,75,all,0.0002955628704512492,0.00013301383742246513,0.011462383602338377,0.014026215931751797,4950.0,0.0,0.046968026808463036,0.03751315942206297,0.010115551768103614,0.00842367846754185,0.00030878980644047203,0.000464418803778013,0.001502453811466682,0.001536861124623537,0.03685247504035942,0.0437952549412705,718.2166666666667,1314.613058900895,0.65,0.48099473199130766,20.9,28.55544710422224,21.366666666666667,29.371360815566447,64.70421900749207,8.11145077723223,60
