function,interaction_strength,screen_mode,dimension,samples,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,explain_contains_all_interaction_endpoints_mean,explain_interaction_endpoint_recall_mean,selected_interaction_endpoint_recall_mean,selected_interaction_contains_all_endpoints_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,num_runs
core_interaction_c025,0.25,raw,100,2048,0.0038197062618564397,0.0033067960895180755,0.010849243635311659,0.009729135657616218,100.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.4,0.4,0.75,0.25,0.9395833333333334,0.08910284782945743,0.786032427324997,0.20923033239035535,0.4,0.5477225575051661,0.1143812974914908,0.15239303103664104,0.2986516073346138,0.18209483495960407,-0.18427030984312295,0.3172122441787014,0.4,5
core_interaction_c025,0.25,ss_kan_pair,100,2048,0.004943696697591804,0.006505510059728565,0.005136515898630023,0.006728830529958042,6.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.7,0.6,0.9,0.13693063937629155,0.9984375,0.0023292374765622953,0.9675,0.04968651728587948,0.6,0.5477225575051662,0.16648552226833999,0.15069390965416357,0.2382893979549408,0.2261677417037119,-0.07180387568660081,0.34071536665041846,0.6,5
core_interaction_c025,0.25,ss_kan_variable,100,2048,0.004942341335117817,0.006503760915234925,0.005128202150808647,0.006721725866895615,6.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.5,0.4,0.9,0.13693063937629155,0.9984375,0.0023292374765622953,0.9675,0.04968651728587948,0.4,0.5477225575051661,0.16619542534463108,0.15035326885737166,0.28416780531406405,0.20771969215617916,-0.11797237996943295,0.30853934030157804,0.4,5
