function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c025,0,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0001697172410786152,0.00022974243620410562,4950,"(2, 3)","(2, 3)",0.09778979048132896,0.09778979048132896,0.0009659864008426666,1.1255964636802592e-06,5.308371037244756e-05,0.0968238040804863,1,1,4,4,65.17762398719788
core_interaction_c025,1,1024,2048,100,0.0,16,5,3,0.001,75,all,0.00017930558533407748,0.0002750084677245468,4950,"(2, 3)","(2, 3)",0.061154915019869804,0.061154915019869804,0.0029038451611995697,4.8134475946426236e-06,0.00011518528684973627,0.058251069858670235,1,1,4,4,62.29352951049805
core_interaction_c025,2,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0001810518151614815,0.0003074077540077269,4950,"(2, 3)","(2, 3)",0.06960903201252222,0.06960903201252222,0.002422904595732689,1.887381076812742e-05,0.0001728164777159672,0.06718612741678953,1,1,4,4,59.46422028541565
core_interaction_c025,3,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0009606991661712527,0.024632669985294342,4950,"(2, 3)","(0, 85)",0.014626448042690754,0.0001361379399895668,0.014626448042690754,0.00031329803168773544,0.0051092580705881,-0.014490310102701187,1525,0,91,93,62.744550466537476
core_interaction_c025,4,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0001638356625335291,0.00024293096794281155,4950,"(2, 3)","(2, 3)",0.06918034330010414,0.06918034330010414,0.002420753240585327,6.723403930664026e-06,0.0001008126139640801,0.06675959005951881,1,1,4,4,83.15901494026184
core_interaction_c025,5,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0008475874783471227,0.005630796309560537,4950,"(2, 3)","(2, 3)",0.1135448319837451,0.1135448319837451,0.006690566893666983,0.0001371428370475768,0.0023609119653701764,0.10685426509007812,1,1,4,4,86.75353646278381
core_interaction_c025,6,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0001769056252669543,0.0003015587280970067,4950,"(2, 3)","(2, 3)",0.09706657566130161,0.09706657566130161,0.0027597565203905106,2.1263957023620494e-06,0.00013721220195293376,0.0943068191409111,1,1,4,4,63.37677049636841
core_interaction_c025,7,1024,2048,100,0.0,16,5,3,0.001,75,all,0.00024335891066584736,0.0004250193596817553,4950,"(2, 3)","(2, 3)",0.06638725008815527,0.06638725008815527,0.0019642915576696396,7.018074393272382e-06,0.0001073805987834919,0.06442295853048563,1,1,4,4,81.99526572227478
core_interaction_c025,8,1024,2048,100,0.0,16,5,3,0.001,75,all,0.00020085417781956494,0.00032801288762129843,4950,"(2, 3)","(2, 3)",0.05993623845279217,0.05993623845279217,0.002125438302755356,5.720183253288081e-06,0.00011508211493492038,0.05781080015003681,1,1,4,4,65.06693840026855
core_interaction_c025,9,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0007526188855990767,0.023728422820568085,4950,"(2, 3)","(0, 75)",0.020988737232983112,3.5429373383522034e-05,0.020988737232983112,0.0003607846796512602,0.005647391192615014,-0.02095330785959959,3880,0,42,36,86.57080745697021
core_interaction_c025,10,1024,2048,100,0.0,16,5,3,0.001,75,all,0.00021129200467839837,0.00040893576806411147,4950,"(2, 3)","(2, 3)",0.09992885123938322,0.09992885123938322,0.0025532320141792297,2.517178654670659e-05,0.0002698015421628916,0.09737561922520399,1,1,4,4,83.8370349407196
core_interaction_c025,11,1024,2048,100,0.0,16,5,3,0.001,75,all,0.00015555802383460104,0.0002191698586102575,4950,"(2, 3)","(2, 3)",0.08747155731543899,0.08747155731543899,0.0012152977287769318,2.2826716303825302e-06,2.4324469268321822e-05,0.08625625958666205,1,1,4,4,72.78612923622131
core_interaction_c025,12,1024,2048,100,0.0,16,5,3,0.001,75,all,0.0005319472402334213,0.02659451775252819,4950,"(2, 3)","(0, 53)",0.01918027363717556,0.0010124752297997475,0.01918027363717556,0.0014188578352332115,0.004379211775958436,-0.018167798407375813,408,0,38,49,64.545250415802
core_interaction_c025,13,1024,2048,100,0.0,16,5,3,0.001,75,all,0.00019833831174764782,0.0003395244712010026,4950,"(2, 3)","(2, 3)",0.0777607336640358,0.0777607336640358,0.0025766361504793167,6.186217069625715e-06,0.00015269115567207304,0.07518409751355648,1,1,4,4,62.61024880409241
