model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std
KAN_tuned_fixed,core_interaction,exclude_interaction,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,0.0045961497041086,0.0004660441704917,6.944238503774007,1.108207247781266,20.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.1443375672974064,0.4474826388888888,0.0894592213978716,0.12,0.1385640646055102,0.0,0.0,0.0,0.0,18.124918619791668,5.538555314434841
KAN_tuned_fixed,core_interaction,oracle_support,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,2.4864096303645056e-05,1.3610525842450768e-05,7.635430301888846e-05,5.589263992687703e-05,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.189659039179484,0.0207583034423419,0.0740339358647664,0.0538540975729501
KAN_tuned_fixed,core_interaction,random,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,0.0051066662805775,0.0003669046393291,6.441908518473308,0.8656879317121251,20.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.1666666666666666,0.2886751345948129,0.5711805555555556,0.1142746592023872,0.2023489278752437,0.2750941408038672,0.0,0.0,0.0,0.0,15.626059532165527,3.801761121188511
KAN_tuned_fixed,core_interaction,raw,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,7.852585341231825e-10,8.873075338226792e-10,1.488763451576233,0.900762186816898,100.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.1443375672974064,0.7213541666666666,0.1150263688820718,0.4917752008300886,0.1030350416102845,0.0,0.0,0.202989508708318,0.0813232521289634,3.187460740407308,1.6838449565482916
KAN_tuned_fixed,core_interaction,rf,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,2.221105084269463e-05,3.2372883958864454e-05,5.268048910996489e-05,7.476989378070541e-05,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1918647289276123,0.0113706690702358,0.0554556027054786,0.0289896808905969
KAN_tuned_fixed,feynman_coulomb,exclude_interaction,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,0.00372674378256,0.0010721878097792,6.523106575012207,1.672806796514938,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3969072164948454,0.0,0.03,0.0,0.0,0.0,0.0,0.0,19.01575342814128,6.318706329387199
KAN_tuned_fixed,feynman_coulomb,oracle_support,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,0.0021391938983773,0.0016879992301572,0.0745976592491691,0.0984782076941909,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777777,0.3849001794597505,2.187146928575304,0.3564668819347876,0.7302221059799194,0.6968881096803112
KAN_tuned_fixed,feynman_coulomb,random,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,0.0046733346146841,0.0006542519890198,7.551732381184895,0.1477106192590213,20.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.4455899198167239,0.0843209156032958,0.0328395061728395,0.0049181689597634,0.0,0.0,0.0,0.0,17.85273806254069,1.1787223691480493
KAN_tuned_fixed,feynman_coulomb,raw,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,4.493598030711847e-09,5.158075683518048e-09,3.734316031138102,0.5246883739726577,100.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1924500897298752,0.7857961053837342,0.0407087185427648,0.2828574129489461,0.1730769012661994,0.1111111111111111,0.1924500897298752,0.9858628809452056,0.2172164001195254,2.72965669631958,1.95466078288054
KAN_tuned_fixed,feynman_coulomb,rf,100,1024,0.0,5,3,8,0.0,50,LBFGS,1,fd,0.0035156559121484,0.0055551779188924,0.6980544521162907,1.2057999542679891,20.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.1924500897298752,0.990836197021764,0.0158721723488557,0.8851851851851852,0.1988650927208711,0.7777777777777777,0.3849001794597505,4.140031536420186,3.078518746684417,3.4099205198387303,5.803851045171331
