model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,grad,0,core_interaction,1024,100,0.0,0,1.9871611595153809,1
KAN,grad,0,core_interaction,1024,100,0.0,1,0.8714876174926758,1
KAN,grad,0,core_interaction,1024,100,0.0,2,0.5768502354621887,1
KAN,grad,0,core_interaction,1024,100,0.0,3,0.41584375500679016,1
KAN,grad,0,core_interaction,1024,100,0.0,4,0.6307739615440369,0
KAN,grad,0,core_interaction,1024,100,0.0,5,0.5198660492897034,0
KAN,grad,0,core_interaction,1024,100,0.0,6,0.7191290855407715,0
KAN,grad,0,core_interaction,1024,100,0.0,7,0.7368783950805664,0
KAN,grad,0,core_interaction,1024,100,0.0,8,0.3223528265953064,0
KAN,grad,0,core_interaction,1024,100,0.0,9,0.5058056116104126,0
KAN,grad,0,core_interaction,1024,100,0.0,10,0.4434596300125122,0
KAN,grad,0,core_interaction,1024,100,0.0,11,0.593041181564331,0
KAN,grad,0,core_interaction,1024,100,0.0,12,0.3758992850780487,0
KAN,grad,0,core_interaction,1024,100,0.0,13,0.4985364079475403,0
KAN,grad,0,core_interaction,1024,100,0.0,14,0.4668737053871155,0
KAN,grad,0,core_interaction,1024,100,0.0,15,0.4798359274864197,0
KAN,grad,0,core_interaction,1024,100,0.0,16,0.5505378842353821,0
KAN,grad,0,core_interaction,1024,100,0.0,17,0.7436867356300354,0
KAN,grad,0,core_interaction,1024,100,0.0,18,0.5803855657577515,0
KAN,grad,0,core_interaction,1024,100,0.0,19,0.6446925401687622,0
KAN,grad,0,core_interaction,1024,100,0.0,20,0.348783016204834,0
KAN,grad,0,core_interaction,1024,100,0.0,21,0.4253016710281372,0
KAN,grad,0,core_interaction,1024,100,0.0,22,0.8132924437522888,0
KAN,grad,0,core_interaction,1024,100,0.0,23,0.737421989440918,0
KAN,grad,0,core_interaction,1024,100,0.0,24,0.7450510263442993,0
KAN,grad,0,core_interaction,1024,100,0.0,25,0.5517545938491821,0
KAN,grad,0,core_interaction,1024,100,0.0,26,0.5584036111831665,0
KAN,grad,0,core_interaction,1024,100,0.0,27,0.3542504906654358,0
KAN,grad,0,core_interaction,1024,100,0.0,28,0.6036441326141357,0
KAN,grad,0,core_interaction,1024,100,0.0,29,0.7465065717697144,0
KAN,grad,0,core_interaction,1024,100,0.0,30,0.7072558403015137,0
KAN,grad,0,core_interaction,1024,100,0.0,31,0.5186032056808472,0
KAN,grad,0,core_interaction,1024,100,0.0,32,0.6671340465545654,0
KAN,grad,0,core_interaction,1024,100,0.0,33,0.3142576813697815,0
KAN,grad,0,core_interaction,1024,100,0.0,34,0.6096055507659912,0
KAN,grad,0,core_interaction,1024,100,0.0,35,0.5531200170516968,0
KAN,grad,0,core_interaction,1024,100,0.0,36,0.5977100133895874,0
KAN,grad,0,core_interaction,1024,100,0.0,37,0.3837345838546753,0
KAN,grad,0,core_interaction,1024,100,0.0,38,0.45538508892059326,0
KAN,grad,0,core_interaction,1024,100,0.0,39,0.4541926980018616,0
KAN,grad,0,core_interaction,1024,100,0.0,40,0.6147609949111938,0
KAN,grad,0,core_interaction,1024,100,0.0,41,0.42891085147857666,0
KAN,grad,0,core_interaction,1024,100,0.0,42,0.7144697308540344,0
KAN,grad,0,core_interaction,1024,100,0.0,43,0.6791353821754456,0
KAN,grad,0,core_interaction,1024,100,0.0,44,0.721745491027832,0
KAN,grad,0,core_interaction,1024,100,0.0,45,0.44926995038986206,0
KAN,grad,0,core_interaction,1024,100,0.0,46,0.5005289912223816,0
KAN,grad,0,core_interaction,1024,100,0.0,47,0.490823894739151,0
KAN,grad,0,core_interaction,1024,100,0.0,48,0.3224741816520691,0
KAN,grad,0,core_interaction,1024,100,0.0,49,0.7970656156539917,0
KAN,grad,0,core_interaction,1024,100,0.0,50,0.48331183195114136,0
KAN,grad,0,core_interaction,1024,100,0.0,51,0.415271133184433,0
KAN,grad,0,core_interaction,1024,100,0.0,52,0.627421498298645,0
KAN,grad,0,core_interaction,1024,100,0.0,53,0.39948180317878723,0
KAN,grad,0,core_interaction,1024,100,0.0,54,0.5787374377250671,0
KAN,grad,0,core_interaction,1024,100,0.0,55,0.46663767099380493,0
KAN,grad,0,core_interaction,1024,100,0.0,56,0.5393991470336914,0
KAN,grad,0,core_interaction,1024,100,0.0,57,0.5899016857147217,0
KAN,grad,0,core_interaction,1024,100,0.0,58,0.6457110047340393,0
KAN,grad,0,core_interaction,1024,100,0.0,59,0.6547256708145142,0
KAN,grad,0,core_interaction,1024,100,0.0,60,0.558197021484375,0
KAN,grad,0,core_interaction,1024,100,0.0,61,0.5979690551757812,0
KAN,grad,0,core_interaction,1024,100,0.0,62,0.4719464182853699,0
KAN,grad,0,core_interaction,1024,100,0.0,63,0.6463764309883118,0
KAN,grad,0,core_interaction,1024,100,0.0,64,0.7663198709487915,0
KAN,grad,0,core_interaction,1024,100,0.0,65,0.418817937374115,0
KAN,grad,0,core_interaction,1024,100,0.0,66,0.6910921931266785,0
KAN,grad,0,core_interaction,1024,100,0.0,67,0.5267765522003174,0
KAN,grad,0,core_interaction,1024,100,0.0,68,0.3505289554595947,0
KAN,grad,0,core_interaction,1024,100,0.0,69,0.3862253427505493,0
KAN,grad,0,core_interaction,1024,100,0.0,70,0.6036890745162964,0
KAN,grad,0,core_interaction,1024,100,0.0,71,0.47172635793685913,0
KAN,grad,0,core_interaction,1024,100,0.0,72,0.5164690017700195,0
KAN,grad,0,core_interaction,1024,100,0.0,73,0.4892426133155823,0
KAN,grad,0,core_interaction,1024,100,0.0,74,0.36526793241500854,0
KAN,grad,0,core_interaction,1024,100,0.0,75,0.46097999811172485,0
KAN,grad,0,core_interaction,1024,100,0.0,76,0.46620404720306396,0
KAN,grad,0,core_interaction,1024,100,0.0,77,0.7015174627304077,0
KAN,grad,0,core_interaction,1024,100,0.0,78,0.4331403374671936,0
KAN,grad,0,core_interaction,1024,100,0.0,79,0.6924968957901001,0
KAN,grad,0,core_interaction,1024,100,0.0,80,0.697419285774231,0
KAN,grad,0,core_interaction,1024,100,0.0,81,0.5690425634384155,0
KAN,grad,0,core_interaction,1024,100,0.0,82,0.4817679524421692,0
KAN,grad,0,core_interaction,1024,100,0.0,83,0.4865395724773407,0
KAN,grad,0,core_interaction,1024,100,0.0,84,0.28308871388435364,0
