model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,grad,1,core_interaction,1024,100,0.0,53,0.6315979957580566,0
KAN,grad,1,core_interaction,1024,100,0.0,54,0.4773874878883362,0
KAN,grad,1,core_interaction,1024,100,0.0,55,0.530616044998169,0
KAN,grad,1,core_interaction,1024,100,0.0,56,0.7612413167953491,0
KAN,grad,1,core_interaction,1024,100,0.0,57,0.7395446300506592,0
KAN,grad,1,core_interaction,1024,100,0.0,58,0.7514529824256897,0
KAN,grad,1,core_interaction,1024,100,0.0,59,0.4900616407394409,0
KAN,grad,1,core_interaction,1024,100,0.0,60,0.7530568838119507,0
KAN,grad,1,core_interaction,1024,100,0.0,61,0.5597148537635803,0
KAN,grad,1,core_interaction,1024,100,0.0,62,0.4644196927547455,0
KAN,grad,1,core_interaction,1024,100,0.0,63,0.7856476306915283,0
KAN,grad,1,core_interaction,1024,100,0.0,64,0.42372390627861023,0
KAN,grad,1,core_interaction,1024,100,0.0,65,0.38128235936164856,0
KAN,grad,1,core_interaction,1024,100,0.0,66,0.615655243396759,0
KAN,grad,1,core_interaction,1024,100,0.0,67,0.7029193639755249,0
KAN,grad,1,core_interaction,1024,100,0.0,68,0.3739832937717438,0
KAN,grad,1,core_interaction,1024,100,0.0,69,0.08886431157588959,0
KAN,grad,1,core_interaction,1024,100,0.0,70,0.7377350330352783,0
KAN,grad,1,core_interaction,1024,100,0.0,71,0.38523465394973755,0
KAN,grad,1,core_interaction,1024,100,0.0,72,0.2813994884490967,0
KAN,grad,1,core_interaction,1024,100,0.0,73,0.6811479926109314,0
KAN,grad,1,core_interaction,1024,100,0.0,74,0.6181818246841431,0
KAN,grad,1,core_interaction,1024,100,0.0,75,1.3004971742630005,0
KAN,grad,1,core_interaction,1024,100,0.0,76,0.7511889934539795,0
KAN,grad,1,core_interaction,1024,100,0.0,77,0.6796225309371948,0
KAN,grad,1,core_interaction,1024,100,0.0,78,0.8310193419456482,0
KAN,grad,1,core_interaction,1024,100,0.0,79,0.3302047848701477,0
KAN,grad,1,core_interaction,1024,100,0.0,80,0.35506725311279297,0
KAN,grad,1,core_interaction,1024,100,0.0,81,0.3101826310157776,0
