model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,grad,0,core_interaction,1024,100,0.0,0,4.882923126220703,1
KAN,grad,0,core_interaction,1024,100,0.0,1,1.1005772352218628,1
KAN,grad,0,core_interaction,1024,100,0.0,2,0.5673041939735413,1
KAN,grad,0,core_interaction,1024,100,0.0,3,0.5292645692825317,1
KAN,grad,0,core_interaction,1024,100,0.0,4,0.23815348744392395,0
KAN,grad,0,core_interaction,1024,100,0.0,5,0.4029425382614136,0
KAN,grad,0,core_interaction,1024,100,0.0,6,0.6047185659408569,0
KAN,grad,0,core_interaction,1024,100,0.0,7,0.25119006633758545,0
KAN,grad,0,core_interaction,1024,100,0.0,8,0.21768847107887268,0
KAN,grad,0,core_interaction,1024,100,0.0,9,0.8593775033950806,0
KAN,grad,0,core_interaction,1024,100,0.0,10,0.10005129873752594,0
KAN,grad,0,core_interaction,1024,100,0.0,11,0.34049659967422485,0
KAN,grad,0,core_interaction,1024,100,0.0,12,0.875943660736084,0
KAN,grad,0,core_interaction,1024,100,0.0,13,0.4590460956096649,0
KAN,grad,0,core_interaction,1024,100,0.0,14,0.42907994985580444,0
KAN,grad,0,core_interaction,1024,100,0.0,15,0.4044535756111145,0
KAN,grad,0,core_interaction,1024,100,0.0,16,0.2776045799255371,0
KAN,grad,0,core_interaction,1024,100,0.0,17,0.4931325316429138,0
KAN,grad,0,core_interaction,1024,100,0.0,18,0.7610945701599121,0
KAN,grad,0,core_interaction,1024,100,0.0,19,0.5302720069885254,0
KAN,grad,0,core_interaction,1024,100,0.0,20,0.39577072858810425,0
KAN,grad,0,core_interaction,1024,100,0.0,21,0.6808644533157349,0
KAN,grad,0,core_interaction,1024,100,0.0,22,0.5582035183906555,0
KAN,grad,0,core_interaction,1024,100,0.0,23,0.2460135519504547,0
KAN,grad,0,core_interaction,1024,100,0.0,24,0.46952635049819946,0
KAN,grad,0,core_interaction,1024,100,0.0,25,0.5176273584365845,0
KAN,grad,0,core_interaction,1024,100,0.0,26,0.2805764079093933,0
KAN,grad,0,core_interaction,1024,100,0.0,27,0.7019346952438354,0
KAN,grad,0,core_interaction,1024,100,0.0,28,0.49869680404663086,0
KAN,grad,0,core_interaction,1024,100,0.0,29,0.2183181345462799,0
KAN,grad,0,core_interaction,1024,100,0.0,30,0.439395010471344,0
KAN,grad,0,core_interaction,1024,100,0.0,31,0.15200075507164001,0
KAN,grad,0,core_interaction,1024,100,0.0,32,0.5978957414627075,0
KAN,grad,0,core_interaction,1024,100,0.0,33,0.6412442326545715,0
KAN,grad,0,core_interaction,1024,100,0.0,34,0.4341513514518738,0
KAN,grad,0,core_interaction,1024,100,0.0,35,0.4675983190536499,0
KAN,grad,0,core_interaction,1024,100,0.0,36,0.38011062145233154,0
KAN,grad,0,core_interaction,1024,100,0.0,37,1.3533034324645996,0
KAN,grad,0,core_interaction,1024,100,0.0,38,0.4585724174976349,0
KAN,grad,0,core_interaction,1024,100,0.0,39,0.3412807881832123,0
KAN,grad,0,core_interaction,1024,100,0.0,40,0.6611083745956421,0
KAN,grad,0,core_interaction,1024,100,0.0,41,0.38865232467651367,0
KAN,grad,0,core_interaction,1024,100,0.0,42,0.18040256202220917,0
KAN,grad,0,core_interaction,1024,100,0.0,43,0.2440335601568222,0
KAN,grad,0,core_interaction,1024,100,0.0,44,0.2758045494556427,0
KAN,grad,0,core_interaction,1024,100,0.0,45,0.2933395504951477,0
KAN,grad,0,core_interaction,1024,100,0.0,46,0.7277379035949707,0
KAN,grad,0,core_interaction,1024,100,0.0,47,0.6467016935348511,0
KAN,grad,0,core_interaction,1024,100,0.0,48,0.855017900466919,0
KAN,grad,0,core_interaction,1024,100,0.0,49,0.9022979736328125,0
KAN,grad,0,core_interaction,1024,100,0.0,50,0.3754005432128906,0
KAN,grad,0,core_interaction,1024,100,0.0,51,0.16826318204402924,0
KAN,grad,0,core_interaction,1024,100,0.0,52,0.852669358253479,0
KAN,grad,0,core_interaction,1024,100,0.0,53,0.5351288318634033,0
KAN,grad,0,core_interaction,1024,100,0.0,54,0.6295030117034912,0
KAN,grad,0,core_interaction,1024,100,0.0,55,0.7251417636871338,0
KAN,grad,0,core_interaction,1024,100,0.0,56,1.0269280672073364,0
KAN,grad,0,core_interaction,1024,100,0.0,57,0.7825477123260498,0
KAN,grad,0,core_interaction,1024,100,0.0,58,0.2706836760044098,0
KAN,grad,0,core_interaction,1024,100,0.0,59,0.680632472038269,0
KAN,grad,0,core_interaction,1024,100,0.0,60,0.17775630950927734,0
KAN,grad,0,core_interaction,1024,100,0.0,61,0.21554547548294067,0
KAN,grad,0,core_interaction,1024,100,0.0,62,0.463401198387146,0
KAN,grad,0,core_interaction,1024,100,0.0,63,0.4017862379550934,0
KAN,grad,0,core_interaction,1024,100,0.0,64,0.7385720014572144,0
KAN,grad,0,core_interaction,1024,100,0.0,65,0.3813626170158386,0
KAN,grad,0,core_interaction,1024,100,0.0,66,0.4461042284965515,0
KAN,grad,0,core_interaction,1024,100,0.0,67,0.666898787021637,0
KAN,grad,0,core_interaction,1024,100,0.0,68,0.5610195398330688,0
KAN,grad,0,core_interaction,1024,100,0.0,69,0.6404942274093628,0
KAN,grad,0,core_interaction,1024,100,0.0,70,0.5395879745483398,0
KAN,grad,0,core_interaction,1024,100,0.0,71,0.47723859548568726,0
KAN,grad,0,core_interaction,1024,100,0.0,72,0.39557698369026184,0
KAN,grad,0,core_interaction,1024,100,0.0,73,0.3543742001056671,0
KAN,grad,0,core_interaction,1024,100,0.0,74,0.5339699387550354,0
KAN,grad,0,core_interaction,1024,100,0.0,75,0.6749429702758789,0
KAN,grad,0,core_interaction,1024,100,0.0,76,0.44617313146591187,0
KAN,grad,0,core_interaction,1024,100,0.0,77,0.809086799621582,0
KAN,grad,0,core_interaction,1024,100,0.0,78,0.7814301252365112,0
KAN,grad,0,core_interaction,1024,100,0.0,79,0.5499274730682373,0
KAN,grad,0,core_interaction,1024,100,0.0,80,0.7451176643371582,0
KAN,grad,0,core_interaction,1024,100,0.0,81,0.6607446670532227,0
KAN,grad,0,core_interaction,1024,100,0.0,82,0.8664153814315796,0
KAN,grad,0,core_interaction,1024,100,0.0,83,0.9019283056259155,0
KAN,grad,0,core_interaction,1024,100,0.0,84,0.32220110297203064,0
