model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,grad,0,core_interaction,1024,100,0.0,0,2.044800043106079,1
KAN,grad,0,core_interaction,1024,100,0.0,1,0.9228794574737549,1
KAN,grad,0,core_interaction,1024,100,0.0,2,0.5077409744262695,1
KAN,grad,0,core_interaction,1024,100,0.0,3,0.37524157762527466,1
KAN,grad,0,core_interaction,1024,100,0.0,4,0.5880204439163208,0
KAN,grad,0,core_interaction,1024,100,0.0,5,0.5455535650253296,0
KAN,grad,0,core_interaction,1024,100,0.0,6,0.7029484510421753,0
KAN,grad,0,core_interaction,1024,100,0.0,7,0.7183178663253784,0
KAN,grad,0,core_interaction,1024,100,0.0,8,0.35270124673843384,0
KAN,grad,0,core_interaction,1024,100,0.0,9,0.5487836003303528,0
KAN,grad,0,core_interaction,1024,100,0.0,10,0.5719870328903198,0
KAN,grad,0,core_interaction,1024,100,0.0,11,0.5682532787322998,0
KAN,grad,0,core_interaction,1024,100,0.0,12,0.28329360485076904,0
KAN,grad,0,core_interaction,1024,100,0.0,13,0.46345025300979614,0
KAN,grad,0,core_interaction,1024,100,0.0,14,0.44836199283599854,0
KAN,grad,0,core_interaction,1024,100,0.0,15,0.5224909782409668,0
KAN,grad,0,core_interaction,1024,100,0.0,16,0.5536452531814575,0
KAN,grad,0,core_interaction,1024,100,0.0,17,0.7644908428192139,0
KAN,grad,0,core_interaction,1024,100,0.0,18,0.5014318823814392,0
KAN,grad,0,core_interaction,1024,100,0.0,19,0.6346127986907959,0
KAN,grad,0,core_interaction,1024,100,0.0,20,0.3645201325416565,0
KAN,grad,0,core_interaction,1024,100,0.0,21,0.4017583429813385,0
KAN,grad,0,core_interaction,1024,100,0.0,22,0.7268846035003662,0
KAN,grad,0,core_interaction,1024,100,0.0,23,0.6726891994476318,0
KAN,grad,0,core_interaction,1024,100,0.0,24,0.677736222743988,0
KAN,grad,0,core_interaction,1024,100,0.0,25,0.4924941062927246,0
KAN,grad,0,core_interaction,1024,100,0.0,26,0.5358014702796936,0
KAN,grad,0,core_interaction,1024,100,0.0,27,0.3229066729545593,0
KAN,grad,0,core_interaction,1024,100,0.0,28,0.6846170425415039,0
KAN,grad,0,core_interaction,1024,100,0.0,29,0.7864962816238403,0
KAN,grad,0,core_interaction,1024,100,0.0,30,0.6632680296897888,0
KAN,grad,0,core_interaction,1024,100,0.0,31,0.4652178883552551,0
KAN,grad,0,core_interaction,1024,100,0.0,32,0.6551512479782104,0
KAN,grad,0,core_interaction,1024,100,0.0,33,0.31218987703323364,0
KAN,grad,0,core_interaction,1024,100,0.0,34,0.651085376739502,0
KAN,grad,0,core_interaction,1024,100,0.0,35,0.5566369295120239,0
KAN,grad,0,core_interaction,1024,100,0.0,36,0.4838700294494629,0
KAN,grad,0,core_interaction,1024,100,0.0,37,0.33279579877853394,0
KAN,grad,0,core_interaction,1024,100,0.0,38,0.4494798183441162,0
KAN,grad,0,core_interaction,1024,100,0.0,39,0.4184514880180359,0
KAN,grad,0,core_interaction,1024,100,0.0,40,0.6696861982345581,0
KAN,grad,0,core_interaction,1024,100,0.0,41,0.49882572889328003,0
KAN,grad,0,core_interaction,1024,100,0.0,42,0.6906997561454773,0
KAN,grad,0,core_interaction,1024,100,0.0,43,0.6448079943656921,0
