function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c025,768,100,16,5,0.001,75,all,0.0002881282317199412,0.00010251386475792384,0.03501414742786433,0.01266893115548746,4950.0,0.0,0.00290099018020551,0.010563580556461519,0.033633214603954256,0.022167435469361604,0.0019538165923828365,0.0009325673551987535,0.0054954538447781675,0.002087964873181923,-0.03073222442374871,0.026161055964436263,2022.9,1631.7195744034957,0.03333333333333333,0.18102033471939252,54.15,34.82684771887772,57.21666666666667,30.735664519354835,63.98077072699865,0.426607592549635,60
