function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c025,0,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003012006636708,0.0405761674046516,4950,"(2, 3)","(0, 1)",0.0338503886014223,0.0001053903251886,0.0338503886014223,0.0025223046541213,0.0046708932518958,-0.0337449982762336,4560,0,68,67,65.4081163406372
core_interaction_c025,1,768,2048,100,0.0,16,5,3,0.001,75,all,0.0002973777882289,0.0288915485143661,4950,"(2, 3)","(0, 1)",0.0182656999677419,0.0001714988611638,0.0182656999677419,0.0012888113036751,0.0043035564012825,-0.0180942011065781,3148,0,52,62,64.58161783218384
core_interaction_c025,2,768,2048,100,0.0,16,5,3,0.001,75,all,0.0001726384070934,0.0555103048682212,4950,"(2, 3)","(0, 1)",0.1250522099435329,0.0001422893255949,0.1250522099435329,0.0041665490716695,0.0119941896945237,-0.124909920617938,4071,0,96,95,63.72382879257202
core_interaction_c025,3,768,2048,100,0.0,16,5,3,0.001,75,all,0.000233611659496,0.0429882854223251,4950,"(2, 3)","(0, 1)",0.064561344217509,0.0003288816660642,0.064561344217509,0.0012676622718572,0.006606325600296,-0.0642324625514447,1923,0,59,46,63.816457748413086
core_interaction_c025,4,768,2048,100,0.0,16,5,3,0.001,75,all,0.0002352473529754,0.0258928630501031,4950,"(2, 3)","(0, 1)",0.0189660782925784,0.0010868697427213,0.0189660782925784,0.00193144781515,0.0030558446422219,-0.0178792085498571,1007,0,71,67,64.073885679245
core_interaction_c025,5,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003351847699377,0.0303327292203903,4950,"(2, 3)","(0, 1)",0.0248465198092162,0.0012141652405261,0.0248465198092162,0.0015166187658905,0.0031893000379204,-0.02363235456869,390,0,20,26,63.62443780899048
core_interaction_c025,6,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003768665774259,0.0280160494148731,4950,"(2, 3)","(0, 1)",0.039970357902348,0.000747662037611,0.039970357902348,0.001153777167201,0.0053846934437751,-0.039222695864737,417,0,65,77,63.481518268585205
core_interaction_c025,7,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003288577718194,0.0344872437417507,4950,"(2, 3)","(0, 1)",0.0424182149581611,0.0009563679341226,0.0424182149581611,0.0023174399510025,0.0039388630725443,-0.0414618470240384,1287,0,70,81,63.39141821861267
core_interaction_c025,8,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003574158472474,0.0407982543110847,4950,"(2, 3)","(0, 1)",0.0528672337532043,0.0002462361007928,0.0528672337532043,0.0027618829160928,0.0055991401523351,-0.0526209976524114,3163,0,96,77,63.69311261177063
core_interaction_c025,9,768,2048,100,0.0,16,5,3,0.001,75,all,0.0004795988497789,0.0507753454148769,4950,"(2, 3)","(0, 1)",0.0770044855307787,0.0001860577613115,0.0770044855307787,0.0012412710115313,0.0072543928213417,-0.0768184277694672,2657,0,75,81,64.12459540367126
core_interaction_c025,10,768,2048,100,0.0,16,5,3,0.001,75,all,0.0002543949231039,0.0387956425547599,4950,"(2, 3)","(0, 1)",0.0207761293277144,3.939308226108551e-05,0.0207761293277144,0.000679463148117,0.0066790083236991,-0.0207367362454533,4345,0,89,67,63.98173093795776
core_interaction_c025,11,768,2048,100,0.0,16,5,3,0.001,75,all,9.800927364267407e-05,0.054434809833765,4950,"(2, 3)","(0, 1)",0.0512719899415969,0.0005571413785219,0.0512719899415969,0.0008710941299796,0.0093786746263503,-0.050714848563075,533,0,80,84,63.4355194568634
core_interaction_c025,12,768,2048,100,0.0,16,5,3,0.001,75,all,0.0001578105875523,0.0312812030315399,4950,"(2, 3)","(0, 1)",0.0360691752284765,0.0006604436784982,0.0360691752284765,0.0025057036429643,0.0051151882857084,-0.0354087315499782,2017,0,57,80,63.734973192214966
core_interaction_c025,13,768,2048,100,0.0,16,5,3,0.001,75,all,0.0006371758063323,0.0358111560344696,4950,"(2, 3)","(0, 1)",0.0333148427307605,0.0003082025796175,0.0333148427307605,0.0032901674509048,0.0065099427103996,-0.033006640151143,3142,0,76,56,64.45179390907288
core_interaction_c025,14,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003136821906082,0.0293465945869684,4950,"(2, 3)","(0, 47)",0.0147687261924147,0.0020830105058848,0.0147687261924147,0.0024860248900949,0.0039843836054205,-0.0126857156865298,406,0,20,37,64.67272424697876
core_interaction_c025,15,768,2048,100,0.0,16,5,3,0.001,75,all,0.0002085833111777,0.0271203778684139,4950,"(2, 3)","(0, 1)",0.0215951539576053,0.0007787644863128,0.0215951539576053,0.002256741002202,0.0044875588268041,-0.0208163894712924,1425,0,29,31,64.14421534538269
core_interaction_c025,16,768,2048,100,0.0,16,5,3,0.001,75,all,0.0002724891819525,0.0291861724108457,4950,"(2, 3)","(0, 38)",0.0168937947601079,0.0002788435667753,0.0168937947601079,0.0014367215335369,0.0041719935089348,-0.0166149511933326,2621,0,81,75,63.80821466445923
core_interaction_c025,17,768,2048,100,0.0,16,5,3,0.001,75,all,0.000218169981963,0.0215876400470733,4950,"(2, 3)","(0, 81)",0.0102056190371513,0.0031912364065647,0.0102056190371513,0.0015534251928329,0.0026945728063583,-0.0070143826305866,28,0,4,29,63.789018630981445
core_interaction_c025,18,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003850803768727,0.0228811707347631,4950,"(2, 3)","(0, 1)",0.0239832391962409,0.0015710210427641,0.0239832391962409,0.0009727378375828,0.0039083973877131,-0.0224122181534767,105,0,42,60,64.21155619621277
core_interaction_c025,19,768,2048,100,0.0,16,5,3,0.001,75,all,0.0001889411942102,0.0387513898313045,4950,"(2, 3)","(0, 1)",0.0296162394806742,0.0003754273056983,0.0296162394806742,0.001554887369275,0.0055509842932224,-0.0292408121749758,2397,0,78,80,63.5918972492218
core_interaction_c025,20,768,2048,100,0.0,16,5,3,0.001,75,all,0.0002097803953802,0.0233138464391231,4950,"(2, 3)","(0, 1)",0.0137081476859748,0.0015550702810287,0.0137081476859748,0.0025305151939392,0.0042068506404757,-0.012153077404946,736,0,5,4,64.09149479866028
core_interaction_c025,21,768,2048,100,0.0,16,5,3,0.001,75,all,0.0002272379351779,0.0216315872967243,4950,"(2, 3)","(0, 27)",0.0113941291347146,0.0061336141079664,0.0113941291347146,0.001467908732593,0.0032102258875966,-0.0052605150267481,11,0,4,10,63.56716775894165
core_interaction_c025,22,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003020303265657,0.0457363314926624,4950,"(2, 3)","(0, 63)",0.0407582600601017,0.000377869233489,0.0407582600601017,0.0007879331707954,0.0084751235973089,-0.0403803908266127,843,0,8,14,63.70196604728699
core_interaction_c025,23,768,2048,100,0.0,16,5,3,0.001,75,all,0.0001933429011842,0.055110216140747,4950,"(2, 3)","(0, 1)",0.0578248240053653,7.670000195503235e-05,0.0578248240053653,0.0014221511781215,0.0065926987677812,-0.0577481240034103,4672,0,84,81,64.05270099639893
core_interaction_c025,24,768,2048,100,0.0,16,5,3,0.001,75,all,0.0003007235063705,0.0271580554544925,4950,"(2, 3)","(0, 1)",0.0227345041930675,0.0016662231646478,0.0227345041930675,0.0024033488705754,0.0045435728505253,-0.0210682810284197,460,0,56,73,64.20242595672607
