function,samples,dimension,noise,nuisance_correlation,n_correlated_proxies,width_hidden,grid,k,lamb,probe_steps,method,top_m,heldout_seed,num_probe_rows,selected_screen_features,top_selection_variables,top_edge_pairs,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,true_endpoint_rank_mean,true_endpoint_rank_worst,true_endpoint_score_mean,max_nuisance_score,endpoint_minus_max_nuisance
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,10,all,30,"[0, 1, 2, 3, 75, 76, 26, 47, 42, 15]","[0, 1, 2, 3, 75, 76, 26, 47, 42, 15, 67, 35]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",10,1,1.0,1,1.0,1,3.5,4.0,0.037450548212807404,0.013437136764698555,0.024013411448108847
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,20,all,30,"[0, 1, 2, 3, 75, 76, 26, 47, 42, 15, 67, 35, 96, 19, 39, 83, 49, 16, 28, 99]","[0, 1, 2, 3, 75, 76, 26, 47, 42, 15, 67, 35]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",20,1,1.0,1,1.0,1,3.5,4.0,0.037450548212807404,0.013437136764698555,0.024013411448108847
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,all,30,"[0, 1, 2, 3]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",4,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,all,30,"[0, 1, 2, 3, 75, 39]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",6,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,all,30,"[0, 1, 2, 3, 75, 39, 47, 76, 16, 15]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",10,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,all,30,"[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19, 33, 8, 63, 77, 27, 59, 82, 81]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",20,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,all,30,"[0, 1, 2, 3]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",4,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,all,30,"[0, 1, 2, 3, 39, 75]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",6,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,all,30,"[0, 1, 2, 3, 15, 16, 39, 47, 75, 76]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",10,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,all,30,"[0, 1, 2, 3, 8, 15, 16, 19, 26, 27, 33, 39, 47, 59, 63, 75, 76, 77, 81, 82]","[0, 1, 2, 3, 75, 39, 47, 76, 16, 15, 26, 19]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",20,1,1.0,1,1.0,1,3.5,4.0,0.02890544416961455,0.016328248538665158,0.012577195630949393
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,all,30,"[0, 1, 2, 3]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",4,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,all,30,"[0, 1, 2, 3, 75, 39]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",6,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,all,30,"[0, 1, 2, 3, 75, 39, 47, 76, 19, 26]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",10,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,all,30,"[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15, 77, 8, 59, 35, 99, 11, 63, 78]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",20,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,all,30,"[0, 1, 2, 3]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",4,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,all,30,"[0, 1, 2, 3, 39, 75]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",6,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,all,30,"[0, 1, 2, 3, 19, 26, 39, 47, 75, 76]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",10,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,all,30,"[0, 1, 2, 3, 8, 11, 15, 16, 19, 26, 35, 39, 47, 59, 63, 75, 76, 77, 78, 99]","[0, 1, 2, 3, 75, 39, 47, 76, 19, 26, 16, 15]","[[0, 1, 1.0], [0, 2, 0.11508788057420048], [0, 75, 0.10809982261793641], [0, 39, 0.09466788821762892], [0, 47, 0.08529225090239648], [0, 3, 0.08440644116807988], [0, 27, 0.08403125692881733], [0, 16, 0.08193967999042798], [0, 15, 0.08025491924232457], [0, 33, 0.07953142819980655]]",20,1,1.0,1,1.0,1,3.5,4.0,0.04968668879471784,0.018530679320910102,0.031156009473807738
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,4,1800,29,"[0, 1, 3, 2]","[0, 1, 3, 2, 75, 77, 76, 47, 99, 73, 49, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",4,1,1.0,1,1.0,1,3.5,4.0,0.026328054396063706,0.014316095860692568,0.012011958535371138
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,6,1800,29,"[0, 1, 3, 2, 75, 77]","[0, 1, 3, 2, 75, 77, 76, 47, 99, 73, 49, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",6,1,1.0,1,1.0,1,3.5,4.0,0.026328054396063706,0.014316095860692568,0.012011958535371138
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,10,1800,29,"[0, 1, 3, 2, 75, 77, 76, 47, 99, 73]","[0, 1, 3, 2, 75, 77, 76, 47, 99, 73, 49, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",10,1,1.0,1,1.0,1,3.5,4.0,0.026328054396063706,0.014316095860692568,0.012011958535371138
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,20,1800,29,"[0, 1, 3, 2, 75, 77, 76, 47, 99, 73, 49, 16, 35, 12, 78, 67, 42, 26, 25, 72]","[0, 1, 3, 2, 75, 77, 76, 47, 99, 73, 49, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",20,1,1.0,1,1.0,1,3.5,4.0,0.026328054396063706,0.014316095860692568,0.012011958535371138
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,4,1800,29,"[0, 1, 3, 2]","[0, 1, 3, 2, 75, 19, 76, 47, 77, 39, 49, 67]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",4,1,1.0,1,1.0,1,3.5,4.0,0.09174194303764863,0.023058305259226756,0.06868363777842187
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,6,1800,29,"[0, 1, 3, 2, 75, 19]","[0, 1, 3, 2, 75, 19, 76, 47, 77, 39, 49, 67]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",6,1,1.0,1,1.0,1,3.5,4.0,0.09174194303764863,0.023058305259226756,0.06868363777842187
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,10,1800,29,"[0, 1, 3, 2, 75, 19, 76, 47, 77, 39]","[0, 1, 3, 2, 75, 19, 76, 47, 77, 39, 49, 67]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",10,1,1.0,1,1.0,1,3.5,4.0,0.09174194303764863,0.023058305259226756,0.06868363777842187
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,20,1800,29,"[0, 1, 3, 2, 75, 19, 76, 47, 77, 39, 49, 67, 59, 28, 42, 30, 78, 35, 73, 26]","[0, 1, 3, 2, 75, 19, 76, 47, 77, 39, 49, 67]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",20,1,1.0,1,1.0,1,3.5,4.0,0.09174194303764863,0.023058305259226756,0.06868363777842187
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,4,1800,29,"[0, 1, 2, 3]","[0, 1, 2, 3, 75, 76, 42, 26, 67, 47, 39, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",4,1,1.0,1,1.0,1,3.5,4.0,0.037584713798692916,0.01344940228111194,0.024135311517580978
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,6,1800,29,"[0, 1, 2, 3, 75, 76]","[0, 1, 2, 3, 75, 76, 42, 26, 67, 47, 39, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",6,1,1.0,1,1.0,1,3.5,4.0,0.037584713798692916,0.01344940228111194,0.024135311517580978
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,10,1800,29,"[0, 1, 2, 3, 75, 76, 42, 26, 67, 47]","[0, 1, 2, 3, 75, 76, 42, 26, 67, 47, 39, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",10,1,1.0,1,1.0,1,3.5,4.0,0.037584713798692916,0.01344940228111194,0.024135311517580978
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,20,1800,29,"[0, 1, 2, 3, 75, 76, 42, 26, 67, 47, 39, 16, 15, 49, 35, 77, 12, 19, 83, 78]","[0, 1, 2, 3, 75, 76, 42, 26, 67, 47, 39, 16]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",20,1,1.0,1,1.0,1,3.5,4.0,0.037584713798692916,0.01344940228111194,0.024135311517580978
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,1800,29,"[0, 1, 2, 3]","[0, 1, 2, 3, 75, 39, 47, 16, 76, 15, 33, 26]","[[0, 1, 1.0], [0, 2, 0.11779196915355707], [0, 75, 0.11105472342619048], [0, 39, 0.09810626804008672], [0, 47, 0.08791068550657613], [0, 27, 0.08708330957010578], [0, 3, 0.08500108730308407], [0, 16, 0.08458784375004111], [0, 33, 0.08242004505946249], [0, 15, 0.08215503004214543]]",4,1,1.0,1,1.0,1,3.5,4.0,0.028942313848857617,0.016396453376683863,0.012545860472173754
