function,interaction_strength,screen_mode,dimension,samples,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,explain_contains_all_interaction_endpoints_mean,explain_interaction_endpoint_recall_mean,selected_interaction_endpoint_recall_mean,selected_interaction_contains_all_endpoints_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,num_runs
core_interaction_c1,1.0,exclude_interaction,100,512,0.1465755924582481,0.04735812979972014,2.318359136581421,0.9446855136446339,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11180339887498948,0.5059895833333333,0.05997786502147873,0.088,0.10733126291998991,0.0,0.0,0.0,0.0,130.8848533630371,52.3103096796629,-130.8848533630371,52.3103096796629,0.0,5
core_interaction_c1,1.0,oracle_support,100,512,0.00038307552458714,0.000200089183504612,0.0005169524287338999,0.0002447890128174282,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1208277940750122,0.024390889288375458,0.32111428678035736,0.12645083195865336,0.7997135072946547,0.11939069844899934,1.0,5
core_interaction_c1,1.0,random,100,512,0.14122864454984663,0.0367618103704913,2.380022883415222,0.9730345615431003,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11180339887498948,0.5059895833333333,0.05997786502147873,0.088,0.10733126291998991,0.0,0.0,0.0,0.0,120.04698791503907,38.29064514156563,-120.04698791503907,38.29064514156563,0.0,5
core_interaction_c1,1.0,raw,100,512,0.00016127324779515194,4.672962946466003e-05,0.24354451522231096,0.21261310571610276,100.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.2,0.7,0.27386127875258304,0.8947916666666667,0.10651009830840773,0.7535773187375018,0.2281183623230177,0.2,0.447213595499958,0.3870981842279434,0.4667579526489348,1.2528861224651338,0.8164486239541647,-0.8657879382371902,1.1940586044855404,0.2,5
core_interaction_c1,1.0,rf,100,512,0.031002191663719682,0.036921060668557715,0.20179890840081494,0.18921116578276254,4.0,0.4,0.8,0.4,0.6,0.4,0.4,0.6,0.5,0.4,0.8,0.2091650066335189,0.8979166666666668,0.10754845761644878,0.7913333333333333,0.23175178292494084,0.4,0.5477225575051662,0.45135300159454345,0.6181056469769014,16.969956532120705,15.673528978898728,-16.51860353052616,16.277770489511468,0.4,5
core_interaction_c1,1.0,ss_kan_variable,100,512,0.0004655956756323576,0.0005005700381185722,0.0006648595968727023,0.0006767421669196874,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1162645816802979,0.0432915652698268,0.2829941906034946,0.18606739347294982,0.8332703910768032,0.1916582999796168,1.0,5
