model,function,screen_mode,seed,samples,test_samples,dimension,noise,top_m,selected_screen_features,screen_score_type,screen_scores,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,grid,k,width_hidden,lamb,steps,opt,update_grid,grid_update_num,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,traceback,train_mse,test_mse,variable_method,interaction_method,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score,screen_endpoint_recall,screen_contains_all_endpoints,explain_interaction_endpoint_recall,explain_contains_all_interaction_endpoints,selected_interaction_endpoint_recall,selected_interaction_contains_all_endpoints,true_interaction_mean_score_margin,true_interaction_beats_all_false,true_interaction_rank_bucket,true_interaction_rank_lower_bound,failure_stage
KAN_tuned_fixed,core_interaction_c025,raw,0,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,5.5538141168653965e-05,0.0560835227370262,grad,fd,"[4.716484546661377, 1.1873540878295898, 0.15693221986293793, 0.027147574350237846, 0.027610469609498978, 0.17458868026733398, 0.04921339824795723, 0.0719485878944397, 0.028729809448122978, 0.09304054081439972, 0.07649914175271988, 0.025154780596494675, 0.12294519692659378, 0.1963578760623932, 0.039102379232645035, 0.09273175895214081, 0.04619957506656647, 0.1023198813199997, 0.04558488726615906, 0.0628773421049118, 0.151597261428833, 0.06440499424934387, 0.023161359131336212, 0.03721504658460617, 0.19551071524620056, 0.04181191325187683, 0.05863572657108307, 0.1548232138156891, 0.06649653613567352, 0.1987677663564682, 0.01508467085659504, 0.12065273523330688, 0.07003689557313919, 0.1009598895907402, 0.09690822660923004, 0.044773925095796585, 0.1200890988111496, 0.08912035077810287, 0.01932382956147194, 0.029827851802110672, 0.06770399957895279, 0.17048034071922302, 0.048303183168172836, 0.034415215253829956, 0.06922434270381927, 0.16724851727485657, 0.0165850967168808, 0.008854160085320473, 0.03748121112585068, 0.11002808809280396]","[0, 1, 13, 29]",0.5,0.5,0.5,0.75,0.6060606060606061,"[(0, 1)]",0.0,0.0,0.0,0.0019324943423271,1.2311205863952637,1.0,1.0,0.0,0.0,0.0,0.0,-1.2291880920529366,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,1,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,7.252876821439713e-05,0.050848439335823,grad,fd,"[4.837396621704102, 1.0467686653137207, 0.03387987241148949, 0.0677347332239151, 0.07019028067588806, 0.00683154771104455, 0.1292048543691635, 0.14029598236083984, 0.0030928144697099924, 0.2079254686832428, 0.040892116725444794, 0.19967404007911682, 0.25336235761642456, 0.15079373121261597, 0.039974432438611984, 0.010730673559010029, 0.10619086027145386, 0.13170313835144043, 0.007627333980053663, 0.0570666640996933, 0.10432343930006027, 0.0256444551050663, 0.006747238337993622, 0.035995904356241226, 0.14314474165439606, 0.04755902290344238, 0.005931006744503975, 0.030702976509928703, 0.03517165035009384, 0.18843179941177368, 0.11712703108787537, 0.01993352733552456, 0.04674310237169266, 0.055219389498233795, 0.019189508631825447, 0.018221328034996986, 0.021048571914434433, 0.036905039101839066, 0.02723773568868637, 0.09599696099758148, 0.0382116362452507, 0.004869365599006414, 0.10239444673061371, 0.016953684389591217, 0.14938460290431976, 0.035397619009017944, 0.1272779405117035, 0.06332698464393616, 0.07426820695400238, 0.08217798173427582]","[0, 1, 9, 12]",0.5,0.5,0.5,0.7282608695652174,0.5626623376623376,"[(0, 1)]",0.0,0.0,0.0,0.0019461731426417,1.0415410995483398,1.0,1.0,0.0,0.0,0.0,0.0,-1.039594926405698,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,2,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,6.908854993525892e-05,0.0686193630099296,grad,fd,"[4.7357683181762695, 1.1407544612884521, 0.1951124370098114, 0.11348090320825577, 0.014084412716329098, 0.23797005414962769, 0.04791596159338951, 0.03638690710067749, 0.022132989019155502, 0.06886473298072815, 0.04165804386138916, 0.07655169814825058, 0.05629343166947365, 0.02274329587817192, 0.08080977201461792, 0.02413630485534668, 0.07361471652984619, 0.012516800314188004, 0.1367323398590088, 0.16256040334701538, 0.04163087159395218, 0.05756496638059616, 0.0983513742685318, 0.17690908908843994, 0.03899220749735832, 0.19505643844604492, 0.054346222430467606, 0.0323077067732811, 0.11903874576091766, 0.05453820154070854, 0.05231242626905441, 0.14247620105743408, 0.13233010470867157, 0.13704004883766174, 0.005364340730011463, 0.06254097819328308, 0.12579551339149475, 0.017375236377120018, 0.0672525018453598, 0.0305620264261961, 0.022966787219047546, 0.10833074152469635, 0.04991021752357483, 0.1087748110294342, 0.07708995789289474, 0.04012526944279671, 0.10694367438554764, 0.09067463129758835, 0.007055169902741909, 0.0216996930539608]","[0, 1, 2, 5]",0.75,0.75,0.75,0.940217391304348,0.7589285714285714,"[(0, 1)]",0.0,0.0,0.0,0.0081409234553575,1.5051499605178833,1.0,1.0,0.5,0.0,0.0,0.0,-1.4970090370625257,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,3,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,3.875147376675159e-05,0.3382807970046997,grad,fd,"[3.616319179534912, 1.0896927118301392, 0.16486592590808868, 0.5166302919387817, 0.0782584547996521, 0.086397185921669, 0.18519899249076843, 0.1189393401145935, 0.05392974615097046, 0.1288701295852661, 0.053478457033634186, 0.2813611626625061, 0.2975938320159912, 0.33738619089126587, 0.41632959246635437, 0.05848180502653122, 0.08997195959091187, 0.5335947275161743, 0.012340625748038292, 0.07820374518632889, 0.03277325630187988, 0.22847680747509003, 0.2693844437599182, 0.04650823771953583, 0.07586585730314255, 0.2826671600341797, 0.3857760429382324, 0.23072928190231323, 0.020271871238946915, 0.6014416813850403, 0.47170010209083557, 0.057993270456790924, 0.12262038141489029, 0.04756902903318405, 0.006039169151335955, 0.15082436800003052, 0.32361510396003723, 0.24008703231811523, 0.06921210885047913, 0.3998522162437439, 0.04190167784690857, 0.31284356117248535, 0.33758941292762756, 0.07816266268491745, 0.0274187084287405, 0.19888247549533844, 0.010598773136734962, 0.032047778367996216, 0.08544279634952545, 0.03350064530968666]","[0, 1, 17, 29]",0.5,0.5,0.5,0.8858695652173912,0.6934782608695652,"[(0, 29)]",0.0,0.0,0.0,0.1626639366149902,2.4653844833374023,1.0,1.0,0.0,0.0,0.0,0.0,-2.302720546722412,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,4,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,1.924987918755505e-05,1.0625247955322266,grad,fd,"[3.201249361038208, 1.439141869544983, 0.04935995861887932, 0.5087642073631287, 0.03302643448114395, 0.07527624070644379, 0.08401639014482498, 0.3237415850162506, 0.11574934422969818, 0.23955406248569489, 0.5153298377990723, 0.41211479902267456, 0.5126209855079651, 0.11685310304164886, 0.6599603891372681, 0.4816475510597229, 0.3191004991531372, 0.29339897632598877, 0.057101503014564514, 0.5036102533340454, 0.020916376262903214, 0.08197233080863953, 0.24449452757835388, 0.5290084481239319, 0.012029987759888172, 0.9435018301010132, 0.17560750246047974, 0.04828910902142525, 0.068956658244133, 0.03188258409500122, 0.00446526613086462, 0.22901375591754913, 0.007767357397824526, 0.3530530333518982, 0.350874662399292, 0.007947866804897785, 0.15558087825775146, 0.05194621533155441, 0.5425066947937012, 0.5175710916519165, 0.3683989644050598, 0.025114428251981735, 0.341816782951355, 0.03818107023835182, 0.16821041703224182, 0.4305908679962158, 0.0023347705136984587, 0.20680248737335205, 0.24149012565612793, 0.29554909467697144]","[0, 1, 14, 25]",0.5,0.5,0.5,0.7717391304347826,0.6006410256410256,"[(0, 1)]",0.0,0.0,0.0,0.0482139885425567,4.115708351135254,1.0,1.0,0.0,0.0,0.0,0.0,-4.067494362592697,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,5,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,6.087639121687971e-05,0.0577921196818351,grad,fd,"[5.166199684143066, 1.1457695960998535, 0.005658030975610018, 0.005954405292868614, 0.2015063315629959, 0.17230379581451416, 0.009259562939405441, 0.08513562381267548, 0.15391260385513306, 0.1084391176700592, 0.05641165003180504, 0.013845883309841156, 0.021728025749325752, 0.12033882737159729, 0.06394703686237335, 0.0695497989654541, 0.09640251100063324, 0.04125380516052246, 0.04784214124083519, 0.12173006683588028, 0.01875234767794609, 0.2453387975692749, 0.052311353385448456, 0.06658466905355453, 0.013936541974544525, 0.13260027766227722, 0.07886211574077606, 0.027338266372680664, 0.02602749690413475, 0.07727542519569397, 0.028796084225177765, 0.04449229687452316, 0.022835658863186836, 0.11230664700269699, 0.04846612364053726, 0.049920808523893356, 0.08172832429409027, 0.040189601480960846, 0.06658734381198883, 0.11916977167129517, 0.13735845685005188, 0.00214745057746768, 0.044333405792713165, 0.2124471813440323, 0.15403154492378235, 0.029884997755289078, 0.01966000162065029, 0.016131525859236717, 0.04619426280260086, 0.07120632380247116]","[0, 1, 21, 43]",0.5,0.5,0.5,0.5108695652173914,0.5360331632653061,"[(0, 1)]",0.0,0.0,0.0,0.0018748687580227,0.8992897272109985,1.0,1.0,0.0,0.0,0.0,0.0,-0.8974148584529759,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,6,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,6.098456651670858e-05,0.055313766002655,grad,fd,"[4.60272216796875, 1.1336538791656494, 0.003822541330009699, 0.006772627122700214, 0.009709928184747696, 0.08926309645175934, 0.09620552510023117, 0.013424951583147049, 0.029196299612522125, 0.08712352812290192, 0.030934760347008705, 0.015338047407567501, 0.01044960506260395, 0.021060217171907425, 0.03716391324996948, 0.09526169300079346, 0.20007175207138062, 0.06727787852287292, 0.02406199276447296, 0.01468409039080143, 0.07688722014427185, 0.03981206566095352, 0.04017134755849838, 0.037381790578365326, 0.11473030596971512, 0.004322165623307228, 0.0005858911899849772, 0.014105814509093761, 0.029691072180867195, 0.0065530044957995415, 0.08627200871706009, 0.032330870628356934, 0.03608404099941254, 0.08857502043247223, 0.06874372065067291, 0.18694710731506348, 0.017219195142388344, 0.02268941141664982, 0.13861458003520966, 0.09979267418384552, 0.0621677041053772, 0.06125270202755928, 0.04195026308298111, 0.05026998370885849, 0.028715547174215317, 0.13971596956253052, 0.009589015506207943, 0.09846732765436172, 0.06910617649555206, 0.14769786596298218]","[0, 1, 16, 35]",0.5,0.5,0.5,0.5217391304347826,0.5367125110913931,"[(0, 1)]",0.0,0.0,0.0,0.0018236460164189,1.2069337368011477,1.0,1.0,0.0,0.0,0.0,0.0,-1.2051100907847287,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,7,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,2.708504325710237e-05,0.9552668333053588,grad,fd,"[2.8035080432891846, 0.3972703814506531, 0.30491021275520325, 0.07901965081691742, 0.005652169696986675, 0.22049906849861145, 0.1893983781337738, 0.3435128331184387, 0.18035085499286652, 0.06752544641494751, 1.1515486240386963, 0.03856467455625534, 0.2840738594532013, 0.7512185573577881, 0.09505292773246765, 0.578971803188324, 0.3975467085838318, 0.07208172976970673, 0.11362557113170624, 0.16052842140197754, 0.12230083346366882, 0.0065683163702487946, 0.12923495471477509, 0.09207568317651749, 0.5687352418899536, 0.030303480103611946, 0.2253357172012329, 0.2629900574684143, 0.012949452735483646, 0.15123607218265533, 0.28986671566963196, 0.25191813707351685, 0.14870360493659973, 0.07641985267400742, 0.23041576147079468, 0.26543253660202026, 0.637963056564331, 0.22840744256973267, 0.5813522338867188, 0.35128575563430786, 0.5049470663070679, 0.09672855585813522, 0.3037738800048828, 0.05036325007677078, 0.0075113167986273766, 0.10086846351623535, 0.2093440145254135, 0.0692538395524025, 0.24007566273212433, 0.15302330255508423]","[0, 10, 13, 36]",0.25,0.25,0.25,0.7119565217391304,0.3833333333333333,"[(0, 10)]",0.0,0.0,0.0,0.0324791483581066,2.7265889644622803,1.0,1.0,0.0,0.0,0.0,0.0,-2.6941098161041737,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,8,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,5.563072045333684e-05,0.1640480458736419,grad,fd,"[4.7255859375, 0.9158651828765869, 0.12079420685768127, 0.07081170380115509, 0.09443940967321396, 0.027820749208331108, 0.01531139761209488, 0.11964656412601471, 0.03183581680059433, 0.013501244597136974, 0.11821343004703522, 0.08416596055030823, 0.014598280191421509, 0.009408233687281609, 0.09651844203472137, 0.07270410656929016, 0.06619402766227722, 0.14960432052612305, 0.18319100141525269, 0.03598489984869957, 0.0841769203543663, 0.024514582008123398, 0.19509942829608917, 0.1546962559223175, 0.0051470547914505005, 0.0888250544667244, 0.16778920590877533, 0.038470737636089325, 0.03107552044093609, 0.06366102397441864, 0.0427234023809433, 0.09263354539871216, 0.07774278521537781, 0.020631615072488785, 0.1441991627216339, 0.03702203929424286, 0.03148185461759567, 0.08040861785411835, 0.0500560998916626, 0.030157659202814102, 0.11820396035909653, 0.12616834044456482, 0.198126420378685, 0.20960915088653564, 0.1362052857875824, 0.1930205523967743, 0.1337098628282547, 0.1579744815826416, 0.05439964309334755, 0.03416963294148445]","[0, 1, 42, 43]",0.5,0.5,0.5,0.7934782608695652,0.5813577586206897,"[(0, 1)]",0.0,0.0,0.0,0.0436780825257301,2.494968891143799,1.0,1.0,0.0,0.0,0.0,0.0,-2.4512908086180687,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c025,raw,9,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0003223211388103,0.1167902946472168,grad,fd,"[3.867290496826172, 1.2412242889404297, 0.10303977131843567, 0.060819581151008606, 0.14205066859722137, 0.04819551855325699, 0.24024975299835205, 0.027493126690387726, 0.07713927328586578, 0.17106777429580688, 0.019741587340831757, 0.12419366836547852, 0.034396130591630936, 0.04502984136343002, 0.03586266189813614, 0.01847081631422043, 0.016041692346334457, 0.12299010902643204, 0.009327457286417484, 0.229363352060318, 0.01881258375942707, 0.14133593440055847, 0.03831353038549423, 0.016281185671687126, 0.15993043780326843, 0.20070220530033112, 0.05932588130235672, 0.051946427673101425, 0.0665537565946579, 0.1280515193939209, 0.05145498365163803, 0.1732858121395111, 0.049459245055913925, 0.02320723794400692, 0.08434929698705673, 0.12285173684358597, 0.026249133050441742, 0.15031719207763672, 0.07755249738693237, 0.049248769879341125, 0.1632063388824463, 0.013990373350679874, 0.07612284272909164, 0.021987248212099075, 0.005559306591749191, 0.15544453263282776, 0.1571585088968277, 0.3198402225971222, 0.09483495354652405, 0.06043393164873123]","[0, 1, 6, 47]",0.5,0.5,0.5,0.782608695652174,0.5745370370370371,"[(0, 1)]",0.0,0.0,0.0,0.0049767550081014,1.756952166557312,1.0,1.0,0.0,0.0,0.0,0.0,-1.7519754115492105,0.0,>1,2.0,variable_ranking_misses_endpoint
