model,function,screen_mode,seed,samples,test_samples,dimension,noise,top_m,selected_screen_features,screen_score_type,screen_scores,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,grid,k,width_hidden,lamb,steps,opt,update_grid,grid_update_num,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,traceback,train_mse,test_mse,variable_method,interaction_method,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score,screen_endpoint_recall,screen_contains_all_endpoints,explain_interaction_endpoint_recall,explain_contains_all_interaction_endpoints,selected_interaction_endpoint_recall,selected_interaction_contains_all_endpoints,true_interaction_mean_score_margin,true_interaction_beats_all_false,true_interaction_rank_bucket,true_interaction_rank_lower_bound,failure_stage
KAN_tuned_fixed,core_interaction_c01,raw,0,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,5.052308551967144e-05,0.0235064327716827,grad,fd,"[5.026235103607178, 1.2502143383026123, 0.11959290504455566, 0.02935536950826645, 0.032863929867744446, 0.08094969391822815, 0.01531522162258625, 0.020452072843909264, 0.029740339145064354, 0.04690926894545555, 0.024351874366402626, 0.013343557715415955, 0.09168501943349838, 0.09843415021896362, 0.05589922517538071, 0.09434608370065689, 0.003992574755102396, 0.038842905312776566, 0.041201114654541016, 0.024873770773410797, 0.0665411502122879, 0.041894420981407166, 0.052554547786712646, 0.02261442318558693, 0.15088775753974915, 0.05258189141750336, 0.03125578165054321, 0.16292956471443176, 0.004108230583369732, 0.09462213516235352, 0.01084605697542429, 0.07213540375232697, 0.06678611040115356, 0.07947878539562225, 0.05419173836708069, 0.05322094261646271, 0.0545966736972332, 0.027411025017499924, 0.002930230926722288, 0.04730404168367386, 0.028398849070072174, 0.05784038454294205, 0.016777392476797104, 0.010228480212390423, 0.024525955319404602, 0.1146647036075592, 0.0349515862762928, 0.008482451550662518, 0.002451654989272356, 0.05596395581960678]","[0, 1, 24, 27]",0.5,0.5,0.5,0.8315217391304348,0.6803030303030303,"[(0, 1)]",0.0,0.0,0.0,0.0016990816220641,0.9154417514801024,1.0,1.0,0.0,0.0,0.0,0.0,-0.9137426698580383,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,1,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,9.317597869085148e-05,0.0248043984174728,grad,fd,"[4.963390350341797, 1.1081078052520752, 0.0011757705360651016, 0.08715946227312088, 0.047173187136650085, 0.017448995262384415, 0.05913447216153145, 0.12650993466377258, 0.006814309395849705, 0.09806942939758301, 0.01905546523630619, 0.116520956158638, 0.1175965666770935, 0.07425357401371002, 0.01146915927529335, 0.01976574771106243, 0.005549361929297447, 0.013356005772948265, 0.028243035078048706, 0.12286494672298431, 0.10258392989635468, 0.009287143126130104, 0.09809906035661697, 0.0405302420258522, 0.0639071837067604, 0.020016081631183624, 0.056712351739406586, 0.016890838742256165, 0.027797507122159004, 0.15251851081848145, 0.03664128854870796, 0.024919284507632256, 0.027195870876312256, 0.02937367558479309, 0.011420609429478645, 0.007929100655019283, 0.011780835688114166, 0.00315029826015234, 0.08481533825397491, 0.012811234220862389, 0.06541463732719421, 0.01404479704797268, 0.026535777375102043, 0.014595508575439453, 0.06596803665161133, 0.08282685279846191, 0.03593140095472336, 0.013065200299024582, 0.10337604582309723, 0.02163511887192726]","[0, 1, 7, 29]",0.5,0.5,0.5,0.7010869565217391,0.5825,"[(0, 1)]",0.0,0.0,0.0,0.0018111313693225,1.1669707298278809,1.0,1.0,0.0,0.0,0.0,0.0,-1.1651595984585583,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,2,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,4.6522811317117885e-05,0.0322016738355159,grad,fd,"[4.799164772033691, 1.1032772064208984, 0.17980878055095673, 0.06445736438035965, 0.02741856873035431, 0.08954007923603058, 0.034889016300439835, 0.12652477622032166, 0.08284071087837219, 0.08979552984237671, 0.12552043795585632, 0.01230558380484581, 0.07802539318799973, 0.008964440785348415, 0.03089563548564911, 0.015322933904826641, 0.06992249935865402, 0.0046975575387477875, 0.06921050697565079, 0.15910285711288452, 0.009264295920729637, 0.03993857651948929, 0.09529867768287659, 0.09509295970201492, 0.04693450778722763, 0.06422565132379532, 0.050062395632267, 0.008899865671992302, 0.04536603018641472, 0.08160476386547089, 0.022794820368289948, 0.07472288608551025, 0.14191235601902008, 0.07112064957618713, 0.025222256779670715, 0.01273585855960846, 0.0325697585940361, 0.015013650059700012, 0.08690692484378815, 0.004554920829832554, 0.03160630911588669, 0.08601280301809311, 0.03634818270802498, 0.03170439600944519, 0.10699084401130676, 0.0727868303656578, 0.020664531737565994, 0.051380522549152374, 0.006056957878172398, 0.0033385222777724266]","[0, 1, 2, 19]",0.75,0.75,0.75,0.8967391304347825,0.7934782608695652,"[(0, 1)]",0.0,0.0,0.0,0.0036583514884114,0.9961428642272948,1.0,1.0,0.5,0.0,0.0,0.0,-0.9924845127388834,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,3,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002715232258196,0.0284396056085824,grad,fd,"[5.082306861877441, 1.2565163373947144, 0.042128607630729675, 0.13537020981311798, 0.07041998207569122, 0.0038908319547772408, 0.02579624205827713, 0.09088015556335449, 0.015031225979328156, 0.005323528312146664, 0.03330332040786743, 0.004833446815609932, 0.009893190115690231, 0.10794122517108917, 0.02021266520023346, 0.016488205641508102, 0.08956602215766907, 0.014855749905109406, 0.08257586508989334, 0.023539315909147263, 0.04059091955423355, 0.05762147158384323, 0.004842590540647507, 0.02543003484606743, 0.03813810274004936, 0.029631156474351883, 0.036872498691082, 0.019714754074811935, 0.043971240520477295, 0.15466004610061646, 0.041278012096881866, 0.01290610246360302, 0.11727088689804077, 0.03668742626905441, 0.10242675244808197, 0.041870422661304474, 0.027982519939541817, 0.11893130838871002, 0.039432574063539505, 0.03280823677778244, 0.008782070130109787, 0.01265559159219265, 0.014217350631952286, 0.013403145596385002, 0.03507159277796745, 0.030437124893069267, 0.018828516826033592, 0.0181613489985466, 0.1344568431377411, 0.009657252579927444]","[0, 1, 3, 29]",0.75,0.75,0.75,0.9293478260869564,0.75,"[(0, 1)]",0.0,0.0,0.0,0.0030960654839873,1.1499722003936768,1.0,1.0,0.5,0.0,0.0,0.0,-1.1468761349096894,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,4,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,2.787565244943835e-05,1.4078044891357422,grad,fd,"[3.1298744678497314, 1.1046174764633179, 0.4028167724609375, 0.537800133228302, 0.43228429555892944, 0.0480797104537487, 0.11334642767906189, 0.38899219036102295, 0.009774293750524521, 0.7096544504165649, 0.5026117563247681, 0.15745459496974945, 0.3250889182090759, 0.6477900147438049, 0.7243891358375549, 0.1640024185180664, 0.637663722038269, 0.07047078013420105, 0.5450453162193298, 0.1488286852836609, 0.3127620816230774, 0.19888649880886078, 0.013311389833688736, 1.2385132312774658, 0.15977013111114502, 0.04536005109548569, 0.08206501603126526, 0.5288796424865723, 0.016864415258169174, 0.04186432063579559, 0.2800561487674713, 0.12285544723272324, 0.19667646288871765, 0.9128534197807312, 0.008708752691745758, 0.4435637295246124, 0.20818662643432617, 0.025808490812778473, 0.004275098443031311, 0.0870257318019867, 0.6274278163909912, 0.2358042150735855, 0.18084949254989624, 0.06816187500953674, 0.07593433558940887, 0.35529646277427673, 0.10693756490945816, 0.01245143637061119, 0.43677324056625366, 0.6521593332290649]","[0, 1, 23, 33]",0.5,0.5,0.5,0.8695652173913043,0.5347222222222222,"[(0, 23)]",0.0,0.0,0.0,0.2775236368179321,4.849767684936523,1.0,1.0,0.0,0.0,0.0,0.0,-4.572244048118591,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,5,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,4.64166805613786e-05,0.0194577723741531,grad,fd,"[5.307945251464844, 1.1758739948272705, 0.001584253623150289, 0.014826076105237007, 0.10350026190280914, 0.1166687160730362, 0.07603278756141663, 0.08121442794799805, 0.04149795323610306, 0.030381619930267334, 0.027882304042577744, 0.06579749286174774, 0.01595091074705124, 0.06589838862419128, 0.009882408194243908, 0.04202274978160858, 0.04016200453042984, 0.02652129717171192, 0.006074491888284683, 0.07062242925167084, 0.018825244158506393, 0.08126777410507202, 0.05055981129407883, 0.036636438220739365, 0.011576822958886623, 0.0671411007642746, 0.058457180857658386, 0.026790551841259003, 0.0331084281206131, 0.03291080519556999, 0.000514526036567986, 0.050229743123054504, 0.001476160017773509, 0.020445309579372406, 0.004255777224898338, 0.024053726345300674, 0.05256493389606476, 0.005856412462890148, 0.07286747545003891, 0.05880526453256607, 0.0034994594752788544, 0.024996403604745865, 0.030760586261749268, 0.1352606862783432, 0.023068003356456757, 0.05144300311803818, 0.06593754887580872, 0.03376539796590805, 0.03173331171274185, 0.060551371425390244]","[0, 1, 5, 43]",0.5,0.5,0.5,0.5543478260869565,0.5391260162601625,"[(0, 1)]",0.0,0.0,0.0,0.0016583362594246,0.6948835849761963,1.0,1.0,0.0,0.0,0.0,0.0,-0.6932252487167717,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,6,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,3.860770812025294e-05,0.0208527091890573,grad,fd,"[4.945466041564941, 1.1840195655822754, 0.041680920869112015, 0.034544095396995544, 0.05730992928147316, 0.08458991348743439, 0.11126381158828735, 0.001004707533866167, 0.03479892387986183, 0.11698831617832184, 0.04132959619164467, 0.04916699230670929, 0.02330588921904564, 0.0060406518168747425, 0.06865617632865906, 0.041719406843185425, 0.003297247691079974, 0.022760219871997833, 0.028899792581796646, 0.021787509322166443, 0.020534643903374672, 0.016195591539144516, 0.00814739242196083, 0.02493780292570591, 0.07840625941753387, 0.006526739336550236, 0.016780517995357513, 0.03545411676168442, 0.02492726780474186, 0.035415083169937134, 0.020305704325437546, 0.05006188154220581, 0.03199730068445206, 0.03254749998450279, 0.024377301335334778, 0.07051775604486465, 0.036506593227386475, 0.013307139277458191, 0.12313002347946167, 0.0911489874124527, 0.06621119379997253, 0.07424093782901764, 0.005626375786960125, 0.06321515142917633, 0.018617533147335052, 0.06954416632652283, 0.0403796061873436, 0.015443865209817886, 0.05404925346374512, 0.02309991605579853]","[0, 1, 9, 38]",0.5,0.5,0.5,0.782608695652174,0.5745370370370371,"[(0, 1)]",0.0,0.0,0.0,0.0014419492799788,0.67819744348526,1.0,1.0,0.0,0.0,0.0,0.0,-0.6767554942052812,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,7,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,5.556825635721907e-05,1.1419026851654053,grad,fd,"[2.526171922683716, 0.768000602722168, 0.07336887717247009, 0.09458151459693909, 0.027975471690297127, 0.150679349899292, 0.6000208854675293, 0.09048507362604141, 0.6086201071739197, 0.1910448670387268, 1.4895625114440918, 0.18685145676136017, 0.35619038343429565, 0.6754825711250305, 0.1591808944940567, 0.850105881690979, 0.32638999819755554, 0.08051152527332306, 0.21150676906108856, 0.2697339653968811, 0.05037787929177284, 0.3891274333000183, 0.18302521109580994, 0.07850810885429382, 0.3195371925830841, 0.41379514336586, 0.1895500123500824, 0.14118224382400513, 0.14967739582061768, 0.09742692112922668, 0.3080551028251648, 0.22561371326446533, 0.3449067175388336, 0.5530495643615723, 0.15658676624298096, 0.4973772466182709, 0.12136226147413254, 0.4065994620323181, 0.37448859214782715, 0.08787466585636139, 0.4433806538581848, 0.17080500721931458, 0.15181505680084229, 0.05656497925519943, 0.013082163408398628, 0.09275078773498535, 0.04795432090759277, 0.16833436489105225, 0.44936031103134155, 0.08917637169361115]","[0, 1, 10, 15]",0.5,0.5,0.5,0.5760869565217391,0.4169590643274853,"[(0, 10)]",0.0,0.0,0.0,0.008927091024816,2.9869942665100098,1.0,1.0,0.0,0.0,0.0,0.0,-2.9780671754851937,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,8,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,4.6379369450733066e-05,0.0370536781847476,grad,fd,"[5.16529655456543, 1.2292158603668213, 0.07502104341983795, 0.005058741196990013, 0.1648540198802948, 0.162382572889328, 0.1388614922761917, 0.004507126286625862, 0.07272066175937653, 0.08255454897880554, 0.13976220786571503, 0.00471761217340827, 0.06425698101520538, 0.081090547144413, 0.03560017794370651, 0.055351756513118744, 0.13914185762405396, 0.006406349129974842, 0.013975303620100021, 0.10545970499515533, 0.06212938576936722, 0.015375887975096703, 0.11802670359611511, 0.08270162343978882, 0.009449503384530544, 0.01528031937777996, 0.09608123451471329, 0.002764072734862566, 0.1580425202846527, 0.08813875913619995, 0.02520877681672573, 0.0184350423514843, 0.036563679575920105, 0.13887165486812592, 0.13212579488754272, 0.04269243776798248, 0.010211817920207977, 0.04986432194709778, 0.11556965857744217, 0.11344286799430847, 0.05705465376377106, 0.07207271456718445, 0.019763048738241196, 0.022728361189365387, 0.1067734956741333, 0.06758564710617065, 0.009310434572398663, 0.10763706266880035, 0.08668306469917297, 0.012268545106053352]","[0, 1, 4, 5]",0.5,0.5,0.5,0.6576086956521738,0.5538852913968548,"[(0, 1)]",0.0,0.0,0.0,0.0013795215636491,1.6146596670150757,1.0,1.0,0.0,0.0,0.0,0.0,-1.6132801454514265,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c01,raw,9,128,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.1*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,5.933986176387407e-05,0.031661931425333,grad,fd,"[4.300506114959717, 1.2226715087890625, 0.07976126670837402, 0.06255655735731125, 0.10253016650676727, 0.02549249306321144, 0.09813611209392548, 0.1397554725408554, 0.030934184789657593, 0.11890491843223572, 0.04218322038650513, 0.008510084822773933, 0.04077637568116188, 0.031183859333395958, 0.02354179322719574, 0.006746348924934864, 0.06914098560810089, 0.15293976664543152, 0.005073419772088528, 0.0793190449476242, 0.00692815100774169, 0.09141044318675995, 0.01470167562365532, 0.05134519934654236, 0.04331296682357788, 0.001828230102546513, 0.018918126821517944, 0.007792366668581963, 0.0451880544424057, 0.012146583758294582, 0.05839791148900986, 0.03681303560733795, 0.04086547717452049, 0.13274511694908142, 0.07703424990177155, 0.16224929690361023, 0.047694794833660126, 0.003267184365540743, 0.05910181999206543, 0.10585333406925201, 0.09660177677869797, 0.06388896703720093, 0.095201775431633, 0.05499847233295441, 0.03235028684139252, 0.09820349514484406, 0.08837103098630905, 0.02599235251545906, 0.0011616775300353765, 0.006971610244363546]","[0, 1, 17, 35]",0.5,0.5,0.5,0.8369565217391304,0.5944940476190477,"[(0, 1)]",0.0,0.0,0.0,0.0017962884157896,0.9543221592903136,1.0,1.0,0.0,0.0,0.0,0.0,-0.952525870874524,0.0,>1,2.0,variable_ranking_misses_endpoint
