model,function,screen_mode,seed,samples,test_samples,dimension,noise,top_m,selected_screen_features,screen_score_type,screen_scores,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,grid,k,width_hidden,lamb,steps,opt,update_grid,grid_update_num,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,traceback,train_mse,test_mse,variable_method,interaction_method,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score,screen_endpoint_recall,screen_contains_all_endpoints,explain_interaction_endpoint_recall,explain_contains_all_interaction_endpoints,selected_interaction_endpoint_recall,selected_interaction_contains_all_endpoints,true_interaction_mean_score_margin,true_interaction_beats_all_false,true_interaction_rank_bucket,true_interaction_rank_lower_bound,failure_stage
KAN_tuned_fixed,core_interaction_c05,raw,0,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002021965046878,0.1421306282281875,grad,fd,"[5.195869445800781, 1.215214490890503, 0.11110902577638626, 0.1510487198829651, 0.045714087784290314, 0.05085718631744385, 0.057621341198682785, 0.192933589220047, 0.020592521876096725, 0.2632755637168884, 0.03379848599433899, 0.023689746856689453, 0.09978604316711426, 0.12541159987449646, 0.010302849113941193, 0.11417149007320404, 0.19609984755516052, 0.2633224129676819, 0.12874172627925873, 0.12046267837285995, 0.10819347202777863, 0.03645176813006401, 0.08842051029205322, 0.13439467549324036, 0.1935352236032486, 0.0277547724545002, 0.22778399288654327, 0.19243109226226807, 0.30282366275787354, 0.06768780946731567, 0.17343908548355103, 0.16234934329986572, 0.23149752616882324, 0.10284163802862167, 0.33917415142059326, 0.02352592907845974, 0.10051862895488739, 0.09737278521060944, 0.03969930112361908, 0.10818669199943542, 0.09226123243570328, 0.2256060242652893, 0.06882240623235703, 0.17908766865730286, 0.06057903170585632, 0.20758265256881714, 0.03311342000961304, 0.12162861973047256, 0.1346575915813446, 0.2321699559688568]","[0, 1, 28, 34]",0.5,0.5,0.5,0.7880434782608696,0.5765107212475633,"[(0, 1)]",0.0,0.0,0.0,0.0106563679873943,2.282465934753418,1.0,1.0,0.0,0.0,0.0,0.0,-2.2718095667660236,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c05,raw,1,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002404538827249,0.1177390441298484,grad,fd,"[5.063986778259277, 1.1606377363204956, 0.25222188234329224, 0.022885285317897797, 0.2060171365737915, 0.13073375821113586, 0.3382056951522827, 0.14984449744224548, 0.15883895754814148, 0.18574118614196777, 0.083404041826725, 0.1373893767595291, 0.04282751679420471, 0.11511757224798203, 0.05618615448474884, 0.07967526465654373, 0.08058058470487595, 0.07435224205255508, 0.17302410304546356, 0.10828952491283417, 0.09755494445562363, 0.13620242476463318, 0.08538998663425446, 0.15375156700611115, 0.27228155732154846, 0.16962690651416779, 0.10984613746404648, 0.09256061911582947, 0.30999791622161865, 0.09327343106269836, 0.13225537538528442, 0.060244835913181305, 0.058750685304403305, 0.17928647994995117, 0.2068682461977005, 0.14755378663539886, 0.10912364721298218, 0.12743009626865387, 0.02855381742119789, 0.35055863857269287, 0.05854135751724243, 0.06300489604473114, 0.17118874192237854, 0.12184299528598785, 0.13609519600868225, 0.1317419707775116, 0.15723228454589844, 0.03761477768421173, 0.15758371353149414, 0.10356027632951736]","[0, 1, 6, 39]",0.5,0.5,0.5,0.7282608695652174,0.6271428571428571,"[(0, 1)]",0.0,0.0,0.0,0.0040148734115064,2.0135498046875,1.0,1.0,0.0,0.0,0.0,0.0,-2.0095349312759936,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c05,raw,2,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001679437118582,0.0075860293582081,grad,fd,"[5.034275054931641, 1.1471452713012695, 0.25841543078422546, 0.2602982521057129, 0.030957410112023354, 0.024079233407974243, 0.03084629587829113, 0.0013593545882031322, 0.017713351175189018, 0.031835198402404785, 0.015141867101192474, 0.020484227687120438, 0.0069974493235349655, 0.004942921921610832, 0.006632573436945677, 0.002148848259821534, 0.041299138218164444, 0.05398907884955406, 0.024629412218928337, 0.03695424646139145, 0.017898643389344215, 0.0061478326097130775, 0.010390002280473709, 0.048211559653282166, 0.0030404883436858654, 0.048802416771650314, 0.012593565508723259, 0.027925651520490646, 0.05586430802941322, 0.016025174409151077, 0.01061299443244934, 0.03605767711997032, 0.018462948501110077, 0.002157090464606881, 0.0008372864685952663, 0.023834744468331337, 0.005016034469008446, 0.0029307082295417786, 0.048134785145521164, 0.00775990542024374, 0.014142829924821854, 0.03816686570644379, 0.03519044443964958, 0.010337336920201778, 0.024456623941659927, 0.005603322759270668, 0.011438613757491112, 0.00810384564101696, 0.04647750034928322, 0.049343738704919815]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(0, 1)]",0.0,0.0,0.0,0.3777199983596802,0.9576103091239928,1.0,1.0,1.0,1.0,0.0,0.0,-0.5798903107643126,0.0,>1,2.0,interaction_ranking_misses_pair
KAN_tuned_fixed,core_interaction_c05,raw,3,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002151181688532,0.1240640133619308,grad,fd,"[4.882288455963135, 1.224013328552246, 0.025306709110736847, 0.3727414608001709, 0.24355748295783997, 0.11483553797006607, 0.06266586482524872, 0.08803363144397736, 0.03687095642089844, 0.07478977739810944, 0.07004983723163605, 0.04930844157934189, 0.03466234728693962, 0.13307854533195496, 0.20454750955104828, 0.06660065054893494, 0.2460780143737793, 0.08675092458724976, 0.10750759392976761, 0.06408775597810745, 0.06108030304312706, 0.06045973300933838, 0.14869779348373413, 0.20434005558490753, 0.27348920702934265, 0.09557817131280899, 0.23149943351745605, 0.046711817383766174, 0.2426111400127411, 0.04069972038269043, 0.04498225450515747, 0.0974234789609909, 0.03743455559015274, 0.04771832376718521, 0.4037908911705017, 0.07693476974964142, 0.08945972472429276, 0.1037546768784523, 0.1368359476327896, 0.16657331585884094, 0.05075136944651604, 0.11139380931854248, 0.1701255589723587, 0.20002232491970062, 0.15827840566635132, 0.06067800894379616, 0.03826180845499039, 0.059329353272914886, 0.07084141671657562, 0.08398307114839554]","[0, 1, 3, 34]",0.75,0.75,0.75,0.7445652173913044,0.7075,"[(0, 1)]",0.0,0.0,0.0,0.0297033693641424,1.1973397731781006,1.0,1.0,0.5,0.0,0.0,0.0,-1.1676364038139582,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c05,raw,4,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002155201946152,0.1362100839614868,grad,fd,"[5.048457622528076, 1.1587213277816772, 0.12833063304424286, 0.23767492175102234, 0.18374082446098328, 0.22560974955558777, 0.03040102869272232, 0.14643757045269012, 0.09249803423881531, 0.11759530752897263, 0.19856414198875427, 0.17165902256965637, 0.01863700896501541, 0.21733644604682922, 0.13246801495552063, 0.4349452257156372, 0.17950645089149475, 0.12379564344882965, 0.08146492391824722, 0.1025974303483963, 0.3834720253944397, 0.1396782398223877, 0.0746680498123169, 0.2327193319797516, 0.10856693238019943, 0.02735978364944458, 0.08327941596508026, 0.07208441197872162, 0.060451775789260864, 0.04617210477590561, 0.260448694229126, 0.0902855396270752, 0.06387893855571747, 0.08724072575569153, 0.11537523567676544, 0.09354248642921448, 0.404459685087204, 0.05861606448888779, 0.14120365679264069, 0.10604699701070786, 0.08849379420280457, 0.09199998527765274, 0.10310317575931549, 0.23395761847496033, 0.16578178107738495, 0.08108623325824738, 0.14477279782295227, 0.20958620309829712, 0.16269885003566742, 0.05292531102895737]","[0, 1, 15, 36]",0.5,0.5,0.5,0.8695652173913044,0.6488095238095238,"[(0, 1)]",0.0,0.0,0.0,0.0058813020586967,7.331623554229736,1.0,1.0,0.0,0.0,0.0,0.0,-7.32574225217104,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c05,raw,5,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001324267213931,0.1201338544487953,grad,fd,"[4.996364593505859, 1.2147722244262695, 0.03238540142774582, 0.004181436263024807, 0.1718604415655136, 0.10570714622735977, 0.04375699535012245, 0.13612693548202515, 0.14499594271183014, 0.09111084043979645, 0.06893623620271683, 0.16059786081314087, 0.05863559618592262, 0.23307184875011444, 0.06083783507347107, 0.19334407150745392, 0.12445911765098572, 0.1342563033103943, 0.19056957960128784, 0.10954964905977249, 0.1432499885559082, 0.2664625942707062, 0.21628892421722412, 0.03464672714471817, 0.042954348027706146, 0.09396860003471375, 0.2655877470970154, 0.04763691499829292, 0.19455236196517944, 0.07797187566757202, 0.07350779324769974, 0.0676112025976181, 0.32540783286094666, 0.15182596445083618, 0.0026508457958698273, 0.21980281174182892, 0.021800989285111427, 0.20119139552116394, 0.13155078887939453, 0.21244685351848602, 0.007282000966370106, 0.11756645888090134, 0.201621413230896, 0.1582149863243103, 0.16840282082557678, 0.17480188608169556, 0.2137030065059662, 0.11587120592594147, 0.022999923676252365, 0.05613858252763748]","[0, 1, 21, 32]",0.5,0.5,0.5,0.5271739130434783,0.5370748299319728,"[(0, 1)]",0.0,0.0,0.0,0.0031723175197839,0.9649561643600464,1.0,1.0,0.0,0.0,0.0,0.0,-0.9617838468402625,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c05,raw,6,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001219504047185,0.1259167492389679,grad,fd,"[4.713353157043457, 1.2942674160003662, 0.25987231731414795, 0.03227761387825012, 0.13643880188465118, 0.17426718771457672, 0.01849912852048874, 0.25741100311279297, 0.18324239552021027, 0.11155347526073456, 0.18940019607543945, 0.06351761519908905, 0.008530471473932266, 0.0663134753704071, 0.11714349687099457, 0.10193618386983871, 0.03402549773454666, 0.09841442853212357, 0.15376350283622742, 0.19054758548736572, 0.040438082069158554, 0.008446937426924706, 0.09633095562458038, 0.19530168175697327, 0.2638232707977295, 0.20705319941043854, 0.0962040051817894, 0.1248890683054924, 0.1307811737060547, 0.1642894297838211, 0.048792727291584015, 0.05716259032487869, 0.25506386160850525, 0.1771361082792282, 0.12040765583515167, 0.1676902025938034, 0.09095458686351776, 0.11417951434850693, 0.038284141570329666, 0.15421020984649658, 0.17627838253974915, 0.24060794711112976, 0.1420815885066986, 0.019295096397399902, 0.15188105404376984, 0.08957474678754807, 0.12116001546382904, 0.11508579552173615, 0.20554684102535248, 0.11920681595802307]","[0, 1, 2, 24]",0.75,0.75,0.75,0.766304347826087,0.7092391304347826,"[(0, 1)]",0.0,0.0,0.0,0.0036507844924926,0.5528842806816101,1.0,1.0,0.5,0.0,0.0,0.0,-0.5492334961891175,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c05,raw,7,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001793422852642,0.0084147863090038,grad,fd,"[5.190035343170166, 1.1962350606918335, 0.27263325452804565, 0.27516692876815796, 0.01584790274500847, 0.025572922080755234, 0.04021298512816429, 0.009693359956145287, 0.0097288116812706, 0.07406589388847351, 0.0459974929690361, 0.026909388601779938, 0.013161111623048782, 0.04363786429166794, 0.04803954064846039, 0.03326718509197235, 0.031484607607126236, 0.00894242338836193, 0.005335555411875248, 0.03947215527296066, 0.06418445706367493, 0.03484107553958893, 0.02391212433576584, 0.050667256116867065, 0.03531205654144287, 0.03141220286488533, 0.021935131400823593, 0.031181691214442253, 0.042291268706321716, 0.01592375710606575, 0.016995951533317566, 0.002266225405037403, 0.09913920611143112, 0.011549081653356552, 0.05606967210769653, 0.02550518326461315, 0.005043292883783579, 0.029702022671699524, 0.00740630179643631, 0.02518918365240097, 0.01725323125720024, 0.039798554033041, 0.02337762713432312, 0.027318105101585388, 0.0011023252736777067, 0.013933534733951092, 0.030778244137763977, 0.003673149738460779, 0.04084867611527443, 0.016040699556469917]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(0, 1)]",0.0,0.0,0.0,0.4724804759025574,0.6244014501571655,1.0,1.0,1.0,1.0,0.0,0.0,-0.15192097425460815,0.0,>1,2.0,interaction_ranking_misses_pair
KAN_tuned_fixed,core_interaction_c05,raw,8,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001283216406591,0.1002385765314102,grad,fd,"[4.861085891723633, 1.154772162437439, 0.1589604914188385, 0.19170546531677246, 0.022542323917150497, 0.046120744198560715, 0.12683281302452087, 0.18429476022720337, 0.29707422852516174, 0.04464523494243622, 0.11552722752094269, 0.03909090906381607, 0.05861654505133629, 0.03834623843431473, 0.09729699790477753, 0.11684881150722504, 0.07281406968832016, 0.2564270496368408, 0.07378233969211578, 0.10706120729446411, 0.057962797582149506, 0.19414149224758148, 0.03788982331752777, 0.0552743598818779, 0.19584977626800537, 0.11568742990493774, 0.03795620799064636, 0.15205997228622437, 0.027059510350227356, 0.04330217465758324, 0.0623030811548233, 0.07872377336025238, 0.01933228224515915, 0.18427489697933197, 0.3045998811721802, 0.08975647389888763, 0.09162676334381104, 0.11223939061164856, 0.1709265112876892, 0.2028798907995224, 0.28036734461784363, 0.03824108839035034, 0.22094139456748962, 0.1654011309146881, 0.005989068187773228, 0.247795969247818, 0.09084533900022507, 0.06809347867965698, 0.0733993723988533, 0.012733896262943745]","[0, 1, 8, 34]",0.5,0.5,0.5,0.8804347826086958,0.6213235294117647,"[(0, 1)]",0.0,0.0,0.0,0.0939657911658287,0.8430564403533936,1.0,1.0,0.0,0.0,0.0,0.0,-0.7490906491875648,0.0,>1,2.0,variable_ranking_misses_endpoint
KAN_tuned_fixed,core_interaction_c05,raw,9,256,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001487462577642,0.0090645160526037,grad,fd,"[4.898645877838135, 1.2274271249771118, 0.3171739876270294, 0.3098072111606598, 0.056302495300769806, 0.041486918926239014, 0.04729446768760681, 0.028834376484155655, 0.01602121815085411, 0.03066251054406166, 0.02677932009100914, 0.028175774961709976, 0.03471926972270012, 0.003227356355637312, 0.027133870869874954, 0.050554778426885605, 0.030498437583446503, 0.008904005400836468, 0.017649371176958084, 0.0022959657944738865, 0.011541970074176788, 0.06818366050720215, 0.025243643671274185, 0.04043258726596832, 0.0397973358631134, 0.010784292593598366, 0.049349136650562286, 0.019004762172698975, 0.0412776917219162, 0.05544501170516014, 0.024956848472356796, 0.011152451857924461, 0.008415155112743378, 0.019522281363606453, 0.042178284376859665, 0.01957375556230545, 0.027155276387929916, 0.01875131204724312, 0.02737693302333355, 0.04950915277004242, 0.03959169238805771, 0.05162756145000458, 0.010973524302244186, 0.0023796437308192253, 0.03849175199866295, 0.027188483625650406, 0.03679870814085007, 0.04995083063840866, 0.09237811714410782, 0.028978778049349785]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(0, 1)]",0.0,0.0,0.0,0.4786182940006256,0.6809379458427429,1.0,1.0,1.0,1.0,0.0,0.0,-0.2023196518421173,0.0,>1,2.0,interaction_ranking_misses_pair
