dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,128,512,10,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.03793093743734062,0.010211914777755737,"[0, 1, 2, 3]","[0, 2, 1, 3, 8, 9, 4, 6, 7, 5]",371.43633913993835,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.30374154448509216,0.16659045219421387
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,128,512,10,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.03808530503883958,0.0151359923183918,"[0, 1, 2, 3]","[0, 3, 2, 1, 5, 4, 9, 7, 6, 8]",392.4408702850342,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5151188373565674,0.3486592769622803
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,128,512,10,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.03808530503883958,0.0151359923183918,"[0, 2, 3, 5]","[0, 2, 3, 5, 4, 1, 9, 7, 6, 8]",392.4411835670471,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.5151188373565674,0.3486592769622803
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,128,512,10,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.023457146342843772,0.010076970793306828,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 9, 4, 6, 5, 7]",352.1370813846588,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5841999053955078,0.4216940999031067
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,128,512,10,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.023457146342843772,0.010076970793306828,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 9, 4, 6, 5, 7]",352.1374144554138,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5841999053955078,0.4216940999031067
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,128,512,10,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.01969779438804835,0.006795514840632677,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 9, 6, 7, 5, 4]",433.46637535095215,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6397179961204529,0.2905348837375641
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,128,512,10,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.01969779438804835,0.006795514840632677,"[0, 1, 2, 3]","[0, 2, 1, 3, 6, 8, 9, 7, 4, 5]",433.4667057991028,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6397179961204529,0.2905348837375641
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.00678127866704017,0.004635881166905165,"[0, 1, 2, 3]","[0, 3, 2, 1, 6, 9, 5, 8, 4, 7]",393.1166603565216,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6453713178634644,0.26166918873786926
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.00678127866704017,0.004635881166905165,"[0, 1, 2, 3]","[0, 3, 2, 1, 5, 9, 6, 8, 7, 4]",393.1169583797455,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6453713178634644,0.26166918873786926
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.00677412300137803,0.0038368471432477236,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 6, 9, 5, 7, 4]",374.6161324977875,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.661921501159668,0.2766246497631073
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.00677412300137803,0.0038368471432477236,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 6, 9, 5, 7, 4]",374.61643242836,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.661921501159668,0.2766246497631073
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.008105221460573376,0.005296605639159679,"[0, 1, 2, 3]","[0, 3, 2, 1, 6, 4, 9, 8, 7, 5]",387.3760344982147,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6234315037727356,0.30350157618522644
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.008105221460573376,0.005296605639159679,"[0, 1, 2, 3]","[0, 3, 2, 1, 4, 6, 9, 7, 8, 5]",387.376339673996,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6234315037727356,0.30350157618522644
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.006159076374024153,0.004299126099795103,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 6, 5, 4, 8, 7]",413.4364821910858,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7211384177207947,0.40518394112586975
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.006159076374024153,0.004299126099795103,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 5, 6, 4, 8, 7]",413.4367849826813,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7211384177207947,0.40518394112586975
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.005198635882698,0.003858699928969145,"[0, 1, 2, 3]","[0, 3, 2, 1, 7, 4, 8, 6, 5, 9]",395.07642674446106,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7101295590400696,0.3239458501338959
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.005198635882698,0.003858699928969145,"[0, 1, 2, 3]","[0, 3, 2, 1, 7, 4, 8, 9, 6, 5]",395.07674527168274,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7101295590400696,0.3239458501338959
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.007871648482978343,0.004496587440371513,"[0, 1, 2, 3]","[0, 2, 3, 1, 7, 6, 9, 4, 8, 5]",394.96630334854126,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6392607092857361,0.3249267637729645
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.007871648482978343,0.004496587440371513,"[0, 1, 2, 3]","[0, 2, 3, 1, 7, 6, 9, 4, 8, 5]",394.96664118766785,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6392607092857361,0.3249267637729645
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.007631199434399605,0.006076183170080185,"[0, 1, 2, 3]","[0, 3, 2, 1, 4, 7, 8, 5, 9, 6]",383.6660249233246,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5263113379478455,0.21901169419288635
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.007631199434399605,0.006076183170080185,"[0, 1, 2, 3]","[0, 3, 2, 1, 4, 7, 5, 8, 9, 6]",383.6663269996643,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5263113379478455,0.21901169419288635
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.007293474022299051,0.004994288552552462,"[0, 1, 2, 3]","[0, 3, 2, 1, 8, 7, 5, 9, 6, 4]",403.5461070537567,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.66960209608078,0.3776935338973999
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.007293474022299051,0.004994288552552462,"[0, 1, 2, 3]","[0, 3, 2, 1, 7, 8, 5, 6, 4, 9]",403.54640674591064,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.66960209608078,0.3776935338973999
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.007193954195827246,0.0050392490811645985,"[0, 1, 2, 3]","[0, 3, 2, 1, 5, 9, 8, 4, 7, 6]",374.7274343967438,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6818650960922241,0.39046624302864075
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.007193954195827246,0.0050392490811645985,"[0, 1, 2, 3]","[0, 2, 3, 1, 5, 8, 4, 9, 7, 6]",374.7277338504791,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6818650960922241,0.39046624302864075
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.006398772075772286,0.004749685060232878,"[0, 1, 2, 3]","[0, 3, 2, 1, 4, 5, 9, 7, 6, 8]",385.9550414085388,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7261642217636108,0.3536761701107025
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,256,512,10,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.006398772075772286,0.004749685060232878,"[0, 1, 2, 3]","[0, 2, 3, 1, 4, 5, 7, 6, 9, 8]",385.9553413391113,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7261642217636108,0.3536761701107025
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.004789908835664392,0.0034505242947489023,"[0, 1, 2, 3]","[0, 2, 3, 1, 7, 5, 4, 9, 8, 6]",363.9361250400543,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7077022790908813,0.3086472451686859
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004789908835664392,0.0034505242947489023,"[0, 1, 2, 3]","[0, 2, 3, 1, 4, 7, 8, 9, 5, 6]",363.93643045425415,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7077022790908813,0.3086472451686859
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.004651235952042043,0.0034588449634611607,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 6, 8, 4, 5, 7]",368.3988902568817,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7055155038833618,0.3046812117099762
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004651235952042043,0.0034588449634611607,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 6, 7, 8, 4, 5]",368.3991997241974,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7055155038833618,0.3046812117099762
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.00511789561714977,0.003989536315202713,"[0, 1, 2, 3]","[0, 3, 2, 1, 8, 4, 9, 7, 5, 6]",334.18304085731506,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7138885259628296,0.3077455759048462
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.00511789561714977,0.003989536315202713,"[0, 1, 2, 3]","[0, 2, 3, 1, 4, 8, 9, 7, 5, 6]",334.1833438873291,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7138885259628296,0.3077455759048462
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.004456532909534872,0.0036220550537109375,"[0, 1, 2, 3]","[0, 3, 2, 1, 6, 8, 5, 9, 4, 7]",365.99759221076965,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7243138551712036,0.34401175379753113
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004456532909534872,0.0036220550537109375,"[0, 1, 2, 3]","[0, 2, 3, 1, 6, 9, 5, 8, 4, 7]",365.99789667129517,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7243138551712036,0.34401175379753113
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.004250134446192533,0.003550874534994364,"[0, 1, 2, 3]","[0, 3, 2, 1, 7, 9, 4, 6, 8, 5]",350.51484632492065,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7507574558258057,0.3946402966976166
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004250134446192533,0.003550874534994364,"[0, 1, 2, 3]","[0, 3, 2, 1, 7, 9, 4, 6, 5, 8]",350.5151550769806,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7507574558258057,0.3946402966976166
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.004967827815562487,0.00392359821125865,"[0, 1, 2, 3]","[0, 2, 3, 1, 6, 4, 9, 8, 7, 5]",338.7288308143616,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7243930101394653,0.3569454252719879
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004967827815562487,0.00392359821125865,"[0, 1, 2, 3]","[0, 2, 3, 1, 6, 4, 7, 9, 8, 5]",338.7291417121887,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7243930101394653,0.3569454252719879
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.004677750775590539,0.00372325349599123,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 8, 5, 6, 7, 4]",364.4580535888672,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6529743075370789,0.23814305663108826
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004677750775590539,0.00372325349599123,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 5, 8, 7, 6, 4]",364.4583604335785,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6529743075370789,0.23814305663108826
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.004303365433588624,0.0035394933074712753,"[0, 1, 2, 3]","[0, 3, 2, 1, 6, 4, 8, 9, 7, 5]",371.17467522621155,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7285928726196289,0.29177314043045044
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004303365433588624,0.0035394933074712753,"[0, 1, 2, 3]","[0, 3, 2, 1, 8, 9, 7, 6, 4, 5]",371.1749801635742,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7285928726196289,0.29177314043045044
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.004754662199411541,0.0035993531346321106,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 8, 5, 7, 6, 4]",352.3296456336975,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.705787718296051,0.36319148540496826
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004754662199411541,0.0035993531346321106,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 9, 5, 7, 6, 4]",352.3299512863159,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.705787718296051,0.36319148540496826
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.004148523148614913,0.0035717682912945747,"[0, 1, 2, 3]","[0, 3, 2, 1, 9, 6, 8, 5, 7, 4]",338.47145414352417,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7429794073104858,0.3317912518978119
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.25,0.05,384,512,10,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004148523148614913,0.0035717682912945747,"[0, 1, 2, 3]","[0, 3, 2, 1, 9, 7, 6, 4, 8, 5]",338.4717698097229,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7429794073104858,0.3317912518978119
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.037923507299274205,0.009160824120044708,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 5, 9, 6, 7, 4]",382.8150885105133,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7421700358390808,0.45829883217811584
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.037923507299274205,0.009160824120044708,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 5, 9, 6, 7, 4]",382.81539845466614,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7421700358390808,0.45829883217811584
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.06996313948184252,0.012865720316767693,"[0, 2, 3, 8]","[0, 2, 3, 8, 9, 1, 4, 6, 7, 5]",407.43479466438293,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.6324014663696289,0.40780308842658997
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.06996313948184252,0.012865720316767693,"[0, 2, 3, 8]","[0, 2, 3, 8, 9, 1, 4, 6, 7, 5]",407.43510127067566,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.6324014663696289,0.40780308842658997
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.09517790512181819,0.009543285705149174,"[0, 2, 3, 8]","[0, 3, 2, 8, 4, 9, 1, 7, 6, 5]",431.8789780139923,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.639719545841217,0.3768092095851898
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.09517790512181819,0.009543285705149174,"[0, 2, 3, 8]","[0, 3, 2, 8, 4, 9, 1, 7, 6, 5]",431.8792815208435,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.639719545841217,0.3768092095851898
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.04104527211748064,0.009332369081676006,"[0, 2, 3, 7]","[0, 3, 2, 7, 8, 1, 6, 5, 9, 4]",414.44342255592346,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.7373819947242737,0.3827905058860779
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.04104527211748064,0.009332369081676006,"[0, 1, 2, 3]","[0, 3, 2, 1, 7, 8, 5, 6, 4, 9]",414.44373631477356,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.7373819947242737,0.3827905058860779
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.04193043529521674,0.006386644672602415,"[0, 1, 2, 3]","[0, 3, 2, 1, 9, 8, 6, 5, 4, 7]",381.40750002861023,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6962791085243225,0.3971636891365051
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.04193043529521674,0.006386644672602415,"[0, 1, 2, 3]","[0, 3, 2, 1, 9, 8, 5, 7, 6, 4]",381.4078028202057,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6962791085243225,0.3971636891365051
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.036592526780441406,0.010703404434025288,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 4, 6, 7, 9, 5]",364.7792477607727,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6843542456626892,0.32984408736228943
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.036592526780441406,0.010703404434025288,"[0, 1, 2, 3]","[0, 2, 3, 1, 8, 6, 7, 4, 9, 5]",364.7795829772949,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.6843542456626892,0.32984408736228943
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.07488772599026561,0.016107559204101562,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 4, 7, 8, 6, 5]",412.81640553474426,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5487806797027588,0.22799210250377655
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.07488772599026561,0.016107559204101562,"[0, 1, 2, 3]","[0, 2, 3, 1, 9, 4, 7, 6, 8, 5]",412.8167061805725,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.5487806797027588,0.22799210250377655
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.06952795824036002,0.012222478166222572,"[0, 2, 3, 6]","[0, 3, 2, 6, 9, 8, 4, 1, 7, 5]",389.40266466140747,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.6868577599525452,0.36577433347702026
diabetes,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.5,0.05,128,512,10,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.06952795824036002,0.012222478166222572,"[0, 2, 3, 6]","[0, 2, 3, 6, 4, 9, 1, 8, 5, 7]",389.40297842025757,0,0.75,0.75,1,1.0,1,1,"[2, 3]",1.0,0.6868577599525452,0.36577433347702026
