row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,target,variable,hidden,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,is_true_interaction,formula,true_variables,true_interactions
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1,1,,,1.7966303825378418,1.764748215675354,-0.03188216686248779,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2,2,,,1.7966303825378418,1.7794418334960938,-0.017188549041748047,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3,3,,,1.7966303825378418,1.7792413234710693,-0.01738905906677246,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x4,4,,,1.7966303825378418,1.859205961227417,0.0625755786895752,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x5,5,,,1.7966303825378418,1.7570914030075073,-0.03953897953033447,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x33,33,,,1.7966303825378418,1.7940353155136108,-0.002595067024230957,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x73,73,,,1.7966303825378418,1.7901208400726318,-0.006509542465209961,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x95,95,,,1.7966303825378418,1.7951807975769043,-0.0014495849609375,,0,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h0->out,,0,,1.7966303825378418,1.7137255668640137,-0.08290481567382812,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h1->out,,1,,1.7966303825378418,1.8743867874145508,0.07775640487670898,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h2->out,,2,,1.7966303825378418,1.6219007968902588,-0.174729585647583,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h3->out,,3,,1.7966303825378418,1.695662498474121,-0.1009678840637207,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h4->out,,4,,1.7966303825378418,1.7814364433288574,-0.015193939208984375,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h5->out,,5,,1.7966303825378418,1.8205816745758057,0.023951292037963867,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h6->out,,6,,1.7966303825378418,1.5823121070861816,-0.21431827545166016,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
