row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,target,variable,hidden,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,is_true_interaction,formula,true_variables,true_interactions
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h0",,0,"(0, 1)",3.930838647647761e-05,3.943178671761416e-05,1.234002411365509e-07,-1.5388650353997946e-09,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h1",,1,"(0, 1)",3.930838647647761e-05,5.662744661094621e-05,1.73190601344686e-05,1.561966200824827e-07,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h2",,2,"(0, 1)",3.930838647647761e-05,4.1329833038616925e-05,2.0214465621393174e-06,8.24875314719975e-08,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h3",,3,"(0, 1)",3.930838647647761e-05,0.8412138223648071,0.8411745139783307,-0.07126589207109646,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h4",,4,"(0, 1)",3.930838647647761e-05,4.122924292460084e-05,1.9208564481232315e-06,8.72714736033231e-08,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h5",,5,"(0, 1)",3.930838647647761e-05,4.0342958527617157e-05,1.0345720511395484e-06,-7.814378477633e-09,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h6",,6,"(0, 1)",3.930838647647761e-05,0.12497902661561966,0.12493971822914318,1.6722900909371674e-05,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
shared_hidden_pair_edges,KAN,core_interaction,0,1024,2048,20,0.0,8,5,3,50,0.0,"x0,x1->h7",,7,"(0, 1)",3.930838647647761e-05,0.18240734934806824,0.18236804096159176,-0.08494902489837841,,0,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,x0,0,,,1.9523802620824426e-05,1.2284706830978394,1.2284511592952185,,1,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,x1,1,,,1.9523802620824426e-05,0.3989599347114563,0.3989404109088355,,1,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
