function,seed,mc_rep,samples,test_samples,dimension,noise,update_grid,width_hidden,grid,lamb,steps,anova_points,anova_background,candidate_pairs,train_mse,test_mse,train_runtime_sec,score_runtime_sec,true_pair_score,max_false_pair_score,true_minus_max_false,true_pair_rank,true_pair_rank1,top_pair,top_pair_score
core_interaction_c025,7,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00038635029341094196,0.03475078195333481,18.17088007926941,42.09703207015991,0.06827612686902285,0.012427754700183868,0.05584837216883898,1,1,"(2, 3)",0.06827612686902285
core_interaction_c025,7,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00038635029341094196,0.03475078195333481,18.17088007926941,42.04836964607239,0.05600850470364094,0.012574346736073494,0.043434157967567444,1,1,"(2, 3)",0.05600850470364094
core_interaction_c025,7,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00038635029341094196,0.03475078195333481,18.17088007926941,42.11540198326111,0.07407931052148342,0.012002749368548393,0.06207656115293503,1,1,"(2, 3)",0.07407931052148342
core_interaction_c025,7,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00038635029341094196,0.03475078195333481,18.17088007926941,42.04198455810547,0.08575964579358697,0.016084813978523016,0.06967483181506395,1,1,"(2, 3)",0.08575964579358697
core_interaction_c025,7,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00038635029341094196,0.03475078195333481,18.17088007926941,42.064409494400024,0.08372863009572029,0.01369047723710537,0.07003815285861492,1,1,"(2, 3)",0.08372863009572029
core_interaction_c025,7,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00038635029341094196,0.03475078195333481,18.17088007926941,42.10047459602356,0.07107220776379108,0.013280444778501987,0.0577917629852891,1,1,"(2, 3)",0.07107220776379108
core_interaction_c025,7,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00038635029341094196,0.03475078195333481,18.17088007926941,42.16454195976257,0.07258135452866554,0.01218301523476839,0.06039833929389715,1,1,"(2, 3)",0.07258135452866554
core_interaction_c025,8,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.07812523841858,0.07289033103734255,0.012369419913738966,0.06052091112360358,1,1,"(2, 3)",0.07289033103734255
core_interaction_c025,8,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.067702531814575,0.05023572547361255,0.018245111219584942,0.031990614254027605,1,1,"(2, 3)",0.05023572547361255
core_interaction_c025,8,2,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,41.97237753868103,0.059338266495615244,0.010767034254968166,0.04857123224064708,1,1,"(2, 3)",0.059338266495615244
core_interaction_c025,8,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.081074476242065,0.07104085246101022,0.01684923330321908,0.05419161915779114,1,1,"(2, 3)",0.07104085246101022
core_interaction_c025,8,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,41.95822048187256,0.06355098821222782,0.011992326006293297,0.051558662205934525,1,1,"(2, 3)",0.06355098821222782
core_interaction_c025,8,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.039604902267456,0.07308373600244522,0.013388918712735176,0.059694817289710045,1,1,"(2, 3)",0.07308373600244522
core_interaction_c025,8,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.055113315582275,0.06360916048288345,0.011225037276744843,0.05238412320613861,1,1,"(2, 3)",0.06360916048288345
core_interaction_c025,8,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.06566572189331,0.07070537703111768,0.010766567196696997,0.05993880983442068,1,1,"(2, 3)",0.07070537703111768
core_interaction_c025,8,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.09793019294739,0.06782284379005432,0.016773412935435772,0.05104943085461855,1,1,"(2, 3)",0.06782284379005432
core_interaction_c025,8,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004132815229240805,0.038573406636714935,20.682509660720825,42.08489203453064,0.08571708272211254,0.01475421292707324,0.0709628697950393,1,1,"(2, 3)",0.08571708272211254
core_interaction_c025,9,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.19096660614014,0.0821039886213839,0.010807812213897705,0.0712961764074862,1,1,"(2, 3)",0.0821039886213839
