Using device=cuda
[RUN] function=core_interaction_c05 screen=raw seed=0
checkpoint directory created: ./model
saving model version 0.0

description:   0%|                                                           | 0/50 [00:00<?, ?it/s]
| train_loss: 5.74e-02 | test_loss: 1.30e+00 | reg: 7.58e+01 | :   0%|       | 0/50 [00:00<?, ?it/s]
| train_loss: 5.74e-02 | test_loss: 1.30e+00 | reg: 7.58e+01 | :   2%| | 1/50 [00:00<00:46,  1.05it/
| train_loss: 3.63e-02 | test_loss: 1.25e+00 | reg: 5.95e+01 | :   2%| | 1/50 [00:01<00:46,  1.05it/
| train_loss: 3.63e-02 | test_loss: 1.25e+00 | reg: 5.95e+01 | :   4%| | 2/50 [00:01<00:22,  2.09it/
| train_loss: 2.67e-02 | test_loss: 1.23e+00 | reg: 5.03e+01 | :   4%| | 2/50 [00:01<00:22,  2.09it/
| train_loss: 2.67e-02 | test_loss: 1.23e+00 | reg: 5.03e+01 | :   6%| | 3/50 [00:01<00:16,  2.89it/
| train_loss: 2.07e-02 | test_loss: 1.21e+00 | reg: 4.42e+01 | :   6%| | 3/50 [00:01<00:16,  2.89it/
| train_loss: 2.07e-02 | test_loss: 1.21e+00 | reg: 4.42e+01 | :   8%| | 4/50 [00:01<00:11,  3.87it/
| train_loss: 1.47e-02 | test_loss: 1.18e+00 | reg: 4.07e+01 | :   8%| | 4/50 [00:01<00:11,  3.87it/
| train_loss: 1.47e-02 | test_loss: 1.18e+00 | reg: 4.07e+01 | :  10%| | 5/50 [00:01<00:09,  4.73it/
| train_loss: 1.45e-02 | test_loss: 1.12e+00 | reg: 3.72e+01 | :  10%| | 5/50 [00:01<00:09,  4.73it/
| train_loss: 1.45e-02 | test_loss: 1.12e+00 | reg: 3.72e+01 | :  12%| | 6/50 [00:01<00:08,  5.41it/
| train_loss: 1.38e-02 | test_loss: 1.05e+00 | reg: 3.43e+01 | :  12%| | 6/50 [00:01<00:08,  5.41it/
| train_loss: 1.38e-02 | test_loss: 1.05e+00 | reg: 3.43e+01 | :  14%|▏| 7/50 [00:01<00:07,  5.93it/
| train_loss: 1.38e-02 | test_loss: 9.83e-01 | reg: 3.22e+01 | :  14%|▏| 7/50 [00:01<00:07,  5.93it/
| train_loss: 1.38e-02 | test_loss: 9.83e-01 | reg: 3.22e+01 | :  16%|▏| 8/50 [00:01<00:06,  6.38it/
| train_loss: 1.14e-02 | test_loss: 9.29e-01 | reg: 3.04e+01 | :  16%|▏| 8/50 [00:02<00:06,  6.38it/
| train_loss: 1.14e-02 | test_loss: 9.29e-01 | reg: 3.04e+01 | :  18%|▏| 9/50 [00:02<00:06,  6.55it/
| train_loss: 9.34e-03 | test_loss: 8.70e-01 | reg: 2.87e+01 | :  18%|▏| 9/50 [00:02<00:06,  6.55it/
| train_loss: 9.34e-03 | test_loss: 8.70e-01 | reg: 2.87e+01 | :  20%|▏| 10/50 [00:02<00:05,  6.80it
| train_loss: 1.05e-02 | test_loss: 8.03e-01 | reg: 2.70e+01 | :  20%|▏| 10/50 [00:02<00:05,  6.80it
| train_loss: 1.05e-02 | test_loss: 8.03e-01 | reg: 2.70e+01 | :  22%|▏| 11/50 [00:02<00:05,  7.15it
| train_loss: 1.08e-02 | test_loss: 7.18e-01 | reg: 2.54e+01 | :  22%|▏| 11/50 [00:02<00:05,  7.15it
| train_loss: 1.08e-02 | test_loss: 7.18e-01 | reg: 2.54e+01 | :  24%|▏| 12/50 [00:02<00:05,  7.43it
| train_loss: 9.74e-03 | test_loss: 6.53e-01 | reg: 2.39e+01 | :  24%|▏| 12/50 [00:02<00:05,  7.43it
