wave,method,function,samples,dimension,top_m,screen_model_test_mse_mean,screen_model_test_mse_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_rank_mean_mean,true_interaction_rank_mean_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,true_interaction_beats_all_false_std,num_runs
one_shot,single_edge_var,core_interaction_c025,1024,100,4,0.005016380286542698,0.010261079650353569,0.0025379205122590064,0.005230268657602086,0.0027741363301174715,0.00569831883992184,0.8,0.4472135954999579,0.9,0.22360679774997896,0.8,0.4472135954999579,0.8,0.4472135954999579,0.9,0.22360679774997896,0.9489583333333332,0.11413263635155182,0.9039999999999999,0.21466252583997983,0.4,0.5477225575051661,41.0,88.32610033280083,-0.101601243019104,0.1883902195545128,0.4,0.5477225575051661,5
one_shot,single_feature_edge_hybrid,core_interaction_c025,1024,100,4,0.005016380286542698,0.010261079650353569,0.002534624480176717,0.005234268011174159,0.0027715445321518928,0.005707307206797257,0.8,0.4472135954999579,0.9,0.22360679774997896,0.8,0.4472135954999579,0.8,0.4472135954999579,0.9,0.22360679774997896,0.9489583333333332,0.11413263635155182,0.9039999999999999,0.21466252583997983,0.4,0.5477225575051661,41.0,88.32610033280083,-0.12374935746192932,0.20768467853235154,0.4,0.5477225575051661,5
one_shot,single_feature_var,core_interaction_c025,1024,100,4,0.005016380286542698,0.010261079650353569,0.0025445582577958703,0.005232288540878797,0.0028532830183394253,0.005862319216263411,0.8,0.4472135954999579,0.9,0.22360679774997896,0.8,0.4472135954999579,0.8,0.4472135954999579,0.9,0.22360679774997896,0.9489583333333332,0.11413263635155182,0.9039999999999999,0.21466252583997983,0.4,0.5477225575051661,41.0,88.32610033280083,-0.2546844959259033,0.4616768733785531,0.4,0.5477225575051661,5
one_shot,single_grad_var,core_interaction_c025,1024,100,4,0.005016380286542698,0.010261079650353569,0.0025196283968398347,0.005250208326894963,0.0027275508415186777,0.005662976501257452,0.8,0.4472135954999579,0.9,0.22360679774997896,0.8,0.4472135954999579,0.8,0.4472135954999579,0.9,0.22360679774997896,0.9489583333333332,0.11413263635155182,0.9039999999999999,0.21466252583997983,0.6,0.5477225575051661,40.8,88.43754858655909,-0.17017530873417855,0.4940562243864659,0.6,0.5477225575051661,5
