wave,method,function,samples,dimension,top_m,screen_model_test_mse_mean,screen_model_test_mse_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_rank_mean_mean,true_interaction_rank_mean_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,true_interaction_beats_all_false_std,num_runs
one_shot,single_edge_var,core_interaction_c05,512,100,5,0.12150709927082062,0.022449971374095143,0.013940814076340758,0.009218500561323678,0.07556027323298622,0.04728901814172816,0.2,0.4472135954999579,0.65,0.22360679774997896,0.2,0.4472135954999579,0.3,0.4472135954999579,0.65,0.22360679774997896,0.8192708333333332,0.11515305805541548,0.6515000000000001,0.20943077615288538,0.2,0.4472135954999579,161.0,89.44271909999159,-5.671374523639679,3.464468654586353,0.2,0.4472135954999579,5
one_shot,single_feature_edge_hybrid,core_interaction_c05,512,100,5,0.12150709927082062,0.022449971374095143,0.013471038968418725,0.012234195064574516,0.04503242246573791,0.04095889244719695,0.4,0.5477225575051662,0.7,0.2738612787525831,0.4,0.5477225575051662,0.4,0.5477225575051662,0.7,0.2738612787525831,0.8453125,0.14120972185680064,0.712,0.26290682760247974,0.4,0.5477225575051662,121.0,109.54451150103323,-4.030563638359308,4.956074544840295,0.4,0.5477225575051662,5
one_shot,single_feature_var,core_interaction_c05,512,100,5,0.12150709927082062,0.022449971374095143,0.011545106343692168,0.010515541871622349,0.05149575962568633,0.047221635013727906,0.4,0.5477225575051662,0.7,0.2738612787525831,0.4,0.5477225575051662,0.4,0.5477225575051662,0.7,0.2738612787525831,0.8453125,0.14120972185680064,0.712,0.26290682760247974,0.4,0.5477225575051662,121.0,109.54451150103323,-5.795590557157993,6.223812082251962,0.4,0.5477225575051662,5
one_shot,single_grad_var,core_interaction_c05,512,100,5,0.12150709927082062,0.022449971374095143,0.020612175948917864,0.006233722060311214,0.08856538534164429,0.02251725403810262,0.0,0.0,0.55,0.11180339887498947,0.0,0.0,0.1,0.22360679774997896,0.55,0.11180339887498947,0.7677083333333333,0.057066318175775864,0.5555,0.07938041320124253,0.0,0.0,201.0,0.0,-6.904730701446534,3.9109645675116567,0.0,0.0,5
