wave,method,function,samples,dimension,top_m,screen_model_test_mse_mean,screen_model_test_mse_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_rank_mean_mean,true_interaction_rank_mean_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,true_interaction_beats_all_false_std,num_runs
one_shot,single_edge_var,core_interaction_c025,512,100,4,0.03670559674501419,0.01947838870854272,0.009732515923678875,0.0008375642501960595,0.013573739118874073,0.001032778696790752,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,199.0,0.0,-0.8429087042808533,0.3297498387304923,0.0,0.0,5
one_shot,single_feature_edge_hybrid,core_interaction_c025,512,100,4,0.03670559674501419,0.01947838870854272,0.009849129989743233,0.0008516457664326504,0.013442026078701019,0.0009044232423872861,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,199.0,0.0,-1.101570624113083,0.5300799115955604,0.0,0.0,5
one_shot,single_feature_var,core_interaction_c025,512,100,4,0.03670559674501419,0.01947838870854272,0.009885955043137074,0.0008052861514040232,0.01335708685219288,0.0006544597346596266,0.0,0.0,0.6,0.13693063937629155,0.0,0.0,0.2,0.2738612787525831,0.6,0.13693063937629155,0.7953125,0.06917850010156404,0.591,0.09722075395716698,0.0,0.0,199.0,0.0,-0.8570776402950286,0.3578506918624111,0.0,0.0,5
one_shot,single_grad_var,core_interaction_c025,512,100,4,0.03670559674501419,0.01947838870854272,0.009797849506139756,0.0006451930916415874,0.013489816337823868,0.0008735989021741279,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,199.0,0.0,-0.6390027582645417,0.2550608292445133,0.0,0.0,5
