wave,method,function,interaction_strength,samples,dimension,noise,seed,top_m,selected_screen_features,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,probe_steps,refit_steps,width_hidden,grid,k,lamb,fd_points,status,error,traceback,runtime_sec,selection_score,top_selection_variables,top_edge_pairs,num_probe_rows,probe_seed_pool,selection_meta,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,train_mse,test_mse,importance_scores,interaction_method,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,explain_contains_all_interaction_endpoints,explain_interaction_endpoint_recall,selected_interactions,interaction_precision,interaction_recall,interaction_f1,selected_interaction_endpoint_recall,selected_interaction_contains_all_endpoints,true_interaction_best_rank,true_interaction_worst_rank,true_interaction_rank_mean,true_interaction_score_mean,max_nontrue_interaction_score,true_interaction_mean_score_margin,true_interaction_beats_all_false
broad,edge_pair_hybrid,core_interaction_c025,0.25,512,100,0.0,0,4,"[0, 1, 47, 54]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,2,2,8,5,3,0.001,8,ok,,,0.34898972511291504,"[1.0, 0.3171239952323151, 0.03201308010710271, 0.008278130661112352, 0.01702288787676755, 0.01792402994862798, 0.01296740427393256, 0.02765533226170584, 0.036221539783122564, 0.02400367049831528, 0.015489636183763707, 0.011570760596884227, 0.03936443047981125, 0.016869266614506096, 0.019121749042331587, 0.021645731833363168, 0.026603932621548244, 0.05318066209487068, 0.04424290829450339, 0.015047121133402513, 0.010636204295461929, 0.016484846474032627, 0.03359417749744776, 0.015821253911920585, 0.01925167303875683, 0.008153124268336564, 0.02170485433198348, 0.015867596267864343, 0.016596468050071974, 0.024554668859047887, 0.020608294324760225, 0.017674991440459347, 0.03905067740888155, 0.03119047785158527, 0.019433620903597754, 0.02573073184196646, 0.029999201062153116, 0.04260029297277209, 0.024026380049784215, 0.04408249529640177, 0.026345695871079076, 0.02878664691192064, 0.037064117446951546, 0.020494657546977782, 0.05654238550787294, 0.025405672659525008, 0.02901741586815475, 0.07334581570434477, 0.016288476145333672, 0.017195481966644447, 0.009542560250643135, 0.020513875107976056, 0.0540191904182189, 0.024217536513221158, 0.06677559144586903, 0.022420718349615936, 0.034891485968134024, 0.03172095561834592, 0.014617523082855065, 0.02072496210266876, 0.013504878253883057, 0.012129278360669593, 0.038097804024813116, 0.017309495284486918, 0.025061280385461678, 0.025562186788459115, 0.024892902706644255, 0.014870105848917787, 0.02624730373998391, 0.015093567287971704, 0.01956832002522028, 0.01681936027996575, 0.017593106651430532, 0.03343819974628993, 0.01857220660867759, 0.03304770893784791, 0.015971662517044617, 0.015338557410213456, 0.01759617263740663, 0.04367650257605423, 0.016244883223426803, 0.01679762585401644, 0.0067219811505062664, 0.021378375892717173, 0.031141485212332818, 0.03172937035758366, 0.02421426688266526, 0.05038380041677417, 0.03214559146274951, 0.015993126937631438, 0.017079560336886405, 0.035516346492463644, 0.02544088562237164, 0.013821873695763176, 0.009663190980058271, 0.04638874359747117, 0.011341581569019016, 0.05437354201910055, 0.028505267762211208, 0.012965713070265903]","[0, 1, 47, 54, 44, 97, 52, 17, 87, 95, 18, 39]","[(0, 1, 1.0), (0, 47, 0.22219119616044086), (0, 52, 0.1799906404954165), (0, 54, 0.17601269003877731), (0, 17, 0.1628894084296306), (0, 44, 0.15515643022514378), (0, 18, 0.15180943637693833), (0, 12, 0.14769920620925295), (0, 95, 0.1411727646420706), (0, 97, 0.14083951623554902)]",1,[1],"{""selection_score"": [1.0, 0.3171239952323151, 0.03201308010710271, 0.008278130661112352, 0.01702288787676755, 0.01792402994862798, 0.01296740427393256, 0.02765533226170584, 0.036221539783122564, 0.02400367049831528, 0.015489636183763707, 0.011570760596884227, 0.03936443047981125, 0.016869266614506096, 0.019121749042331587, 0.021645731833363168, 0.026603932621548244, 0.05318066209487068, 0.04424290829450339, 0.015047121133402513, 0.010636204295461929, 0.016484846474032627, 0.03359417749744776, 0.015821253911920585, 0.01925167303875683, 0.008153124268336564, 0.02170485433198348, 0.015867596267864343, 0.016596468050071974, 0.024554668859047887, 0.020608294324760225, 0.017674991440459347, 0.03905067740888155, 0.03119047785158527, 0.019433620903597754, 0.02573073184196646, 0.029999201062153116, 0.04260029297277209, 0.024026380049784215, 0.04408249529640177, 0.026345695871079076, 0.02878664691192064, 0.037064117446951546, 0.020494657546977782, 0.05654238550787294, 0.025405672659525008, 0.02901741586815475, 0.07334581570434477, 0.016288476145333672, 0.017195481966644447, 0.009542560250643135, 0.020513875107976056, 0.0540191904182189, 0.024217536513221158, 0.06677559144586903, 0.022420718349615936, 0.034891485968134024, 0.03172095561834592, 0.014617523082855065, 0.02072496210266876, 0.013504878253883057, 0.012129278360669593, 0.038097804024813116, 0.017309495284486918, 0.025061280385461678, 0.025562186788459115, 0.024892902706644255, 0.014870105848917787, 0.02624730373998391, 0.015093567287971704, 0.01956832002522028, 0.01681936027996575, 0.017593106651430532, 0.03343819974628993, 0.01857220660867759, 0.03304770893784791, 0.015971662517044617, 0.015338557410213456, 0.01759617263740663, 0.04367650257605423, 0.016244883223426803, 0.01679762585401644, 0.0067219811505062664, 0.021378375892717173, 0.031141485212332818, 0.03172937035758366, 0.02421426688266526, 0.05038380041677417, 0.03214559146274951, 0.015993126937631438, 0.017079560336886405, 0.035516346492463644, 0.02544088562237164, 0.013821873695763176, 0.009663190980058271, 0.04638874359747117, 0.011341581569019016, 0.05437354201910055, 0.028505267762211208, 0.012965713070265903], ""top_edge_pairs"": [[0, 1, 1.0], [0, 47, 0.22219119616044086], [0, 52, 0.1799906404954165], [0, 54, 0.17601269003877731], [0, 17, 0.1628894084296306], [0, 44, 0.15515643022514378], [0, 18, 0.15180943637693833], [0, 12, 0.14769920620925295], [0, 95, 0.1411727646420706], [0, 97, 0.14083951623554902]], ""top_selection_variables"": [0, 1, 47, 54, 44, 97, 52, 17, 87, 95, 18, 39]}",4,0,0.5,0,0.0,0,0.014628873206675053,0.015957873314619064,"[4.929877281188965, 1.3564130067825317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04813569039106369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04294757917523384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fd,"[0, 1, 47, 54]",0.5,0.5,0.5,0.7447916666666666,0.52,0,0.0,"[(0, 1)]",0.0,0.0,0.0,0.0,0,199.0,199.0,199.0,0.0,1.8506124019622803,-1.8506124019622803,0
broad,edge_pair_hybrid,core_interaction_c025,0.25,1024,100,0.0,0,4,"[0, 1, 29, 98]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.25*x2*x3,2,2,8,5,3,0.001,8,ok,,,0.341414213180542,"[1.0, 0.3648353105553353, 0.01218021026248489, 0.012809187379921533, 0.00705131588344786, 0.004497284661590133, 0.011118463359154387, 0.0054056417183054, 0.004687289252986996, 0.007038069503519078, 0.005548994313423455, 0.032876724836623544, 0.021123374998432958, 0.011257930196162768, 0.007271154541756812, 0.008698442645934727, 0.00874691015556828, 0.011061836683470315, 0.010410393302606631, 0.005203677549054931, 0.00615898132197668, 0.009948970660764082, 0.032150016335675234, 0.010363510389085591, 0.02298055194770916, 0.00337595521747628, 0.008409617417264348, 0.008430490885421244, 0.008626023311673576, 0.04259091059134881, 0.0043189546659275005, 0.006975200820927869, 0.008778245460066787, 0.016021314090274352, 0.004069732804518292, 0.040196633115128784, 0.005416748107094656, 0.024155133688178426, 0.012373011345221998, 0.01944350225772704, 0.00687766130185586, 0.0034656025134172964, 0.010923853598485161, 0.027753945698428387, 0.00870031660572812, 0.008414720119530211, 0.006158216312835349, 0.023300820677277845, 0.009099510098054845, 0.00846682733311009, 0.009713128830480805, 0.010562615895156021, 0.003204010287939906, 0.00614420450488458, 0.006409230780724561, 0.010563945720644093, 0.009294026162416072, 0.011786383416870987, 0.012330037164766994, 0.008073118044063889, 0.015404620974252605, 0.007502917836649785, 0.014153489611405235, 0.00561119850723394, 0.010086994219539862, 0.012420871086495791, 0.0057986643106638, 0.007567895124566613, 0.00546737052687576, 0.004327691810051188, 0.007855625304715416, 0.00570254688961748, 0.03821003455520407, 0.00964447074553802, 0.006772174662548237, 0.02769367650583704, 0.005332311802331707, 0.010801595482831008, 0.026328577039815323, 0.011092645680795784, 0.007181930631479372, 0.0063175909685284914, 0.008782775674068466, 0.006813796559671119, 0.02965787787251092, 0.011613585650211686, 0.009935662063569007, 0.006584020687478829, 0.008802576722380552, 0.02800695642441534, 0.01513914741275546, 0.0336677183083644, 0.0341725560400908, 0.039030079685328144, 0.011013650041693588, 0.005063304336010588, 0.025780097556227028, 0.0261307139738992, 0.046375442396153495, 0.009859854784845678]","[0, 1, 98, 29, 35, 93, 72, 92, 91, 11, 22, 84]","[(0, 1, 1.0), (0, 98, 0.13051844554397757), (0, 29, 0.12318432610027114), (0, 72, 0.1090955485915984), (0, 93, 0.10724846161362732), (0, 91, 0.09264633987310575), (0, 35, 0.08667956383948146), (0, 84, 0.08422502134935894), (0, 97, 0.07982779518421408), (0, 22, 0.07832174115772103)]",1,[1],"{""selection_score"": [1.0, 0.3648353105553353, 0.01218021026248489, 0.012809187379921533, 0.00705131588344786, 0.004497284661590133, 0.011118463359154387, 0.0054056417183054, 0.004687289252986996, 0.007038069503519078, 0.005548994313423455, 0.032876724836623544, 0.021123374998432958, 0.011257930196162768, 0.007271154541756812, 0.008698442645934727, 0.00874691015556828, 0.011061836683470315, 0.010410393302606631, 0.005203677549054931, 0.00615898132197668, 0.009948970660764082, 0.032150016335675234, 0.010363510389085591, 0.02298055194770916, 0.00337595521747628, 0.008409617417264348, 0.008430490885421244, 0.008626023311673576, 0.04259091059134881, 0.0043189546659275005, 0.006975200820927869, 0.008778245460066787, 0.016021314090274352, 0.004069732804518292, 0.040196633115128784, 0.005416748107094656, 0.024155133688178426, 0.012373011345221998, 0.01944350225772704, 0.00687766130185586, 0.0034656025134172964, 0.010923853598485161, 0.027753945698428387, 0.00870031660572812, 0.008414720119530211, 0.006158216312835349, 0.023300820677277845, 0.009099510098054845, 0.00846682733311009, 0.009713128830480805, 0.010562615895156021, 0.003204010287939906, 0.00614420450488458, 0.006409230780724561, 0.010563945720644093, 0.009294026162416072, 0.011786383416870987, 0.012330037164766994, 0.008073118044063889, 0.015404620974252605, 0.007502917836649785, 0.014153489611405235, 0.00561119850723394, 0.010086994219539862, 0.012420871086495791, 0.0057986643106638, 0.007567895124566613, 0.00546737052687576, 0.004327691810051188, 0.007855625304715416, 0.00570254688961748, 0.03821003455520407, 0.00964447074553802, 0.006772174662548237, 0.02769367650583704, 0.005332311802331707, 0.010801595482831008, 0.026328577039815323, 0.011092645680795784, 0.007181930631479372, 0.0063175909685284914, 0.008782775674068466, 0.006813796559671119, 0.02965787787251092, 0.011613585650211686, 0.009935662063569007, 0.006584020687478829, 0.008802576722380552, 0.02800695642441534, 0.01513914741275546, 0.0336677183083644, 0.0341725560400908, 0.039030079685328144, 0.011013650041693588, 0.005063304336010588, 0.025780097556227028, 0.0261307139738992, 0.046375442396153495, 0.009859854784845678], ""top_edge_pairs"": [[0, 1, 1.0], [0, 98, 0.13051844554397757], [0, 29, 0.12318432610027114], [0, 72, 0.1090955485915984], [0, 93, 0.10724846161362732], [0, 91, 0.09264633987310575], [0, 35, 0.08667956383948146], [0, 84, 0.08422502134935894], [0, 97, 0.07982779518421408], [0, 22, 0.07832174115772103]], ""top_selection_variables"": [0, 1, 98, 29, 35, 93, 72, 92, 91, 11, 22, 84]}",4,0,0.5,0,0.0,0,0.015666378661990166,0.017534997314214706,"[5.486515998840332, 1.1624300479888916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05641618371009827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06039222702383995, 0.0]",fd,"[0, 1, 29, 98]",0.5,0.5,0.5,0.7447916666666666,0.52,0,0.0,"[(0, 1)]",0.0,0.0,0.0,0.0,0,199.0,199.0,199.0,0.0,0.6211549043655396,-0.6211549043655396,0
broad,edge_pair_hybrid,core_interaction_c05,0.5,512,100,0.0,0,4,"[0, 1, 12, 45]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + 0.5*x2*x3,2,2,8,5,3,0.001,8,ok,,,0.3415038585662842,"[1.0, 0.28696041027284663, 0.021895660125777025, 0.01659095055163219, 0.031793434248858464, 0.030178784540441844, 0.022714314446801328, 0.034582587045199696, 0.060140375169109334, 0.025903950854016995, 0.016635981624710524, 0.01826109235559223, 0.1128189843704453, 0.0268636023076446, 0.020160288067014746, 0.03310919162751572, 0.03057433003453226, 0.029903693965950745, 0.03314978554410952, 0.025110790227875924, 0.02602860082321476, 0.028973280177144883, 0.06805659944638938, 0.019215389055006128, 0.04103408749119113, 0.024172651181566866, 0.05930861719768063, 0.03060565644145814, 0.034080050702443486, 0.04163112450160961, 0.03426393141133213, 0.04216955222415537, 0.041295506125096276, 0.029764611924445992, 0.023090103352000624, 0.0584008798814288, 0.0820424791361647, 0.04279285922877573, 0.06862945245812642, 0.029934916538847473, 0.02899874308247301, 0.04112159010808264, 0.06304201137807797, 0.062089364765256706, 0.03649110019010703, 0.0837032740159661, 0.04042106811643539, 0.0771861715705942, 0.041580032932679714, 0.03461179221327049, 0.022555206396693058, 0.036106014751823595, 0.0665240796884108, 0.017167280544144667, 0.038284440681853195, 0.02816180639968616, 0.06306108603229651, 0.031644375482716744, 0.02399526810580564, 0.03560873243884927, 0.02586751692538296, 0.026979558584564214, 0.04260038266152041, 0.04825048801654438, 0.031686920237145234, 0.05241735252374651, 0.02592671124931745, 0.023350809181620084, 0.040730717184912175, 0.014687426212806408, 0.022921747212476515, 0.021618388721372825, 0.025092591629830976, 0.04400921521293297, 0.03563380423584755, 0.0483427456474085, 0.05402090291845119, 0.034636175153530846, 0.023123798321326692, 0.07364708058592878, 0.03922036821410561, 0.02133049089702142, 0.022090819236771864, 0.03835610184598429, 0.02622600786602049, 0.027059146243294863, 0.032693003739765435, 0.030635128012085556, 0.04053707481495911, 0.02879393659050149, 0.025071711238591685, 0.06297235974340588, 0.022086343633317036, 0.02740459230098023, 0.011718869731225934, 0.03392375400242123, 0.023229082901699782, 0.06170447974987233, 0.055404776511707665, 0.01631498792451708]","[0, 1, 12, 45, 36, 47, 79, 38, 22, 52, 56, 42]","[(0, 1, 1.0), (0, 12, 0.42030448117829966), (0, 45, 0.3264833846720373), (0, 52, 0.2518471236790944), (0, 43, 0.24996122379920296), (0, 22, 0.23722229254231583), (0, 36, 0.22828157264315674), (0, 38, 0.21712642959007958), (0, 26, 0.18974937750266085), (0, 35, 0.18175176097999557)]",1,[1],"{""selection_score"": [1.0, 0.28696041027284663, 0.021895660125777025, 0.01659095055163219, 0.031793434248858464, 0.030178784540441844, 0.022714314446801328, 0.034582587045199696, 0.060140375169109334, 0.025903950854016995, 0.016635981624710524, 0.01826109235559223, 0.1128189843704453, 0.0268636023076446, 0.020160288067014746, 0.03310919162751572, 0.03057433003453226, 0.029903693965950745, 0.03314978554410952, 0.025110790227875924, 0.02602860082321476, 0.028973280177144883, 0.06805659944638938, 0.019215389055006128, 0.04103408749119113, 0.024172651181566866, 0.05930861719768063, 0.03060565644145814, 0.034080050702443486, 0.04163112450160961, 0.03426393141133213, 0.04216955222415537, 0.041295506125096276, 0.029764611924445992, 0.023090103352000624, 0.0584008798814288, 0.0820424791361647, 0.04279285922877573, 0.06862945245812642, 0.029934916538847473, 0.02899874308247301, 0.04112159010808264, 0.06304201137807797, 0.062089364765256706, 0.03649110019010703, 0.0837032740159661, 0.04042106811643539, 0.0771861715705942, 0.041580032932679714, 0.03461179221327049, 0.022555206396693058, 0.036106014751823595, 0.0665240796884108, 0.017167280544144667, 0.038284440681853195, 0.02816180639968616, 0.06306108603229651, 0.031644375482716744, 0.02399526810580564, 0.03560873243884927, 0.02586751692538296, 0.026979558584564214, 0.04260038266152041, 0.04825048801654438, 0.031686920237145234, 0.05241735252374651, 0.02592671124931745, 0.023350809181620084, 0.040730717184912175, 0.014687426212806408, 0.022921747212476515, 0.021618388721372825, 0.025092591629830976, 0.04400921521293297, 0.03563380423584755, 0.0483427456474085, 0.05402090291845119, 0.034636175153530846, 0.023123798321326692, 0.07364708058592878, 0.03922036821410561, 0.02133049089702142, 0.022090819236771864, 0.03835610184598429, 0.02622600786602049, 0.027059146243294863, 0.032693003739765435, 0.030635128012085556, 0.04053707481495911, 0.02879393659050149, 0.025071711238591685, 0.06297235974340588, 0.022086343633317036, 0.02740459230098023, 0.011718869731225934, 0.03392375400242123, 0.023229082901699782, 0.06170447974987233, 0.055404776511707665, 0.01631498792451708], ""top_edge_pairs"": [[0, 1, 1.0], [0, 12, 0.42030448117829966], [0, 45, 0.3264833846720373], [0, 52, 0.2518471236790944], [0, 43, 0.24996122379920296], [0, 22, 0.23722229254231583], [0, 36, 0.22828157264315674], [0, 38, 0.21712642959007958], [0, 26, 0.18974937750266085], [0, 35, 0.18175176097999557]], ""top_selection_variables"": [0, 1, 12, 45, 36, 47, 79, 38, 22, 52, 56, 42]}",4,0,0.5,0,0.0,0,0.04693111777305603,0.04847589135169983,"[4.867186069488525, 1.389957070350647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07236877828836441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.112488754093647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fd,"[0, 1, 12, 45]",0.5,0.5,0.5,0.7447916666666666,0.52,0,0.0,"[(0, 1)]",0.0,0.0,0.0,0.0,0,199.0,199.0,199.0,0.0,0.9342655539512634,-0.9342655539512634,0
broad,edge_pair_hybrid,core_interaction_c1,1.0,512,100,0.0,0,4,"[0, 1, 47, 73]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,2,2,8,5,3,0.001,8,ok,,,0.3507683277130127,"[1.0, 0.25774364123471966, 0.0693726829858758, 0.08507867634866724, 0.07927993720689944, 0.04740377611742161, 0.056295819803969256, 0.06452198807378691, 0.0626189233489094, 0.06547660582699101, 0.04777082208388062, 0.036779148550732554, 0.11497526682239796, 0.07584223474376052, 0.025758013393814477, 0.05425289522172816, 0.07106469797010512, 0.020541381202141957, 0.04054350087608447, 0.05522079512370989, 0.07105017590350594, 0.07057865086431062, 0.07380200442021347, 0.03250551074134987, 0.04438317963929159, 0.05933866212935912, 0.05326254315723986, 0.05496800846636957, 0.06936381509182422, 0.08133685474178655, 0.09625351188606501, 0.04791828819086946, 0.048088077425731214, 0.035107085544838684, 0.06214703531294944, 0.0886900595176051, 0.0932649476547588, 0.07348554994084357, 0.09341456474040245, 0.0551379395236725, 0.06911764481538256, 0.04726242731494645, 0.04307548907447967, 0.09834243021788296, 0.04576110508835923, 0.09324549107006108, 0.08061179904781406, 0.13268431950014653, 0.03486239352963861, 0.07520432543661483, 0.05069022077871358, 0.047278603018281275, 0.05790045146816491, 0.0658909292389005, 0.03511933076595539, 0.0775541100167478, 0.10152004286933258, 0.06358510957224094, 0.06783427138522437, 0.04099574775666294, 0.074026915081115, 0.023745547334885084, 0.05748218012582216, 0.11239135733531802, 0.04877676464295714, 0.048552030034450605, 0.07260967254417315, 0.024315919141859457, 0.10674609581166654, 0.05667625062139479, 0.0386515331115067, 0.05021402706353586, 0.056032772890715864, 0.11917240792950579, 0.06489511454352002, 0.09053382606069671, 0.044776916345015245, 0.041494751817931275, 0.08110682449525276, 0.09069735339695266, 0.039300780418300006, 0.03687850683862615, 0.05201344436015323, 0.03206363403551774, 0.04735527588300777, 0.0673147324831277, 0.05444958682399539, 0.04224710427094511, 0.11627718765465302, 0.09007275796485169, 0.041189996293861574, 0.08148459369635337, 0.05423650254457866, 0.03536236963612679, 0.01985367917114859, 0.05701660232579354, 0.06007690368528795, 0.04904318995025542, 0.09685361204305597, 0.05948805620537634]","[0, 1, 47, 73, 88, 12, 63, 68, 56, 43, 98, 30]","[(0, 1, 1.0), (0, 45, 0.4027087043035725), (0, 63, 0.39849815994885346), (0, 88, 0.3708259323778391), (0, 12, 0.3469696434249181), (0, 68, 0.34239668868161866), (0, 43, 0.34158758532752276), (0, 21, 0.3049131017265378), (0, 30, 0.29236786497523964), (0, 36, 0.29211825773067146)]",1,[1],"{""selection_score"": [1.0, 0.25774364123471966, 0.0693726829858758, 0.08507867634866724, 0.07927993720689944, 0.04740377611742161, 0.056295819803969256, 0.06452198807378691, 0.0626189233489094, 0.06547660582699101, 0.04777082208388062, 0.036779148550732554, 0.11497526682239796, 0.07584223474376052, 0.025758013393814477, 0.05425289522172816, 0.07106469797010512, 0.020541381202141957, 0.04054350087608447, 0.05522079512370989, 0.07105017590350594, 0.07057865086431062, 0.07380200442021347, 0.03250551074134987, 0.04438317963929159, 0.05933866212935912, 0.05326254315723986, 0.05496800846636957, 0.06936381509182422, 0.08133685474178655, 0.09625351188606501, 0.04791828819086946, 0.048088077425731214, 0.035107085544838684, 0.06214703531294944, 0.0886900595176051, 0.0932649476547588, 0.07348554994084357, 0.09341456474040245, 0.0551379395236725, 0.06911764481538256, 0.04726242731494645, 0.04307548907447967, 0.09834243021788296, 0.04576110508835923, 0.09324549107006108, 0.08061179904781406, 0.13268431950014653, 0.03486239352963861, 0.07520432543661483, 0.05069022077871358, 0.047278603018281275, 0.05790045146816491, 0.0658909292389005, 0.03511933076595539, 0.0775541100167478, 0.10152004286933258, 0.06358510957224094, 0.06783427138522437, 0.04099574775666294, 0.074026915081115, 0.023745547334885084, 0.05748218012582216, 0.11239135733531802, 0.04877676464295714, 0.048552030034450605, 0.07260967254417315, 0.024315919141859457, 0.10674609581166654, 0.05667625062139479, 0.0386515331115067, 0.05021402706353586, 0.056032772890715864, 0.11917240792950579, 0.06489511454352002, 0.09053382606069671, 0.044776916345015245, 0.041494751817931275, 0.08110682449525276, 0.09069735339695266, 0.039300780418300006, 0.03687850683862615, 0.05201344436015323, 0.03206363403551774, 0.04735527588300777, 0.0673147324831277, 0.05444958682399539, 0.04224710427094511, 0.11627718765465302, 0.09007275796485169, 0.041189996293861574, 0.08148459369635337, 0.05423650254457866, 0.03536236963612679, 0.01985367917114859, 0.05701660232579354, 0.06007690368528795, 0.04904318995025542, 0.09685361204305597, 0.05948805620537634], ""top_edge_pairs"": [[0, 1, 1.0], [0, 45, 0.4027087043035725], [0, 63, 0.39849815994885346], [0, 88, 0.3708259323778391], [0, 12, 0.3469696434249181], [0, 68, 0.34239668868161866], [0, 43, 0.34158758532752276], [0, 21, 0.3049131017265378], [0, 30, 0.29236786497523964], [0, 36, 0.29211825773067146]], ""top_selection_variables"": [0, 1, 47, 73, 88, 12, 63, 68, 56, 43, 98, 30]}",4,0,0.5,0,0.0,0,0.14571906626224518,0.16727733612060547,"[4.295898914337158, 1.4164477586746216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14792177081108093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29247111082077026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fd,"[0, 1, 47, 73]",0.5,0.5,0.5,0.7447916666666666,0.52,0,0.0,"[(0, 1)]",0.0,0.0,0.0,0.0,0,199.0,199.0,199.0,0.0,1.9791722297668457,-1.9791722297668457,0
