dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.01485217057634145,0.005987456068396568,"[0, 1, 2, 3]","[0, 1, 2, 3, 17, 8, 20, 24, 18, 11, 4, 7]",361.02691316604614,1,1.0,1.0,1,1.0,1,0,"[21, 24]",278.0,0.024681303650140762,0.30890193581581116
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.01592800880316645,0.005262153223156929,"[0, 1, 2, 3]","[0, 1, 2, 3, 21, 4, 20, 24, 17, 14, 18, 29]",364.44746589660645,1,1.0,1.0,1,1.0,1,0,"[1, 21]",345.0,0.013265049085021019,0.26532068848609924
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.01592800880316645,0.005262153223156929,"[0, 1, 2, 3]","[0, 1, 2, 3, 20, 4, 9, 21, 18, 24, 14, 17]",364.4479007720947,1,1.0,1.0,1,1.0,1,0,"[1, 21]",345.0,0.013265049085021019,0.26532068848609924
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.04873134735971689,0.006317418999969959,"[0, 1, 2, 3]","[0, 1, 3, 2, 21, 14, 22, 10, 11, 23, 27, 20]",390.6361882686615,1,1.0,1.0,1,1.0,1,0,"[1, 9]",374.0,0.008836474269628525,0.29486340284347534
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.04873134735971689,0.006317418999969959,"[0, 1, 2, 3]","[0, 1, 2, 3, 21, 22, 14, 23, 10, 11, 7, 20]",390.6366276741028,1,1.0,1.0,1,1.0,1,0,"[1, 9]",374.0,0.008836474269628525,0.29486340284347534
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.01031067087315023,0.00691224867478013,"[0, 1, 2, 3]","[0, 1, 3, 2, 21, 14, 9, 8, 26, 27, 18, 28]",370.7935137748718,1,1.0,1.0,1,1.0,1,0,"[1, 21]",279.0,0.03248940035700798,0.25856122374534607
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.01031067087315023,0.00691224867478013,"[0, 1, 2, 3]","[0, 1, 3, 2, 21, 14, 9, 8, 27, 29, 18, 15]",370.7939615249634,1,1.0,1.0,1,1.0,1,0,"[1, 21]",279.0,0.03248940035700798,0.25856122374534607
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.02260440490208566,0.006741829216480255,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 8, 18, 28, 24, 4, 14, 5]",353.49561762809753,1,1.0,1.0,1,1.0,1,0,"[1, 4]",371.0,0.01274341531097889,0.2687254250049591
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,128,512,30,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.02260440490208566,0.006741829216480255,"[0, 1, 2, 3]","[0, 1, 2, 3, 9, 8, 4, 18, 24, 28, 14, 22]",353.4960513114929,1,1.0,1.0,1,1.0,1,0,"[1, 4]",371.0,0.01274341531097889,0.2687254250049591
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.008378598839044571,0.005333729553967714,"[0, 1, 2, 3]","[0, 1, 2, 3, 4, 27, 29, 26, 11, 7, 8, 24]",357.90451169013977,1,1.0,1.0,1,1.0,1,0,"[1, 21]",418.0,0.001362587558105588,0.1910233497619629
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.008378598839044571,0.005333729553967714,"[0, 1, 2, 3]","[0, 1, 2, 3, 29, 4, 27, 11, 26, 8, 7, 28]",357.9049437046051,1,1.0,1.0,1,1.0,1,0,"[1, 21]",418.0,0.001362587558105588,0.1910233497619629
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.00784311096649617,0.0033711912110447884,"[0, 1, 2, 3]","[0, 1, 3, 2, 26, 24, 27, 17, 8, 14, 21, 9]",366.6555049419403,1,1.0,1.0,1,1.0,1,0,"[1, 21]",375.0,0.00845014676451683,0.19191066920757294
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.00784311096649617,0.0033711912110447884,"[0, 1, 2, 3]","[0, 1, 3, 2, 26, 24, 17, 14, 27, 8, 9, 6]",366.65595507621765,1,1.0,1.0,1,1.0,1,0,"[1, 21]",375.0,0.00845014676451683,0.19191066920757294
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.007165399519726634,0.004692080896347761,"[0, 1, 2, 3]","[0, 1, 3, 2, 26, 7, 15, 28, 16, 11, 5, 24]",383.9828908443451,1,1.0,1.0,1,1.0,1,0,"[1, 21]",414.0,0.002928003203123808,0.2099923938512802
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.007165399519726634,0.004692080896347761,"[0, 1, 2, 3]","[0, 1, 3, 2, 26, 28, 15, 17, 19, 7, 5, 16]",383.9833257198334,1,1.0,1.0,1,1.0,1,0,"[1, 21]",414.0,0.002928003203123808,0.2099923938512802
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.006740729953162372,0.005260756704956293,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 4, 8, 24, 7, 9, 17, 18]",361.5849325656891,1,1.0,1.0,1,1.0,1,0,"[21, 24]",422.0,0.0014550358755514026,0.2286902666091919
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.006740729953162372,0.005260756704956293,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 4, 24, 7, 8, 9, 17, 14]",361.58537888526917,1,1.0,1.0,1,1.0,1,0,"[21, 24]",422.0,0.0014550358755514026,0.2286902666091919
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.004804978857282549,0.00386389740742743,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 21, 27, 26, 14, 17, 24, 18]",351.696818113327,1,1.0,1.0,1,1.0,1,0,"[1, 21]",348.0,0.0133200129494071,0.1854100525379181
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004804978857282549,0.00386389740742743,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 21, 27, 14, 17, 26, 24, 10]",351.6972703933716,1,1.0,1.0,1,1.0,1,0,"[1, 21]",348.0,0.0133200129494071,0.1854100525379181
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.008668188098818063,0.004448738880455494,"[0, 1, 2, 3]","[0, 1, 3, 2, 7, 4, 28, 8, 5, 16, 27, 24]",352.12152791023254,1,1.0,1.0,1,1.0,1,0,"[1, 4]",333.0,0.01589147001504898,0.2530437707901001
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.008668188098818063,0.004448738880455494,"[0, 1, 2, 3]","[0, 1, 3, 2, 7, 4, 28, 16, 25, 27, 5, 8]",352.12199902534485,1,1.0,1.0,1,1.0,1,0,"[1, 4]",333.0,0.01589147001504898,0.2530437707901001
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.005826334282755852,0.004596363753080368,"[0, 1, 2, 3]","[0, 1, 2, 3, 16, 18, 4, 8, 27, 15, 14, 21]",363.24535393714905,1,1.0,1.0,1,1.0,1,0,"[21, 26]",375.0,0.011070859618484974,0.24766653776168823
