model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,perm,0,correlated_proxy,512,100,0.05,34,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,35,0.03827659413218498,0
KAN,perm,0,correlated_proxy,512,100,0.05,36,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,37,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,38,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,39,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,40,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,41,0.008551915176212788,0
KAN,perm,0,correlated_proxy,512,100,0.05,42,0.009064197540283203,0
KAN,perm,0,correlated_proxy,512,100,0.05,43,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,44,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,45,0.04347141459584236,0
KAN,perm,0,correlated_proxy,512,100,0.05,46,0.012411117553710938,0
KAN,perm,0,correlated_proxy,512,100,0.05,47,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,48,0.008436600677669048,0
KAN,perm,0,correlated_proxy,512,100,0.05,49,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,50,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,51,0.03553883358836174,0
KAN,perm,0,correlated_proxy,512,100,0.05,52,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,53,0.0004801750183105469,0
KAN,perm,0,correlated_proxy,512,100,0.05,54,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,55,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,56,0.00011388460552552715,0
KAN,perm,0,correlated_proxy,512,100,0.05,57,0.002786477329209447,0
KAN,perm,0,correlated_proxy,512,100,0.05,58,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,59,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,60,0.030239343643188477,0
KAN,perm,0,correlated_proxy,512,100,0.05,61,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,62,0.031689006835222244,0
KAN,perm,0,correlated_proxy,512,100,0.05,63,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,64,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,65,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,66,0.04427186772227287,0
KAN,perm,0,correlated_proxy,512,100,0.05,67,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,68,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,69,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,70,0.01717177964746952,0
KAN,perm,0,correlated_proxy,512,100,0.05,71,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,72,0.002034346340224147,0
KAN,perm,0,correlated_proxy,512,100,0.05,73,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,74,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,75,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,76,0.030970415100455284,0
KAN,perm,0,correlated_proxy,512,100,0.05,77,0.012833356857299805,0
KAN,perm,0,correlated_proxy,512,100,0.05,78,0.015034596435725689,0
KAN,perm,0,correlated_proxy,512,100,0.05,79,0.0005345344543457031,0
KAN,perm,0,correlated_proxy,512,100,0.05,80,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,81,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,82,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,83,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,84,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,85,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,86,0.01833375357091427,0
KAN,perm,0,correlated_proxy,512,100,0.05,87,0.0206731166690588,0
KAN,perm,0,correlated_proxy,512,100,0.05,88,0.022708019241690636,0
KAN,perm,0,correlated_proxy,512,100,0.05,89,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,90,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,91,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,92,0.0002959569392260164,0
KAN,perm,0,correlated_proxy,512,100,0.05,93,0.005499760154634714,0
KAN,perm,0,correlated_proxy,512,100,0.05,94,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,95,0.05031585693359375,0
KAN,perm,0,correlated_proxy,512,100,0.05,96,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,97,0.046070653945207596,0
KAN,perm,0,correlated_proxy,512,100,0.05,98,0.0,0
KAN,perm,0,correlated_proxy,512,100,0.05,99,0.00964395236223936,0
KAN,grad,1,correlated_proxy,512,100,0.05,0,1.1655027866363525,1
KAN,grad,1,correlated_proxy,512,100,0.05,1,0.5058161020278931,1
KAN,grad,1,correlated_proxy,512,100,0.05,2,0.4887479543685913,1
KAN,grad,1,correlated_proxy,512,100,0.05,3,0.35686802864074707,1
KAN,grad,1,correlated_proxy,512,100,0.05,4,0.9519267082214355,0
KAN,grad,1,correlated_proxy,512,100,0.05,5,0.5199868679046631,0
KAN,grad,1,correlated_proxy,512,100,0.05,6,0.24247294664382935,0
KAN,grad,1,correlated_proxy,512,100,0.05,7,0.39648959040641785,0
KAN,grad,1,correlated_proxy,512,100,0.05,8,0.3058447539806366,0
KAN,grad,1,correlated_proxy,512,100,0.05,9,0.357461154460907,0
KAN,grad,1,correlated_proxy,512,100,0.05,10,0.2553000748157501,0
KAN,grad,1,correlated_proxy,512,100,0.05,11,0.3173927068710327,0
KAN,grad,1,correlated_proxy,512,100,0.05,12,0.41294747591018677,0
KAN,grad,1,correlated_proxy,512,100,0.05,13,0.27874428033828735,0
KAN,grad,1,correlated_proxy,512,100,0.05,14,0.21200832724571228,0
KAN,grad,1,correlated_proxy,512,100,0.05,15,0.17053720355033875,0
KAN,grad,1,correlated_proxy,512,100,0.05,16,0.26165252923965454,0
KAN,grad,1,correlated_proxy,512,100,0.05,17,0.38111627101898193,0
KAN,grad,1,correlated_proxy,512,100,0.05,18,0.3476461172103882,0
KAN,grad,1,correlated_proxy,512,100,0.05,19,0.3003460168838501,0
KAN,grad,1,correlated_proxy,512,100,0.05,20,0.3119322955608368,0
KAN,grad,1,correlated_proxy,512,100,0.05,21,0.15087877213954926,0
KAN,grad,1,correlated_proxy,512,100,0.05,22,0.29905569553375244,0
KAN,grad,1,correlated_proxy,512,100,0.05,23,0.2045445442199707,0
KAN,grad,1,correlated_proxy,512,100,0.05,24,0.39749425649642944,0
KAN,grad,1,correlated_proxy,512,100,0.05,25,0.16556867957115173,0
KAN,grad,1,correlated_proxy,512,100,0.05,26,0.24159473180770874,0
KAN,grad,1,correlated_proxy,512,100,0.05,27,0.36173921823501587,0
KAN,grad,1,correlated_proxy,512,100,0.05,28,0.2698308825492859,0
KAN,grad,1,correlated_proxy,512,100,0.05,29,0.5166200399398804,0
KAN,grad,1,correlated_proxy,512,100,0.05,30,0.30301445722579956,0
KAN,grad,1,correlated_proxy,512,100,0.05,31,0.3779723048210144,0
KAN,grad,1,correlated_proxy,512,100,0.05,32,0.36578819155693054,0
KAN,grad,1,correlated_proxy,512,100,0.05,33,0.14735877513885498,0
KAN,grad,1,correlated_proxy,512,100,0.05,34,0.3863268494606018,0
KAN,grad,1,correlated_proxy,512,100,0.05,35,0.4227525591850281,0
KAN,grad,1,correlated_proxy,512,100,0.05,36,0.41299623250961304,0
KAN,grad,1,correlated_proxy,512,100,0.05,37,0.33473336696624756,0
KAN,grad,1,correlated_proxy,512,100,0.05,38,0.3108579218387604,0
KAN,grad,1,correlated_proxy,512,100,0.05,39,0.29012179374694824,0
KAN,grad,1,correlated_proxy,512,100,0.05,40,0.22752758860588074,0
KAN,grad,1,correlated_proxy,512,100,0.05,41,0.2334815263748169,0
