model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,perm,0,core_interaction,1024,100,0.0,21,0.033119361847639084,0
KAN,perm,0,core_interaction,1024,100,0.0,22,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,23,0.10664025694131851,0
KAN,perm,0,core_interaction,1024,100,0.0,24,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,25,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,26,0.01811051368713379,0
KAN,perm,0,core_interaction,1024,100,0.0,27,0.06617435067892075,0
KAN,perm,0,core_interaction,1024,100,0.0,28,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,29,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,30,0.07267578691244125,0
KAN,perm,0,core_interaction,1024,100,0.0,31,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,32,0.09301638603210449,0
KAN,perm,0,core_interaction,1024,100,0.0,33,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,34,0.05530810356140137,0
KAN,perm,0,core_interaction,1024,100,0.0,35,0.010675907135009766,0
KAN,perm,0,core_interaction,1024,100,0.0,36,0.019286951050162315,0
KAN,perm,0,core_interaction,1024,100,0.0,37,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,38,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,39,0.0190757904201746,0
KAN,perm,0,core_interaction,1024,100,0.0,40,0.06970413774251938,0
KAN,perm,0,core_interaction,1024,100,0.0,41,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,42,0.03473861888051033,0
KAN,perm,0,core_interaction,1024,100,0.0,43,0.03595471382141113,0
KAN,perm,0,core_interaction,1024,100,0.0,44,0.1073053702712059,0
KAN,perm,0,core_interaction,1024,100,0.0,45,0.01714094541966915,0
KAN,perm,0,core_interaction,1024,100,0.0,46,0.01602911949157715,0
KAN,perm,0,core_interaction,1024,100,0.0,47,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,48,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,49,0.051781654357910156,0
KAN,perm,0,core_interaction,1024,100,0.0,50,0.015408754348754883,0
KAN,perm,0,core_interaction,1024,100,0.0,51,0.0061243376694619656,0
KAN,perm,0,core_interaction,1024,100,0.0,52,0.040385086089372635,0
KAN,perm,0,core_interaction,1024,100,0.0,53,0.04966028407216072,0
KAN,perm,0,core_interaction,1024,100,0.0,54,0.013218958862125874,0
KAN,perm,0,core_interaction,1024,100,0.0,55,0.04724852368235588,0
KAN,perm,0,core_interaction,1024,100,0.0,56,0.010215838439762592,0
KAN,perm,0,core_interaction,1024,100,0.0,57,0.00516819953918457,0
KAN,perm,0,core_interaction,1024,100,0.0,58,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,59,0.04798285290598869,0
KAN,perm,0,core_interaction,1024,100,0.0,60,0.06788571923971176,0
KAN,perm,0,core_interaction,1024,100,0.0,61,0.02472400665283203,0
KAN,perm,0,core_interaction,1024,100,0.0,62,0.008409817703068256,0
KAN,perm,0,core_interaction,1024,100,0.0,63,0.024400075897574425,0
KAN,perm,0,core_interaction,1024,100,0.0,64,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,65,0.08946824073791504,0
