model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19,score_x20,score_x21,score_x22,score_x23,score_x24,score_x25,score_x26,score_x27,score_x28,score_x29,score_x30,score_x31,score_x32,score_x33,score_x34,score_x35,score_x36,score_x37,score_x38,score_x39,score_x40,score_x41,score_x42,score_x43,score_x44,score_x45,score_x46,score_x47,score_x48,score_x49,score_x50,score_x51,score_x52,score_x53,score_x54,score_x55,score_x56,score_x57,score_x58,score_x59,score_x60,score_x61,score_x62,score_x63,score_x64,score_x65,score_x66,score_x67,score_x68,score_x69,score_x70,score_x71,score_x72,score_x73,score_x74,score_x75,score_x76,score_x77,score_x78,score_x79,score_x80,score_x81,score_x82,score_x83,score_x84,score_x85,score_x86,score_x87,score_x88,score_x89,score_x90,score_x91,score_x92,score_x93,score_x94,score_x95,score_x96,score_x97,score_x98,score_x99
KAN,grad,0,core_interaction,1024,100,0.0,2.3520116806030273,6.507405170275149e-10,"[0, 1, 91, 97]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,1.8946760892868042,0.9286465644836426,0.5428916215896606,0.469783753156662,0.6433918476104736,0.5915027856826782,0.7134745717048645,0.7061409950256348,0.3554501533508301,0.5517867803573608,0.5504246354103088,0.6494396328926086,0.3089664578437805,0.5109487175941467,0.5173481106758118,0.5674483776092529,0.5625806450843811,0.7489171028137207,0.5234466791152954,0.6077024936676025,0.33618322014808655,0.5233628749847412,0.7929807901382446,0.6781182289123535,0.7052590847015381,0.5502058267593384,0.538564920425415,0.35611844062805176,0.7269680500030518,0.723023533821106,0.6933852434158325,0.5532644987106323,0.7176426649093628,0.3507774770259857,0.6354413032531738,0.6268421411514282,0.5692358016967773,0.36300352215766907,0.39470404386520386,0.42855918407440186,0.7272335290908813,0.4996928572654724,0.5798827409744263,0.6599277257919312,0.6499897241592407,0.39337363839149475,0.5499594211578369,0.46030810475349426,0.35741811990737915,0.668243408203125,0.42417070269584656,0.5478509068489075,0.6886467933654785,0.40378573536872864,0.5750803351402283,0.4389815926551819,0.5184887051582336,0.6245207786560059,0.5429629683494568,0.5263209342956543,0.618708074092865,0.6419159770011902,0.49929797649383545,0.70482337474823,0.7646793127059937,0.39797303080558777,0.7064660787582397,0.5425975322723389,0.3860933482646942,0.41333597898483276,0.6493120193481445,0.5110734701156616,0.5332422852516174,0.5585628747940063,0.3550465703010559,0.42323803901672363,0.47744932770729065,0.8449249267578125,0.4207538962364197,0.7058131098747253,0.6647918224334717,0.5100891590118408,0.47655585408210754,0.5081188678741455,0.3156304955482483,0.6475235223770142,0.7052070498466492,0.6046150922775269,0.8106999397277832,0.4078623652458191,0.5802472233772278,0.8848522901535034,0.6554089784622192,0.5952962636947632,0.3663185238838196,0.4154878258705139,0.6544359922409058,0.9749656915664673,0.6686002016067505,0.5700342655181885
KAN,perm,0,core_interaction,1024,100,0.0,2.3520116806030273,6.507405170275149e-10,"[0, 1, 32, 79]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,0.32943692803382874,0.12867283821105957,0.04254150390625,0.0,0.02325216867029667,0.06899881362915039,0.02501908876001835,0.045989830046892166,0.0193023681640625,0.0,0.04034733772277832,0.0,0.00934418011456728,0.0,0.0,0.11991111189126968,0.04970971867442131,0.0,0.06219005584716797,0.05289268493652344,0.09746471792459488,0.0,0.0,0.06608208268880844,0.0017871856689453125,0.0,0.052011728286743164,0.03040679357945919,0.0,0.044525545090436935,0.10343209654092789,0.05061030387878418,0.1268063336610794,0.004446426872164011,0.010412216186523438,0.08596634864807129,0.01640232466161251,0.0,0.0,0.03657682612538338,0.07811331748962402,0.0,0.048464059829711914,0.07215770334005356,0.07248377799987793,0.05117042735219002,0.07223311811685562,0.02160811424255371,0.0,0.0002897580561693758,0.02909032441675663,0.0,0.0,0.04312364384531975,0.0,0.0,0.027120431885123253,0.017327865585684776,0.0,0.07919907569885254,0.009581804275512695,0.087518610060215,0.011132081039249897,0.09361910820007324,0.0,0.06677380949258804,0.0033282439690083265,0.0076122283935546875,0.00032504400587640703,0.03323753550648689,0.05327002331614494,0.08168379217386246,0.0,0.028502067551016808,0.05345726013183594,0.003452301025390625,0.03226296231150627,0.0936674252152443,0.009320895187556744,0.19618789851665497,0.05922842025756836,0.0,0.023738384246826172,0.008381128311157227,0.0,0.11867308616638184,0.02437877655029297,0.0,0.0,0.05334750935435295,0.05518873408436775,0.0863351821899414,0.04296843335032463,0.023852745071053505,0.022115707397460938,0.016557296738028526,0.10364540666341782,0.0446116141974926,0.10340118408203125,0.0048024654388427734
KAN,grad,1,core_interaction,1024,100,0.0,0.9647040963172913,2.611501848104325e-10,"[0, 1, 32, 87]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,3.713188648223877,0.9793012142181396,0.2714313864707947,0.350841760635376,0.2795177698135376,0.4837346076965332,0.31725412607192993,0.24168139696121216,0.13653624057769775,0.40738195180892944,0.3610779047012329,0.21635663509368896,0.2883814871311188,0.28607499599456787,0.14503838121891022,0.2673076391220093,0.33506131172180176,0.28498461842536926,0.41940587759017944,0.19626662135124207,0.3854127526283264,0.2242613434791565,0.4033806622028351,0.22118274867534637,0.34078162908554077,0.21377187967300415,0.44676318764686584,0.31415048241615295,0.4946171045303345,0.38451650738716125,0.32999059557914734,0.2872960567474365,0.5026869177818298,0.22374778985977173,0.2862067222595215,0.3019351661205292,0.23758545517921448,0.30997946858406067,0.2642818093299866,0.3647528886795044,0.2656492590904236,0.33796483278274536,0.2738673686981201,0.26061683893203735,0.3137792944908142,0.48976314067840576,0.24191731214523315,0.3810860514640808,0.29835766553878784,0.30922946333885193,0.19289207458496094,0.18482394516468048,0.3628402352333069,0.4206462502479553,0.18892601132392883,0.26750603318214417,0.39872950315475464,0.3283117413520813,0.3062437176704407,0.30687403678894043,0.18935853242874146,0.25819113850593567,0.4888792932033539,0.3629063665866852,0.3331262767314911,0.4145234227180481,0.2313574254512787,0.42067718505859375,0.279277503490448,0.26411208510398865,0.21702472865581512,0.362559974193573,0.30473458766937256,0.3901402950286865,0.2674335241317749,0.41746798157691956,0.3908570110797882,0.3005863130092621,0.2576791048049927,0.38113096356391907,0.28015846014022827,0.24383172392845154,0.20292294025421143,0.19917723536491394,0.2406187206506729,0.20559100806713104,0.24069878458976746,0.5489989519119263,0.32122474908828735,0.32031485438346863,0.26658183336257935,0.31907951831817627,0.4932464361190796,0.22900527715682983,0.2696279287338257,0.26932990550994873,0.3558782637119293,0.3085622787475586,0.3972848057746887,0.2038247287273407
KAN,perm,1,core_interaction,1024,100,0.0,0.9647040963172913,2.611501848104325e-10,"[0, 1, 18, 71]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,1.1702061891555786,0.0850304365158081,0.015825510025024414,0.010706007480621338,0.0,0.012051681987941265,0.007462183479219675,0.0006531476974487305,0.0,0.008226434700191021,0.00756623363122344,0.0,0.01644245721399784,0.021410265937447548,0.005823314189910889,0.0,0.0,0.0,0.043314892798662186,0.006485342979431152,0.01583307981491089,0.0,0.0,0.008202294819056988,0.003247857093811035,0.004242658615112305,0.0,0.01419194508343935,0.0,0.009873469360172749,0.0,0.007392863277345896,0.0,0.0,0.004070758819580078,0.0,0.0,0.012771844863891602,0.027091821655631065,0.0016483664512634277,0.0,0.0029889941215515137,0.001379887224175036,0.0,0.004544118884950876,0.0,0.008711636066436768,0.0,0.0,0.0,0.02074124477803707,0.0,0.010958652012050152,0.0,0.0,0.012473861686885357,0.0,0.0,0.0,0.0,0.0,0.0,0.023509344086050987,0.0,0.0016621550312265754,0.0,0.005930602550506592,0.0,0.0,0.0,0.0032084386330097914,0.02822774648666382,0.0,0.0,0.0041724443435668945,0.006464242935180664,0.0,0.023839930072426796,0.0005892316694371402,0.0,0.007303595542907715,0.006645818706601858,0.0005087653989903629,0.0015456477412953973,0.0,0.016276219859719276,0.0,0.0,0.015712996944785118,0.013430575840175152,0.01261436939239502,0.02214435674250126,0.0,0.0,0.0,0.00037117800093255937,0.0,0.000926415144931525,0.0,0.0
KAN,grad,2,core_interaction,1024,100,0.0,1.0736533403396606,2.253631059545569e-09,"[0, 1, 20, 35]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,2.791914939880371,0.6385360956192017,0.329623818397522,0.4151238203048706,0.3951400816440582,0.37315720319747925,0.4449276924133301,0.41676080226898193,0.40431755781173706,0.19795870780944824,0.26559188961982727,0.3086106777191162,0.3364759087562561,0.4761958420276642,0.4241921603679657,0.1977909505367279,0.4109092354774475,0.2860012650489807,0.13649475574493408,0.33748775720596313,0.6247711181640625,0.4207422733306885,0.24264337122440338,0.3255807161331177,0.19362764060497284,0.46193939447402954,0.44239091873168945,0.4978753328323364,0.43910712003707886,0.22910812497138977,0.299160361289978,0.40821152925491333,0.5018131732940674,0.4713307023048401,0.2384740263223648,0.6191123723983765,0.3139444887638092,0.5275980234146118,0.29121163487434387,0.3074862062931061,0.4244520664215088,0.2386772781610489,0.453807532787323,0.35152435302734375,0.47407370805740356,0.3100402355194092,0.2248086929321289,0.29715752601623535,0.34015631675720215,0.25385457277297974,0.36167198419570923,0.44196969270706177,0.3389275074005127,0.3315403461456299,0.36815112829208374,0.1874828338623047,0.23082417249679565,0.27333199977874756,0.15393108129501343,0.25769561529159546,0.4822618365287781,0.27795112133026123,0.24113139510154724,0.3548787832260132,0.28753215074539185,0.352367639541626,0.42086249589920044,0.315284788608551,0.3334934115409851,0.37083175778388977,0.3316628038883209,0.3866729140281677,0.3599986433982849,0.3718833029270172,0.260806679725647,0.32308971881866455,0.36181139945983887,0.32456833124160767,0.1930231750011444,0.3031429052352905,0.29928797483444214,0.3900744915008545,0.33505749702453613,0.1622009575366974,0.4166436791419983,0.34728604555130005,0.27029871940612793,0.20833835005760193,0.48681384325027466,0.3086567223072052,0.3177562355995178,0.334791362285614,0.3239849805831909,0.3215031623840332,0.32200488448143005,0.28210604190826416,0.3887673616409302,0.3410737216472626,0.38097482919692993,0.33613166213035583
KAN,perm,2,core_interaction,1024,100,0.0,1.0736533403396606,2.253631059545569e-09,"[0, 1, 20, 40]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,1.0901005268096924,0.1761683225631714,0.04202274605631828,0.0,0.0,0.0,0.0,0.0,0.007176438812166452,0.0,0.040784597396850586,0.0,0.0,0.06186123564839363,0.0,0.0,0.0,0.017326831817626953,0.0010941823711618781,0.017258724197745323,0.09547349065542221,0.02962152101099491,0.011473019607365131,0.008558432571589947,0.007900078780949116,0.031898099929094315,0.029882311820983887,0.0,0.013164162635803223,0.0,0.0,0.036986786872148514,0.04277734085917473,0.0,0.015406370162963867,0.0,0.0,0.03466276451945305,0.0,0.0069240727461874485,0.0628078356385231,0.011326968669891357,0.00829225778579712,0.02759937383234501,0.013573567382991314,0.0,0.014793038368225098,0.0,0.013983607292175293,0.0,0.008511881344020367,0.0066583952866494656,0.0,0.009334921836853027,0.0,0.0,0.0,0.007559140678495169,0.0,0.006663322448730469,0.052126090973615646,0.010500590316951275,0.0,0.0,0.034972745925188065,0.0,0.02467590570449829,0.0,0.01430229377001524,0.0,0.05277856066823006,0.0,0.0,0.0413968563079834,0.0,0.0,0.004352867603302002,0.0,0.0,0.015837213024497032,0.0,0.02791539765894413,0.005330324172973633,0.0,0.0,0.0,0.01415407657623291,0.010666231624782085,0.04634535312652588,0.02008354663848877,0.0,0.015831708908081055,0.013948003761470318,0.03523560240864754,0.0,0.04133419319987297,0.0,0.016435345634818077,0.016113122925162315,0.007462421897798777
KAN,grad,3,core_interaction,1024,100,0.0,1.9892051219940186,3.893857805636891e-11,"[0, 17, 45, 95]","[0, 1, 2, 3]",0.25,0.25,0.25,sin(2*pi*x0) + x1^2 + x2*x3,2.5857038497924805,0.7101424336433411,0.6281921863555908,0.3252602517604828,0.42942994832992554,0.25625166296958923,0.6689503788948059,0.6420254111289978,0.45013272762298584,0.546135663986206,0.26738154888153076,0.5455359220504761,0.42435675859451294,0.4037133455276489,0.5822314023971558,0.3029547929763794,0.43287020921707153,0.7983866930007935,0.3603471517562866,0.6815787553787231,0.3897516131401062,0.46567389369010925,0.2724316716194153,0.45461952686309814,0.37416285276412964,0.5637531280517578,0.44413483142852783,0.467546284198761,0.4159087836742401,0.4479716420173645,0.6705951690673828,0.5597655773162842,0.40479063987731934,0.45399314165115356,0.46858125925064087,0.317751944065094,0.3047510087490082,0.43273118138313293,0.3122361898422241,0.6177870035171509,0.2822860777378082,0.3678615093231201,0.5396339893341064,0.28737568855285645,0.5942493677139282,0.7898415327072144,0.4193951487541199,0.3934706151485443,0.57020103931427,0.43699175119400024,0.6590360403060913,0.3371434509754181,0.6410490870475769,0.26459166407585144,0.2510649561882019,0.4835084080696106,0.48627954721450806,0.5007842183113098,0.3951754868030548,0.4047239124774933,0.2227996289730072,0.3747369349002838,0.34315791726112366,0.3854849934577942,0.37194693088531494,0.4552566409111023,0.4490344524383545,0.4508056938648224,0.4720582365989685,0.24681594967842102,0.33655065298080444,0.4338924288749695,0.7859681844711304,0.3505634069442749,0.5075556039810181,0.5115726590156555,0.4379856288433075,0.4238617718219757,0.45425400137901306,0.6136258244514465,0.43663889169692993,0.48657679557800293,0.4498071074485779,0.5408093929290771,0.3652224540710449,0.4688447415828705,0.4288986623287201,0.7526257038116455,0.46353214979171753,0.5012853741645813,0.2961541414260864,0.3433701992034912,0.4124835729598999,0.3630411624908447,0.47124963998794556,0.8064119815826416,0.6615203619003296,0.531161904335022,0.5678632259368896,0.2641730010509491
KAN,perm,3,core_interaction,1024,100,0.0,1.9892051219940186,3.893857805636891e-11,"[0, 1, 27, 79]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,0.6444769501686096,0.09563819319009781,0.0,0.023137250915169716,0.0,0.025014877319335938,0.0,0.0,0.0,0.0,0.0,0.0026187498588114977,0.008582274429500103,0.0,0.07112614065408707,0.07519205659627914,0.027751604095101357,0.0431082658469677,0.04980810359120369,0.03180094435811043,0.0,0.04129783436655998,0.02945399284362793,0.0511678047478199,0.0,0.032648324966430664,0.009457548148930073,0.0969143733382225,0.02822490595281124,0.0021218459587544203,0.0,0.06512895971536636,0.00044035911560058594,0.012369513511657715,0.0,0.0,0.026863455772399902,0.0,0.021546045318245888,0.0,0.0,0.0,0.0,0.0055440268479287624,0.0,0.0,0.08461761474609375,0.0,0.06959215551614761,0.0,0.0,0.022172531113028526,0.0,0.0,0.0,0.0,0.031034866347908974,0.0,0.0,0.0,0.011233885772526264,0.0,0.0,0.0,0.027191877365112305,0.0,0.0,0.014539082534611225,0.0,0.036758024245500565,0.0,0.007228851318359375,0.0,0.0,0.00626536225900054,0.061422187834978104,0.023901382461190224,0.02322896383702755,0.0,0.09617336839437485,0.03525121882557869,0.022461095824837685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018598198890686035,0.0,0.010783513076603413,0.0,0.0,0.058723848313093185,0.0,0.0,0.038275402039289474,0.0,0.014153639785945415
KAN,grad,4,core_interaction,1024,100,0.0,1.2496254444122314,1.1393740811938002e-10,"[0, 1, 18, 27]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,3.2787370681762695,1.023672342300415,0.2598564624786377,0.2286299467086792,0.35085660219192505,0.4152336120605469,0.27733656764030457,0.30821800231933594,0.3434920310974121,0.26782721281051636,0.24042968451976776,0.30343514680862427,0.2730616331100464,0.2014537751674652,0.29676395654678345,0.33220136165618896,0.387401819229126,0.22079500555992126,0.6515657901763916,0.36188191175460815,0.4109157919883728,0.3210764527320862,0.4290817379951477,0.1891445368528366,0.23179593682289124,0.33999472856521606,0.32687872648239136,0.6337994933128357,0.15497738122940063,0.2330024689435959,0.3506097197532654,0.29106104373931885,0.27635863423347473,0.27387791872024536,0.2963085472583771,0.35729843378067017,0.2507394552230835,0.21823295950889587,0.30001333355903625,0.2792491912841797,0.36375266313552856,0.38712525367736816,0.29489362239837646,0.362753689289093,0.3611381947994232,0.23984211683273315,0.3554191589355469,0.3610505163669586,0.3944867253303528,0.1881098598241806,0.5122756958007812,0.35550814867019653,0.16976335644721985,0.3402158319950104,0.5597378611564636,0.25140222907066345,0.2727033495903015,0.27328041195869446,0.2905057668685913,0.42145273089408875,0.23406343162059784,0.2909829616546631,0.38097822666168213,0.21734315156936646,0.2598349452018738,0.38016384840011597,0.33167463541030884,0.3425023555755615,0.33570629358291626,0.3969721794128418,0.5572036504745483,0.5751453042030334,0.32810771465301514,0.18436354398727417,0.388455867767334,0.34100526571273804,0.3046397864818573,0.3638404607772827,0.40100759267807007,0.29563289880752563,0.23800501227378845,0.15682542324066162,0.25589147210121155,0.31254512071609497,0.4649200439453125,0.32173678278923035,0.37148430943489075,0.2009364515542984,0.2669118642807007,0.5289651155471802,0.3357193171977997,0.3152463436126709,0.3440048098564148,0.3548630475997925,0.18189027905464172,0.21365007758140564,0.2394736111164093,0.3562210202217102,0.3932296633720398,0.35742461681365967
KAN,perm,4,core_interaction,1024,100,0.0,1.2496254444122314,1.1393740811938002e-10,"[0, 1, 18, 71]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,0.67076176404953,0.12601549923419952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008806943893432617,0.0,0.0,0.0,0.0,0.00736371660605073,0.0,0.008208592422306538,0.1412636786699295,0.0,0.0,0.025456110015511513,0.0634336844086647,0.0,0.011391361244022846,0.014493465423583984,0.0,0.0,0.0,0.0,0.0,0.03746871277689934,0.0,0.0,0.0,0.0,0.0,0.007293065544217825,0.01076026726514101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195065215229988,0.013880729675292969,0.0,0.0,0.0,0.04100171849131584,0.0,0.00729378079995513,0.0,0.0,0.00031785169267095625,0.0,0.0,0.0,0.0,0.0,0.02574765682220459,0.0,0.0,0.0,0.006580273155122995,0.0,0.018887797370553017,0.0,0.0,0.14360451698303223,0.0,0.0,0.00874455738812685,0.0,0.0,0.0,0.0,0.021743258461356163,0.04635874554514885,0.0017518202075734735,0.025738954544067383,0.005428513046354055,0.0,0.01789434812963009,0.0,0.0,0.0,0.0,0.0,0.0,0.04544341564178467,0.0,0.018623193725943565,0.0,0.0,0.0,0.0,0.0
