model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19,score_x20,score_x21,score_x22,score_x23,score_x24,score_x25,score_x26,score_x27,score_x28,score_x29,score_x30,score_x31,score_x32,score_x33,score_x34,score_x35,score_x36,score_x37,score_x38,score_x39,score_x40,score_x41,score_x42,score_x43,score_x44,score_x45,score_x46,score_x47,score_x48,score_x49,score_x50,score_x51,score_x52,score_x53,score_x54,score_x55,score_x56,score_x57,score_x58,score_x59,score_x60,score_x61,score_x62,score_x63,score_x64,score_x65,score_x66,score_x67,score_x68,score_x69,score_x70,score_x71,score_x72,score_x73,score_x74,score_x75,score_x76,score_x77,score_x78,score_x79,score_x80,score_x81,score_x82,score_x83,score_x84,score_x85,score_x86,score_x87,score_x88,score_x89,score_x90,score_x91,score_x92,score_x93,score_x94,score_x95,score_x96,score_x97,score_x98,score_x99
KAN,grad,0,core_interaction,1024,100,0.0,2.5753402709960938,3.062068154591202e-09,"[0, 1, 91, 97]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,1.975759744644165,0.8595570921897888,0.4988549053668976,0.40640759468078613,0.6024590730667114,0.5821691155433655,0.6637489199638367,0.8183044195175171,0.3648712635040283,0.6351137161254883,0.6498082876205444,0.6540374755859375,0.3026706278324127,0.42701447010040283,0.552761435508728,0.412251353263855,0.6366047859191895,0.816637396812439,0.6255570650100708,0.5954717397689819,0.38081711530685425,0.5174614787101746,0.81766676902771,0.7493202686309814,0.746071457862854,0.5764833688735962,0.6193232536315918,0.34391313791275024,0.6981010437011719,0.6746841669082642,0.6517904996871948,0.6147063970565796,0.6654819846153259,0.2770090699195862,0.6147797703742981,0.6121314764022827,0.6099535226821899,0.2915496230125427,0.4450477957725525,0.44281846284866333,0.7143610715866089,0.5890178084373474,0.6414285898208618,0.6706418395042419,0.7008727788925171,0.4392104744911194,0.5907219648361206,0.44831132888793945,0.4416551887989044,0.7357161045074463,0.47459864616394043,0.41091400384902954,0.6531225442886353,0.42552894353866577,0.6238865852355957,0.5157735347747803,0.49196282029151917,0.5789046883583069,0.5558496713638306,0.6104980707168579,0.6218724250793457,0.6019548177719116,0.43696078658103943,0.6703477501869202,0.8530356884002686,0.4684460461139679,0.6611385345458984,0.5484129190444946,0.445387065410614,0.4663383960723877,0.6991579532623291,0.44429901242256165,0.7027145028114319,0.5476670265197754,0.3349325358867645,0.5059225559234619,0.4203532934188843,0.8379683494567871,0.4675617516040802,0.6889564990997314,0.6248619556427002,0.5120149850845337,0.566941499710083,0.5151941776275635,0.3677637577056885,0.6372689008712769,0.6453500986099243,0.6348775029182434,0.7440804243087769,0.4350619614124298,0.48149892687797546,0.9976387619972229,0.5774201154708862,0.6331079602241516,0.4135825037956238,0.3815193474292755,0.6892948746681213,0.9547780156135559,0.6645473837852478,0.5460482835769653
KAN,perm,0,core_interaction,1024,100,0.0,2.5753402709960938,3.062068154591202e-09,"[0, 32, 43, 79]","[0, 1, 2, 3]",0.25,0.25,0.25,sin(2*pi*x0) + x1^2 + x2*x3,0.23919980227947235,0.01437560748308897,0.071966253221035,0.0,0.0,0.03245655819773674,0.02119612693786621,0.05621655657887459,0.008054097183048725,0.0,0.0076793828047811985,0.0,0.0,0.0,0.0,0.07012661546468735,0.008102496154606342,0.0,0.03612009808421135,0.08135858923196793,0.07258224487304688,0.0,0.0,0.09521198272705078,0.0,0.0,0.019687971100211143,0.055118005722761154,0.0,0.004134336952120066,0.01959228515625,0.05271689221262932,0.1628970354795456,0.0,0.0,0.038684289902448654,0.04833833500742912,0.0,0.0,0.061701059341430664,0.0,0.0,0.04370935633778572,0.13202150166034698,0.018566926941275597,0.011802355758845806,0.0,0.011855523101985455,0.0097503662109375,0.0,0.0,0.0066417851485311985,0.0006109873647801578,0.011992931365966797,0.02014128305017948,0.0,0.0,0.0,0.0,0.03054189682006836,0.0,0.030138174071907997,0.0,0.020809093490242958,0.0,0.02322443388402462,0.027089595794677734,0.007136344909667969,0.0,0.0,0.0,0.03155064582824707,0.0,0.0,0.037092287093400955,0.02413121797144413,0.0,0.11682470887899399,0.0,0.1520036906003952,0.02255280874669552,0.0,0.04867164418101311,0.0,0.0,0.0840294361114502,0.026260852813720703,0.0,0.0,0.02032271958887577,0.0,0.06165559962391853,0.012194235809147358,0.0,0.020632505416870117,0.0003258387150708586,0.01687844656407833,0.014716386795043945,0.07859691232442856,0.017760276794433594
KAN,grad,1,core_interaction,1024,100,0.0,0.8757631778717041,1.2478585276198828e-08,"[0, 1, 32, 87]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,3.440389633178711,0.9521551132202148,0.2673912048339844,0.2730717062950134,0.2584136426448822,0.4426800012588501,0.2382635772228241,0.22580695152282715,0.13457223773002625,0.30831560492515564,0.28800302743911743,0.322338342666626,0.3025229573249817,0.23538608849048615,0.16770637035369873,0.25509005784988403,0.3516344726085663,0.3168962597846985,0.33882081508636475,0.15447327494621277,0.380796879529953,0.2160080522298813,0.37855517864227295,0.12726549804210663,0.3423745930194855,0.18062326312065125,0.4375164210796356,0.21133729815483093,0.46663570404052734,0.3267253637313843,0.380362331867218,0.26758891344070435,0.5563226938247681,0.23336626589298248,0.3087127208709717,0.3071860671043396,0.27507007122039795,0.29837948083877563,0.2488427460193634,0.35747677087783813,0.2989901006221771,0.32372671365737915,0.23031094670295715,0.24847844243049622,0.3329598009586334,0.4583688974380493,0.1899718940258026,0.313759446144104,0.31474918127059937,0.30499494075775146,0.20514392852783203,0.18560197949409485,0.30486130714416504,0.39976054430007935,0.24706512689590454,0.23270180821418762,0.42168816924095154,0.3030146360397339,0.3846223056316376,0.32447803020477295,0.19901806116104126,0.40429916977882385,0.44600218534469604,0.35728949308395386,0.2803460657596588,0.3945191502571106,0.1506195068359375,0.4289208650588989,0.19976797699928284,0.28760194778442383,0.21914297342300415,0.3596091866493225,0.2366374433040619,0.319699764251709,0.2996103763580322,0.41020065546035767,0.2931663393974304,0.2103080451488495,0.27915942668914795,0.3189578056335449,0.28588593006134033,0.19975966215133667,0.14804145693778992,0.1913919746875763,0.22434073686599731,0.2334468811750412,0.24700480699539185,0.511871337890625,0.3011437654495239,0.2821844816207886,0.2734827399253845,0.24164697527885437,0.47484737634658813,0.2502560317516327,0.28751540184020996,0.2953295111656189,0.3701184391975403,0.31037092208862305,0.3691447377204895,0.17262572050094604
KAN,perm,1,core_interaction,1024,100,0.0,0.8757631778717041,1.2478585276198828e-08,"[0, 1, 85, 98]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,1.1495262384414673,0.09843841940164566,0.006801426410675049,0.0,0.0,0.0,0.003083566902205348,0.003061910392716527,0.007941365242004395,0.0,0.011732101440429688,0.0,0.01629638671875,0.0030942161101847887,0.0,0.004531919956207275,0.0,0.0,0.015868961811065674,0.000787198543548584,0.01787598989903927,0.004849235061556101,0.0,0.002209226367995143,0.0,0.0,0.0,0.0,0.001146515249274671,0.0,0.0,0.003608186962082982,0.0,0.0,0.000593721866607666,0.0,0.0018237829208374023,0.00037741661071777344,0.0035941998939961195,0.012258172035217285,0.006171008106321096,0.0,0.0,0.0,0.0010082125663757324,0.0,0.0,0.0,0.0,0.0,0.0,0.006070772651582956,0.0,0.0,0.009980559349060059,0.01526939868927002,0.0,0.0,0.001047154306434095,0.022343754768371582,0.0,0.0,0.001704434514977038,0.010485093109309673,0.0007780194282531738,0.0,0.005354404449462891,0.0,0.0,0.004355212207883596,0.0,0.010696629993617535,0.0,0.0,0.0,0.0,0.002659837482497096,0.0,0.0,0.0,0.004041790962219238,0.0,0.0,0.002019524574279785,0.0,0.02992931939661503,0.0,0.0,0.022113123908638954,0.02081938646733761,0.01441152859479189,0.017065605148673058,0.0,0.0017479261150583625,0.0,0.0,0.0,0.0,0.022745570167899132,0.0
KAN,grad,2,core_interaction,1024,100,0.0,1.169424295425415,3.71227049100753e-10,"[0, 1, 20, 35]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,2.8718509674072266,0.6238759756088257,0.3545566499233246,0.4274865388870239,0.4172460436820984,0.4562285542488098,0.42078590393066406,0.4335421025753021,0.32280999422073364,0.24006645381450653,0.31218335032463074,0.25532615184783936,0.3410954475402832,0.411013662815094,0.39863258600234985,0.21867558360099792,0.39739274978637695,0.3030620515346527,0.17766135931015015,0.33091697096824646,0.5794212818145752,0.4566526412963867,0.2102840393781662,0.28426337242126465,0.17952726781368256,0.4688591957092285,0.4785475730895996,0.4733840227127075,0.493087500333786,0.24114525318145752,0.3061354160308838,0.3594350516796112,0.5463665723800659,0.5450980067253113,0.30016982555389404,0.6404981017112732,0.41059499979019165,0.5059418678283691,0.34508663415908813,0.28585368394851685,0.4651241600513458,0.24735558032989502,0.38106706738471985,0.325606107711792,0.4255252480506897,0.3265987038612366,0.27461448311805725,0.2527363896369934,0.35704487562179565,0.36862272024154663,0.3476494550704956,0.48693135380744934,0.3804462254047394,0.39188671112060547,0.37329816818237305,0.2060016244649887,0.2353227734565735,0.31838056445121765,0.19151324033737183,0.24880442023277283,0.4513227939605713,0.32115745544433594,0.2552189528942108,0.2890781760215759,0.2849843204021454,0.3592851758003235,0.40564337372779846,0.33455362915992737,0.31137534976005554,0.3133907914161682,0.3506113290786743,0.4024767279624939,0.32202380895614624,0.3713591396808624,0.27935659885406494,0.3276655077934265,0.31721699237823486,0.3604744076728821,0.22013050317764282,0.2970234751701355,0.2642998993396759,0.46620601415634155,0.3473716974258423,0.16738922894001007,0.34947770833969116,0.3700929880142212,0.2921316623687744,0.2551789879798889,0.4355695843696594,0.338519811630249,0.32787078619003296,0.3073389232158661,0.3056773543357849,0.2741672396659851,0.37447065114974976,0.3260861933231354,0.3959347903728485,0.3678695559501648,0.3970019221305847,0.3150407075881958
KAN,perm,2,core_interaction,1024,100,0.0,1.169424295425415,3.71227049100753e-10,"[0, 1, 37, 40]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,1.042932152748108,0.1356033831834793,0.02607007883489132,0.0,0.01871589757502079,0.0,0.0,0.0,0.0010094642639160156,0.0,0.029779672622680664,0.0,0.035539429634809494,0.03441397473216057,0.0028684537392109632,0.0,0.00039180120802484453,0.0001385211944580078,0.0,0.0,0.017392873764038086,0.01696336269378662,0.0011786619434133172,0.0025769472122192383,0.004606207367032766,0.0,0.0,0.018526077270507812,0.0,0.0,0.0,0.011066476814448833,0.0,0.007235050201416016,0.0116055803373456,0.0,0.016024788841605186,0.059781353920698166,0.0,0.03407697007060051,0.05925941467285156,0.012366573326289654,0.0,0.013124425895512104,0.0028552215080708265,0.0,0.0,0.0,0.020229339599609375,0.007499575614929199,0.0,0.014359076507389545,0.0,0.0,0.0,0.012286226265132427,0.0,0.0074050030671060085,0.0022914011497050524,0.005014976020902395,0.023688355460762978,0.0,0.0,0.018785476684570312,0.041411638259887695,0.024168292060494423,9.107589721679688e-05,0.009228229522705078,0.02475384809076786,0.0,0.04381720349192619,0.007189591880887747,0.015141606330871582,0.009840806014835835,0.0,0.0,0.006586194038391113,0.0,0.0,0.012950261123478413,0.0,0.010554194450378418,0.006685534957796335,0.0,0.0,0.028832435607910156,0.0,0.0,0.032549578696489334,0.014568726532161236,0.0,0.0,0.0188978910446167,0.0,0.0,0.020501255989074707,0.0,0.03137648105621338,0.0,0.004874587059020996
KAN,grad,3,core_interaction,1024,100,0.0,1.9969475269317627,8.196291645390374e-09,"[0, 1, 17, 95]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,2.8097686767578125,0.7467418909072876,0.6181482076644897,0.35489213466644287,0.41554391384124756,0.2571982443332672,0.69610595703125,0.6283873915672302,0.41086694598197937,0.6171600818634033,0.23068976402282715,0.4508507549762726,0.3716657757759094,0.3270261287689209,0.566342294216156,0.2347879707813263,0.4093382954597473,0.8545287847518921,0.41971907019615173,0.5801856517791748,0.377936452627182,0.4392131567001343,0.29721933603286743,0.45045918226242065,0.40184861421585083,0.5765342712402344,0.5006296634674072,0.49325141310691833,0.5280312895774841,0.4679948687553406,0.6032271981239319,0.5064482092857361,0.3039834499359131,0.38073796033859253,0.37698304653167725,0.3965940773487091,0.3842284083366394,0.40632474422454834,0.3503544330596924,0.666763424873352,0.2754724621772766,0.5273729562759399,0.5055017471313477,0.3676971197128296,0.5490224361419678,0.7128450870513916,0.45112377405166626,0.45214468240737915,0.6480010151863098,0.3872305154800415,0.6804176568984985,0.4482170641422272,0.47322094440460205,0.21277016401290894,0.30768609046936035,0.4275938868522644,0.550584614276886,0.48800545930862427,0.46798455715179443,0.4655083119869232,0.233929842710495,0.4612361192703247,0.3118749260902405,0.2519145607948303,0.4757738709449768,0.45549529790878296,0.38644179701805115,0.4630880355834961,0.4486696720123291,0.23330000042915344,0.3164960741996765,0.5288166999816895,0.645675778388977,0.3555312752723694,0.5998190641403198,0.4909185767173767,0.4142707586288452,0.25809189677238464,0.48984408378601074,0.5768548250198364,0.5131803750991821,0.5271792411804199,0.45697832107543945,0.5962404012680054,0.3614114224910736,0.3925415873527527,0.3907184600830078,0.6554036140441895,0.48758167028427124,0.5592426061630249,0.3267095685005188,0.44549494981765747,0.4821026921272278,0.3624981939792633,0.5089927911758423,0.7999403476715088,0.6386246681213379,0.6027859449386597,0.5218951106071472,0.3129208981990814
KAN,perm,3,core_interaction,1024,100,0.0,1.9969475269317627,8.196291645390374e-09,"[0, 48, 56, 97]","[0, 1, 2, 3]",0.25,0.25,0.25,sin(2*pi*x0) + x1^2 + x2*x3,0.597221851348877,0.05587482452392578,0.0,0.0,0.0,0.0,0.0,0.07516717910766602,0.0,0.01856342889368534,0.01579197309911251,0.0,0.0,0.0,0.09220417588949203,0.05757872387766838,0.025857290253043175,0.0,0.013292948715388775,0.0,0.0,0.06396857649087906,0.053457338362932205,0.0030372936744242907,0.0,0.0,0.011252164840698242,0.04184365272521973,0.011136293411254883,0.0,0.0,0.08991265296936035,0.04271125793457031,0.0,0.0,0.0,0.0,0.01800195313990116,0.01068552304059267,0.0,0.0,0.0,0.0,0.03312627598643303,0.0,0.0,0.03443662449717522,0.054293155670166016,0.14147265255451202,0.0,0.0,0.015881380066275597,0.0,0.0,0.0,0.0,0.09512495994567871,0.0,0.0,0.0,0.0,0.0,0.0,0.033196527510881424,0.05751466751098633,0.0,0.0,0.0,0.0,0.02603515051305294,0.0,0.0,0.0,0.0,0.0015551248798146844,0.021948417648673058,0.0,0.04571501538157463,0.0,0.009376843459904194,0.0,0.02296249009668827,0.004228115081787109,0.0,0.0,0.020392736420035362,0.044979650527238846,0.017192045226693153,0.0,0.051304180175065994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836101531982422,0.01856064796447754,0.0
KAN,grad,4,core_interaction,1024,100,0.0,1.3828794956207275,2.006670163368085e-09,"[0, 1, 18, 27]","[0, 1, 2, 3]",0.5,0.5,0.5,sin(2*pi*x0) + x1^2 + x2*x3,3.5020689964294434,0.9900147914886475,0.22476133704185486,0.23941171169281006,0.4270972013473511,0.5014863610267639,0.312849760055542,0.3407338857650757,0.36045411229133606,0.284464955329895,0.2677879333496094,0.3393397927284241,0.25190332531929016,0.21788741648197174,0.3213145434856415,0.34797388315200806,0.3637697696685791,0.2567071318626404,0.7321313619613647,0.3647361993789673,0.37157249450683594,0.40878695249557495,0.40723204612731934,0.2246202528476715,0.28362953662872314,0.3890235722064972,0.296836256980896,0.6245024800300598,0.12540872395038605,0.2548292875289917,0.3775562047958374,0.31032395362854004,0.3343466520309448,0.2921745479106903,0.2820492386817932,0.3304358720779419,0.37525150179862976,0.23088142275810242,0.3039957582950592,0.4127849042415619,0.36480504274368286,0.4925287365913391,0.3270646631717682,0.3905969560146332,0.36135369539260864,0.22193869948387146,0.30958789587020874,0.3031045198440552,0.3405643105506897,0.19142839312553406,0.4811062216758728,0.400018572807312,0.15812578797340393,0.3986150622367859,0.5892353057861328,0.3456650972366333,0.35188570618629456,0.2433033138513565,0.3225085735321045,0.49307340383529663,0.20878145098686218,0.3353142738342285,0.4231415390968323,0.2964770197868347,0.2921413779258728,0.3398640751838684,0.29767724871635437,0.28154394030570984,0.39492473006248474,0.3939533829689026,0.512729287147522,0.5236148834228516,0.260409414768219,0.252409964799881,0.37352269887924194,0.4881085753440857,0.17398011684417725,0.3659048080444336,0.30306172370910645,0.21696752309799194,0.24328862130641937,0.20465338230133057,0.287169873714447,0.29147931933403015,0.492172509431839,0.3919830322265625,0.3737618923187256,0.2764456272125244,0.2562218904495239,0.5605754852294922,0.3737437129020691,0.3273264169692993,0.367778480052948,0.3784296214580536,0.21607738733291626,0.1749374270439148,0.29316580295562744,0.24261519312858582,0.3849489390850067,0.3460924029350281
KAN,perm,4,core_interaction,1024,100,0.0,1.3828794956207275,2.006670163368085e-09,"[0, 18, 51, 71]","[0, 1, 2, 3]",0.25,0.25,0.25,sin(2*pi*x0) + x1^2 + x2*x3,0.777529776096344,0.10667606443166733,0.016356388106942177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06359485536813736,0.010604818351566792,0.0,0.008083462715148926,0.025547703728079796,0.0,0.0,0.03514504432678223,0.4356039762496948,0.0011441707611083984,0.0,0.11338118463754654,0.11131691932678223,0.0,0.029828866943717003,0.05109218880534172,0.0,0.0,0.0,0.0,0.0,0.1354934722185135,0.012914697639644146,0.0,0.0,0.0,0.0,0.0018383264541625977,0.044972896575927734,0.0,0.0,0.0,0.0,0.0,0.008029620163142681,0.0,0.026605049148201942,0.009371240623295307,0.0,0.007915139198303223,0.0,0.21208424866199493,0.0,0.02766982652246952,0.0,0.0020357768516987562,0.029467185959219933,0.0,0.0,0.0,0.0,0.0,0.027458032593131065,0.0,0.0,0.0,0.0,0.0,0.004711031913757324,0.0,0.0,0.21209053695201874,0.0,0.02281653881072998,0.0,0.0,0.0077784061431884766,0.00731058930978179,0.0,0.04191632941365242,0.0,0.0016683340072631836,0.0,0.0,0.0,0.03348906710743904,0.015153765678405762,0.0,0.030796686187386513,0.0,0.0,0.021199902519583702,0.10951784998178482,0.0,0.02574821375310421,0.0,0.0,0.0,0.011782050132751465,0.0
