source_file,setting,explain_method,variable,is_true_active,selection_count,num_runs,selection_frequency
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,0,True,5,5,1.0
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,1,True,4,5,0.8
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,20,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,27,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,32,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,35,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,45,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,54,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,72,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,87,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,91,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,95,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,97,False,1,5,0.2
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,2,True,0,5,0.0
capacity_d100_w8_g5.csv,capacity_d100_w8_g5,grad,3,True,0,5,0.0
