source_file,setting,explain_method,variable,is_true_active,selection_count,num_runs,selection_frequency
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,0,True,5,5,1.0
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,1,True,3,5,0.6
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,44,False,2,5,0.4
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,68,False,2,5,0.4
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,15,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,16,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,19,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,24,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,30,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,92,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,93,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,99,False,1,5,0.2
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,2,True,0,5,0.0
earlystop_d100_steps5.csv,earlystop_d100_steps5,perm,3,True,0,5,0.0
