source_file,setting,explain_method,variable,is_true_active,selection_count,num_runs,selection_frequency
core_d100_c2.csv,core_d100_c2,perm,0,True,4,5,0.8
core_d100_c2.csv,core_d100_c2,perm,1,True,2,5,0.4
core_d100_c2.csv,core_d100_c2,perm,96,False,2,5,0.4
core_d100_c2.csv,core_d100_c2,perm,7,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,13,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,21,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,23,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,26,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,54,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,67,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,72,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,75,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,88,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,89,False,1,5,0.2
core_d100_c2.csv,core_d100_c2,perm,92,False,1,5,0.2
