source_file,setting,explain_method,variable,is_true_active,selection_count,num_runs,selection_frequency
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,0,True,5,5,1.0
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,1,True,5,5,1.0
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,75,False,2,5,0.4
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,15,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,31,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,47,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,57,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,59,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,67,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,71,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,96,False,1,5,0.2
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,2,True,0,5,0.0
capacity_d100_w4_g5.csv,capacity_d100_w4_g5,grad,3,True,0,5,0.0
