source_file,setting,explain_method,variable,is_true_active,selection_count,num_runs,selection_frequency
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,0,True,5,5,1.0
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,1,True,3,5,0.6
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,2,True,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,6,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,8,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,10,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,34,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,36,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,41,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,52,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,61,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,64,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,74,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,90,False,1,5,0.2
core_d100_noise01_seeds.csv,core_d100_noise01_seeds,perm,3,True,0,5,0.0
