model,function,seed,samples,test_samples,dimension,noise,screen_mode,screen_score_type,top_m,selected_screen_features,screen_scores,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,opt,lr,update_grid_mode,true_variables,true_interactions,formula,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,explain_method,train_mse,test_mse,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,active_score_mean,inactive_score_mean,active_score_min,inactive_score_max,selected_interactions,interaction_precision,interaction_recall,interaction_f1
KAN_SAMPLE_SIZE_ABLATION,core_interaction,0,256,2048,100,0.0,raw,none,100,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1,1.0,1,1.0,1,ok,,grad,3.5463843775680737e-13,1.963533878326416,"[0.5335657000541687, 0.33122050762176514, 0.28624096512794495, 0.3546600341796875, 0.3378627598285675, 0.18919485807418823, 0.21752546727657318, 0.10100187361240387, 0.18540211021900177, 0.3154531419277191, 0.27914124727249146, 0.25267916917800903, 0.24890553951263428, 0.2590503692626953, 0.32166650891304016, 0.22781787812709808, 0.3245798349380493, 0.2859400510787964, 0.3174796998500824, 0.48425230383872986, 0.08389879763126373, 0.2907390296459198, 0.23124602437019348, 0.5516248941421509, 0.16893789172172546, 0.24341854453086853, 0.31671565771102905, 0.1919001191854477, 0.27202579379081726, 0.372648686170578, 0.2641899585723877, 0.3617677092552185, 0.39355987310409546, 0.3135739266872406, 0.17544633150100708, 0.14999133348464966, 0.22483596205711365, 0.11908017843961716, 0.242794930934906, 0.07734232395887375, 0.29567766189575195, 0.21364355087280273, 0.17973428964614868, 0.24914276599884033, 0.4262634515762329, 0.24363993108272552, 0.3335711658000946, 0.30000796914100647, 0.1745777577161789, 0.1720467507839203, 0.2886722683906555, 0.21978549659252167, 0.16685332357883453, 0.2529858648777008, 0.40268516540527344, 0.20250175893306732, 0.14660391211509705, 0.301983505487442, 0.242216557264328, 0.2379220426082611, 0.3540889322757721, 0.1615249365568161, 0.23975634574890137, 0.22845730185508728, 0.23732975125312805, 0.22781279683113098, 0.31183144450187683, 0.1610778272151947, 0.24129916727542877, 0.27437201142311096, 0.5924789905548096, 0.39638522267341614, 0.26353827118873596, 0.183820903301239, 0.30524376034736633, 0.2386161983013153, 0.24844211339950562, 0.3146352767944336, 0.38777753710746765, 0.2901391088962555, 0.23247718811035156, 0.2990244925022125, 0.24218235909938812, 0.3277342915534973, 0.17145386338233948, 0.15205000340938568, 0.5074378252029419, 0.4298093318939209, 0.18791010975837708, 0.318727046251297, 0.2110951542854309, 0.30062705278396606, 0.2439902126789093, 0.34717246890068054, 0.21731023490428925, 0.25731173157691956, 0.2567225396633148, 0.36389967799186707, 0.11522834748029709, 0.2974560260772705]","[0, 23, 70, 86]",0.25,0.25,0.25,0.8203125,0.17855691056910566,0.37642180174589157,0.2664838940060387,0.28624096512794495,0.5924789905548096,"[(23, 70)]",0.0,0.0,0.0
KAN_SAMPLE_SIZE_ABLATION,core_interaction,0,256,2048,100,0.0,random,random,20,"[3, 4, 6, 14, 15, 26, 36, 38, 39, 43, 49, 68, 69, 70, 73, 79, 83, 86, 91, 99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0,0.25,0,0.5,0,ok,,grad,5.314687492180559e-12,3.03910756111145,"[0.0, 0.0, 0.0, 1.2672853469848633, 0.78220534324646, 0.0, 1.6093063354492188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1097216606140137, 1.0083091259002686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8145341873168945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1031101942062378, 0.0, 1.4257137775421143, 1.4315412044525146, 0.0, 0.0, 0.0, 1.6372272968292236, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0367705821990967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2418959140777588, 1.3157103061676025, 1.2016713619232178, 0.0, 0.0, 1.960476279258728, 0.0, 0.0, 0.0, 0.0, 0.0, 1.422379493713379, 0.0, 0.0, 0.0, 0.8641418218612671, 0.0, 0.0, 1.2977075576782227, 0.0, 0.0, 0.0, 0.0, 0.8888504505157471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4991097450256348]","[6, 26, 43, 73]",0.0,0.0,0.0,0.5247395833333334,0.05272727272727273,0.3168213367462158,0.2567748191456,0.0,1.960476279258728,"[(26, 73)]",0.0,0.0,0.0
KAN_SAMPLE_SIZE_ABLATION,core_interaction,0,256,2048,100,0.0,oracle_support,forced_true_support_random_fill,20,"[0, 1, 2, 3, 4, 5, 10, 13, 26, 31, 50, 53, 60, 72, 76, 77, 84, 86, 88, 98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1,1.0,1,1.0,1,ok,,grad,6.7280480232218e-13,1.822538137435913,"[2.8818960189819336, 1.0662769079208374, 1.279750108718872, 1.0558509826660156, 0.6959320902824402, 0.6189649105072021, 0.0, 0.0, 0.0, 0.0, 1.0112091302871704, 0.0, 0.0, 0.7211282253265381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9874873161315918, 0.0, 0.0, 0.0, 0.0, 0.896056056022644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8921557664871216, 0.0, 0.0, 1.0195457935333252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1864385604858398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7726990580558777, 0.0, 0.0, 0.0, 1.0448048114776611, 1.197662115097046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.761028528213501, 0.0, 0.6502985954284668, 0.0, 0.9259264469146729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2915630340576172, 0.0]","[0, 2, 77, 98]",0.5,0.5,0.5,0.9817708333333334,0.6845238095238095,1.5709435045719147,0.15284271289904913,1.0558509826660156,1.2915630340576172,"[(0, 88)]",0.0,0.0,0.0
KAN_SAMPLE_SIZE_ABLATION,core_interaction,0,256,2048,100,0.0,rf,rf,20,"[0, 1, 2, 3, 26, 28, 34, 39, 46, 58, 59, 62, 78, 81, 85, 86, 93, 94, 96, 97]","[0.5804233465620721, 0.033140027615277096, 0.00737978749885196, 0.011886070156294445, 0.002611150568729865, 0.002327807354027749, 0.003695054439304314, 0.003445208952477759, 0.0036853658935755095, 0.0052095770560102546, 0.003115673887913709, 0.00276736476802403, 0.0017133843730118648, 0.0030620645047836946, 0.002082807950714914, 0.004633004896655561, 0.0031407097824176578, 0.0031395247264629973, 0.002117579916731881, 0.002899143357617725, 0.003037142038626463, 0.0022550375577938837, 0.004192000359032353, 0.0051915263812703505, 0.0053153013678083295, 0.0031808560438792008, 0.007406267911286921, 0.002497967175461727, 0.011501943139295055, 0.0028976279791946154, 0.002686978033438356, 0.002645696734275427, 0.0014928436876708358, 0.005092140983027241, 0.006734935713730762, 0.0018384462656979368, 0.001588920901160312, 0.0048232610452698735, 0.002912461911810886, 0.005373323804995814, 0.0031711023928372, 0.0032690035113024066, 0.002750550088002639, 0.0044715997794968106, 0.003994802743941554, 0.0014767979997106356, 0.006189117514810397, 0.0025816686361014468, 0.0027116999411793997, 0.0016453503433450517, 0.002278159221103544, 0.004072085892553484, 0.004255733086361183, 0.002995174368925867, 0.0038041126612490318, 0.004200134579913217, 0.005132557723885061, 0.003166214643770396, 0.010451279707890462, 0.006962886890182497, 0.0030758219322188207, 0.0025036718564285286, 0.006118529203616781, 0.0024484084103606, 0.004383819105815187, 0.002168473708778467, 0.0024069410196406694, 0.004556396816616394, 0.002521707453558239, 0.002142408135287165, 0.0031385688780029256, 0.0011486382589350585, 0.0014906988940068045, 0.003804936542528489, 0.002184521646615378, 0.003910871588462988, 0.0022672650897257013, 0.0034135709947616696, 0.00803160055481785, 0.0031154059683000707, 0.0036698303764038107, 0.005930263673825788, 0.004831545608214742, 0.003600151113974879, 0.0035110065684156137, 0.005681311554827228, 0.005798452237392721, 0.004234426417930454, 0.0030057610337832366, 0.005196111877657683, 0.004193465876945163, 0.0016850291880484314, 0.003361843557344736, 0.00861007693236701, 0.0054789740244052705, 0.004027465389321871, 0.005760730117329628, 0.005860176444307312, 0.0033151230081093423, 0.0026966339186736163]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1,1.0,1,1.0,1,ok,,grad,4.831784928757688e-13,1.7827564477920532,"[3.11419677734375, 1.0965909957885742, 1.003000259399414, 0.8521706461906433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7128738164901733, 0.0, 1.0696086883544922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.954039454460144, 0.0, 0.0, 0.0, 0.0, 0.7639813423156738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.801153838634491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9714400768280029, 0.7991288900375366, 0.0, 0.0, 1.008095145225525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.041884422302246, 0.0, 0.0, 0.9998761415481567, 0.0, 0.0, 0.0, 0.5910351276397705, 1.08216392993927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8605092763900757, 1.0475407838821411, 0.0, 0.5559771060943604, 0.7391884922981262, 0.0, 0.0]","[0, 1, 28, 86]",0.5,0.5,0.5,0.9635416666666666,0.6706730769230769,1.5164896696805954,0.1458176722129186,0.8521706461906433,1.08216392993927,"[(0, 1)]",0.0,0.0,0.0
KAN_SAMPLE_SIZE_ABLATION,core_interaction,0,256,2048,100,0.0,exclude_interaction,random_excluding_interaction_endpoints,20,"[5, 6, 8, 16, 17, 27, 28, 37, 39, 40, 44, 50, 68, 69, 70, 73, 79, 83, 86, 99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0,0.0,0,0.0,0,ok,,grad,3.8487182191238034e-13,2.6402478218078613,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.2990350723266602, 1.1795151233673096, 0.0, 1.3991568088531494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0693610906600952, 1.6518878936767578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1967326402664185, 1.5142652988433838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8601124286651611, 0.0, 1.0300968885421753, 1.4561117887496948, 0.0, 0.0, 0.0, 1.280992031097412, 0.0, 0.0, 0.0, 0.0, 0.0, 1.448014497756958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8124080896377563, 0.9738994240760803, 1.304391860961914, 0.0, 0.0, 1.1390053033828735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5057382583618164, 0.0, 0.0, 0.0, 0.9439429044723511, 0.0, 0.0, 1.6932671070098877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.45508873462677]","[17, 28, 40, 86]",0.0,0.0,0.0,0.3958333333333333,0.04,0.0,0.25221899213890236,0.0,1.6932671070098877,"[(17, 99)]",0.0,0.0,0.0
KAN_SAMPLE_SIZE_ABLATION,core_interaction,1,256,2048,100,0.0,raw,none,100,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1,1.0,1,1.0,1,ok,,grad,2.0780263360747897e-13,1.7979704141616821,"[0.5949805974960327, 0.21098081767559052, 0.20409518480300903, 0.5246390700340271, 0.3541153371334076, 0.2868177592754364, 0.22894850373268127, 0.10664466768503189, 0.31174609065055847, 0.19718177616596222, 0.42843303084373474, 0.24011552333831787, 0.18751153349876404, 0.4637572765350342, 0.29314714670181274, 0.11686963587999344, 0.25398656725883484, 0.28480133414268494, 0.47860294580459595, 0.37563076615333557, 0.19288167357444763, 0.2697010040283203, 0.23357707262039185, 0.2223677635192871, 0.33270710706710815, 0.1469385325908661, 0.524267315864563, 0.14052347838878632, 0.45284968614578247, 0.288683146238327, 0.20991136133670807, 0.24157392978668213, 0.37579360604286194, 0.2303326427936554, 0.3067589998245239, 0.3284451961517334, 0.42164111137390137, 0.36621370911598206, 0.27988237142562866, 0.3570801019668579, 0.19232061505317688, 0.2903379499912262, 0.4734845459461212, 0.20597867667675018, 0.10698011517524719, 0.3675510287284851, 0.26898515224456787, 0.311908096075058, 0.21745336055755615, 0.10432728379964828, 0.43874016404151917, 0.12834009528160095, 0.22511924803256989, 0.4287319481372833, 0.24529078602790833, 0.1838068813085556, 0.29942429065704346, 0.32035398483276367, 0.14687314629554749, 0.25172483921051025, 0.3640156686306, 0.17495280504226685, 0.39501988887786865, 0.5127043724060059, 0.3309776782989502, 0.35675764083862305, 0.2620964050292969, 0.2641015350818634, 0.31411391496658325, 0.2735399305820465, 0.2549445927143097, 0.10086366534233093, 0.3239920139312744, 0.5843254923820496, 0.4193936586380005, 0.47192418575286865, 0.2309408336877823, 0.24114853143692017, 0.27329981327056885, 0.3636423945426941, 0.3226541578769684, 0.14970636367797852, 0.3451871871948242, 0.4998565912246704, 0.17809492349624634, 0.15797246992588043, 0.30892056226730347, 0.18682126700878143, 0.20619729161262512, 0.3316381871700287, 0.21361322700977325, 0.4829028248786926, 0.28246238827705383, 0.39712247252464294, 0.38212621212005615, 0.40663522481918335, 0.3752092719078064, 0.25558143854141235, 0.15228496491909027, 0.25398483872413635]","[0, 3, 26, 73]",0.5,0.5,0.5,0.609375,0.4390350877192982,0.38367391750216484,0.29312394582666457,0.20409518480300903,0.5843254923820496,"[(0, 91)]",0.0,0.0,0.0
KAN_SAMPLE_SIZE_ABLATION,core_interaction,1,256,2048,100,0.0,random,random,20,"[14, 15, 17, 19, 20, 23, 33, 49, 50, 51, 53, 55, 62, 64, 65, 67, 68, 76, 86, 88]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0,0.0,0,0.0,0,ok,,grad,1.242071658198729e-12,3.2658305168151855,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.896088719367981, 1.3992810249328613, 0.0, 1.3564883470535278, 0.0, 1.1021921634674072, 1.2316539287567139, 0.0, 0.0, 1.3806815147399902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3320300579071045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2740702629089355, 0.9265162944793701, 0.8321452140808105, 0.0, 1.7695717811584473, 0.0, 0.7875732779502869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7057526111602783, 0.0, 1.4096882343292236, 1.4975404739379883, 0.0, 0.9279506206512451, 1.1583842039108276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.07890784740448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2678742408752441, 0.0, 0.9961772561073303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14, 53, 62, 65]",0.0,0.0,0.0,0.3958333333333333,0.04,0.0,0.2638600841164589,0.0,1.896088719367981,"[(53, 64)]",0.0,0.0,0.0
KAN_SAMPLE_SIZE_ABLATION,core_interaction,1,256,2048,100,0.0,oracle_support,forced_true_support_random_fill,20,"[0, 1, 2, 3, 7, 18, 31, 41, 44, 46, 56, 65, 70, 74, 82, 84, 86, 87, 90, 95]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,3,50,0.0,LBFGS,,default,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1,1.0,1,1.0,1,ok,,grad,1.504014469390358e-13,0.7387126088142395,"[3.0783472061157227, 1.0719993114471436, 0.610415518283844, 0.7743220329284668, 0.0, 0.0, 0.0, 0.6192560791969299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5594139099121094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5311129689216614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.552847146987915, 0.0, 0.0, 0.49996286630630493, 0.0, 0.40073874592781067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6367306113243103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4793417453765869, 0.0, 0.0, 0.0, 0.0, 0.4797344505786896, 0.0, 0.0, 0.0, 0.6458678245544434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37598562240600586, 0.0, 0.526309609413147, 0.0, 0.6993937492370605, 0.3082723617553711, 0.0, 0.0, 0.6877771615982056, 0.0, 0.0, 0.0, 0.0, 0.38898563385009766, 0.0, 0.0, 0.0, 0.0]","[0, 1, 3, 86]",0.75,0.75,0.75,0.9869791666666667,0.8611111111111112,1.3837710171937943,0.08741385924319427,0.610415518283844,0.6993937492370605,"[(0, 1)]",0.0,0.0,0.0
