function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c025,0,512,2048,100,0.0,16,5,3,0.001,75,all,9.406050958205014e-05,0.050087634474039,4950,"(2, 3)","(0, 1)",0.0433886349201202,6.941519677639008e-05,0.0433886349201202,0.0006002936512231,0.0081027545034885,-0.0433192197233438,3457,0,31,31,67.43370079994202
core_interaction_c025,1,512,2048,100,0.0,16,5,3,0.001,75,all,7.182204717537388e-05,0.3384411334991455,4950,"(2, 3)","(0, 1)",0.1531202206388116,0.0010924898087978,0.1531202206388116,0.0129332683980464,0.0221070596575736,-0.1520277308300137,3723,0,95,93,64.02963018417358
core_interaction_c025,2,512,2048,100,0.0,16,5,3,0.001,75,all,9.840734128374606e-05,0.1999931335449218,4950,"(2, 3)","(0, 1)",0.1380390748381614,8.467398583889008e-05,0.1380390748381614,0.004810719937086,0.0143080362677574,-0.1379544008523225,4422,0,84,92,63.85421442985535
core_interaction_c025,3,512,2048,100,0.0,16,5,3,0.001,75,all,0.0002892555785365,0.0346573293209075,4950,"(2, 3)","(10, 34)",0.0214605964720249,0.0009865928441286,0.0214605964720249,0.0037670649588108,0.0071388931944966,-0.0204740036278963,1907,0,75,88,64.32138800621033
core_interaction_c025,4,512,2048,100,0.0,16,5,3,0.001,75,all,9.727427095640452e-05,0.0691430866718292,4950,"(2, 3)","(0, 1)",0.0605736030265688,0.0007879603654146,0.0605736030265688,0.0036465510725975,0.0064256199076771,-0.0597856426611542,2698,0,52,20,63.40483736991882
core_interaction_c025,5,512,2048,100,0.0,16,5,3,0.001,75,all,0.0001122913963627,0.0568682551383972,4950,"(2, 3)","(0, 1)",0.0543529391288757,0.0006045345216989,0.0543529391288757,0.0024928003549575,0.0074162212014196,-0.0537484046071767,1512,0,33,29,65.33196663856506
core_interaction_c025,6,512,2048,100,0.0,16,5,3,0.001,75,all,7.334113615797833e-05,0.0312460586428642,4950,"(2, 3)","(0, 1)",0.0261372700333595,7.614772766828537e-05,0.0261372700333595,0.0005379112437367,0.0046572880074381,-0.0260611223056912,2330,0,71,65,64.61216831207275
core_interaction_c025,7,512,2048,100,0.0,16,5,3,0.001,75,all,0.0004744696780107,0.0521983131766319,4950,"(2, 3)","(0, 1)",0.0278037814423441,0.0002849074080586,0.0278037814423441,0.000624668970704,0.0033692948147654,-0.0275188740342855,837,0,18,19,65.2141125202179
core_interaction_c025,8,512,2048,100,0.0,16,5,3,0.001,75,all,0.000105413251731,0.0478154942393302,4950,"(2, 3)","(0, 1)",0.0550557791721075,0.0001789517700672,0.0550557791721075,0.000444913515821,0.0047584719257428,-0.0548768274020403,1207,0,78,83,63.91569137573242
core_interaction_c025,9,512,2048,100,0.0,16,5,3,0.001,75,all,0.0001021991847665,0.2738308608531952,4950,"(2, 3)","(0, 1)",0.095320931635797,0.0083597470074892,0.095320931635797,0.0171808149665594,0.0306320530176161,-0.0869611846283078,830,0,70,73,62.56768870353699
core_interaction_c025,10,512,2048,100,0.0,16,5,3,0.001,75,all,0.0002817894273903,0.0563179552555084,4950,"(2, 3)","(0, 1)",0.038911088835448,0.0061251688748598,0.038911088835448,0.0051360531710088,0.0095471460185944,-0.0327859199605882,173,0,50,50,63.52711701393128
