function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c025,0,1024,2048,100,0.1,16,5,3,0.001,75,all,0.0005192328244447708,0.07731547951698303,4950,"(2, 3)","(0, 17)",0.014408550225198269,0.001248655840754509,0.014408550225198269,0.0038311017677187904,0.0065196983516216025,-0.01315989438444376,1742,0,58,70,67.20143461227417
core_interaction_c025,1,1024,2048,100,0.1,16,5,3,0.001,75,all,0.0002536402316763997,0.06568889319896698,4950,"(2, 3)","(0, 1)",0.03356496151536703,0.011859855381771922,0.03356496151536703,0.0024417793843895105,0.005781532060354946,-0.02170510613359511,6,0,5,20,62.423590421676636
core_interaction_c025,2,1024,2048,100,0.1,16,5,3,0.001,75,all,0.00031420684535987675,0.06351085007190704,4950,"(2, 3)","(0, 1)",0.020618769340217113,0.001194222830235958,0.020618769340217113,0.002641044370830059,0.0060409368574619185,-0.019424546509981155,986,0,28,35,61.88135886192322
core_interaction_c025,3,1024,2048,100,0.1,16,5,3,0.001,75,all,0.0003902515454683453,0.03636375814676285,4950,"(2, 3)","(2, 3)",0.08862013835459948,0.08862013835459948,0.01495214644819498,0.0010296888649463576,0.006635086424648743,0.0736679919064045,1,1,4,4,84.34635710716248
core_interaction_c025,4,1024,2048,100,0.1,16,5,3,0.001,75,all,0.0004157824441790581,0.06984180212020874,4950,"(2, 3)","(31, 89)",0.010450895875692368,0.0023747608065605164,0.010450895875692368,0.00336957648396492,0.005399190634489045,-0.008076135069131851,663,0,72,91,62.23631238937378
core_interaction_c025,5,1024,2048,100,0.1,16,5,3,0.001,75,all,0.0003684278635773808,0.07173453271389008,4950,"(2, 3)","(30, 31)",0.022462558466941118,0.004760522861033678,0.022462558466941118,0.00399569263681769,0.008114557955414041,-0.01770203560590744,173,0,58,84,82.1428484916687
core_interaction_c025,6,1024,2048,100,0.1,16,5,3,0.001,75,all,0.000356977223418653,0.04060489684343338,4950,"(2, 3)","(2, 3)",0.05757325142621994,0.05757325142621994,0.014851056039333344,0.002711097151041029,0.005348497703671445,0.0427221953868866,1,1,4,4,83.92255687713623
core_interaction_c025,7,1024,2048,100,0.1,16,5,3,0.001,75,all,0.000364912033546716,0.03527507558465004,4950,"(2, 3)","(2, 3)",0.05868915840983391,0.05868915840983391,0.01464398019015789,0.0018816981464624327,0.004665699973702428,0.04404517821967602,1,1,4,4,65.44210433959961
core_interaction_c025,8,1024,2048,100,0.1,16,5,3,0.001,75,all,0.0005094395019114017,0.04444744437932968,4950,"(2, 3)","(2, 3)",0.048250166699290276,0.048250166699290276,0.015043215826153755,0.0016497511416673533,0.006702905520796742,0.03320695087313652,1,1,4,4,62.99823975563049
core_interaction_c025,9,1024,2048,100,0.1,16,5,3,0.001,75,all,0.0004281458386685699,0.03534771129488945,4950,"(2, 3)","(2, 3)",0.05697995610535145,0.05697995610535145,0.013500452041625977,0.0013615656644105911,0.005280741453170682,0.04347950406372547,1,1,4,4,63.735780477523804
