function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c025,0,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003490923554636538,0.011652440764009953,4950,"(2, 3)","(2, 3)",0.07025289139710367,0.07025289139710367,0.010647137183696032,0.0003198499791324137,0.003021284006535945,0.059605754213407636,1,1,4,4,63.07833480834961
core_interaction_c025,1,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004428214451763779,0.01646428368985653,4950,"(2, 3)","(2, 3)",0.05285502225160599,0.05285502225160599,0.008311521261930466,0.00034501384943723493,0.0025475873425602766,0.04454350098967552,1,1,4,4,63.01865839958191
core_interaction_c025,2,640,2048,100,0.05,16,5,3,0.001,75,all,0.00034619844518601894,0.04400864616036415,4950,"(2, 3)","(0, 1)",0.02364254742860794,0.00010589882731437683,0.02364254742860794,0.0004835523664951319,0.0028848771750926887,-0.023536648601293564,1749,0,45,74,62.76799654960632
core_interaction_c025,3,640,2048,100,0.05,16,5,3,0.001,75,all,0.00022103264927864075,0.03147958964109421,4950,"(2, 3)","(0, 1)",0.01030975952744484,0.0002850922755897045,0.01030975952744484,0.001684040669351816,0.0032334792241453694,-0.010024667251855135,3267,0,67,80,62.20451211929321
core_interaction_c025,4,640,2048,100,0.05,16,5,3,0.001,75,all,0.00045917974784970284,0.012053259648382664,4950,"(2, 3)","(2, 3)",0.0657429676502943,0.0657429676502943,0.009625543840229511,0.00029080696403980155,0.002629283778369394,0.05611742381006479,1,1,4,4,62.570603370666504
core_interaction_c025,5,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002823546528816223,0.03861096501350403,4950,"(2, 3)","(0, 23)",0.012238315772265196,9.276624768972397e-05,0.012238315772265196,0.001759053394198417,0.0033659844845533335,-0.012145549524575472,3254,0,40,25,62.235809087753296
core_interaction_c025,6,640,2048,100,0.05,16,5,3,0.001,75,all,0.00030276007601059973,0.03948996961116791,4950,"(2, 3)","(0, 1)",0.012915968894958496,0.00014846399426460266,0.012915968894958496,0.001020724885165691,0.0029403022304176716,-0.012767504900693893,2053,0,93,93,63.164902448654175
core_interaction_c025,7,640,2048,100,0.05,16,5,3,0.001,75,all,0.00021189855760894716,0.04047400504350662,4950,"(2, 3)","(0, 1)",0.021959232166409492,9.10833477973938e-06,0.021959232166409492,0.0017820868641138048,0.004160031378269194,-0.021950123831629753,4848,0,39,15,63.29955744743347
core_interaction_c025,8,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004326087364461273,0.01097431592643261,4950,"(2, 3)","(2, 3)",0.05194409564137459,0.05194409564137459,0.0057811439037323,0.00016696564853191232,0.002381056770682327,0.04616295173764229,1,1,4,4,61.25138330459595
core_interaction_c025,9,640,2048,100,0.05,16,5,3,0.001,75,all,0.0005556743708439171,0.038415659219026566,4950,"(2, 3)","(0, 86)",0.017052150098606944,0.0005808244459331036,0.017052150098606944,0.0005994225852191448,0.0034906170144676936,-0.01647132565267384,257,0,62,67,62.31338119506836
core_interaction_c025,10,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002390898298472166,0.011795442551374435,4950,"(2, 3)","(2, 3)",0.0518787894397974,0.0518787894397974,0.006420863792300224,0.00023169796913862105,0.0022219489142298312,0.04545792564749718,1,1,4,4,63.260584115982056
core_interaction_c025,11,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003541937912814319,0.04465150088071823,4950,"(2, 3)","(0, 1)",0.026519067119807005,0.0022812162060290575,0.026519067119807005,0.001801642403006553,0.00485422799363729,-0.024237850913777947,176,0,31,73,62.61700916290283
core_interaction_c025,12,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003254566399846226,0.06390327215194702,4950,"(2, 3)","(0, 1)",0.05237027630209923,0.00015203561633825302,0.05237027630209923,0.0005645690485835067,0.005530995577573764,-0.052218240685760975,2620,0,88,68,61.96778225898743
core_interaction_c025,13,640,2048,100,0.05,16,5,3,0.001,75,all,0.00030113483080640435,0.012575486674904823,4950,"(2, 3)","(2, 3)",0.05119388923048973,0.05119388923048973,0.008651666343212128,0.0002374812960624686,0.0023116731643676755,0.0425422228872776,1,1,4,4,61.86532688140869
core_interaction_c025,14,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003489030059427023,0.0382685661315918,4950,"(2, 3)","(0, 81)",0.026530303061008453,1.2721866369247437e-06,0.026530303061008453,0.000999121740460395,0.0036199034750461433,-0.02652903087437153,4936,0,100,100,61.15779781341553
core_interaction_c025,15,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003702656249515712,0.0459330677986145,4950,"(2, 3)","(0, 12)",0.01733740046620369,1.4640390872955322e-05,0.01733740046620369,0.0009437881410121905,0.0032355941087007477,-0.017322760075330734,4109,0,95,94,63.2139618396759
core_interaction_c025,16,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003717444196809083,0.012344099581241608,4950,"(2, 3)","(2, 3)",0.09405392594635487,0.09405392594635487,0.011200429871678352,0.00026193112134933425,0.002398111596703521,0.08285349607467651,1,1,4,4,60.74246263504028
core_interaction_c025,17,640,2048,100,0.05,16,5,3,0.001,75,all,0.00032970603206194937,0.011314311996102333,4950,"(2, 3)","(2, 3)",0.08142019528895617,0.08142019528895617,0.00842190906405449,0.00016054762527346534,0.002899794913828369,0.07299828622490168,1,1,4,4,60.9820556640625
core_interaction_c025,18,640,2048,100,0.05,16,5,3,0.001,75,all,0.00030474751838482916,0.013479717075824738,4950,"(2, 3)","(2, 3)",0.10041182395070791,0.10041182395070791,0.01255357638001442,0.00026942454278469044,0.0026925966516136894,0.08785824757069349,1,1,4,4,63.11872220039368
core_interaction_c025,19,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003900647861883044,0.0319342315196991,4950,"(2, 3)","(0, 1)",0.015449650352820754,0.00040053529664874077,0.015449650352820754,0.0007736450061202044,0.004745191708207078,-0.015049115056172013,802,0,15,16,60.08856153488159
core_interaction_c025,20,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003094416460953653,0.013165995478630066,4950,"(2, 3)","(2, 3)",0.060419418849051,0.060419418849051,0.01325021032243967,0.0003528197295963757,0.0025970446690916985,0.04716920852661133,1,1,4,4,61.89647340774536
core_interaction_c025,21,640,2048,100,0.05,16,5,3,0.001,75,all,0.000279111263807863,0.03632423281669617,4950,"(2, 3)","(0, 1)",0.01803760416805744,0.00022877752780914307,0.01803760416805744,0.0017239786684513075,0.003141173049807532,-0.0178088266402483,2182,0,39,60,61.23279595375061
core_interaction_c025,22,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002424432459520176,0.011054763570427895,4950,"(2, 3)","(2, 3)",0.0706903338432312,0.0706903338432312,0.00687885656952858,0.00022201873362064152,0.0023774579167365993,0.06381147727370262,1,1,4,4,60.76982855796814
core_interaction_c025,23,640,2048,100,0.05,16,5,3,0.001,75,all,0.00030865450389683247,0.04312783107161522,4950,"(2, 3)","(0, 1)",0.030502223409712315,0.000571160577237606,0.030502223409712315,0.0014677776023745515,0.00390139959752559,-0.02993106283247471,863,0,56,56,60.56619620323181
core_interaction_c025,24,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004061623476445675,0.015374287031590939,4950,"(2, 3)","(2, 3)",0.053471887949854136,0.053471887949854136,0.025715768337249756,0.0005364153534173954,0.002249604277312752,0.02775611961260438,1,1,4,4,63.55100679397583
core_interaction_c025,25,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004469080886337906,0.017760194838047028,4950,"(2, 3)","(2, 3)",0.06147418078035116,0.06147418078035116,0.009253780823200941,0.0004056043922901152,0.0030138811841606845,0.05222039995715022,1,1,4,4,63.25883173942566
core_interaction_c025,26,640,2048,100,0.05,16,5,3,0.001,75,all,0.00030580471502617,0.03216300904750824,4950,"(2, 3)","(0, 1)",0.01424126885831356,2.246163785457611e-05,0.01424126885831356,0.0010903827846050255,0.0027433474361896436,-0.014218807220458984,4612,0,94,92,59.330278396606445
core_interaction_c025,27,640,2048,100,0.05,16,5,3,0.001,75,all,0.00035297279828228056,0.03795166313648224,4950,"(2, 3)","(0, 1)",0.0192106980830431,3.1499192118644714e-05,0.0192106980830431,0.0002811238169670091,0.003513426259159992,-0.019179198890924454,3219,0,56,51,63.84282326698303
core_interaction_c025,28,640,2048,100,0.05,16,5,3,0.001,75,all,0.00036561692832037807,0.04243467375636101,4950,"(2, 3)","(0, 44)",0.015313679352402687,0.0002339836210012436,0.015313679352402687,0.0008501790463924407,0.0029150787740945643,-0.015079695731401443,809,0,90,85,59.906352281570435
core_interaction_c025,29,640,2048,100,0.05,16,5,3,0.001,75,all,0.00027936737751588225,0.03496340289711952,4950,"(2, 3)","(0, 1)",0.01629939442500472,0.0016959882341325283,0.01629939442500472,0.001140683237463233,0.003176456987857817,-0.014603406190872192,131,0,76,92,62.227391719818115
core_interaction_c025,30,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002501743729226291,0.03582732379436493,4950,"(2, 3)","(0, 1)",0.02261860202997923,0.0003830697387456894,0.02261860202997923,0.0012689338997006411,0.0037124328128992795,-0.02223553229123354,1029,0,56,61,60.95975399017334
core_interaction_c025,31,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003499820304568857,0.01845065876841545,4950,"(2, 3)","(2, 3)",0.0358998104929924,0.0358998104929924,0.02110838796943426,0.00036648809909820544,0.0022282945737242443,0.01479142252355814,1,1,4,4,59.67870593070984
core_interaction_c025,32,640,2048,100,0.05,16,5,3,0.001,75,all,0.00034530553966760635,0.03672299161553383,4950,"(2, 3)","(0, 48)",0.00788610428571701,0.0006828978657722473,0.00788610428571701,0.0014040753245353678,0.0025835019350051785,-0.007203206419944763,894,0,38,26,61.53930330276489
core_interaction_c025,33,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003325733123347163,0.01029896643012762,4950,"(2, 3)","(2, 3)",0.053311778232455254,0.053311778232455254,0.009060367941856384,0.000284792203456163,0.002744132298976164,0.04425141029059887,1,1,4,4,61.60517978668213
core_interaction_c025,34,640,2048,100,0.05,16,5,3,0.001,75,all,0.00034463973133824766,0.011743179522454739,4950,"(2, 3)","(2, 3)",0.04001943580806255,0.04001943580806255,0.006777208298444748,0.0002273444086313246,0.0018923915922641405,0.033242227509617805,1,1,4,4,63.646772623062134
core_interaction_c025,35,640,2048,100,0.05,16,5,3,0.001,75,all,0.000280142790870741,0.029744084924459457,4950,"(2, 3)","(0, 25)",0.010737989097833633,0.006261972710490227,0.010737989097833633,0.0010149892419576633,0.0034835380315780405,-0.004476016387343407,19,0,6,31,60.98728609085083
core_interaction_c025,36,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004436614108271897,0.049703653901815414,4950,"(2, 3)","(0, 1)",0.025121541693806648,0.000187726691365242,0.025121541693806648,0.0006059647537767877,0.005683870799839461,-0.024933815002441406,1237,0,71,75,62.88779401779175
core_interaction_c025,37,640,2048,100,0.05,16,5,3,0.001,75,all,0.000352818809915334,0.010851399973034859,4950,"(2, 3)","(2, 3)",0.06824872083961964,0.06824872083961964,0.008151229470968246,0.00019981991499662364,0.0020612985640764037,0.06009749136865139,1,1,4,4,62.31460118293762
core_interaction_c025,38,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003324547433294356,0.012705826200544834,4950,"(2, 3)","(2, 3)",0.06743542943149805,0.06743542943149805,0.007270297035574913,0.00025664754211902614,0.0025385101884603436,0.06016513239592314,1,1,4,4,63.26544642448425
core_interaction_c025,39,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004909605486318469,0.03851771727204323,4950,"(2, 3)","(0, 1)",0.027137176133692265,0.0002058856189250946,0.027137176133692265,0.0017047738190740294,0.004670497812330708,-0.02693129051476717,1756,0,71,71,61.86443114280701
core_interaction_c025,40,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003418003907427192,0.010641885921359062,4950,"(2, 3)","(2, 3)",0.05618161475285888,0.05618161475285888,0.006199193187057972,0.00022147959098219608,0.0018768813647329773,0.049982421565800905,1,1,4,4,60.423723459243774
core_interaction_c025,41,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002037117665167898,0.03464360535144806,4950,"(2, 3)","(0, 1)",0.02717243367806077,0.00018597207963466644,0.02717243367806077,0.0014703072607517242,0.0034251722134649503,-0.026986461598426104,3135,0,78,77,62.682295083999634
core_interaction_c025,42,640,2048,100,0.05,16,5,3,0.001,75,all,0.00027445281739346683,0.03417830914258957,4950,"(2, 3)","(0, 1)",0.018865574151277542,0.0025187907740473747,0.018865574151277542,0.001477493718266487,0.003287306502461418,-0.016346783377230167,93,0,8,65,61.38787031173706
core_interaction_c025,43,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004274617531336844,0.015586143359541893,4950,"(2, 3)","(2, 3)",0.04080120846629143,0.04080120846629143,0.013709740713238716,0.00030883830040693075,0.001994008906185622,0.02709146775305271,1,1,4,4,63.08729028701782
core_interaction_c025,44,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002814662584569305,0.02069852501153946,4950,"(2, 3)","(2, 3)",0.05480143753811717,0.05480143753811717,0.010710835922509432,0.00045944121666252277,0.0030432378314435345,0.04409060161560774,1,1,4,4,62.37452244758606
core_interaction_c025,45,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002839441585820168,0.025823630392551422,4950,"(2, 3)","(2, 3)",0.06235664710402489,0.06235664710402489,0.014253807254135609,0.0006704927422106252,0.0041205012798309175,0.04810283984988928,1,1,4,4,62.337666511535645
core_interaction_c025,46,640,2048,100,0.05,16,5,3,0.001,75,all,0.00044285590411163867,0.03928454965353012,4950,"(2, 3)","(0, 1)",0.04336563451215625,0.0001504998654127121,0.04336563451215625,0.0018433469347655753,0.004891145247965924,-0.043215134646743536,1947,0,43,32,59.611204385757446
core_interaction_c025,47,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004081520310137421,0.01262124627828598,4950,"(2, 3)","(2, 3)",0.07259436510503292,0.07259436510503292,0.008909898810088634,0.00033735055476426967,0.0031266340985894076,0.06368446629494429,1,1,4,4,62.92725944519043
core_interaction_c025,48,640,2048,100,0.05,16,5,3,0.001,75,all,0.00035198958357796073,0.012148581445217133,4950,"(2, 3)","(2, 3)",0.0717327231541276,0.0717327231541276,0.012843558564782143,0.0003051517531275739,0.003081484884023653,0.058889164589345455,1,1,4,4,61.663068532943726
core_interaction_c025,49,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002829946461133659,0.0336187407374382,4950,"(2, 3)","(0, 1)",0.014962618239223957,0.0006498610600829124,0.014962618239223957,0.0012060042470693562,0.0030150927230715692,-0.014312757179141045,637,0,24,24,62.219158411026
core_interaction_c025,50,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002995456743519753,0.03244170919060707,4950,"(2, 3)","(0, 1)",0.018470656126737595,0.006519279442727566,0.018470656126737595,0.0007530658505856987,0.00413858512416479,-0.011951376684010029,30,0,11,42,62.71537637710571
core_interaction_c025,51,640,2048,100,0.05,16,5,3,0.001,75,all,0.00041048586717806756,0.009795552119612694,4950,"(2, 3)","(2, 3)",0.059474128764122725,0.059474128764122725,0.01191994920372963,0.00018545426428317978,0.001512634381651875,0.047554179560393095,1,1,4,4,60.398064613342285
core_interaction_c025,52,640,2048,100,0.05,16,5,3,0.001,75,all,0.0003114455030299723,0.038167618215084076,4950,"(2, 3)","(0, 1)",0.013940872624516487,0.0005315560847520828,0.013940872624516487,0.0009547352790832519,0.0038180502504110126,-0.013409316539764404,552,0,21,18,61.78353238105774
core_interaction_c025,53,640,2048,100,0.05,16,5,3,0.001,75,all,0.00025574155733920634,0.037965528666973114,4950,"(2, 3)","(0, 32)",0.009522737236693501,7.367972284555435e-05,0.009522737236693501,0.0018026705831289283,0.0034446964692324295,-0.009449057513847947,3523,0,46,29,61.574822425842285
core_interaction_c025,54,640,2048,100,0.05,16,5,3,0.001,75,all,0.00034075696021318436,0.012134048156440258,4950,"(2, 3)","(2, 3)",0.06432825326919556,0.06432825326919556,0.010822398588061333,0.0003746435046195982,0.003064946718513936,0.053505854681134224,1,1,4,4,62.29716372489929
core_interaction_c025,55,640,2048,100,0.05,16,5,3,0.001,75,all,0.0004683159349951893,0.010898488573729992,4950,"(2, 3)","(2, 3)",0.06106366170570254,0.06106366170570254,0.007744681090116501,0.00027816537767648593,0.0026480688899755372,0.05331898061558604,1,1,4,4,61.8920636177063
core_interaction_c025,56,640,2048,100,0.05,16,5,3,0.001,75,all,0.0002646429347805679,0.03851624205708504,4950,"(2, 3)","(0, 1)",0.02221825299784541,1.314748078584671e-05,0.02221825299784541,0.0002761400770395987,0.00667392157018177,-0.022205105517059565,4085,0,91,91,62.669259786605835
core_interaction_c025,57,640,2048,100,0.05,16,5,3,0.001,75,all,0.00025890153483487666,0.0441049225628376,4950,"(2, 3)","(0, 1)",0.012277885805815458,0.00020519224926829338,0.012277885805815458,0.0028642137534916376,0.004466944728046636,-0.012072693556547165,3836,0,44,29,62.15755367279053
core_interaction_c025,58,640,2048,100,0.05,16,5,3,0.001,75,all,0.00026533674099482596,0.0323917493224144,4950,"(2, 3)","(2, 3)",0.012859867885708809,0.012859867885708809,0.012789798900485039,0.001485095359385012,0.0037832453474402387,7.006898522377014e-05,1,1,5,14,62.401402711868286
