function,samples,dimension,noise,nuisance_correlation,n_correlated_proxies,width_hidden,grid,k,lamb,probe_steps,method,top_m,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_all_interaction_endpoints_mean,screen_contains_all_interaction_endpoints_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,true_endpoint_rank_mean_mean,true_endpoint_rank_mean_std,true_endpoint_rank_worst_mean,true_endpoint_rank_worst_std,true_endpoint_score_mean_mean,true_endpoint_score_mean_std,max_nuisance_score_mean,max_nuisance_score_std,endpoint_minus_max_nuisance_mean,endpoint_minus_max_nuisance_std,num_support_evals
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,0.0,0.0,0.525,0.07628214415734116,0.0,0.0,0.05,0.15256428831468233,0.0,0.0,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,0.0,0.0,0.6083333333333333,0.12600173324843272,0.0,0.0,0.21666666666666667,0.2520034664968654,0.0,0.0,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,0.0,0.0,0.7083333333333334,0.09476225544736293,0.0,0.0,0.4166666666666667,0.18952451089472586,0.0,0.0,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,0.5333333333333333,0.5074162634049248,0.8833333333333333,0.12685406585123124,0.5333333333333333,0.5074162634049248,0.7666666666666667,0.2537081317024624,0.5333333333333333,0.5074162634049248,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,0.0,0.0,0.525,0.07628214415734116,0.0,0.0,0.05,0.15256428831468233,0.0,0.0,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,0.0,0.0,0.6083333333333333,0.12600173324843272,0.0,0.0,0.21666666666666667,0.2520034664968654,0.0,0.0,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,0.0,0.0,0.7083333333333334,0.09476225544736293,0.0,0.0,0.4166666666666667,0.18952451089472586,0.0,0.0,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,0.5333333333333333,0.5074162634049248,0.8833333333333333,0.12685406585123124,0.5333333333333333,0.5074162634049248,0.7666666666666667,0.2537081317024624,0.5333333333333333,0.5074162634049248,14.416666666666666,2.900901564179225,20.833333333333332,3.9047568985509984,0.016220000449186627,0.0002507679180709145,0.017582161399707766,0.0002822629727217265,-0.0013621609505211363,0.00031087383394793407,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,0.0,0.0,0.7416666666666667,0.045643546458763846,0.0,0.0,0.48333333333333334,0.09128709291752768,0.0,0.0,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912095,0.000406700288556228,0.019630834735254746,0.00022326860597690775,-0.00033829379134264954,0.00039854272365376993,30
core_interaction_c025,512,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,0.0,0.0,0.7416666666666667,0.045643546458763846,0.0,0.0,0.48333333333333334,0.09128709291752768,0.0,0.0,8.2,3.3129838618631267,12.833333333333334,4.077552793233853,0.019292540943912095,0.000406700288556228,0.019630834735254746,0.00022326860597690775,-0.00033829379134264954,0.00039854272365376993,30
